,topology_carcinoma_20_clean_mieloides.csv,topology_carcinoma_17_clean_mieloides.csv,topology_carcinoma_6_clean_mieloides.csv,topology_carcinoma_13_clean_mieloides.csv,topology_dysplasia_17_clean_mieloides.csv,topology_carcinoma_19_clean_mieloides.csv,topology_dysplasia_16_clean_mieloides.csv,topology_carcinoma_9_clean_mieloides.csv,topology_dysplasia_15_clean_mieloides.csv,topology_carcinoma_2_clean_mieloides.csv,topology_ad_dysplasia_3_clean_mieloides.csv,topology_dysplasia_7_clean_mieloides.csv,topology_carcinoma_8_clean_mieloides.csv,topology_dysplasia_2_clean_mieloides.csv,topology_dysplasia_18_clean_mieloides.csv,topology_carcinoma_11_clean_mieloides.csv,topology_ad_carcinoma_15_clean_mieloides.csv,topology_dysplasia_8_clean_mieloides.csv,topology_ad_dysplasia_8_clean_mieloides.csv,topology_carcinoma_15_clean_mieloides.csv,topology_dysplasia_3_clean_mieloides.csv,topology_ad_dysplasia_9_clean_mieloides.csv,topology_dysplasia_14_clean_mieloides.csv,topology_ad_carcinoma_11_clean_mieloides.csv,topology_ad_dysplasia_5_clean_mieloides.csv,topology_dysplasia_5_clean_mieloides.csv,topology_dysplasia_4_clean_mieloides.csv,topology_dysplasia_13_clean_mieloides.csv,topology_dysplasia_11_clean_mieloides.csv,topology_ad_carcinoma_13_clean_mieloides.csv,topology_ad_carcinoma_9_clean_mieloides.csv,topology_ad_carcinoma_4_clean_mieloides.csv,topology_carcinoma_10_clean_mieloides.csv,topology_ad_carcinoma_7_clean_mieloides.csv,topology_ad_carcinoma_5_clean_mieloides.csv,topology_carcinoma_16_clean_mieloides.csv,topology_dysplasia_19_clean_mieloides.csv,topology_dysplasia_10_clean_mieloides.csv,topology_dysplasia_1_clean_mieloides.csv,topology_ad_dysplasia_1_clean_mieloides.csv,topology_carcinoma_7_clean_mieloides.csv,topology_ad_carcinoma_3_clean_mieloides.csv,topology_ad_dysplasia_4_clean_mieloides.csv,topology_carcinoma_4_clean_mieloides.csv,topology_ad_carcinoma_1_clean_mieloides.csv,topology_ad_dysplasia_7_clean_mieloides.csv,topology_ad_carcinoma_10_clean_mieloides.csv,topology_ad_carcinoma_8_clean_mieloides.csv,topology_dysplasia_6_clean_mieloides.csv,topology_ad_dysplasia_6_clean_mieloides.csv,topology_ad_carcinoma_14_clean_mieloides.csv,topology_ad_carcinoma_12_clean_mieloides.csv,topology_ad_carcinoma_6_clean_mieloides.csv,topology_ad_dysplasia_10_clean_mieloides.csv,topology_ad_dysplasia_2_clean_mieloides.csv,topology_carcinoma_5_clean_mieloides.csv,topology_carcinoma_3_clean_mieloides.csv,topology_carcinoma_18_clean_mieloides.csv,topology_carcinoma_14_clean_mieloides.csv,topology_dysplasia_12_clean_mieloides.csv,topology_dysplasia_9_clean_mieloides.csv,topology_carcinoma_12_clean_mieloides.csv,topology_carcinoma_1_clean_mieloides.csv,topology_ad_carcinoma_2_clean_mieloides.csv
topology_carcinoma_20_clean_mieloides.csv,0.0,4862.469058278696,4313.04363607929,3668.547589695143,11944.446631285127,4588.703907263419,13177.564569831704,4770.16199209563,12026.818394371649,6958.506174596926,10020.39409910772,11415.767873355187,5547.940752965485,6692.451536622612,12951.934558191313,4038.7911897946915,11257.783707232711,11468.459467083145,14280.148848730163,1549.477545418494,8773.931930875127,13060.528537772621,11990.224173273711,13913.083792975083,11774.89834989984,4847.681162404335,12750.361445323188,8442.37162140057,7544.079736075407,11159.37114963808,7285.346102345751,8987.374093204293,2632.3409907191417,7334.493149014405,8502.0347223116,3081.6721849636683,13656.016789580948,10232.51462127908,1615.9676898594084,4160.9895824139085,5529.511042147828,6465.589531000285,10679.622475227367,8874.772394162232,9507.189870070008,7352.781420460123,5399.582020226345,6415.38312796968,10288.656347762224,10412.77091070623,9096.27938138651,12598.941790928557,11975.509528940489,5312.730153841469,8906.320749959003,15879.040022835308,7557.927067110014,5308.607574937037,7274.474705177341,9853.549308932974,9763.105480021224,7431.6517572430585,5221.143523477058,8678.143063230209
topology_carcinoma_17_clean_mieloides.csv,4862.469058278696,0.0,4529.959038991797,1788.105626513233,8356.1485784116,4664.439737931101,8711.131712451273,7110.255987622916,7906.43866192238,10748.485098371288,5562.963776251954,8519.931907930119,5108.208406451341,5688.644100538459,8704.364833406931,3938.110145811318,6969.55913101816,8141.511605577442,9743.395698297376,4791.8182238103855,6570.856747573821,8317.844727362964,8052.106279921702,10503.126000343094,7208.010895200782,2258.916324021701,10248.488792242646,4799.1824863289485,4216.198239378078,6527.972038890697,3534.347106060849,4923.262705264865,7078.972552352169,3096.9441218230645,4082.1724182532867,7735.035992620147,10008.502577305024,7045.919360203258,3846.3059383761592,1175.2149355550894,2315.1935511055644,2537.7045487080068,5930.3063329368815,12063.190443615638,5752.60579340133,3371.6254161051556,2169.1237074182845,3856.17224157322,7815.710596886301,5691.250276351124,5916.614816756895,9023.803984773967,7505.622265615585,1296.0341276720353,4181.481276673017,17935.71096198882,4936.181955472872,3938.769031026981,3383.7071355884755,6698.065882115363,8337.424272715603,6337.2497811717085,7464.9456260123425,4285.0054464040895
topology_carcinoma_6_clean_mieloides.csv,4313.04363607929,4529.959038991797,0.0,5136.595031010681,8709.637237672556,1914.849389092079,11134.833068906893,8404.864729122093,9681.444539515282,11213.164118774439,7934.858094938296,7626.316295931351,8488.850281414007,4171.427928757397,10620.379893953237,6584.364724249846,9046.632004450255,8005.703508309951,12249.457462156988,3140.355544625028,4856.768889545338,11166.13119235478,9381.75794229114,10229.612293018703,9711.73264474843,3402.132111457385,8778.276073808942,6629.12346522079,4965.935746086055,9490.025000202484,5385.163870859934,8709.349517635663,6120.713836027393,7303.232405874989,6959.037445960352,6620.370484796638,10296.679019516974,6618.724327367396,4102.901561212406,4743.093437324471,3661.274816111235,5308.365090212017,8721.725708065269,12735.181400443817,8647.634537341268,5742.644760348762,5501.15383475254,7245.976478825619,6370.696776910079,8493.65559788062,6470.377921180323,9475.059997711558,9896.453715978652,3912.812033259467,7109.354172888777,20105.47351413233,5266.513407058659,2601.6216207851967,7605.208805650606,7440.436543011847,5802.030918770644,10096.277305768086,9212.03026874406,6950.780343516235
topology_carcinoma_13_clean_mieloides.csv,3668.547589695143,1788.105626513233,5136.595031010681,0.0,9714.218149819724,5201.076667938359,10291.484880615555,5658.7004531213015,9421.55214458314,9287.172091551023,7133.381538657436,9672.65635697922,3899.6118390007377,5971.0524163401915,10229.966476232476,2523.7480350341557,8478.51500391943,9446.579455579244,11311.987576519334,3691.1264841821176,7585.349105076025,9799.030912155631,9495.248573931605,11827.213788426208,8764.061171613143,3199.103964969804,11330.73283252058,5992.222945651901,5398.722290948754,8006.493629447502,4827.035697880462,5728.302153298006,5598.253329821847,3892.6857308284116,5457.580821324245,6268.644414051603,11391.350587154295,8281.646389427531,2507.7907727066404,1149.0277381015296,3323.350896594991,3675.0048227058614,7473.734062046763,10671.923987436146,6537.156350365538,4695.075075187101,2618.7094787255032,3587.7281403716643,8858.854180607816,7215.558140121609,7124.704338026635,10373.83031761868,9076.667637815683,2337.339032753377,5710.790408402808,16764.59416895259,5952.828654914514,4847.7789400019055,3862.68093000933,7730.287595865146,9286.27474569612,5425.039913761206,6011.799084380512,5810.757702438074
topology_dysplasia_17_clean_mieloides.csv,11944.446631285127,8356.1485784116,8709.637237672556,9714.218149819724,0.0,9048.178993675612,2786.2071643186396,14772.355836739926,1496.3947689306576,18387.036497124638,3136.7542606042675,2876.9623677186396,13303.425193864545,9571.211380749137,2157.3189852577557,11585.703767834762,2189.9627921681104,1746.795175273124,3902.1158730027514,11395.878614361876,4853.818778621155,3629.103463758533,1106.5047437099738,2236.02580382623,3546.291123666892,7282.31229052062,5287.261563775329,4192.972424165391,4490.994719143305,3803.260448491737,5052.5969659450275,7027.11560962593,13880.361560118423,8150.1438461345715,4960.575253027655,14749.24652695742,1787.4242511646721,2748.1700121220592,10771.010308530032,9056.55528569577,6868.8843385405935,6646.489932119801,3704.3590661471794,19025.474546366404,6534.1003615547315,5669.494968015973,8506.039809377333,10440.613514543074,3207.918713788944,4073.7385695347216,3013.5805109780435,947.830845714713,1930.1602579638386,7596.554525779648,5016.697216827657,26082.87180437418,4605.702552156367,7005.18177606378,8285.925113317138,3492.644137352147,8410.3282970506,14416.807606804356,15504.841293502945,4397.509455154295
topology_carcinoma_19_clean_mieloides.csv,4588.703907263419,4664.439737931101,1914.849389092079,5201.076667938359,9048.178993675612,0.0,10962.055837024865,8525.15420687504,9662.644580460137,11351.965053730826,7837.885241385489,7915.841428039943,8441.850286054507,3674.6571089709455,10674.089633236563,6542.172456465996,9065.533010679344,8273.758894324952,12102.917340624606,3343.729284468181,5088.720293435098,10880.659885455983,9430.821952675096,10625.31579873983,9602.99741847512,3106.9934184746653,8794.385888833198,5919.912911402781,5014.154050320059,8878.854360770029,4913.12932840672,8089.572358032335,6403.126957746703,6831.1537630556495,6186.262250510713,6917.468296683901,10736.191725899662,6942.076764993038,4451.128276452838,4835.662830814042,3736.5044339117817,4477.348587647279,8518.146493825889,13010.80183875252,8213.203049506388,5175.75514375246,5186.7233366700175,7043.086731821949,6624.562259459535,8254.740866860655,6250.834511955565,9717.351724197264,9782.502153346815,3849.342880378516,6835.130882019558,20203.20203569547,5013.85969108895,2458.991982941396,7354.9307681152995,6838.522969796873,5533.479546590941,10035.152474238452,9337.709063739458,6499.510704492182
topology_dysplasia_16_clean_mieloides.csv,13177.564569831704,8711.131712451273,11134.833068906893,10291.484880615555,2786.2071643186396,10962.055837024865,0.0,15621.95185372564,1533.9437594431213,19302.416998069973,3341.575490310086,5534.462702181776,13708.816023762689,12240.132507548838,907.3312439529435,12358.34585449593,3060.5584580198724,4226.924978709628,1248.7083285434292,12980.908689694703,7475.1016517604985,1761.357839957275,1925.0395060715246,3659.822600346755,2377.839556937054,8989.156970940534,7973.1753313086165,5758.574349336347,6365.30039822363,2862.636346417491,6443.524940662389,6481.465907127389,15412.254759160603,8047.346057845374,5493.439611711145,16058.699396401098,2353.419340747458,5359.926409929539,12138.033348048224,9540.640279185407,8068.1964333952765,7466.202127431812,3063.78835224073,20394.708091999353,7200.653840312809,6711.711844378282,9511.960963900156,11450.279376643,5721.846300621809,3339.370549534463,4959.006457923205,2385.4625521902744,1409.0785643254362,8185.874286389626,4804.4537875501155,26407.212197120953,6141.928178779933,8812.13665557596,8024.000397320151,5807.099125476379,11112.240465028119,14739.171806231887,16032.910693981941,4740.670285573778
topology_carcinoma_9_clean_mieloides.csv,4770.16199209563,7110.255987622916,8404.864729122093,5658.7004531213015,14772.355836739926,8525.15420687504,15621.95185372564,0.0,14584.785678535087,3996.4077168500266,12462.31193938209,14575.685341788301,2539.038947353675,8804.358678657522,15455.634752479826,3518.4177513884474,13664.239343060624,14459.671259958042,16706.53343638921,5689.73581966508,12237.505115228085,15355.79748520346,14603.986749510143,16866.986770460895,14178.020705629042,7922.881187403801,16159.889119348118,10734.529243060646,10386.886011526478,13388.0784924537,9824.406809895376,9841.495128513698,3089.3881202671337,8425.813445032773,10614.945097309916,4434.024692932183,16458.610950908907,13271.453845836379,4413.175941714964,6427.7142794567835,8128.660377305645,8442.070608107746,12976.077153850036,5276.801077485862,10148.313699092245,9635.774930887683,6703.212184392874,6124.941534704909,13634.57844747937,12706.17592195584,12073.257279575875,15431.36620947084,14399.383788169655,7594.926104516069,11194.835198838255,11843.671201560628,10715.808248798105,8946.087732795819,8213.999700237555,12115.703835442939,13592.762324559533,3986.055503321928,1669.2347857230618,11024.878323318551
topology_dysplasia_15_clean_mieloides.csv,12026.818394371649,7906.43866192238,9681.444539515282,9421.55214458314,1496.3947689306576,9662.644580460137,1533.9437594431213,14584.785678535087,0.0,18283.621438840437,2489.7684554015436,4150.94375707673,12895.10992649966,10795.045469893399,1142.2480829222295,11335.556972482154,1932.838224751359,2832.82694650203,2629.1059667231016,11727.751746597356,6026.532305569358,2496.1218169832923,611.8852700475643,3173.4294622549487,2537.093902393267,7646.139325502705,6543.043986109372,4334.121280361268,4966.986797066224,2756.725306748896,5068.2716640305935,6051.606585203584,14158.871179713768,7441.237529326163,4564.721902997673,14897.751455812808,2332.936362699671,3928.6937918313897,10872.213611164958,8691.62816998289,6978.86477876464,6391.7000354499,2726.7901004430605,19121.56749806933,5972.973813551926,5444.695070583798,8391.308663836291,10347.981132619063,4328.048571023152,3103.151170174999,3552.7616950777283,1573.9023595287433,914.3034896248046,7289.32050417453,4263.2645253103565,25645.937180327168,4919.527020992081,7432.338815306128,7518.77565491184,4419.520323049948,9671.927230442889,13935.131850911366,15212.298463720497,3788.509185469545
topology_carcinoma_2_clean_mieloides.csv,6958.506174596926,10748.485098371288,11213.164118774439,9287.172091551023,18387.036497124638,11351.965053730826,19302.416998069973,3996.4077168500266,18283.621438840437,0.0,16146.630908798019,17985.17489665522,6164.8143134472575,11882.854306488684,19139.912781530533,7212.827019538512,17367.869886766355,17980.128149964068,20394.751750867683,8302.214436371029,15422.959387149445,19002.575065668563,18308.737699507878,20420.377472908425,17860.815581644758,11359.936200850922,19415.989740670622,14466.959944684197,13944.568091484676,17078.17619658095,13520.745116299098,13601.628555133653,5147.719386409402,12163.18705250747,14348.592223353346,4996.413116263861,20091.34986258522,16756.190492326437,7693.518694078187,10064.73314512193,11652.651997960029,12182.08225847419,16619.476300477145,3989.550614141425,13883.00899035583,13375.948199658953,10461.870410297894,9828.442186482062,16929.458409012754,16363.25786539416,15577.0454466436,19031.232612635067,18088.899211525764,11259.12572659016,14837.17315948275,9207.113833866042,14095.580025386693,11985.971237640439,11976.082065145596,15741.835626456617,16589.47056140575,7306.753900767268,3766.1937493805717,14732.15702580934
