,topology_carcinoma_20_clean_mieloides.csv,topology_carcinoma_17_clean_mieloides.csv,topology_carcinoma_6_clean_mieloides.csv,topology_carcinoma_13_clean_mieloides.csv,topology_dysplasia_17_clean_mieloides.csv,topology_carcinoma_19_clean_mieloides.csv,topology_dysplasia_16_clean_mieloides.csv,topology_carcinoma_9_clean_mieloides.csv,topology_dysplasia_15_clean_mieloides.csv,topology_carcinoma_2_clean_mieloides.csv,topology_ad_dysplasia_3_clean_mieloides.csv,topology_dysplasia_7_clean_mieloides.csv,topology_carcinoma_8_clean_mieloides.csv,topology_dysplasia_2_clean_mieloides.csv,topology_dysplasia_18_clean_mieloides.csv,topology_carcinoma_11_clean_mieloides.csv,topology_ad_carcinoma_15_clean_mieloides.csv,topology_dysplasia_8_clean_mieloides.csv,topology_ad_dysplasia_8_clean_mieloides.csv,topology_carcinoma_15_clean_mieloides.csv,topology_dysplasia_3_clean_mieloides.csv,topology_ad_dysplasia_9_clean_mieloides.csv,topology_dysplasia_14_clean_mieloides.csv,topology_ad_carcinoma_11_clean_mieloides.csv,topology_ad_dysplasia_5_clean_mieloides.csv,topology_dysplasia_5_clean_mieloides.csv,topology_dysplasia_4_clean_mieloides.csv,topology_dysplasia_13_clean_mieloides.csv,topology_dysplasia_11_clean_mieloides.csv,topology_ad_carcinoma_13_clean_mieloides.csv,topology_ad_carcinoma_9_clean_mieloides.csv,topology_ad_carcinoma_4_clean_mieloides.csv,topology_carcinoma_10_clean_mieloides.csv,topology_ad_carcinoma_7_clean_mieloides.csv,topology_ad_carcinoma_5_clean_mieloides.csv,topology_carcinoma_16_clean_mieloides.csv,topology_dysplasia_19_clean_mieloides.csv,topology_dysplasia_10_clean_mieloides.csv,topology_dysplasia_1_clean_mieloides.csv,topology_ad_dysplasia_1_clean_mieloides.csv,topology_carcinoma_7_clean_mieloides.csv,topology_ad_carcinoma_3_clean_mieloides.csv,topology_ad_dysplasia_4_clean_mieloides.csv,topology_carcinoma_4_clean_mieloides.csv,topology_ad_carcinoma_1_clean_mieloides.csv,topology_ad_dysplasia_7_clean_mieloides.csv,topology_ad_carcinoma_10_clean_mieloides.csv,topology_ad_carcinoma_8_clean_mieloides.csv,topology_dysplasia_6_clean_mieloides.csv,topology_ad_dysplasia_6_clean_mieloides.csv,topology_ad_carcinoma_14_clean_mieloides.csv,topology_ad_carcinoma_12_clean_mieloides.csv,topology_ad_carcinoma_6_clean_mieloides.csv,topology_ad_dysplasia_10_clean_mieloides.csv,topology_ad_dysplasia_2_clean_mieloides.csv,topology_carcinoma_5_clean_mieloides.csv,topology_carcinoma_3_clean_mieloides.csv,topology_carcinoma_18_clean_mieloides.csv,topology_carcinoma_14_clean_mieloides.csv,topology_dysplasia_12_clean_mieloides.csv,topology_dysplasia_9_clean_mieloides.csv,topology_carcinoma_12_clean_mieloides.csv,topology_carcinoma_1_clean_mieloides.csv,topology_ad_carcinoma_2_clean_mieloides.csv
topology_carcinoma_20_clean_mieloides.csv,1.493495065461516e-308,78.02949917294654,53.76800851862356,49.70291614743678,92.27666849346573,87.61064827627007,92.74096289614218,33.03287253713927,98.66752251128833,33.02113627729733,69.53386388479956,90.47088198191108,32.21522674194847,71.72115726686786,105.63338339765966,30.431412284753662,69.53386388479956,104.80028657787804,105.63338339765966,68.40178086460827,130.85466133469646,105.63338339765966,69.53386388479956,105.63338339765966,105.63338339765966,66.8123304716355,114.1772624726554,151.40731927131236,58.27386662356167,69.80121099377803,82.98260943017902,105.63338339765966,47.19914019120199,100.0624419544769,67.83138383339659,26.04987096270122,105.63338339765966,86.75780147297587,32.53931416698663,95.61832490357887,82.11969093012863,58.6431972009309,105.63338339765966,32.923394199317954,96.96318464628064,88.24952070333674,67.88454947471513,83.90373373113613,69.91964265919208,57.90341066763966,56.57086886147829,105.63338339765966,105.63338339765966,78.61427246826531,64.7743930117677,61.89866920922347,53.366138920265655,56.44862483457311,105.63338339765966,75.89630793426448,136.79740889572395,58.064575820737645,32.07006112894517,93.5500413620648
topology_carcinoma_17_clean_mieloides.csv,78.02949917294654,2.0208147897433343e-308,75.32132743882897,51.826114614937694,62.91550615018947,112.65349281099088,52.34979938204381,50.27271681655918,62.91550615018947,52.74945281505907,67.20902619733522,90.47088198191108,45.814272430998074,53.11318055710046,53.09419276049445,54.087026692107514,53.09419276049445,92.80428517403374,62.91550615018947,93.2559736917388,130.85466133469646,56.084071432701336,62.915506150189486,62.91550615018947,62.91550615018947,66.8123304716355,114.1772624726554,151.40731927131236,87.57395790876109,44.78993693803167,47.924022375981565,58.330816181472926,39.97900293883714,51.826114614937694,51.826114614937694,54.17854064322714,93.94478740014907,86.75780147297584,56.17738945431336,36.332948330681916,106.36350608773455,87.94328848613031,58.330816181472926,51.80663495747629,58.330816181472926,60.174015773187534,34.96720658214764,38.441454055515266,51.87958422335822,42.62877180187593,56.57086886147829,62.91550615018947,58.0766080912185,49.3141811830659,51.826114614937694,52.8924223152585,36.5841000883546,50.726134864723576,53.09419276049445,65.55154826097387,136.79740889572395,30.051409269764406,65.86744445516916,44.64890804887864
topology_carcinoma_6_clean_mieloides.csv,53.76800851862356,75.32132743882897,8.212202233427135e-309,73.66971615147173,95.17911179087716,78.06315615769887,77.69427490581575,46.225291591670384,82.8309206621376,51.962673366187005,60.65751311148463,90.47088198191108,67.19777467302771,44.207594996017235,92.3428812450343,46.936559035032644,60.65751311148463,92.80428517403374,95.17911179087716,63.720614184820505,130.85466133469646,95.17911179087716,60.65751311148463,94.79537246783977,95.17911179087716,66.55106000523173,114.1772624726554,151.40731927131236,52.983621255469075,59.45368291122912,73.19521676152664,81.97128102550639,43.07009725241039,95.17911179087716,77.69427490581575,46.225291591670384,94.55455865540657,62.19604189058191,41.16484816277125,77.69427490581575,77.69427490581575,53.3529518328383,95.17911179087716,46.225291591670384,94.62802430562203,93.53976607142934,60.657356900087905,77.69427490581575,56.89929650498769,70.72380001110872,63.52211136224173,95.17911179087716,95.17911179087716,83.90451783635791,77.69427490581575,48.78281766077262,58.656384288358254,51.970922849864394,95.17911179087716,51.04482410637388,136.79740889572395,77.69427490581575,62.404564573795454,67.35125278040721
topology_carcinoma_13_clean_mieloides.csv,49.70291614743678,51.826114614937694,73.66971615147173,1.4466962620587977e-308,83.93042983852874,133.05631767322825,76.70245887526531,47.57073414331212,80.07067385329438,44.0930668931247,72.7041265989626,90.47088198191108,51.72808607492354,76.4603241054574,83.93042983852874,42.663538272127724,83.93042983852874,92.80428517403374,87.1678743986827,83.82534337886216,130.85466133469646,83.93042983852874,83.93042983852874,83.93042983852874,87.1678743986827,66.96058512565213,114.1772624726554,151.40731927131236,107.97678277099845,82.5731091432609,68.35437738167454,87.1678743986827,59.22148593520251,52.72027834229627,69.0823760556064,63.06527126812489,93.94478740014907,86.75780147297587,56.636147800841286,54.46735705269799,106.36350608773455,108.34611334836768,87.1678743986827,46.03816527285403,87.1678743986827,60.174015773187534,50.876785416681656,58.20866718547677,68.07765697553921,61.45645778932558,62.64500496718651,85.25180065938406,83.93042983852874,46.727123741141355,47.40940650891292,62.35785341364816,40.92635313140434,56.985496967643414,86.30076191033717,78.93832927246521,136.79740889572395,70.83647397022051,40.6237096929263,64.41612117884014
topology_dysplasia_17_clean_mieloides.csv,92.27666849346573,62.91550615018947,95.17911179087716,83.93042983852874,1.9655775168880514e-308,104.3541012267045,57.78808659719354,70.82205132880665,45.96756957151439,76.74424982660841,81.45619551785441,57.94631015211738,71.17907203530376,68.32332879305386,57.78808659719354,73.69984777637174,58.6994743779359,47.293184980854164,57.78808659719354,107.503143012258,79.35570856154533,57.78808659719354,66.82887818263393,29.832671184297567,57.78808659719354,63.44464536518191,102.49950691382844,99.44083712755742,82.66378826980969,57.78808659719354,57.78808659719354,57.78808659719354,74.13595815146243,57.78808659719354,57.78808659719357,100.24660813949501,38.64893555508809,59.34143475700188,77.05803955078323,63.838852977990186,57.78808659719357,82.61435013838553,57.78808659719354,80.04517400969061,57.78808659719354,66.16233669690291,57.78808659719354,57.78808659719354,53.44052399436339,57.78808659719357,67.48791797485106,57.78808659719354,57.78808659719354,57.78808659719354,57.78808659719357,76.50723128072389,60.89703955376166,61.495957885321644,57.78808659719354,63.23186211486282,136.79740889572395,71.31978085499225,88.62946187510212,57.78808659719354
topology_carcinoma_19_clean_mieloides.csv,87.61064827627007,112.65349281099088,78.06315615769887,133.05631767322825,104.3541012267045,1.015907482064803e-308,91.01834255137663,111.11018388217883,117.18136699076538,98.8858201926488,94.17387450140279,104.38449640491223,115.56862826773994,79.89685517117829,134.7949564360427,101.93022224288546,116.9305956413213,116.44853453609736,134.7949564360427,67.58631752562735,96.96427860349104,134.7949564360427,90.73346869092441,99.83233275933037,134.7949564360427,102.41862255819521,102.49950691382844,109.1688169668106,52.60604779974983,118.42332963928021,121.28165274611482,127.1828526757028,99.14911182698393,134.7949564360427,126.82980452717328,75.71869278921878,115.45213522145724,77.76866443297322,104.47262824599528,134.7949564360427,91.01834255137663,79.89685517117829,134.7949564360427,98.33807532144033,134.7949564360427,116.05540527758316,134.7949564360427,127.9042640823937,110.3139467177214,134.7949564360427,108.14215204440615,134.7949564360427,134.3001730418565,134.7949564360427,134.7949564360427,94.86666700672481,125.78994105200661,94.76530525667192,134.7949564360427,65.9209717640642,136.79740889572395,91.01834255137663,95.51545624356885,95.47972421997571
topology_dysplasia_16_clean_mieloides.csv,92.74096289614218,52.34979938204381,77.69427490581575,76.70245887526531,57.78808659719354,91.01834255137663,1.4371799704450727e-308,64.98418053975482,53.76425385520963,77.18462615897062,81.92048992053085,90.47088198191108,63.14197011468727,62.98738854811327,57.23825815427762,74.16414217904818,54.248183683077144,92.80428517403374,57.23825815427762,105.38947083016174,130.85466133469646,57.23825815427762,49.93002907292629,37.59617442681332,57.23825815427762,63.90893976785836,114.1772624726554,151.40731927131236,63.33436077952362,41.029297250880745,43.562288570984094,49.92595744356679,55.55047943295412,57.23825815427762,57.23825815427762,78.61371398713868,93.94478740014907,61.256273771490896,69.24912869430676,57.23825815427762,76.16032179273662,74.53113233277978,57.23825815427762,71.54435301421441,57.23825815427762,44.4138453932282,57.23825815427762,55.683244947273465,51.87958422335822,57.23825815427762,65.58752765737296,57.23825815427762,56.58080886672582,57.23825815427762,57.23825815427762,73.35385552952764,54.95144871362601,56.44862483457311,57.23825815427762,65.55154826097387,136.79740889572395,48.58475298824311,80.9054280552343,36.85031789356458
topology_carcinoma_9_clean_mieloides.csv,33.03287253713927,50.27271681655918,46.225291591670384,47.57073414331212,70.82205132880665,111.11018388217883,64.98418053975482,7.004662577604755e-309,71.28416065455053,29.03830209836042,70.82205132880665,90.47088198191108,30.21601690591237,54.77584599956785,78.06331129109708,42.81286921226052,70.82205132880665,92.80428517403374,78.06331129109708,70.75004826380658,130.85466133469646,78.06331129109708,65.35256661717739,78.06331129109708,78.06331129109708,66.8123304716355,114.1772624726554,151.40731927131236,86.03064897994904,56.1512307522307,59.69295029027782,78.06331129109708,40.59214226551666,72.30565959808953,56.94089234565769,41.11913747707547,93.94478740014907,86.75780147297584,56.636147800841286,68.23496304684107,106.36350608773455,86.39997955731826,78.06331129109708,33.75023161355017,70.82205132880665,60.49273834694938,40.12776711832777,63.034223567819225,51.87958422335822,56.1512307522307,56.57086886147829,78.06331129109708,78.06331129109708,50.85749011187795,70.82205132880665,45.90314939093096,35.367564547137704,56.44862483457311,78.06331129109708,63.5678653563518,136.79740889572395,57.5514867487351,40.42969030577872,66.16667950532701
topology_dysplasia_15_clean_mieloides.csv,98.66752251128833,62.91550615018947,82.8309206621376,80.07067385329438,45.96756957151439,117.18136699076538,53.76425385520963,71.28416065455053,1.307042655064009e-308,73.10252904610283,91.77137955403015,65.08486223440707,82.01288765881,72.71690477147743,53.76425385520963,74.44010292315127,53.76425385520963,44.655767584671594,53.76425385520963,105.38947083016174,101.2722639733907,53.76425385520963,56.55585200255183,41.321495536070586,53.76425385520963,64.49685096791168,102.49950691382844,121.35739253940278,95.49105403387057,53.76425385520963,53.76425385520963,53.76425385520963,61.744964992852545,53.76425385520963,53.83084469736286,90.90303041473311,56.50429019232945,69.93627827984884,82.32388150731683,63.838852977990186,94.24363948812052,95.44161590244642,53.76425385520963,86.6120633818372,53.76425385520963,66.16233669690291,53.76425385520963,55.68324494727345,51.87958422335822,56.32470373311881,61.505430544505174,47.067008503436114,53.76425385520963,53.76425385520963,53.76425385520963,78.40308910091323,60.861975480492816,61.495957885321644,50.86191656341242,65.55154826097387,136.79740889572395,76.97675447957334,100.17426908309491,53.76425385520963
topology_carcinoma_2_clean_mieloides.csv,33.02113627729733,52.74945281505907,51.962673366187005,44.0930668931247,76.74424982660841,98.8858201926488,77.18462615897062,29.03830209836042,73.10252904610283,1.228619054808679e-308,50.93507361998661,90.47088198191108,36.97012606587802,56.59421439112015,85.08467733163826,37.16059336056287,58.204050148561294,92.80428517403374,85.08467733163826,68.18624340267007,130.85466133469646,85.08467733163826,65.652462161816,85.08467733163826,85.08467733163826,66.8123304716355,114.1772624726554,151.40731927131236,73.806285290419,50.93507361998661,57.41761596499353,82.60507614197849,30.98520810308662,84.53002328761957,50.42430575727451,30.726385178817935,93.94478740014907,82.74806157574022,42.83808336732886,70.05333143839337,97.65210959698595,74.17561586778822,85.08467733163826,42.83223001859136,81.43076597942331,72.71710203647942,48.76754139443051,68.3713150642788,51.87958422335822,49.975347927535694,56.57086886147829,85.08467733163826,85.08467733163826,63.08185380140799,50.93507361998661,36.333675744037976,37.83372025340833,56.44862483457311,85.08467733163826,65.3862337479041,136.79740889572395,37.60259711459253,51.41651788400287,67.98504789687931
topology_ad_dysplasia_3_clean_mieloides.csv,69.53386388479956,67.20902619733522,60.65751311148463,72.7041265989626,81.45619551785441,94.17387450140279,81.92048992053085,70.82205132880665,91.77137955403015,50.93507361998661,1.1435345031605666e-308,90.47088198191108,49.595883155134544,75.26306489904746,96.7750754312249,73.43682139651716,41.60529298382079,96.7750754312249,96.7750754312249,102.75286662702322,130.85466133469646,96.7750754312249,49.93002907292629,96.7750754312249,96.7750754312249,66.8123304716355,114.1772624726554,151.40731927131236,70.65176575011648,62.90506803651985,76.08646647292085,96.7750754312249,59.43108245488804,89.24196897886557,37.940534856667284,58.76121745685745,96.7750754312249,86.75780147297587,77.05803955078323,85.94009869602507,92.94016390573995,85.90962699733669,96.7750754312249,84.87291945008673,86.14271167066931,77.42904772772542,57.064076499103805,73.0832607555248,63.0234997019339,47.08293769202834,56.57086886147829,96.7750754312249,96.7750754312249,67.79379949265399,53.953920036156376,57.10910655295973,49.06339620160844,61.495957885321644,96.7750754312249,75.89630793426448,136.79740889572395,51.16843286347947,100.30572932467427,86.65389840480663
