,topology_carcinoma_10_clean.csv,topology_dysplasia_18_clean.csv,topology_ad_carcinoma_2_clean.csv,topology_carcinoma_2_clean.csv,topology_ad_carcinoma_10_clean.csv,topology_ad_carcinoma_9_clean.csv,topology_dysplasia_5_clean.csv,topology_ad_carcinoma_3_clean.csv,topology_dysplasia_14_clean.csv,topology_ad_carcinoma_1_clean.csv,topology_dysplasia_13_clean.csv,topology_dysplasia_17_clean.csv,topology_carcinoma_8_clean.csv,topology_dysplasia_10_clean.csv,topology_carcinoma_20_clean.csv,topology_dysplasia_11_clean.csv,topology_ad_carcinoma_8_clean.csv,topology_carcinoma_13_clean.csv,topology_ad_carcinoma_4_clean.csv,topology_ad_carcinoma_12_clean.csv,topology_carcinoma_4_clean.csv,topology_ad_carcinoma_15_clean.csv,topology_ad_carcinoma_5_clean.csv,topology_ad_dysplasia_8_clean.csv,topology_dysplasia_7_clean.csv,topology_carcinoma_17_clean.csv,topology_dysplasia_19_clean.csv,topology_carcinoma_5_clean.csv,topology_dysplasia_8_clean.csv,topology_carcinoma_7_clean.csv,topology_carcinoma_19_clean.csv,topology_ad_carcinoma_11_clean.csv,topology_carcinoma_18_clean.csv,topology_carcinoma_11_clean.csv,topology_carcinoma_16_clean.csv,topology_dysplasia_12_clean.csv,topology_ad_dysplasia_1_clean.csv,topology_dysplasia_1_clean.csv,topology_ad_dysplasia_3_clean.csv,topology_ad_carcinoma_6_clean.csv,topology_dysplasia_16_clean.csv,topology_dysplasia_15_clean.csv,topology_dysplasia_4_clean.csv,topology_ad_dysplasia_2_clean.csv,topology_ad_carcinoma_7_clean.csv,topology_ad_carcinoma_13_clean.csv,topology_ad_dysplasia_6_clean.csv,topology_ad_dysplasia_9_clean.csv,topology_carcinoma_3_clean.csv,topology_carcinoma_6_clean.csv,topology_ad_dysplasia_4_clean.csv,topology_dysplasia_6_clean.csv,topology_ad_dysplasia_10_clean.csv,topology_ad_dysplasia_5_clean.csv,topology_carcinoma_14_clean.csv,topology_carcinoma_12_clean.csv,topology_carcinoma_15_clean.csv,topology_carcinoma_1_clean.csv
topology_carcinoma_10_clean.csv,2.1823697882646e-308,27.076652053900276,14.354738669467054,27.246208059191886,36.15540872295049,27.076652053900276,24.620296110305627,62.7725382342592,24.881685649846986,31.124337031448515,35.54597801569321,26.940351683853592,60.74573866662348,24.930062382449623,27.076652053900276,24.473009214026135,27.076652053900272,56.9135475182255,33.75283713372936,32.73547579574348,36.15540872295049,27.076652053900276,30.27312020268525,36.15540872295049,67.53156663087572,37.27318973973487,36.15540872295049,30.246220974239755,55.10455578689678,27.076652053900276,27.076652053900276,16.38071698839876,30.32138525306722,25.667929723700905,27.076652053900272,18.17654989293817,15.20058650271727,28.383436160565594,27.076652053900276,36.15540872295049,36.15540872295049,26.46601001413086,31.609030789599142,24.515789809364534,36.15540872295049,30.38692974114424,17.183959559295644,30.97611623341572,35.00574336388273,36.15540872295049,36.15540872295049,33.66690099147472,20.210988756748932,36.15540872295049,21.671452786739692,36.15540872295049,32.9423864609697,27.076652053900276
topology_dysplasia_18_clean.csv,27.076652053900276,7.19451295819724e-309,21.424537010870793,13.091905074288718,23.16235010200432,16.867609402584108,20.415438361775884,73.91348446706051,31.669558585620862,16.970034046545347,35.54597801569321,10.726221284795043,62.760461912404686,38.704834341914875,22.880789745715983,17.878389818467312,16.188845295412506,56.9135475182255,19.59853414882619,18.581172810840314,23.9365254659255,22.51929394711803,16.11881721778208,28.18397531701096,81.48609908711252,51.42749272463804,24.11300452283973,31.48261044313395,69.25885877179994,8.287788997467471,22.604818378159933,30.384512514173338,17.177664582882468,21.535071675694848,26.641703606151154,32.33085287784134,33.315693311396515,42.537739145468755,16.518949718954943,37.79902256578707,30.593055611113968,21.741704337812905,21.249796315905186,22.574478922470803,37.79902256578707,16.232626756241075,30.926726487857493,16.821813248512555,20.85144037897956,29.64005735458815,24.857190671638165,19.51259800657155,33.74605804055608,32.7061822241194,14.53662689181661,28.782142726995712,20.483314365658554,13.218968872310313
topology_ad_carcinoma_2_clean.csv,14.354738669467054,21.424537010870793,9.10318386753824e-309,21.04493830842719,23.842735507231254,19.002002949011498,20.415438361775884,73.91348446706051,31.669558585620862,19.002002949011498,35.54597801569321,20.40322951170054,62.760461912404686,33.94013066498284,19.30314154864716,17.50903114623116,19.770019041130325,56.9135475182255,20.278919554053118,19.261558216067243,24.616910871152427,15.873181712249732,21.57103454733577,27.807323887111494,81.00548421055194,50.747107319411114,24.793389928066656,31.48261044313394,68.57847336657301,22.09858818070513,15.444798704120933,15.432791622646887,17.8580499881094,19.002002949011498,19.002002949011498,31.65046747261441,27.35814881408386,41.857353740241834,19.002002949011498,27.84266867069485,27.80732388711149,15.223364518174307,21.249796315905186,17.815934650915466,27.807323887111494,27.80732388711149,10.754311156947686,19.405410563054915,21.53182578420649,27.80732388711149,25.537576076865093,23.91477031139222,17.333881263963065,27.80732388711149,14.494354645442314,27.807323887111494,21.163699770885483,19.002002949011498
topology_carcinoma_2_clean.csv,27.246208059191886,13.091905074288718,21.04493830842719,7.206053813326175e-309,10.070445027715607,17.080129178896044,20.415438361775884,73.91348446706051,37.14752504506062,13.26007377258896,35.5459780156932,17.891570331075258,62.760461912404686,47.712421144498485,23.263571349624396,15.818866242399139,21.346195713467278,56.9135475182255,13.909723456903633,10.972142739904314,10.84462039163678,12.748566341141752,11.711458877105983,18.16726538346676,81.48609908711252,64.51939779892675,12.799149498877313,31.48261044313394,74.15479414395914,12.908891922881082,26.882907574491337,27.765403069938287,15.681869319536899,17.032530151537298,22.776210995129418,40.11432840686623,41.13043929359951,55.62964421975747,14.01778685018374,31.443647801567256,17.50115053682525,22.545872300861504,21.249796315905186,17.981103618201004,26.89870869245244,14.176936985569732,28.000241026247025,17.14178809688684,7.759535304690843,16.54815228029943,12.535513016538395,6.420692932282832,33.94163430638778,23.795913738227696,14.536626891816608,15.690237652706996,18.351239628830967,9.492745072939298
topology_ad_carcinoma_10_clean.csv,36.15540872295049,23.16235010200432,23.842735507231254,10.070445027715607,6.13295574656942e-309,27.15057420661165,21.089726551583965,73.91348446706051,43.84318873338588,9.58916554069531,35.54597801569321,16.418118636915164,62.760461912404686,53.10556343155928,32.01762577593425,16.245588539923332,31.416640741182885,56.9135475182255,12.97727704236501,8.766451189556818,9.143040775642426,12.748566341141753,12.252649672487166,18.748896718626767,81.48609908711252,66.72508846756872,12.799149498877313,31.48261044313394,74.15479414395914,22.97933695059669,25.10067778834269,33.94133954100831,13.3361456827475,16.164624373237572,21.271256303693875,40.11432840686623,47.158899519579826,56.633768163613226,19.42955813129329,25.561308171824333,16.763599035078272,20.763642514712853,21.249796315905186,17.024401487038475,20.770349078737244,12.779262007164618,34.41192669276373,14.431576836912413,7.405115702086661,14.139528095418541,11.559563190611158,10.67501398414312,38.57738670555425,14.175002124722802,18.72268795711925,9.346992968173437,18.351239628830967,13.171633860965912
topology_ad_carcinoma_9_clean.csv,27.076652053900276,16.867609402584108,19.002002949011498,17.080129178896044,27.15057420661165,1.236452086550744e-308,20.415438361775884,72.93861711455503,31.669558585620862,20.958258151152673,35.54597801569321,21.742063053476997,62.760461912404686,30.68161072132436,15.362732091828804,12.25606204282456,15.904403447252397,56.9135475182255,23.586758253433516,22.56939691544764,27.924749570532825,19.497302483096348,20.107041322389403,31.461967327269974,77.69764551117154,47.43926862003071,28.101228627447053,31.48261044313395,65.27063466719261,16.84561907729853,13.387463887816239,18.093175230956888,20.155306372771378,14.688154877824445,10.472393419513857,31.04890797709582,31.137265277591254,38.54951504086143,9.841779554585122,32.08772778850498,32.0780982502732,12.493430617873457,21.4429519093033,15.1369742729521,32.08772778850498,24.544086167484117,18.088331886619926,20.81003735311988,24.839664483586883,32.08772778850498,28.84541477624549,23.500822111178874,22.520425489116505,32.08772778850498,10.611068232263122,32.08772778850498,24.471538470265884,13.97894034564574
topology_dysplasia_5_clean.csv,24.620296110305627,20.415438361775884,20.415438361775884,20.415438361775884,21.089726551583965,20.415438361775884,1.118547759893547e-308,54.734159358483524,26.128243521192257,20.415438361775884,35.54597801569321,17.907394790419985,50.23513328445006,36.693139620630134,20.415438361775884,20.41543836177588,20.415438361775884,51.90407936291365,20.415438361775884,20.415438361775884,21.86390191550514,20.446670396697666,20.41543836177588,26.1113517665906,65.12036020197101,53.5001162750584,22.04038097241937,19.017128354795716,62.884761159643176,20.415438361775884,20.415438361775884,20.415438361775884,20.415438361775884,20.415438361775884,20.41543836177588,31.731835579415968,31.814951572662807,44.61036269588912,20.41543836177588,33.49055341562036,28.520432060693608,20.415438361775884,15.382104254275617,20.415438361775884,33.49055341562036,20.41543836177588,20.41543836177588,20.415438361775884,20.41543836177588,27.567433804167788,22.7845671212178,20.41543836177588,23.301557342021436,30.633558673699042,20.415438361775884,26.709519176575352,18.410690815238198,20.415438361775884
topology_ad_carcinoma_3_clean.csv,62.7725382342592,73.91348446706051,73.91348446706051,73.91348446706051,73.91348446706051,72.93861711455503,54.734159358483524,1.1700250831190815e-308,45.80973583458372,73.91348446706051,64.43589447175877,72.31029431917727,40.61195489449021,42.306325148952595,68.07156554523245,73.91348446706051,68.6725505799838,37.82834873941063,73.91348446706051,73.91348446706051,73.91348446706051,73.91348446706051,73.91348446706051,73.91348446706051,40.61195489449021,40.61195489449021,73.91348446706051,47.461752169066706,40.61195489449021,73.91348446706051,73.91348446706051,62.91812090246667,73.91348446706051,73.91348446706051,73.91348446706051,44.59598834132103,48.88830699985158,38.51641079346067,73.91348446706051,73.91348446706051,73.91348446706051,73.91348446706051,68.11793318896613,73.91348446706051,73.91348446706051,73.91348446706051,65.67726462840295,73.91348446706051,73.91348446706051,68.58589104748665,73.91348446706051,73.91348446706051,61.51180461561244,73.91348446706051,73.91348446706051,73.91348446706051,63.65317059247158,73.91348446706051
topology_dysplasia_14_clean.csv,24.881685649846986,31.669558585620862,31.669558585620862,37.14752504506062,43.84318873338588,31.669558585620862,26.128243521192257,45.80973583458372,1.351620116997662e-308,41.025654017317244,26.378997497319745,30.799851435861054,36.6513163606599,40.38176373534205,31.66955858562086,31.669558585620862,31.54776015174977,43.84318873338589,43.65415411959808,42.636792781612215,43.84318873338588,34.872652863855976,40.17443718855398,43.84318873338589,56.195936678071206,31.669558585620862,43.84318873338588,35.72046400924181,45.20323880102805,31.66955858562086,31.669558585620862,28.783566884945962,40.22270223893595,34.75555074398902,31.669558585620862,31.04890797709582,33.135658863468926,30.863785541951216,31.669558585620862,43.84318873338589,43.84318873338589,30.639601456456177,41.51034777546788,31.66955858562086,43.84318873338588,40.288246727012975,31.669558585620862,40.877433219284455,43.84318873338588,43.84318873338588,43.84318873338589,43.56821797734345,33.94163430638778,43.84318873338589,31.669558585620862,43.84318873338588,40.20194886502872,34.04633621181031
topology_ad_carcinoma_1_clean.csv,31.124337031448515,16.970034046545347,19.002002949011498,13.26007377258896,9.58916554069531,20.958258151152673,20.415438361775884,73.91348446706051,41.025654017317244,1.3822207257911467e-308,35.54597801569321,13.346269163595771,62.760461912404686,51.59055011675512,25.82530972047527,10.10223912204242,25.22432468572391,56.9135475182255,11.613194281749415,10.0345174888689,10.815327157640695,11.128369803369834,15.176108959467854,14.563874078619584,81.48609908711252,66.72508846756872,12.799149498877313,31.48261044313394,72.5639685996675,16.787020895137715,16.732821993556907,30.978754363241052,13.292658431955529,12.529018608172649,16.56033412930614,40.11432840686623,45.00856826585614,56.633768163613226,13.237242075834317,26.73781433520447,18.603745771030873,12.395786719927072,21.249796315905183,11.605130359293069,23.020579720195812,15.481963508967098,28.219610637304754,12.996358062946065,11.233791703526036,18.322109991811516,12.71029031072905,13.74458019435994,32.38507065009527,19.917784765971064,12.530371901660274,12.594710214905916,16.942047714520314,10.105354004615194
