,distancias_bottleneck_dim0_B.csv_clusters.csv,distancias_wasserstein_dim1_A.csv_clusters.csv,distancias_wasserstein_dim1_B.csv_clusters.csv,distancias_bottleneck_dim1_B.csv_clusters.csv,distancias_wasserstein_dim0_B.csv_clusters.csv,distancias_bottleneck_dim1_A.csv_clusters.csv,distancias_bottleneck_dim0_A.csv_clusters.csv,distancias_wasserstein_dim0_A.csv_clusters.csv
distancias_bottleneck_dim0_B.csv_clusters.csv,1.0,0.13806111630283854,0.14105755379482363,0.20030366671550526,0.22945887742713061,0.16376227234182694,0.15984448284025674,0.22290975237124264
distancias_wasserstein_dim1_A.csv_clusters.csv,0.13806111630283854,1.0,0.39136187959702723,0.24246680192587503,0.3878279486120492,0.3130992039692508,0.15166288054176072,0.4331647735415866
distancias_wasserstein_dim1_B.csv_clusters.csv,0.14105755379482363,0.39136187959702723,1.0,0.24968773112119236,0.3795639230558742,0.21305361434931752,0.08608671436790225,0.3662581193309818
distancias_bottleneck_dim1_B.csv_clusters.csv,0.20030366671550526,0.24246680192587503,0.24968773112119236,1.0,0.31453122599887096,0.25326915985196347,0.18638340319360794,0.3283169731570153
distancias_wasserstein_dim0_B.csv_clusters.csv,0.22945887742713061,0.3878279486120492,0.3795639230558742,0.31453122599887096,1.0,0.3311016025318276,0.16225837790592101,0.4396801719405671
distancias_bottleneck_dim1_A.csv_clusters.csv,0.16376227234182694,0.3130992039692508,0.21305361434931752,0.25326915985196347,0.3311016025318276,1.0,0.17620178422664393,0.31252294475348125
distancias_bottleneck_dim0_A.csv_clusters.csv,0.15984448284025674,0.15166288054176072,0.08608671436790225,0.18638340319360794,0.16225837790592101,0.17620178422664393,1.0,0.22194613916215547
distancias_wasserstein_dim0_A.csv_clusters.csv,0.22290975237124264,0.4331647735415866,0.3662581193309818,0.3283169731570153,0.4396801719405671,0.31252294475348125,0.22194613916215547,1.0
