,carcinoma_FA_HN11A_3_total.csv,stroma_ad_dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_5_total.csv,stroma_ad_carcinoma_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN15_2_total.csv,stroma_ad_carcinoma_FA_HN11A_2_total.csv,dysplasia_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN15_4_total.csv,carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN14_5_total.csv,carcinoma_FA_HN11A_1_total.csv,dysplasia_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN14_2_total.csv,carcinoma_FA_HN11A_4_total.csv,carcinoma_FA_HN15_1_total.csv,carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN15_4_total.csv,stroma_ad_dysplasia_FA_HN14_4_total.csv,dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_1_total.csv,dysplasia_FA_HN11A_5_total.csv,dysplasia_FA_HN14_2_total.csv,dysplasia_FA_HN15_5_total.csv,stroma_ad_dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_2_total.csv,carcinoma_FA_HN14_3_total.csv,stroma_ad_dysplasia_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN14_3_total.csv,stroma_ad_carcinoma_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN15_3_total.csv,dysplasia_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN11A_1_total.csv,carcinoma_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_1_total.csv,dysplasia_FA_HN14_1_total.csv,dysplasia_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN14_3_total.csv,carcinoma_FA_HN15_2_total.csv
carcinoma_FA_HN11A_3_total.csv,8.69816441574538e-309,80.77734259713645,90.76955269182031,90.76955269182031,80.77734259713645,88.81382887708398,80.77734259713645,80.77734259713645,80.77734259713645,81.24744793052969,80.77734259713645,96.50177249518146,80.77734259713645,80.77734259713645,80.77734259713645,80.77734259713645,80.77734259713645,80.77734259713645,80.77734259713645,80.77734259713645,80.77734259713645,80.77734259713645,89.04838113250398,88.19629910734247,80.77734259713645,90.76955269182031,80.77734259713645,80.77734259713645,83.6282545726346,80.77734259713645,80.77734259713645,80.77734259713645,80.77734259713645,83.27838701538633,87.96434501990569,80.77734259713645,80.77734259713645,80.77734259713645,80.77734259713645,80.77734259713645,89.0084283317264,80.77734259713645,80.77734259713645,101.70785187477503,80.77734259713645,85.37162284024271,125.04778813031311
stroma_ad_dysplasia_FA_HN11A_2_total.csv,80.77734259713645,2.168917100617798e-308,30.705889643841033,59.25216617979724,44.38119551664663,53.148185348689665,35.883764217630414,38.25655180334678,69.26543884355834,29.43092572873016,24.47336322937666,96.50177249518146,38.69120167665295,22.968698677220758,57.76088687642613,43.72691298947552,28.72739410486784,53.972498654301035,61.17136298002009,59.045139007852555,37.523656696919005,29.1019648379216,65.39038576746387,33.155381337299815,26.402728648960462,44.05536686817376,102.26773680109929,56.038052740448606,27.30287150298514,33.037390534834486,71.8862969431,38.47788164476687,48.80253752468218,23.04712304365725,87.96434501990569,59.948227257706804,35.05390377441685,35.52666560221641,31.288751960507724,62.47719344237048,53.177362015552234,33.59091037704161,52.70327169804517,101.70785187477503,46.61848656674593,85.37162284024271,132.0686213467007
stroma_ad_dysplasia_FA_HN15_5_total.csv,90.76955269182031,30.705889643841033,1.756457033589029e-308,59.25216617979724,33.05105115219172,47.005422911184695,35.883764217630414,38.25655180334678,56.39996940553958,30.705889643841033,36.303291816218135,96.50177249518146,39.328999798335886,47.03141612144077,46.199900990245766,55.20922569516847,38.23870307815923,53.972498654301035,61.17136298002009,50.84974817131895,57.99211587481091,25.190879587494564,65.39038576746387,27.513135704620765,30.705889643841033,44.05536686817376,79.20395363088761,36.22136607137212,30.257154411808102,24.664896380502483,71.8862969431,49.417941862950315,54.88267390710146,30.705889643841033,87.96434501990569,59.948227257706804,42.57979028277512,41.60047710587061,37.2640050974386,49.6117240043517,53.177362015552234,53.38897384571945,61.59436160977063,101.70785187477503,47.14697923642572,85.37162284024271,132.0686213467007
stroma_ad_carcinoma_FA_HN11A_1_total.csv,90.76955269182031,59.25216617979724,59.25216617979724,2.0153760494221284e-308,52.56970771240907,42.75143819030313,59.25216617979724,59.25216617979724,73.30693981604415,59.25216617979724,59.25216617979724,96.50177249518146,48.0871234425524,59.25216617979724,59.25216617979726,59.25216617979724,47.233814518553345,43.07766858059094,45.00274554391629,59.04513900785257,59.25216617979724,59.25216617979724,45.55952758960245,51.87481999677908,59.25216617979724,58.39558947277919,81.60629301830096,49.751287506453764,59.25216617979724,59.25216617979724,52.677662290249145,59.25216617979724,59.25216617979726,59.25216617979724,87.96434501990569,47.915262577067324,59.25216617979724,59.25216617979724,59.25216617979724,64.70244884144347,53.17736201555226,55.19999847083983,61.59436160977063,101.70785187477503,51.510053883536614,85.37162284024271,90.32734684748885
stroma_ad_dysplasia_FA_HN15_2_total.csv,80.77734259713645,44.38119551664663,33.05105115219172,52.56970771240907,7.009237602620297e-309,30.423897668182462,44.38119551664663,38.25655180334678,44.38119551664664,44.38119551664664,44.38119551664664,96.50177249518146,44.38119551664664,44.38119551664664,40.590949861099546,34.4900907679596,36.289228081215285,53.972498654301035,40.315070920220876,36.994743583134195,47.08628368209391,41.74602994568389,65.39038576746387,41.18201808794535,44.38119551664663,44.38119551664663,72.31651741127325,38.21485304500186,44.38119551664663,44.38119551664663,71.8862969431,44.38119551664664,49.83573383319316,44.38119551664663,68.88087218515687,50.636344771404225,44.38119551664663,38.21485304500186,44.38119551664664,44.38119551664664,53.177362015552234,47.35705508085664,52.70327169804517,101.70785187477503,42.54323835401908,68.71870275190918,132.0686213467007
stroma_ad_carcinoma_FA_HN11A_2_total.csv,88.81382887708398,53.148185348689665,47.005422911184695,42.75143819030313,30.423897668182462,8.3358666604464e-309,53.148185348689665,47.17362454184965,57.289588970818,53.148185348689665,53.14818534868968,96.50177249518146,53.148185348689665,53.14818534868968,42.370584242177415,49.11738734747563,33.58246725749791,40.59721879624419,44.01987539093412,45.784388805681616,53.14818534868968,40.59721879624419,60.976145227877794,53.148185348689665,53.148185348689665,51.3682716155065,79.20395363088761,47.17362454184965,53.148185348689665,53.148185348689665,68.09427992852449,53.148185348689665,53.14818534868968,51.27229680831371,87.96434501990569,45.86495571926696,53.148185348689665,40.59721879624419,53.148185348689665,51.7325555058391,53.177362015552234,40.924394464287786,55.17592100412625,101.70785187477503,43.94138338521017,85.37162284024271,122.21310618891664
dysplasia_FA_HN15_2_total.csv,80.77734259713645,35.883764217630414,35.883764217630414,59.25216617979724,44.38119551664663,53.148185348689665,8.891177552752947e-309,38.25655180334678,69.52986775560788,35.883764217630414,35.883764217630414,96.50177249518146,35.883764217630414,35.883764217630414,58.025315788475666,41.390677966789696,35.883764217630414,53.972498654301035,61.17136298002009,55.80873349666524,42.915895170271824,35.883764217630414,65.39038576746387,35.883764217630414,35.883764217630414,44.05536686817376,102.26773680109929,56.038052740448606,35.883764217630414,35.883764217630414,71.8862969431,35.883764217630414,48.80253752468218,35.883764217630414,87.96434501990569,59.948227257706804,35.883764217630414,35.883764217630414,35.883764217630414,62.74162235442002,53.177362015552234,35.883764217630414,52.70327169804517,101.70785187477503,42.54323835401908,85.37162284024271,132.0686213467007
stroma_ad_dysplasia_FA_HN15_4_total.csv,80.77734259713645,38.25655180334678,38.25655180334678,59.25216617979724,38.25655180334678,47.17362454184965,38.25655180334678,7.97703314800174e-309,38.97882906775669,46.299603119472934,52.78606953697586,96.50177249518146,49.92166699320167,54.94487013100249,59.63492263065743,39.4427222952673,38.25655180334678,50.20091960355154,53.0148577811066,49.71609036274981,52.079000450862466,38.25655180334678,47.52853581465412,38.25655180334678,40.83133796615847,38.25655180334678,87.93021291979124,38.645735959229796,38.25655180334678,38.25655180334678,44.509978335857,44.05579570894119,61.24934240785882,38.25655180334678,87.96434501990569,68.64629232848174,38.25655180334678,54.41871977711958,50.637401366574224,38.25655180334678,53.177362015552234,60.22549600635911,52.70327169804517,101.70785187477503,53.47867315805732,85.37162284024271,121.12933608216355
carcinoma_FA_HN14_4_total.csv,80.77734259713645,69.26543884355834,56.39996940553958,73.30693981604415,44.38119551664664,57.289588970818,69.52986775560788,38.97882906775669,9.09982376234311e-309,73.64236827395362,73.64236827395362,96.50177249518146,73.64236827395362,64.76266793617071,58.59462660614716,41.646033856879825,48.92399702978088,55.664700492020216,61.17136298002009,45.42547291204335,48.71653165319012,63.745704467346826,73.64236827395362,47.096539436704035,73.64236827395362,73.64236827395362,79.20395363088761,37.86565272781898,68.62788447790396,49.47488245320119,71.88629694310004,58.20015034227606,55.926431459555516,73.64236827395362,87.96434501990569,59.948227257706804,50.319043071938495,64.30269795367118,73.64236827395362,32.99488801905545,73.64236827395362,58.40511021189204,52.70327169804517,101.70785187477503,50.0899933678449,85.37162284024271,132.0686213467007
stroma_ad_carcinoma_FA_HN14_5_total.csv,81.24744793052969,29.43092572873016,30.705889643841033,59.25216617979724,44.38119551664664,53.148185348689665,35.883764217630414,46.299603119472934,73.64236827395362,1.8065593362476e-308,28.074922463202213,96.50177249518146,31.443228065467224,30.050413544815783,58.19573811458099,49.823235466834404,36.289228081215285,53.972498654301035,61.17136298002009,59.045139007852555,42.75273767052411,29.48711092149631,65.39038576746387,39.64968582122057,20.971070128239433,44.05536686817379,102.26773680109929,56.038052740448606,21.617261951642803,33.037390534834486,71.8862969431,33.26911898143817,48.80253752468218,36.56808078391148,87.96434501990569,59.948227257706804,41.150226251775734,34.063755979638074,23.690165394398207,64.70244884144347,53.177362015552234,33.59091037704161,56.534973639388085,101.70785187477503,44.95614525732597,85.37162284024271,132.0686213467007
