CellID,X_centroid,Y_centroid,phenotype_key,color
6969,3439.156043956044,4159.918681318682,regulatory T cells,#0072B2
7037,3830.619672131148,4115.908196721312,regulatory T cells,#0072B2
7068,3572.4828660436137,3827.971962616823,endothelial cells,#666666
7076,3413.8451612903227,4473.383870967742,CD4+ T cells,#0072B2
7283,3615.280104712042,3991.643979057592,regulatory T cells,#0072B2
7355,3346.4031007751937,3707.9767441860463,regulatory T cells,#0072B2
7608,3167.125356125356,4019.9173789173774,regulatory T cells,#0072B2
7737,3514.705882352941,4067.918767507003,M2 macrophages,#66A61E
8026,3395.994397759104,3795.386554621849,regulatory T cells,#0072B2
8037,3380.1742424242425,4207.431818181818,M2 macrophages,#66A61E
8102,3460.0255591054315,4257.332268370607,CD4+ T cells,#0072B2
8129,3291.3058103975536,4076.385321100917,regulatory T cells,#0072B2
8135,3656.2033195020745,4409.307053941909,M2 macrophages,#66A61E
8192,3193.825910931174,3840.028340080972,regulatory T cells,#0072B2
8427,3315.538888888889,4436.316666666667,endothelial cells,#666666
8755,3731.4,4361.694545454546,regulatory T cells,#0072B2
8940,3866.741433021807,4270.641744548287,M2 macrophages,#66A61E
9368,3201.1241379310345,4102.172413793103,regulatory T cells,#0072B2
9432,3622.384892086331,3793.13309352518,endothelial cells,#666666
9497,3356.8441176470587,3720.355882352941,M2 macrophages,#66A61E
9614,3519.0653594771243,3739.447712418301,M2 macrophages,#66A61E
9887,3690.403225806452,4125.806451612903,regulatory T cells,#0072B2
9969,3330.416342412452,3721.373540856031,regulatory T cells,#0072B2
10141,3399.460490463215,4264.114441416894,dendritic cells,#66A61E
10201,3643.870879120879,4390.414835164836,M2 macrophages,#66A61E
10335,3507.0,4305.711538461538,regulatory T cells,#0072B2
10667,3295.278801843318,3895.6682027649767,regulatory T cells,#0072B2
10798,3647.754966887417,4298.463576158941,CD4+ T cells,#0072B2
11338,3284.380503144654,3926.616352201258,regulatory T cells,#0072B2
11650,3424.946261682243,4248.778037383177,regulatory T cells,#0072B2
11695,3733.342175066313,4153.315649867374,regulatory T cells,#0072B2
11860,3655.132841328413,3806.6162361623615,endothelial cells,#666666
11861,3550.7954545454545,4366.424242424242,regulatory T cells,#0072B2
11906,3875.7473118279568,3962.1236559139775,M2 macrophages,#66A61E
11979,3762.7261146496817,3818.044585987261,M2 macrophages,#66A61E
12077,3290.47005988024,4393.769461077844,regulatory T cells,#0072B2
12208,3609.501915708812,3883.739463601533,CD4+ T cells,#0072B2
12290,3277.768953068592,4137.718411552347,regulatory T cells,#0072B2
12321,3654.4566929133857,4253.992125984252,regulatory T cells,#0072B2
12368,3175.828660436137,4142.355140186916,regulatory T cells,#0072B2
12401,3474.4701492537315,3856.074626865672,CD4+ T cells,#0072B2
12466,3607.2013888888887,4452.684027777777,CD4+ T cells,#0072B2
12532,3251.117808219178,4161.7945205479455,regulatory T cells,#0072B2
12598,3283.726708074534,4372.012422360249,regulatory T cells,#0072B2
13067,3679.166281755197,3883.655889145497,regulatory T cells,#0072B2
13138,3093.3636363636365,4132.80808080808,regulatory T cells,#0072B2
13170,3635.107142857143,3815.6488095238096,endothelial cells,#666666
13350,3228.1843971631206,4155.769503546099,dendritic cells,#66A61E
13460,3581.4789156626507,4195.756024096386,M2 macrophages,#66A61E
13509,3597.7272727272725,4125.250909090909,M2 macrophages,#66A61E
13704,3144.268965517241,4245.834482758621,regulatory T cells,#0072B2
13718,3802.047794117647,4289.488970588235,regulatory T cells,#0072B2
13783,3195.3482428115017,4207.405750798722,regulatory T cells,#0072B2
13967,3478.3127413127413,3928.135135135135,regulatory T cells,#0072B2
14012,3180.148688046648,4196.291545189504,regulatory T cells,#0072B2
14041,3541.846625766871,3883.042944785276,CD4+ T cells,#0072B2
14375,3501.738255033557,4256.781879194631,dendritic cells,#66A61E
14395,3543.1784776902887,3836.797900262467,endothelial cells,#666666
14449,3679.960606060606,4459.336363636364,M2 macrophages,#66A61E
14575,3588.3634204275536,3848.914489311164,endothelial cells,#666666
14692,3479.739534883721,3804.8093023255815,CD4+ T cells,#0072B2
14730,3409.453441295547,4404.085020242915,CD4+ T cells,#0072B2
15103,3498.368421052632,3936.90350877193,regulatory T cells,#0072B2
15158,3403.865030674847,4438.0245398773,M2 macrophages,#66A61E
15324,3438.013698630137,4355.537671232877,regulatory T cells,#0072B2
15374,3842.198581560284,4147.63829787234,M2 macrophages,#66A61E
15558,3224.5978260869565,4075.559782608696,regulatory T cells,#0072B2
15619,3458.96682464455,4490.327014218009,M2 macrophages,#66A61E
15704,3295.571955719557,3760.523985239852,regulatory T cells,#0072B2
15863,3278.924342105264,4158.444078947368,regulatory T cells,#0072B2
15931,3331.307493540052,4366.751937984496,CD4+ T cells,#0072B2
16075,3462.8342541436464,3708.5801104972375,M2 macrophages,#66A61E
16136,3460.8325791855204,4046.389140271493,regulatory T cells,#0072B2
16189,3224.317269076306,3869.313253012048,regulatory T cells,#0072B2
16369,3429.492481203008,3756.8496240601503,regulatory T cells,#0072B2
16379,3584.079482439926,4066.375231053604,regulatory T cells,#0072B2
16415,3329.306049822064,4410.451957295374,regulatory T cells,#0072B2
16418,3750.867132867133,4177.650349650349,CD4+ T cells,#0072B2
16495,3507.6302816901407,4190.74647887324,regulatory T cells,#0072B2
16553,3121.7594501718213,4232.549828178694,regulatory T cells,#0072B2
16625,3148.772200772201,4262.301158301159,regulatory T cells,#0072B2
16711,3851.699604743083,4048.118577075099,CD4+ T cells,#0072B2
16757,3446.153846153846,4204.572649572649,regulatory T cells,#0072B2
16768,3800.9550898203593,3974.511976047904,endothelial cells,#666666
16850,3512.7515151515154,4155.987878787879,dendritic cells,#66A61E
16992,3901.126050420168,4174.96218487395,M2 macrophages,#66A61E
17145,3582.5425531914893,3911.4858156028367,CD4+ T cells,#0072B2
17182,3544.026570048309,4347.881642512078,dendritic cells,#66A61E
17230,3695.871473354232,3844.034482758621,M2 macrophages,#66A61E
17234,3628.442528735632,4397.844827586207,M2 macrophages,#66A61E
17256,3262.4479166666665,4101.038194444444,regulatory T cells,#0072B2
17276,3738.2047930283225,3867.010893246187,regulatory T cells,#0072B2
17460,3227.18125,4385.5875,M2 macrophages,#66A61E
17555,3246.5450819672133,3801.5491803278687,regulatory T cells,#0072B2
17794,3222.722943722944,3780.930735930736,regulatory T cells,#0072B2
17925,3302.0117647058823,4258.917647058824,regulatory T cells,#0072B2
17969,3356.7903930131006,4310.585152838428,M2 macrophages,#66A61E
18096,3448.995169082126,4013.7487922705313,CD4+ T cells,#0072B2
18141,3699.9237472766886,4088.22440087146,CD4+ T cells,#0072B2
18244,3298.360681114551,3696.729102167183,regulatory T cells,#0072B2
18303,3717.9216417910447,4309.604477611941,regulatory T cells,#0072B2
18315,3573.9129411764707,3741.343529411765,stromal cells,#666666
18503,3468.110787172011,3821.930029154519,regulatory T cells,#0072B2
18582,3866.6126373626375,4239.145604395604,regulatory T cells,#0072B2
18672,3686.606060606061,3809.868686868687,CD4+ T cells,#0072B2
18677,3661.469879518073,4125.930722891566,M2 macrophages,#66A61E
18724,3689.775590551181,4237.263779527559,regulatory T cells,#0072B2
18753,3342.095744680851,4300.744680851064,M2 macrophages,#66A61E
18792,3172.4958333333334,4307.729166666667,M2 macrophages,#66A61E
18795,3642.221590909091,4118.130681818182,M2 macrophages,#66A61E
18875,3611.035714285714,4070.402380952381,regulatory T cells,#0072B2
19221,3326.0320197044334,4192.426108374384,regulatory T cells,#0072B2
19244,3675.613636363637,3976.878099173554,regulatory T cells,#0072B2
19551,3255.313351498637,4190.493188010899,regulatory T cells,#0072B2
19640,3382.133514986376,3944.659400544959,dendritic cells,#66A61E
19769,3806.007936507936,4329.543650793651,regulatory T cells,#0072B2
19905,3659.0117994100297,4340.191740412979,regulatory T cells,#0072B2
19988,3510.573369565217,3828.709239130435,endothelial cells,#666666
20168,3705.6062992126,4353.444881889764,M2 macrophages,#66A61E
20204,3714.8585209003218,4124.6012861736335,regulatory T cells,#0072B2
20234,3770.788844621514,4127.505976095617,regulatory T cells,#0072B2
20275,3099.555555555556,4154.833333333333,M2 macrophages,#66A61E
20328,3081.220238095238,4044.744047619048,regulatory T cells,#0072B2
20405,3446.544802867384,3970.064516129032,regulatory T cells,#0072B2
20442,3464.0251046025105,4140.242677824268,regulatory T cells,#0072B2
20475,3379.257839721254,3755.498257839721,regulatory T cells,#0072B2
20865,3787.791821561338,3759.6765799256505,M2 macrophages,#66A61E
20918,3400.3349753694583,4039.783251231527,B cells,#0072B2
20962,3926.018518518519,4125.953703703704,CD4+ T cells,#0072B2
20981,3776.295238095238,4405.683333333333,M2 macrophages,#66A61E
21043,3803.678492239468,4205.044345898004,CD4+ T cells,#0072B2
21072,3779.419540229885,4205.362068965517,CD4+ T cells,#0072B2
21098,3834.459074733096,4189.124555160142,CD4+ T cells,#0072B2
21138,3196.0255591054315,4184.750798722045,regulatory T cells,#0072B2
21295,3252.1046831955923,3881.66391184573,regulatory T cells,#0072B2
21313,3135.041994750656,3935.556430446194,M2 macrophages,#66A61E
21447,3610.1601307189535,4251.490196078431,regulatory T cells,#0072B2
21616,3745.211678832117,3956.301703163017,endothelial cells,#666666
21715,3434.655172413793,3726.931034482759,M2 macrophages,#66A61E
21838,3212.185463659148,3853.406015037594,regulatory T cells,#0072B2
21883,3618.468013468013,3702.484848484849,neutrophils,#66A61E
21898,3576.3030303030305,4473.602272727273,effector CD8+ T cells,#0072B2
21900,3627.473417721519,3669.0,stromal cells,#666666
21948,3537.8901515151515,4234.378787878788,regulatory T cells,#0072B2
22153,3468.244813278008,3666.141078838174,M2 macrophages,#66A61E
22251,3263.422680412371,4231.151202749141,regulatory T cells,#0072B2
22300,3862.513297872341,4216.231382978724,regulatory T cells,#0072B2
22336,3124.034843205575,4249.414634146341,regulatory T cells,#0072B2
22395,3895.388429752066,3923.0578512396696,M2 macrophages,#66A61E
22472,3161.8898305084745,3999.7203389830506,regulatory T cells,#0072B2
22706,3543.736507936508,3805.64126984127,stromal cells,#666666
22711,3683.609561752988,4267.362549800797,M2 macrophages,#66A61E
22748,3758.2147651006712,4315.053691275168,regulatory T cells,#0072B2
22759,3140.4417670682733,4072.8032128514055,regulatory T cells,#0072B2
22874,3591.5652173913045,4482.76254180602,regulatory T cells,#0072B2
22962,3572.354430379746,4165.278481012659,regulatory T cells,#0072B2
23045,3806.780821917808,4251.365296803653,M2 macrophages,#66A61E
23077,3617.4496124031007,3767.103359173127,endothelial cells,#666666
23086,3477.617554858934,4282.868338557993,M2 macrophages,#66A61E
23293,3493.235059760956,3754.4501992031874,CD4+ T cells,#0072B2
23313,3629.712802768166,3965.141868512111,M2 macrophages,#66A61E
23373,3501.524886877828,4279.493212669683,regulatory T cells,#0072B2
23421,3714.6252771618624,4428.849223946785,CD4+ T cells,#0072B2
23518,3401.3722222222223,4109.947222222222,regulatory T cells,#0072B2
23566,3856.5606936416175,3846.364161849711,M2 macrophages,#66A61E
23642,3695.8242074927953,4201.083573487032,dendritic cells,#66A61E
23681,3806.498338870432,4224.431893687708,CD4+ T cells,#0072B2
23705,3319.901734104046,3895.8901734104047,regulatory T cells,#0072B2
23740,3547.63556851312,4001.8454810495614,regulatory T cells,#0072B2
23828,3274.706106870229,4256.545801526718,M2 macrophages,#66A61E
23985,3552.130909090909,4402.6618181818185,CD4+ T cells,#0072B2
24012,3331.432835820895,4451.70895522388,endothelial cells,#666666
24015,3270.6843971631206,4209.070921985815,regulatory T cells,#0072B2
24118,3518.934640522876,3890.1339869281046,CD4+ T cells,#0072B2
24201,3378.056886227545,3775.694610778443,regulatory T cells,#0072B2
24357,3425.59477124183,3777.294117647059,regulatory T cells,#0072B2
24441,3085.85945945946,4026.2594594594593,CD4+ T cells,#0072B2
24631,3268.689655172414,4120.427055702918,regulatory T cells,#0072B2
24668,3487.6553398058254,4352.339805825242,regulatory T cells,#0072B2
24744,3376.079861111112,4358.208333333333,M2 macrophages,#66A61E
24854,3403.574007220217,3781.090252707581,regulatory T cells,#0072B2
24991,3509.72064777328,3771.931174089069,regulatory T cells,#0072B2
25023,3653.2591240875913,4141.040145985401,M2 macrophages,#66A61E
25076,3903.891191709845,4205.746113989638,CD4+ T cells,#0072B2
25122,3755.771523178808,3835.82119205298,M2 macrophages,#66A61E
25135,3418.9376854599404,4173.163204747774,regulatory T cells,#0072B2
25146,3283.9198473282445,3822.8702290076335,regulatory T cells,#0072B2
25211,3445.285714285714,3869.757575757576,regulatory T cells,#0072B2
25265,3585.3929203539824,3986.869026548673,regulatory T cells,#0072B2
25327,3556.6106194690265,4132.017699115044,regulatory T cells,#0072B2
25449,3474.367272727273,4450.618181818182,M2 macrophages,#66A61E
25540,3788.925465838509,3890.4037267080735,dendritic cells,#66A61E
25619,3495.438502673797,3805.2620320855617,NK,#0072B2
25655,3659.328947368421,3954.4506578947367,dendritic cells,#66A61E
25703,3382.5218658892127,3732.69970845481,M2 macrophages,#66A61E
25794,3303.777777777778,4311.472222222223,dendritic cells,#66A61E
25817,3641.923344947735,3770.95818815331,endothelial cells,#666666
25864,3139.266129032258,3996.83064516129,regulatory T cells,#0072B2
25945,3788.468531468532,4314.0034965034965,regulatory T cells,#0072B2
26017,3230.441908713693,4229.582987551868,regulatory T cells,#0072B2
26018,3258.615107913669,4267.143884892086,regulatory T cells,#0072B2
26090,3282.7769516728627,3792.881040892193,regulatory T cells,#0072B2
26115,3770.2866242038217,4078.417197452229,regulatory T cells,#0072B2
26220,3437.3790149892934,4189.261241970022,regulatory T cells,#0072B2
26244,3393.115727002968,4459.166172106825,regulatory T cells,#0072B2
26321,3203.3373493975905,4239.220883534136,regulatory T cells,#0072B2
26365,3192.6741214057506,4222.290734824282,regulatory T cells,#0072B2
26450,3360.037463976945,4106.504322766571,regulatory T cells,#0072B2
26532,3796.063444108762,4103.0664652567975,regulatory T cells,#0072B2
26625,3593.0085227272725,3961.255681818182,regulatory T cells,#0072B2
26682,3205.677570093458,4002.051401869159,regulatory T cells,#0072B2
26796,3654.711229946524,3789.620320855615,endothelial cells,#666666
27114,3670.911262798634,4188.931740614335,regulatory T cells,#0072B2
27136,3552.84496124031,4457.027131782946,M2 macrophages,#66A61E
27166,3874.02808988764,4286.505617977528,M2 macrophages,#66A61E
27565,3417.5110410094635,3807.858044164038,regulatory T cells,#0072B2
27599,3491.437007874016,4378.173228346457,CD4+ T cells,#0072B2
27613,3254.412878787879,3928.678030303032,regulatory T cells,#0072B2
27827,3698.719242902208,4412.208201892745,regulatory T cells,#0072B2
27855,3448.569536423841,4464.539735099338,M2 macrophages,#66A61E
27925,3917.2896825396815,3934.8373015873017,M2 macrophages,#66A61E
27983,3298.272357723577,4155.756097560976,regulatory T cells,#0072B2
28002,3809.633228840125,3845.247648902821,M2 macrophages,#66A61E
28027,3123.353723404255,3954.691489361702,regulatory T cells,#0072B2
28090,3790.93625498008,3798.0996015936257,M2 macrophages,#66A61E
28159,3346.6543778801843,4280.0138248847925,regulatory T cells,#0072B2
28218,3547.8501291989664,4181.325581395349,M2 macrophages,#66A61E
28333,3540.763565891473,3648.0232558139537,CD4+ T cells,#0072B2
28424,3185.5038759689924,3962.321705426357,regulatory T cells,#0072B2
28433,3396.153005464481,4149.612021857924,M2 macrophages,#66A61E
28507,3358.263529411765,4062.5082352941176,regulatory T cells,#0072B2
28568,3693.2265625,4290.578125,regulatory T cells,#0072B2
28579,3236.002506265664,4180.824561403509,regulatory T cells,#0072B2
28657,3417.56135770235,4345.464751958225,regulatory T cells,#0072B2
28681,3409.4268774703555,4233.924901185771,regulatory T cells,#0072B2
28775,3531.122270742358,4394.056768558952,regulatory T cells,#0072B2
28968,3255.9542857142856,4077.4342857142856,regulatory T cells,#0072B2
29007,3172.238970588235,3849.305147058824,regulatory T cells,#0072B2
29060,3453.350364963504,3852.5644768856446,M2 macrophages,#66A61E
29089,3461.614814814815,4235.896296296296,endothelial cells,#666666
29104,3238.095367847412,4367.621253405994,regulatory T cells,#0072B2
29199,3481.182608695652,4133.656521739131,regulatory T cells,#0072B2
29212,3408.3578595317726,3666.872909698997,M2 macrophages,#66A61E
29283,3688.232283464567,4376.9488188976375,M2 macrophages,#66A61E
29309,3714.63430420712,4273.540453074434,regulatory T cells,#0072B2
29358,3820.995652173913,4016.582608695652,M2 macrophages,#66A61E
29359,3523.073529411765,3844.8382352941176,endothelial cells,#666666
29456,3423.7783018867926,4111.047169811321,dendritic cells,#66A61E
29529,3371.8221574344025,4234.583090379008,M2 macrophages,#66A61E
29696,3736.3382352941176,4376.470588235294,regulatory T cells,#0072B2
29744,3479.625550660793,3954.995594713656,regulatory T cells,#0072B2
29784,3429.272108843538,4485.149659863946,B cells,#0072B2
29804,3777.48,4095.187692307693,regulatory T cells,#0072B2
29950,3527.956228956229,3715.309764309765,CD4+ T cells,#0072B2
30230,3759.288025889968,4355.229773462783,M2 macrophages,#66A61E
30276,3673.7636363636366,4229.486363636363,regulatory T cells,#0072B2
30472,3146.3156146179404,3886.109634551495,dendritic cells,#66A61E
30672,3323.897435897436,4342.282051282052,dendritic cells,#66A61E
30719,3474.254498714653,3985.902313624679,M2 macrophages,#66A61E
30753,3640.0738461538463,3748.424615384615,CD4+ T cells,#0072B2
30847,3090.279605263158,4063.4243421052633,regulatory T cells,#0072B2
30968,3220.227848101266,3759.662447257384,regulatory T cells,#0072B2
30975,3215.467692307692,4166.9353846153845,dendritic cells,#66A61E
31040,3421.2380952380954,3682.247023809524,regulatory T cells,#0072B2
31120,3414.094373865699,4283.539019963702,regulatory T cells,#0072B2
31167,3495.96875,4121.361111111111,regulatory T cells,#0072B2
31223,3626.983827493261,4049.66307277628,regulatory T cells,#0072B2
31242,3573.7972027972028,4426.877622377622,CD4+ T cells,#0072B2
31317,3645.575471698113,4358.877358490566,regulatory T cells,#0072B2
31391,3570.698952879581,4093.9476439790574,regulatory T cells,#0072B2
31563,3656.87786259542,3679.1030534351135,endothelial cells,#666666
31672,3179.518811881188,4121.6,regulatory T cells,#0072B2
31819,3528.22,4437.995,CD4+ T cells,#0072B2
31849,3455.9717314487634,4314.381625441696,regulatory T cells,#0072B2
31861,3396.269230769231,3910.508547008547,M2 macrophages,#66A61E
31993,3223.734870317003,4280.178674351585,regulatory T cells,#0072B2
31994,3535.803680981595,3914.990797546012,CD4+ T cells,#0072B2
32000,3331.220108695652,4140.4375,regulatory T cells,#0072B2
32087,3630.6743421052633,4081.0986842105262,regulatory T cells,#0072B2
32096,3461.309963099631,4330.630996309963,regulatory T cells,#0072B2
32174,3489.030456852792,4009.248730964467,regulatory T cells,#0072B2
32507,3157.5822784810125,3922.8797468354433,M2 macrophages,#66A61E
32867,3628.458536585366,3887.380487804878,CD4+ T cells,#0072B2
32868,3377.055172413793,3973.61724137931,regulatory T cells,#0072B2
32873,3655.74,4177.252,regulatory T cells,#0072B2
33038,3202.48,4287.056,CD4+ T cells,#0072B2
33123,3703.60538116592,4321.556053811659,regulatory T cells,#0072B2
33152,3220.57476635514,4024.4439252336447,regulatory T cells,#0072B2
33202,3252.4741035856573,4141.956175298805,regulatory T cells,#0072B2
33230,3867.2934782608695,4305.673913043478,M2 macrophages,#66A61E
33328,3097.6020202020204,4195.749494949495,regulatory T cells,#0072B2
33359,3711.089430894309,3951.1951219512193,M2 macrophages,#66A61E
33437,3838.5619335347433,4293.350453172206,M2 macrophages,#66A61E
33462,3129.034749034749,4155.30888030888,M2 macrophages,#66A61E
33534,3364.165692007797,4465.619883040936,M2 macrophages,#66A61E
33714,3413.939655172414,4205.907327586207,regulatory T cells,#0072B2
33766,3156.119230769231,4133.126923076923,regulatory T cells,#0072B2
34003,3281.715867158672,4097.051660516605,regulatory T cells,#0072B2
34048,3646.850980392157,4154.325490196078,regulatory T cells,#0072B2
34054,3722.217158176944,3880.533512064343,regulatory T cells,#0072B2
34067,3909.9736842105262,4222.06015037594,regulatory T cells,#0072B2
34184,3359.28125,4287.61328125,regulatory T cells,#0072B2
34379,3592.889763779528,4362.665354330708,regulatory T cells,#0072B2
34404,3580.2685851318943,4012.258992805756,regulatory T cells,#0072B2
34486,3538.0878787878787,4464.972727272727,dendritic cells,#66A61E
34540,3362.5116279069766,4323.058139534884,dendritic cells,#66A61E
34621,3367.2227488151657,4160.54028436019,regulatory T cells,#0072B2
34643,3845.33488372093,3824.841860465117,M2 macrophages,#66A61E
34664,3295.7268292682925,4419.69268292683,M2 macrophages,#66A61E
35031,3436.6846473029045,4303.058091286307,M2 macrophages,#66A61E
35044,3402.935323383085,3731.960199004975,regulatory T cells,#0072B2
35129,3156.359621451104,4274.529968454259,M2 macrophages,#66A61E
35151,3786.813131313131,3930.030303030303,stromal cells,#666666
35239,3447.416216216216,4281.7972972972975,M2 macrophages,#66A61E
35346,3608.442105263158,3922.105263157895,CD4+ T cells,#0072B2
35413,3117.503184713376,4172.732484076433,M2 macrophages,#66A61E
35430,3659.105263157895,3758.7982456140353,CD4+ T cells,#0072B2
35452,3732.496,3917.568,M2 macrophages,#66A61E
35670,3629.2867383512544,4279.211469534051,CD4+ T cells,#0072B2
35727,3827.288135593221,4131.559322033899,regulatory T cells,#0072B2
35766,3277.399408284024,4181.076923076923,regulatory T cells,#0072B2
35910,3862.445812807882,4123.256157635468,M2 macrophages,#66A61E
35950,3522.882005899705,4327.548672566371,M2 macrophages,#66A61E
35978,3575.878612716763,4334.280346820809,dendritic cells,#66A61E
35986,3626.3227424749166,3726.060200668896,endothelial cells,#666666
36080,3613.1844660194174,3970.553398058252,regulatory T cells,#0072B2
36176,3176.746212121212,4263.238636363636,regulatory T cells,#0072B2
36214,3843.5108695652175,4088.0615942028985,CD4+ T cells,#0072B2
36297,3696.6266666666666,4338.071111111111,regulatory T cells,#0072B2
36317,3370.9923954372625,3701.319391634981,regulatory T cells,#0072B2
36352,3843.904166666666,4330.7125,CD4+ T cells,#0072B2
36453,3391.1007194244603,4420.330935251798,regulatory T cells,#0072B2
36477,3113.864161849711,4036.5173410404623,regulatory T cells,#0072B2
36566,3215.1648936170213,4060.234042553192,regulatory T cells,#0072B2
36573,3702.825641025641,3789.725641025641,M2 macrophages,#66A61E
36674,3612.470297029703,4327.757425742574,dendritic cells,#66A61E
36680,3283.2808988764045,4061.191011235955,regulatory T cells,#0072B2
36722,3187.576158940398,4316.036423841059,M2 macrophages,#66A61E
36789,3149.028409090909,4099.480113636364,regulatory T cells,#0072B2
36818,3800.322834645669,4375.842519685039,regulatory T cells,#0072B2
36822,3911.3035143769966,4116.900958466454,CD4+ T cells,#0072B2
36993,3363.460992907801,4192.822695035461,regulatory T cells,#0072B2
37131,3485.234309623431,3772.832635983264,regulatory T cells,#0072B2
37162,3905.589928057554,4057.63309352518,M2 macrophages,#66A61E
37214,3721.512711864407,4378.512711864407,regulatory T cells,#0072B2
37252,3115.7548387096776,4137.4838709677415,M2 macrophages,#66A61E
37331,3546.7148288973385,4327.121673003802,CD4+ T cells,#0072B2
37413,3405.738693467337,3988.72864321608,regulatory T cells,#0072B2
37431,3408.5325779036825,3748.195467422097,regulatory T cells,#0072B2
37474,3470.2622478386165,4302.118155619596,dendritic cells,#66A61E
37579,3343.684210526316,4185.236842105263,regulatory T cells,#0072B2
37609,3374.3636363636365,4142.672727272728,M2 macrophages,#66A61E
37898,3818.054054054054,4094.2123552123553,regulatory T cells,#0072B2
37901,3788.773234200744,4121.758364312268,regulatory T cells,#0072B2
37911,3528.168367346939,3871.0,endothelial cells,#666666
37928,3472.862559241706,4151.454976303317,regulatory T cells,#0072B2
37950,3759.777777777778,4257.344444444445,regulatory T cells,#0072B2
38097,3385.0108108108107,3709.437837837838,regulatory T cells,#0072B2
38151,3185.553691275168,4043.281879194631,regulatory T cells,#0072B2
38156,3709.028735632184,4044.137931034483,CD4+ T cells,#0072B2
38184,3276.815165876777,3741.758293838863,regulatory T cells,#0072B2
38210,3152.6769911504425,3944.16814159292,regulatory T cells,#0072B2
38263,3115.0896551724136,4052.848275862069,regulatory T cells,#0072B2
38359,3224.5947955390334,4208.758364312268,regulatory T cells,#0072B2
38441,3440.828793774319,4135.43579766537,regulatory T cells,#0072B2
38629,3299.124183006536,3811.3856209150326,regulatory T cells,#0072B2
38638,3752.259868421053,4142.493421052632,regulatory T cells,#0072B2
38643,3436.8488372093025,3824.116279069768,M2 macrophages,#66A61E
38738,3499.6175298804783,4141.9402390438245,dendritic cells,#66A61E
38747,3769.854103343465,4190.933130699088,M2 macrophages,#66A61E
38785,3757.845410628019,4221.618357487922,M2 macrophages,#66A61E
38790,3504.5096525096524,4366.023166023166,effector CD8+ T cells,#0072B2
38918,3887.195266272189,4058.420118343195,M2 macrophages,#66A61E
38939,3626.719424460432,4151.845323741008,regulatory T cells,#0072B2
38980,3753.693094629156,4383.918158567775,M2 macrophages,#66A61E
39051,3467.2314814814813,4415.623456790124,B cells,#0072B2
39242,3656.294520547945,4427.263698630137,regulatory T cells,#0072B2
39294,3757.5,3998.504672897196,endothelial cells,#666666
39343,3818.4,3946.753846153846,endothelial cells,#666666
39345,3247.750915750916,4322.293040293041,M2 macrophages,#66A61E
39364,3763.092909535452,4333.784841075794,regulatory T cells,#0072B2
39613,3523.235772357724,4291.926829268293,CD4+ T cells,#0072B2
39728,3239.863905325444,3763.568047337278,regulatory T cells,#0072B2
39734,3551.08203125,4253.8671875,dendritic cells,#66A61E
39772,3556.04774535809,3785.9708222811673,stromal cells,#666666
39786,3204.144927536232,3978.1062801932367,regulatory T cells,#0072B2
39831,3657.242718446602,4218.653721682848,regulatory T cells,#0072B2
39886,3538.6363636363635,4260.627705627706,M2 macrophages,#66A61E
40336,3188.055555555556,3857.237037037037,regulatory T cells,#0072B2
40389,3287.908713692946,4298.298755186722,dendritic cells,#66A61E
40499,3677.848623853211,4431.247706422018,CD4+ T cells,#0072B2
40521,3212.8360655737706,4132.106557377049,dendritic cells,#66A61E
40573,3381.139534883721,4371.483720930232,M2 macrophages,#66A61E
40664,3788.0833333333335,4388.494791666667,CD4+ T cells,#0072B2
40680,3447.575342465753,4385.977168949772,regulatory T cells,#0072B2
40765,3523.5527065527067,4488.860398860399,M2 macrophages,#66A61E
40774,3365.672025723473,3684.376205787781,regulatory T cells,#0072B2
40894,3255.103448275862,4393.849137931034,regulatory T cells,#0072B2
40922,3388.967261904762,4062.008928571429,regulatory T cells,#0072B2
40946,3744.6302083333335,3902.3489583333335,M2 macrophages,#66A61E
40966,3311.825938566553,3995.058020477816,regulatory T cells,#0072B2
41038,3595.738775510204,4312.751020408164,regulatory T cells,#0072B2
41053,3573.439393939394,4258.207070707071,regulatory T cells,#0072B2
41122,3699.2429378531074,3941.6892655367233,endothelial cells,#666666
41238,3195.7025089605736,4165.853046594983,dendritic cells,#66A61E
41284,3303.131097560976,3917.109756097561,regulatory T cells,#0072B2
41425,3343.601063829787,4347.617021276596,dendritic cells,#66A61E
41467,3427.0692307692307,4368.280769230769,regulatory T cells,#0072B2
41567,3883.2024793388414,4141.090909090909,CD4+ T cells,#0072B2
41589,3478.3004291845496,3838.154506437768,CD4+ T cells,#0072B2
41617,3807.121951219512,4025.1036585365855,M2 macrophages,#66A61E
41618,3464.3178294573645,3781.383720930232,CD4+ T cells,#0072B2
41769,3335.908296943232,4244.803493449782,M2 macrophages,#66A61E
41845,3289.927272727273,3720.785454545455,regulatory T cells,#0072B2
41933,3528.5636856368565,4033.276422764228,regulatory T cells,#0072B2
41942,3656.538461538461,4444.565934065934,M2 macrophages,#66A61E
41975,3638.391959798995,4425.562814070352,CD4+ T cells,#0072B2
42127,3503.514124293785,4428.508474576272,M2 macrophages,#66A61E
42377,3108.643312101911,3976.668789808917,regulatory T cells,#0072B2
42432,3856.278625954199,4197.064885496183,CD4+ T cells,#0072B2
42449,3494.553505535055,3739.1291512915127,regulatory T cells,#0072B2
