,topology_carcinoma_9_clean_t.csv,topology_carcinoma_20_clean_t.csv,topology_dysplasia_14_clean_t.csv,topology_dysplasia_15_clean_t.csv,topology_ad_carcinoma_13_clean_t.csv,topology_dysplasia_1_clean_t.csv,topology_ad_dysplasia_4_clean_t.csv,topology_carcinoma_14_clean_t.csv,topology_dysplasia_2_clean_t.csv,topology_ad_dysplasia_1_clean_t.csv,topology_ad_carcinoma_14_clean_t.csv,topology_dysplasia_12_clean_t.csv,topology_carcinoma_2_clean_t.csv,topology_ad_carcinoma_3_clean_t.csv,topology_ad_carcinoma_11_clean_t.csv,topology_dysplasia_5_clean_t.csv,topology_ad_dysplasia_10_clean_t.csv,topology_ad_dysplasia_8_clean_t.csv,topology_ad_carcinoma_4_clean_t.csv,topology_carcinoma_12_clean_t.csv,topology_ad_carcinoma_15_clean_t.csv,topology_ad_dysplasia_2_clean_t.csv,topology_carcinoma_13_clean_t.csv,topology_dysplasia_7_clean_t.csv,topology_carcinoma_18_clean_t.csv,topology_carcinoma_19_clean_t.csv,topology_ad_carcinoma_7_clean_t.csv,topology_carcinoma_7_clean_t.csv,topology_carcinoma_5_clean_t.csv,topology_carcinoma_6_clean_t.csv,topology_carcinoma_10_clean_t.csv,topology_dysplasia_4_clean_t.csv,topology_carcinoma_11_clean_t.csv,topology_ad_dysplasia_7_clean_t.csv,topology_ad_dysplasia_3_clean_t.csv,topology_ad_carcinoma_8_clean_t.csv,topology_carcinoma_16_clean_t.csv,topology_carcinoma_8_clean_t.csv,topology_dysplasia_10_clean_t.csv,topology_dysplasia_19_clean_t.csv,topology_ad_dysplasia_6_clean_t.csv,topology_ad_carcinoma_5_clean_t.csv,topology_ad_carcinoma_10_clean_t.csv,topology_ad_dysplasia_9_clean_t.csv,topology_ad_dysplasia_5_clean_t.csv,topology_carcinoma_1_clean_t.csv,topology_ad_carcinoma_2_clean_t.csv,topology_carcinoma_3_clean_t.csv,topology_dysplasia_17_clean_t.csv,topology_ad_carcinoma_9_clean_t.csv,topology_ad_carcinoma_12_clean_t.csv,topology_ad_carcinoma_1_clean_t.csv,topology_dysplasia_9_clean_t.csv,topology_dysplasia_8_clean_t.csv,topology_dysplasia_18_clean_t.csv,topology_dysplasia_13_clean_t.csv,topology_carcinoma_4_clean_t.csv,topology_dysplasia_3_clean_t.csv,topology_dysplasia_16_clean_t.csv,topology_dysplasia_11_clean_t.csv,topology_dysplasia_6_clean_t.csv,topology_carcinoma_17_clean_t.csv,topology_ad_carcinoma_6_clean_t.csv,topology_carcinoma_15_clean_t.csv
topology_carcinoma_9_clean_t.csv,1.6049936876782206e-308,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,47.018638644854036,129.42303606028423,89.4797120306855,107.48252946505104,129.42303606028423,103.87650760818883,114.02540367565211,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,109.70454435383851,129.42303606028423,128.1728174611249,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,127.79554238419848,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423,129.42303606028423
topology_carcinoma_20_clean_t.csv,129.42303606028423,1.193746845147167e-308,101.38726862507747,50.941365987947506,54.886776309916314,113.53341479321415,57.67542982001848,100.34251350569082,145.95749206410562,62.968165121347,49.44882649973687,62.09655461631323,98.83737725307012,153.58220539155923,56.56995462408962,69.50740716555367,55.59104658264056,65.94610724495462,63.022614230152584,95.31295369933386,57.143164626428074,66.38452593135378,84.90905990011018,59.144620793352004,69.44444515062182,128.67917801798808,59.68056360101684,87.74055203914583,163.5354339119986,73.16698977954022,92.16962314433923,81.90482299407205,79.95229871889674,67.95746986471903,92.46942566131696,69.55953347145385,99.54553094981986,55.74614512968185,97.57517307171699,70.19386591183945,52.144793867241106,44.1270473495824,39.29993220430549,65.94610724495462,60.07525789418719,77.48471689903138,69.4798177163382,63.38940416255025,97.46669911599375,112.69955658597101,54.886776309916314,52.144793867241106,96.70211036539558,72.20184124512741,127.6013003045787,75.56838536739346,87.40495895512379,76.21334952201627,60.32465136620331,108.93780477370098,79.71974538030133,74.84512841036559,65.94610724495462,121.3948265451344
topology_dysplasia_14_clean_t.csv,129.42303606028423,101.38726862507747,1.16780005334025e-308,90.49241744135503,101.38726862507747,71.21092856788607,101.38726862507747,53.45288931945464,110.76709840164727,45.89738878076798,76.10090781247948,62.0982004757368,74.30233564865861,128.1659129939615,82.74588991060295,51.57939235488038,55.59104658264056,101.38726862507747,101.38726862507747,57.054259211863354,49.2793400409617,39.98508447226823,55.51128701213861,57.369634330031545,80.44485343715667,128.67917801798808,61.40623591941721,87.74055203914583,163.5354339119986,66.70719175256465,92.16962314433925,76.59838276632212,56.927764844465514,90.73728094720491,41.220600742717096,67.33204541446156,73.75152624012588,74.49653211437092,39.67505259279676,50.8929336085946,93.36769447446846,101.38726862507747,92.77601294602908,95.64314810312527,101.38726862507747,68.22996867501885,51.44304619942329,80.4702289443768,69.54164228570448,43.8893235732741,85.78455246793305,78.19228566198007,91.34908531075263,48.884958275306644,67.97992798545391,58.42786003071319,74.16600371994451,66.60722276975872,101.38726862507747,64.16203641546036,60.641333886583425,50.949346877565844,101.38726862507747,97.51954832753256
topology_dysplasia_15_clean_t.csv,129.42303606028423,50.941365987947506,90.49241744135503,1.272399914849778e-308,67.57138579427357,102.56429883037436,67.57138579427357,88.71432380328525,145.95749206410562,61.97273968258497,51.76661896768225,57.38091533835424,74.80039312890932,153.58220539155923,51.35029288953379,45.67096337942627,52.93610531934135,57.05316449196434,42.630204491847934,88.53704701131011,57.143164626428074,52.88105269492638,59.83400673161367,51.7245532762046,69.44444515062182,128.67917801798808,32.93321536156935,87.74055203914583,163.5354339119986,66.70719175256465,92.16962314433923,76.59838276632212,51.408769754707976,74.18593197411414,71.554336867035,56.12320245384687,91.5864240175286,51.34204387718543,70.14055200078332,44.07263301085092,43.502749488341706,48.52949009214197,42.071252138737165,67.57138579427357,67.57138579427357,58.94699480821936,39.04937124193174,63.38940416255025,95.59859919748249,88.65575344596374,50.82847125681266,42.52244152707303,91.34908531075263,63.72101411766408,109.01906231111951,61.843748720682584,80.66907354822109,68.29285330277389,54.93967279521431,101.51298113806428,61.40588432930812,69.84388857736573,67.57138579427357,97.51954832753256
topology_ad_carcinoma_13_clean_t.csv,129.42303606028423,54.886776309916314,101.38726862507747,67.57138579427357,7.662843644706454e-309,113.53341479321415,29.230138973860512,100.34251350569082,145.95749206410562,67.06533143654846,69.20595529114186,73.94937806161045,98.83737725307012,153.58220539155923,38.733742703478526,79.52192916883374,57.09727365959965,38.733742703478526,30.6542957031956,95.31295369933386,57.14316462642806,66.38452593135378,84.90905990011018,59.144620793352004,69.44444515062182,128.67917801798808,70.36992283128947,87.74055203914583,163.5354339119986,73.16698977954022,92.16962314433923,81.90482299407205,79.95229871889674,74.08241459710953,92.46942566131696,109.28965830781814,108.19551341637012,55.746145129681835,97.57517307171699,72.16748689936301,47.93573736703763,27.499170017555002,52.90643159302877,38.733742703478526,25.993771866780264,77.48471689903138,69.4798177163382,63.38940416255022,97.46669911599375,112.69955658597101,24.61419686282852,48.39957405009906,96.70211036539558,74.73999681268683,127.6013003045787,84.2943735245158,87.40495895512379,76.21334952201627,38.733742703478526,108.93780477370098,84.43433676623988,76.94589337470202,32.32437787656531,121.3948265451344
topology_dysplasia_1_clean_t.csv,129.42303606028423,113.53341479321415,71.21092856788607,102.56429883037436,113.53341479321415,1.256065795099933e-308,113.53341479321415,71.21092856788607,45.55374429387683,104.33793939746417,113.53341479321415,113.53341479321415,38.26903956731047,62.95255888619107,90.30668140584274,102.2729639210634,73.25712983780056,113.53341479321415,113.53341479321415,68.51632116089752,108.90119290499965,105.19843858003867,95.8717648175118,78.61732111942456,81.8007336326749,128.67917801798808,113.53341479321415,89.7086460990719,125.60254987102627,63.50081768572812,89.07981682703934,58.28661688295762,67.24648756910688,76.55083425530131,76.55083425530131,113.53341479321415,75.25712737815235,75.75343401500581,85.56521954834216,113.53341479321415,113.53341479321415,113.53341479321415,113.53341479321415,113.53341479321415,113.53341479321415,56.784228835846534,113.53341479321415,78.5742160180628,71.21092856788607,71.21092856788607,113.53341479321415,113.53341479321415,80.57932714439443,113.53341479321415,69.84453215628906,99.11200866860958,43.14336976410485,66.64988239084494,113.53341479321415,58.22223569541018,105.09210309603267,111.45502521783891,113.53341479321415,38.21280152573087
topology_ad_dysplasia_4_clean_t.csv,129.42303606028423,57.67542982001848,101.38726862507747,67.57138579427357,29.230138973860512,113.53341479321415,1.281948466941819e-308,100.34251350569082,145.95749206410562,67.06533143654846,80.22299398368253,73.94937806161045,98.83737725307012,153.58220539155923,34.047534869502115,79.52192916883374,57.09727365959965,30.944054362581966,31.389067963774096,95.31295369933386,57.14316462642806,66.38452593135378,84.90905990011018,60.53474755201705,69.44444515062182,128.67917801798808,70.36992283128947,87.74055203914583,163.5354339119986,73.16698977954022,92.16962314433923,81.90482299407205,79.95229871889674,96.90666182643582,92.46942566131696,109.28965830781814,108.19551341637012,55.746145129681835,97.57517307171699,72.16748689936301,47.93573736703763,37.69564971625306,70.11547931572017,19.87893469472006,20.13934459846898,77.48471689903138,69.4798177163382,63.38940416255022,97.46669911599375,112.69955658597101,33.08095723641577,57.35303187395358,96.70211036539558,74.73999681268683,127.6013003045787,84.2943735245158,87.40495895512379,76.21334952201627,19.87893469472006,108.93780477370098,84.43433676623988,76.94589337470202,30.60566940299568,121.3948265451344
topology_carcinoma_14_clean_t.csv,129.42303606028423,100.34251350569082,53.45288931945464,88.71432380328525,100.34251350569082,71.21092856788607,100.34251350569082,1.8671284643902694e-308,65.24673655003403,91.80611184950658,100.34251350569082,100.34251350569082,72.56051216810272,76.80253391328017,77.77485385788515,89.7411363731058,59.40715481071146,100.34251350569082,100.34251350569082,67.44749184374945,96.36936535704206,91.34846355294957,82.0217897904227,65.52040509831835,69.44444515062185,128.67917801798808,100.34251350569082,77.17681855111431,139.45252489811537,54.56094557836525,89.07981682703934,76.1102674928398,43.127803524215636,77.37348516621915,62.66981213204315,100.34251350569082,89.23294320255152,63.22160646704822,71.71524452125306,100.34251350569082,100.34251350569082,100.34251350569082,100.34251350569082,100.34251350569082,100.34251350569082,58.94699480821936,100.34251350569082,66.04238847010521,52.48099267878089,77.91412923663304,100.34251350569082,100.34251350569082,68.90157266541559,100.24833735598799,62.91478982616184,85.26203364152047,67.79878817757111,68.29285330277389,100.34251350569082,32.94344831262316,92.56027554807508,97.60505019074981,100.34251350569082,66.6068503053578
topology_dysplasia_2_clean_t.csv,129.42303606028423,145.95749206410562,110.76709840164727,145.95749206410562,145.95749206410562,45.55374429387683,145.95749206410562,65.24673655003403,1.2593440091643714e-308,123.63234964537025,145.95749206410562,145.95749206410562,82.7779322435224,44.06879262244604,130.8883754980115,122.49333425077486,118.8108741316774,145.95749206410562,145.95749206410562,111.89561346003228,128.19560315290573,145.95749206410562,141.42550911138864,124.17106541330139,108.84427253267222,128.67917801798808,145.95749206410562,109.00305634697798,80.04880557714944,109.05456197960496,89.07981682703934,74.68592209009779,96.70927336954321,92.13593763212367,100.59995939179095,145.95749206410562,120.81087167202918,107.50997625943126,123.66193437558678,145.95749206410562,145.95749206410562,145.95749206410562,145.95749206410562,145.95749206410562,145.95749206410562,102.33797312972337,145.95749206410562,107.2607776793352,65.24673655003403,112.60376239703857,145.95749206410562,145.95749206410562,100.72781046127926,145.95749206410562,67.800935549352,144.6657529624864,67.4489695760301,112.20362668472177,145.95749206410562,67.81770357909772,124.38651334393876,145.95749206410562,145.95749206410562,59.76770297411434
topology_ad_dysplasia_1_clean_t.csv,129.42303606028423,62.968165121347,45.89738878076798,61.97273968258497,67.06533143654846,104.33793939746417,67.06533143654846,91.80611184950658,123.63234964537025,1.210699030547935e-308,67.74338166345674,48.3689612400039,70.95666552030261,133.48744715234938,46.932983001084494,47.33203121186867,50.13526268786728,67.06533143654846,67.06533143654846,44.76887372238298,61.97273968258497,57.172161383128525,35.28693236044954,59.56618699571813,69.44444515062182,128.67917801798808,61.97273968258497,87.74055203914583,163.5354339119986,59.37966954510688,89.07981682703934,76.59838276632212,59.955213812872046,81.23866238659693,67.06533143654849,77.85728539243249,66.40472235005649,46.29332249256345,45.65934343806779,28.460834686796673,61.97273968258497,67.06533143654846,61.658020452963925,67.06533143654846,67.06533143654846,54.912468565981214,61.97273968258497,63.38940416255025,79.17020767591521,56.281970403695766,67.06533143654846,54.571742204590066,91.34908531075263,38.314355937849996,88.86355163306325,40.18653856971952,73.97625300343671,52.511255877721595,67.06533143654846,96.19803705074787,60.641333886583425,56.5779217654882,67.06533143654846,96.89678420830091
