,topology_carcinoma_9_clean_t.csv,topology_carcinoma_20_clean_t.csv,topology_dysplasia_14_clean_t.csv,topology_dysplasia_15_clean_t.csv,topology_ad_carcinoma_13_clean_t.csv,topology_dysplasia_1_clean_t.csv,topology_ad_dysplasia_4_clean_t.csv,topology_carcinoma_14_clean_t.csv,topology_dysplasia_2_clean_t.csv,topology_ad_dysplasia_1_clean_t.csv,topology_ad_carcinoma_14_clean_t.csv,topology_dysplasia_12_clean_t.csv,topology_carcinoma_2_clean_t.csv,topology_ad_carcinoma_3_clean_t.csv,topology_ad_carcinoma_11_clean_t.csv,topology_dysplasia_5_clean_t.csv,topology_ad_dysplasia_10_clean_t.csv,topology_ad_dysplasia_8_clean_t.csv,topology_ad_carcinoma_4_clean_t.csv,topology_carcinoma_12_clean_t.csv,topology_ad_carcinoma_15_clean_t.csv,topology_ad_dysplasia_2_clean_t.csv,topology_carcinoma_13_clean_t.csv,topology_dysplasia_7_clean_t.csv,topology_carcinoma_18_clean_t.csv,topology_carcinoma_19_clean_t.csv,topology_ad_carcinoma_7_clean_t.csv,topology_carcinoma_7_clean_t.csv,topology_carcinoma_5_clean_t.csv,topology_carcinoma_6_clean_t.csv,topology_carcinoma_10_clean_t.csv,topology_dysplasia_4_clean_t.csv,topology_carcinoma_11_clean_t.csv,topology_ad_dysplasia_7_clean_t.csv,topology_ad_dysplasia_3_clean_t.csv,topology_ad_carcinoma_8_clean_t.csv,topology_carcinoma_16_clean_t.csv,topology_carcinoma_8_clean_t.csv,topology_dysplasia_10_clean_t.csv,topology_dysplasia_19_clean_t.csv,topology_ad_dysplasia_6_clean_t.csv,topology_ad_carcinoma_5_clean_t.csv,topology_ad_carcinoma_10_clean_t.csv,topology_ad_dysplasia_9_clean_t.csv,topology_ad_dysplasia_5_clean_t.csv,topology_carcinoma_1_clean_t.csv,topology_ad_carcinoma_2_clean_t.csv,topology_carcinoma_3_clean_t.csv,topology_dysplasia_17_clean_t.csv,topology_ad_carcinoma_9_clean_t.csv,topology_ad_carcinoma_12_clean_t.csv,topology_ad_carcinoma_1_clean_t.csv,topology_dysplasia_9_clean_t.csv,topology_dysplasia_8_clean_t.csv,topology_dysplasia_18_clean_t.csv,topology_dysplasia_13_clean_t.csv,topology_carcinoma_4_clean_t.csv,topology_dysplasia_3_clean_t.csv,topology_dysplasia_16_clean_t.csv,topology_dysplasia_11_clean_t.csv,topology_dysplasia_6_clean_t.csv,topology_carcinoma_17_clean_t.csv,topology_ad_carcinoma_6_clean_t.csv,topology_carcinoma_15_clean_t.csv
topology_carcinoma_9_clean_t.csv,1.4088197442902384e-308,168.6941530535751,139.2316061122719,136.66312029560885,151.79784208227682,78.91769991580696,168.69415305357512,120.72316167739129,80.7359254101857,120.92801367555666,168.69415305357512,162.3583318503321,82.39861579985063,101.87590446312447,42.44581072681841,103.74732417808329,95.4023010106196,168.69415305357512,168.69415305357512,130.15138090921135,434.4064584541783,126.65588391699563,134.3726841950787,108.71237527826653,69.51655930086804,30.666723687438548,146.08565150259426,52.02319519568948,54.56605570211485,62.8390767076645,31.603045099624623,44.039644635266654,95.36064154854844,135.82725269266172,108.55987843393854,168.69415305357512,168.69415305357512,82.5578758000438,157.58727549204127,116.83208703758984,138.06621357026148,168.69415305357512,168.69415305357512,145.6737573010438,168.69415305357512,110.71662760946961,99.73991254257356,61.06514651061815,132.76539037435055,138.9201253416204,102.59708077586171,118.25243467208264,117.99971103892159,125.74133848308287,130.21784336802176,109.29160375017327,47.38972464091472,125.66303139219056,138.7394551791241,127.82139109312416,120.89354255579235,168.69415305357512,151.79784208227682,80.05699391714
topology_carcinoma_20_clean_t.csv,168.6941530535751,1.3290861946890423e-308,65.1176754307242,114.96098507343599,88.78909252883662,143.01294391664237,42.11645874303616,80.12669390372739,112.51837612782252,78.67958793660853,37.0943468120713,47.45132308638293,121.13477379969743,96.02232396812755,175.42363527247272,133.85058717091246,97.85200052738864,49.563847709890965,35.709756055618136,87.8514139597566,434.4064584541783,150.3702276740671,58.881617342929495,108.7581505468068,169.53077419120194,153.36079120985582,91.79928961494204,170.67354609619724,185.2807119328006,193.82090692588545,158.76845259009866,165.84167940851174,112.96116256834952,57.42704884534651,94.49443263498378,18.575947427263486,36.22659159929785,122.55581214517969,48.82163568278921,81.59188978902498,67.49770115369168,28.371953128324137,31.410870300277082,51.93894049049911,43.21664201599016,86.94941830726297,147.4343761819124,132.1891550273901,70.69936631013503,58.61605769407916,160.73723959448142,104.07393279077894,77.69506943813872,142.13179528011253,103.04405396215256,113.0567364113245,144.99929073311773,74.39732396123858,64.22792440232251,84.00747073784189,72.36075898221587,19.19081822476481,72.01835815085886,149.93895080470514
topology_dysplasia_14_clean_t.csv,139.2316061122719,65.1176754307242,7.32738568499684e-309,60.93828964769966,76.67070017448961,88.99024849090603,46.75230677866722,33.32071661413288,58.704423230036014,47.532887384967765,91.70196937180154,38.022196606638246,72.67228052465444,41.99962854239121,152.69057055006715,86.93445348809675,43.829305101652295,75.14529600504915,46.18409682227045,48.52153558879523,434.4064584541783,102.58375535325587,41.84295693878171,54.73545512107046,140.9048483875256,108.56488242483334,39.0629889640136,143.19039219751613,172.40472387072293,189.4851138568926,119.38020518531903,146.2518540624933,64.49866929330653,37.21939329035136,40.471737209247436,56.62979440008803,48.539542568846656,82.10169647420426,42.7904476441265,22.399519074682047,22.315345416241158,64.70019736345881,40.43466831078828,67.19683289508137,75.37816090821315,63.913574948364484,96.7120523689465,84.31013411902737,27.87122405717816,31.14158158513841,123.31777919408455,50.051237365042596,55.93464334710009,88.10909985437621,49.021358536416216,57.118174673582075,109.13148612647169,51.5240460959118,43.197486687888954,43.19796926271263,40.370799394363715,58.77428748664909,97.87882419786465,101.72120161453199
topology_dysplasia_15_clean_t.csv,136.66312029560885,114.96098507343599,60.93828964769966,9.162409181517023e-309,62.68499905961326,69.42496826051581,107.69059642636688,43.83410299978766,67.74401069236504,44.177991137801214,129.54749482128898,84.06501538575986,86.00115642753602,59.16588636001859,138.07392102712936,100.76861047288008,54.06412617628379,112.91451015481084,103.43335763649912,44.69359508043813,434.4064584541783,41.645465705556205,56.079367730506505,54.756220630622934,79.96655873982593,113.00831828010547,40.67075431886664,151.73206676334758,111.46643422302327,147.34035044355898,125.14072662901759,157.11150580352347,74.17150469090211,57.53393622808949,35.35278668960646,96.38503764617252,96.15053658688143,94.32054145850358,79.29395902746907,45.29929888508525,59.77289710568925,115.16228855073419,98.8615502158672,63.0220445829369,116.22112712443527,73.62854885558664,95.12869679864917,99.2933136234204,54.47207390977832,60.62680887704818,62.37948954638489,58.47535820485237,55.073914081918716,31.673248250564058,49.14809337662939,76.76414550738477,118.17107358880071,51.01711806980559,60.446138714551864,63.532901704196405,42.60022609122012,102.02163064780666,78.55234980812014,72.76530325178948
topology_ad_carcinoma_13_clean_t.csv,151.79784208227682,88.78909252883662,76.67070017448961,62.68499905961326,6.182021060200873e-309,115.16573386636912,81.5187038817675,91.79630093278632,112.13485143592695,94.68254389599761,116.4615485489893,73.77860230827739,122.12711596255386,104.9066519658719,152.5032424480371,133.85058717091243,93.75615324509016,86.74261761021145,77.26146509189974,88.88569229810209,434.4064584541783,75.59202198830295,75.77742749825623,90.4827204906857,122.92551911437008,138.0096704836086,86.41151992471995,159.3323153161462,137.63832676762263,157.13645715625188,146.0366452489812,162.02203483623413,116.10151640053923,63.10158561952513,89.04901924463002,70.21314510157313,69.97864404228204,123.0245543618943,75.48766809013526,91.04006449093856,76.94587585560527,88.9903960061348,72.68965767126781,54.482561396265666,90.04923457983588,97.9127941619245,131.03063033379698,127.27780829118754,73.99894903862128,65.54524123456858,105.30593705282197,104.21612381070568,87.1432441400523,75.84503737128665,94.8888589824827,121.84835468816479,140.71939045417872,85.89236217405198,76.45775356093318,100.12229366331422,75.32632710133666,75.84973810320727,35.98909016321649,118.50606885764279
topology_dysplasia_1_clean_t.csv,78.91769991580696,143.01294391664237,88.99024849090603,69.42496826051581,115.16573386636912,7.57854181427605e-309,135.74255526957324,70.48180405602542,30.494567788819836,70.68665605419079,143.57347424289216,112.11697422896623,33.00203852162059,46.99061994851482,72.20556640497134,45.5002437078532,45.16094338925373,140.9664689980172,131.4853164797055,60.631885683470614,434.4064584541783,59.4177318819026,84.13132657371287,41.4742232431735,51.91459989661956,61.04033121303368,76.56615627685349,82.30709850283176,83.4144753798169,100.49486536598658,62.75058137309409,90.78255595878758,45.11928392718258,85.58589507129585,52.00151632860691,124.43699648937888,124.2024954300878,39.348665566658525,107.34591787067544,66.59072941622398,87.82485594889562,143.21424739394052,126.91350905907356,94.24206611342038,143.5734742428922,60.47526998810375,46.96403297171763,47.06302722110925,82.52403275298468,88.67876772025454,48.12674869258748,61.17419183793268,67.75835341755571,58.50318644798983,60.69834814228102,49.90098146514586,53.662188022765946,75.4216737708247,88.49809755775823,77.5800334717583,70.65218493442649,130.07358949101302,118.17876606473033,23.191614775919987
topology_ad_dysplasia_4_clean_t.csv,168.69415305357512,42.11645874303616,46.75230677866722,107.69059642636688,81.5187038817675,135.74255526957324,6.817540261773146e-309,65.58553464896758,105.24798748075341,67.86018354720517,47.25931216321236,43.69744868186925,110.31536941029407,88.75193532105843,175.42363527247272,124.57754237373638,90.58161188031951,44.77527487852092,17.532050468106135,80.58102531268747,434.4064584541783,149.3360621319231,51.611228695860376,101.48776189973768,169.53077419120194,153.36079120985585,84.52890096787291,170.67354609619724,185.2807119328006,193.82090692588548,158.76845259009866,165.84167940851177,102.14175817894616,50.15666019827739,87.22404398791465,34.20385595593734,48.37896010390307,114.40518254260883,45.31417636898402,69.15182585334927,47.91769932067763,24.40798278231823,32.28298150308834,44.66855184342998,30.935503699623965,78.69469627276126,143.46435914761372,124.91876638032096,59.87996192073169,47.7966533046758,160.73723959448142,96.80354414370981,67.9842018520175,134.86140663304343,95.77366531508343,103.8704814522493,139.42670154058442,63.577919571835224,47.244457711815016,71.38221357076688,65.09037033514676,31.867589937851022,64.74796950378973,148.4735083931992
topology_carcinoma_14_clean_t.csv,120.72316167739129,80.12669390372739,33.32071661413288,43.83410299978766,91.79630093278632,70.48180405602542,65.58553464896758,9.720739512311405e-309,43.56414559093008,29.216851538609404,108.33257221487946,41.6351701729408,53.03036986827405,23.491184107510605,134.18212611518652,58.9920077247688,25.320860666771694,78.31421612013008,66.5349526876953,38.709929615179306,434.4064584541783,84.07531091837527,30.574615243770182,36.22701068618986,122.39640395264499,90.05643798995274,49.039303936475704,124.68194776263553,153.8962794358423,170.97666942201198,100.87176075043843,118.30940829916537,45.220368845477935,42.66526793841551,36.66898356293474,71.63881287309121,54.58140678975525,72.47030009969382,44.85427299116827,18.733514187606374,36.4738702319157,82.29599190240054,56.43170500304814,68.38012909223173,91.22688743060817,48.916808410055324,78.2036079340659,63.91644960466766,29.51193490891697,41.94091208789112,104.80933475920395,40.80645670889638,46.19633112487172,69.60065541949561,44.06029315938159,38.609730238701474,81.18904036314373,38.896563653337566,53.20384777262967,30.912473894032757,26.45847551289748,73.78330595965227,105.38333343436625,83.21275717965139
topology_dysplasia_2_clean_t.csv,80.7359254101857,112.51837612782252,58.704423230036014,67.74401069236504,112.13485143592695,30.494567788819836,105.24798748075341,43.56414559093008,7.47176522458139e-309,40.192088265370955,128.32619034848224,81.62240644014639,26.16892654621782,36.72506386641285,94.19488984798096,37.58999488212305,43.112301129306516,110.47190120919737,100.99074869088565,63.86701080980089,434.4064584541783,56.39340777665697,53.63675878489303,38.44334081273132,82.4091676854394,64.89016254137545,79.80128140318376,85.33798093327394,113.90904316863674,130.98943315480642,60.88452448323284,90.71741997344984,33.04227662246552,61.77650337162906,53.10892175930195,94.19879570337719,93.70792764126796,51.14776688154083,76.8513500818556,49.495491654314435,63.693032012151264,113.0579693691086,96.41894127025371,84.979617408336,114.21317009236657,29.98070219928391,49.09588817497277,49.312518705924546,52.029464964164845,64.56062657562799,64.82209849199836,58.75844700044934,37.26378562873588,55.47230401754766,63.933473268611294,43.00723365076277,50.42706289643567,44.92710598200486,63.79663658530475,47.08546568293846,54.46692375659768,99.57902170219319,116.66332484950922,43.2255209124458
topology_ad_dysplasia_1_clean_t.csv,120.92801367555666,78.67958793660853,47.532887384967765,44.177991137801214,94.68254389599761,70.68665605419079,67.86018354720517,29.216851538609404,40.192088265370955,9.7469216538531e-309,108.23014621579678,41.43031817477544,44.09805846355562,26.317819873908576,134.38697811335192,59.749121099059494,31.50786380478265,81.32662760505067,68.33428371801875,35.379682241330414,434.4064584541783,84.28016291654063,22.972698878000813,36.431862684355224,122.60125595081035,90.26128998811811,51.31395283471329,124.8867997608009,154.1011314340077,171.18152142017738,101.0766127486038,116.09201642970288,43.81562560149743,47.03939092806104,49.49624003615074,68.82419924712414,53.515839375897,67.22234938779224,42.0396593652012,39.89803543537859,49.32527322764781,84.57064080063813,56.22685300488277,74.11375441401091,93.50153632884576,35.23736043263986,78.40845993223127,59.86286716493851,33.41528327147154,37.49493721866065,105.01418675736932,36.829497123087975,39.79199862810262,69.80550741766098,52.67125155961041,38.81458223686684,78.91439146490615,31.03766789431556,58.9001581377307,32.11625377696744,25.979595188127206,70.9686923336852,103.97602662138272,83.41760917781676
