,stroma_ad_dysplasia_FA_HN14_2.csv,carcinoma_FA_HN11A_2.csv,dysplasia_FA_HN15_5.csv,carcinoma_FA_HN11A_4.csv,stroma_ad_carcinoma_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN15_3.csv,stroma_ad_dysplasia_FA_HN11A_5.csv,stroma_ad_dysplasia_FA_HN11A_1.csv,dysplasia_FA_HN11A_1.csv,carcinoma_FA_HN14_2.csv,stroma_ad_carcinoma_FA_HN14_3.csv,stroma_ad_dysplasia_FA_HN15_2.csv,stroma_ad_dysplasia_FA_HN11A_3.csv,dysplasia_FA_HN11A_2.csv,dysplasia_FA_HN11A_3.csv,stroma_ad_carcinoma_FA_HN15_3.csv,carcinoma_FA_HN11A_1.csv,stroma_ad_dysplasia_FA_HN15_4.csv,carcinoma_FA_HN14_3.csv,stroma_ad_dysplasia_FA_HN14_4.csv,stroma_ad_carcinoma_FA_HN15_4.csv,stroma_ad_dysplasia_FA_HN11A_4.csv,dysplasia_FA_HN11A_4.csv,carcinoma_FA_HN14_4.csv,dysplasia_FA_HN11A_5.csv,dysplasia_FA_HN15_2.csv,dysplasia_FA_HN15_1.csv,dysplasia_FA_HN15_3.csv,carcinoma_FA_HN15_2.csv,stroma_ad_dysplasia_FA_HN14_3.csv,stroma_ad_carcinoma_FA_HN14_5.csv,carcinoma_FA_HN11A_5.csv,stroma_ad_dysplasia_FA_HN11A_2.csv,dysplasia_FA_HN14_1.csv,stroma_ad_carcinoma_FA_HN11A_2.csv,carcinoma_FA_HN11A_3.csv,stroma_ad_dysplasia_FA_HN15_5.csv,stroma_ad_carcinoma_FA_HN11A_1.csv,carcinoma_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN14_4.csv,stroma_ad_carcinoma_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN14_2.csv,carcinoma_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN15_2.csv
carcinoma_FA_HN14_2.csv,6756.713952609018,2521.451769701101,1931.7238354845542,2571.518931645117,5783.175439396451,4433.964036256793,4180.017545513496,7942.137417718223,4788.707241266457,4712.978647401976,0.0,5939.2156366416875,4109.774545410332,6034.3082534445275,3299.151136380188,2516.1911780049118,3157.669528551248,2763.073040332314,6932.811423458162,3851.7700151626045,7672.268317041887,2885.8271896593155,5866.806981271797,1357.5637253031896,3214.8381303295605,2088.660531123548,784.5737983693721,644.9564733028419,5010.512222623041,1433.3372818417358,4322.148364122228,5119.593007632402,2495.086188563005,6707.512100011914,3632.076622246285,3530.39062901369,1586.0211637998716,7702.123551621997,5440.3043628898895,3248.673335334847,5701.807806002881,5178.544675216803,1803.0523177970647,7070.0820683192,1463.398215516131,2651.2317591266337
stroma_ad_carcinoma_FA_HN14_3.csv,2232.790874819015,3429.0635464957422,4025.8981181699764,3385.0630946016886,203.11861288333876,1512.547784587294,5559.6836260483615,2227.5746598971646,1267.424485724904,1266.0045471689482,5939.2156366416875,0.0,2587.391328075497,398.1044566463386,2653.8115637507435,7303.091712506032,3733.3891063823203,3253.1679806253187,2177.4601249117713,2158.9221475303702,3258.9479716896562,3526.8550676999103,389.2874813158123,5141.026120716254,2751.6585770381366,4946.585290366761,5640.593245021772,5485.733818116048,10803.898205430802,6206.833436315469,6462.352017707929,895.5749040077912,3459.974936998751,1186.0664018385194,7469.620854740567,2785.632041741786,4542.868617686982,1838.4979160577022,1286.7626572402694,2776.4433013014386,1378.139770902351,768.4493476041335,4720.986168192899,1176.7864947859252,6464.606413408851,5542.308734234719
stroma_ad_dysplasia_FA_HN15_2.csv,2963.359877264859,1712.7171902609314,2285.544696267985,2050.9867506099235,2594.573985991144,1452.0456396811544,2988.896211733568,4133.967529836992,1342.636605660857,1440.0517191760696,4109.774545410332,2587.391328075497,0.0,2462.391163359405,1045.5646994816805,4959.728551405149,1482.1261973105,2115.026604624795,3120.0448482876627,1873.3673065270589,3827.2742400184325,1392.937682761552,2303.5545712591097,3045.694653376336,1707.2871023658472,2685.9935865254884,3666.106407579186,3682.1332192335767,8466.130700144597,4005.0357864746265,3901.4844856623135,2213.360327363555,2124.463870334232,2947.313606435584,5021.350174607285,693.5376053218315,3018.6270573799566,3920.9335612189207,1706.4322014971808,1921.4033286624297,1858.128331464966,1968.0233590832738,2582.0502402118505,3347.9704538909436,4260.0886413901635,3184.4679549688944
stroma_ad_dysplasia_FA_HN11A_3.csv,1852.5401344955876,3533.9107236180007,4114.479319923443,3494.4020692213917,467.0056167287813,1629.4571662052895,5428.316729787124,2042.9371905097482,1263.754658043602,1328.7245284208734,6034.3082534445275,398.1044566463386,2462.391163359405,0.0,2754.616133737667,7335.126429230133,3787.5801562996467,3383.116656761535,1806.767597144396,2328.798616980934,2894.490810338278,3595.367540505365,193.20438938027996,5220.71545157066,2876.962044095555,4994.832105985374,5730.126970716418,5592.109332536393,10846.160930341945,6278.639593859156,6346.015504962855,1127.6816978943914,3568.897952188693,905.9458552953341,7430.348904674641,2727.98529607578,4667.266718578086,1701.005764490251,966.7279022984028,2930.204253711315,1036.8588687627598,944.0832801599895,4800.8333933432705,1049.8736650579945,6524.798430474691,5563.948177860975
dysplasia_FA_HN11A_2.csv,3568.1423649005424,811.8391060028902,1453.5074762432089,1067.4395740644284,2508.246876534205,1166.052135570641,3435.99779132427,4713.681999854191,1508.8933174306756,1434.5680360557483,3299.151136380188,2653.8115637507435,1045.5646994816805,2754.616133737667,0.0,4733.748054210612,1289.2985424965743,1118.47913764242,3728.5427362078876,952.1509124773715,4548.734485742653,969.3223481111752,2591.6744881811123,2509.7477455350813,716.083401366212,2377.531769535534,3002.7326511116753,2862.58062373614,8206.370197198323,3577.4837640140986,4267.605038729867,1907.4285601722881,1155.139249605851,3438.5297705186576,5021.6543507088845,765.0166240394911,2024.4581757815492,4443.359337136662,2178.523044915419,917.7100797870837,2477.6578813393157,1893.5883142484445,2092.6159436509406,3798.779707708506,3860.258152257439,3007.1406738822934
dysplasia_FA_HN11A_3.csv,7695.926425242614,4075.557759030741,3437.5057595753065,4295.5081854814525,7228.241104928586,5879.448542933616,2615.4180973871653,8951.434083162052,6085.49917905951,6050.8691256087,2516.1911780049118,7303.091712506032,4959.728551405149,7335.126429230133,4733.748054210612,0.0,3585.60171607875,4483.005767107495,7925.955544885192,5396.737996392592,8452.185563620671,3799.913013243154,7171.560248843166,2330.92064369729,4760.683459967239,2375.403923988415,2228.6482096151744,2566.842284034392,3629.5452446376844,1510.170253821361,2274.0130795223317,6614.7746376522355,4183.525764050529,7886.0334399516405,1444.6603754864452,4652.455238210874,3578.8655573566275,8838.713736139185,6634.117429348934,4848.542408893875,6772.562543702098,6562.9886779948365,2676.8631111831473,8298.858129746906,1218.656223262265,1803.1875552993522
stroma_ad_carcinoma_FA_HN15_3.csv,4384.59052425018,1180.6734824590392,1788.88280735952,1914.9667163340312,3660.3544670653714,2319.560370919137,2224.0809411846762,5586.277806674717,2538.7019776351644,2485.2508934933635,3157.669528551248,3733.3891063823203,1482.1261973105,3787.5801562996467,1289.2985424965743,3585.60171607875,0.0,2059.9047018065926,4561.968177894613,2185.512261459165,5186.166064628211,563.363376893653,3618.8176780454246,1911.8187674624648,1816.2445909910566,1418.5692485130328,2580.471594716631,2757.3588480624226,7087.474650939562,2648.242863560782,3041.39238482504,3095.2850253803545,1873.416475720356,4406.677463605075,3919.960133766315,1200.6484316177305,2467.9462359477297,5385.736199378861,3116.626974859217,1957.6618922529813,3318.684716355738,2989.1939393794914,1383.062524010031,4788.0940595378825,3060.667619335574,1864.6693290199137
carcinoma_FA_HN11A_1.csv,4291.163133744601,909.6312754245158,1123.039678304658,244.47020421186394,3080.826395446316,1772.1710031468253,4084.6096672580998,5363.205577893168,2165.395957349751,2106.3377564755324,2763.073040332314,3253.1679806253187,2115.026604624795,3383.116656761535,1118.47913764242,4483.005767107495,2059.9047018065926,0.0,4510.349867138136,1121.632646629843,5450.52541486021,1642.0604798141724,3219.3686889883656,2174.4226919222847,572.7276574029653,2487.7224646383975,2476.904456933185,2279.1652499852394,7762.586799938921,3110.8203598432324,4768.038759659982,2400.7232490192205,406.3141781409019,4056.5423373045296,5091.328475838059,1700.9122630964575,1296.4288926337106,5068.886814218314,2902.813725841353,513.2490713941396,3296.455588482861,2491.096802603947,1900.5229661112517,4417.279774350188,3475.1166601420864,3233.5742760832745
stroma_ad_dysplasia_FA_HN15_4.csv,501.27152361364455,4492.168523786319,5053.13068266703,4542.067461322404,2257.9429495290246,2770.5272159827477,5589.012032201145,1030.9981788114308,2382.9889878584777,2534.6394925104014,6932.811423458162,2177.4601249117713,3120.0448482876627,1806.767597144396,3728.5427362078876,7925.955544885192,4561.968177894613,4510.349867138136,0.0,3592.3914232305897,1112.0789406070994,4409.020254241165,1841.4359451839848,6058.591275346985,3986.477044372041,5716.809360311506,6599.1173850039195,6530.175907980461,11351.173383044585,7049.479812402047,6496.687983255948,2724.5314031156904,4629.7851452370915,1058.1244378518477,7762.724272835035,3451.8381832174764,5714.7337170033115,1188.69419222494,1686.4945278989592,4102.105824530611,1301.6326841174778,2391.586568721232,5647.344102982902,1586.6774319176475,7212.269454804371,6197.7427702001305
carcinoma_FA_HN14_3.csv,3399.5853872114776,1348.0936009229251,1994.6616146299712,1282.9251906603683,1978.8889285470884,864.7096316468679,4356.653898792422,4313.566999018338,1229.7471148111922,1087.9267792620851,3851.7700151626045,2158.9221475303702,1873.3673065270589,2328.798616980934,952.1509124773715,5396.737996392592,2185.512261459165,1121.632646629843,3592.3914232305897,0.0,4642.274956323951,1822.755336874171,2190.236843726627,3124.03892967017,674.8486193175385,3108.0154241391037,3561.6394954263615,3362.2796335560715,8825.034788015968,4171.789257489769,5165.769909345737,1315.6611952579758,1362.451519973372,2969.551948893857,5789.551317344054,1702.1427019073815,2405.572707263727,3989.455218937582,1998.9624875390252,627.7572598170784,2403.5890952411896,1413.2710236211708,2735.818396870574,3330.880743133415,4473.398513179155,3771.791289263969
stroma_ad_dysplasia_FA_HN14_4.csv,1250.8698717849763,5296.496651745764,5860.600343962455,5441.336411709748,3342.6199820793677,3793.6794928102704,6050.557006292122,1158.2702709719347,3417.814990989191,3615.794927186012,7672.268317041887,3258.9479716896562,3827.2742400184325,2894.490810338278,4548.734485742653,8452.185563620671,5186.166064628211,5450.52541486021,1112.0789406070994,4642.274956323951,0.0,5064.329035298579,2930.071719373024,6689.486834894071,4923.391831321316,6316.580977964253,7284.272745608284,7269.844824693058,11775.230824477323,7637.522293001086,6928.2424072210715,3835.302859768492,5537.068787354102,2145.906799195589,8201.997226342864,4188.643873292565,6560.847654828303,1881.103802747235,2701.935919044123,5084.122021374817,2267.2443338770327,3502.734492571485,6285.833971305287,2538.5065963116963,7783.227269225497,6761.167457586107
stroma_ad_carcinoma_FA_HN15_4.csv,4237.98803754825,784.0285478163361,1374.6955405718431,1485.3316500806072,3439.4300480862294,2094.697419885591,2543.333409060748,5433.457899207954,2350.4817590351086,2281.354584123521,2885.8271896593155,3526.8550676999103,1392.937682761552,3595.367540505365,969.3223481111752,3799.913013243154,563.363376893653,1642.0604798141724,4409.020254241165,1822.755336874171,5064.329035298579,0.0,3425.3180543252165,1681.9236655901711,1416.5027418273703,1446.3411956359505,2323.5870399390374,2471.434178635856,7287.858866116224,2689.2267478728068,3351.7294949182533,2861.352430877118,1441.4160185540604,4239.456929717457,4062.917444985565,1002.6422058683754,2085.104697357455,5221.716813581353,2971.3280985699807,1575.3480779847996,3162.1505698539663,2779.6367909763308,1314.1244843212614,4612.042936317876,2951.8950185628037,2060.834807800087
stroma_ad_dysplasia_FA_HN11A_4.csv,1884.4497784924947,3368.365204255669,3943.9742854703422,3329.784806751247,431.7630493114036,1470.541199839682,5272.244151286303,2173.5811598320643,1116.1907419652948,1179.92204362693,5866.806981271797,389.2874813158123,2303.5545712591097,193.20438938027996,2591.6744881811123,7171.560248843166,3618.8176780454246,3219.3686889883656,1841.4359451839848,2190.236843726627,2930.071719373024,3425.3180543252165,0.0,5050.25063937902,2715.7646855021117,4826.774131609462,5560.603302422639,5428.941465304396,10681.898033557653,6108.048999838786,6188.6008478971535,1038.478354367324,3408.2584294806884,984.78655075724,7266.340165816492,2565.6720638504753,4502.293764873066,1858.0093311761052,920.9827844097231,2772.60167824649,1011.3637755189981,818.8133187880908,4630.83127371881,1208.7871106053421,6354.271732755847,5399.685709099376
dysplasia_FA_HN11A_4.csv,5879.702426806594,1790.0246477243322,1157.5394855613529,2000.5231906248107,5010.901532657965,3656.0843508505664,2879.0828418644037,7083.430431195277,3974.7672373483792,3900.050203177641,1357.5637253031896,5141.026120716254,3045.694653376336,5220.71545157066,2509.7477455350813,2330.92064369729,1911.8187674624648,2174.4226919222847,6058.591275346985,3124.03892967017,6689.486834894071,1681.9236655901711,5050.25063937902,0.0,2466.9382220082307,753.2700476163758,690.9122560486776,954.2006892388173,5708.718094370708,1076.0038585056948,3147.384377175427,4364.24860054447,1883.5441899716295,5879.186662257107,2954.2676655322216,2637.694864633231,1496.2350769821878,6865.952158914974,4608.55958801847,2549.2420429658396,4812.691410718911,4383.340031876397,586.0067934085284,6246.452728940513,1371.556741047938,1428.8140361717708
carcinoma_FA_HN14_4.csv,3788.262127522696,764.1926396149153,1350.3848776176774,657.7370904393081,2579.0436219656012,1268.239285042491,3928.5811574799322,4863.40752022953,1650.8556685715594,1596.3243712246085,3214.8381303295605,2751.6585770381366,1707.2871023658472,2876.962044095555,716.083401366212,4760.683459967239,1816.2445909910566,572.7276574029653,3986.477044372041,674.8486193175385,4923.391831321316,1416.5027418273703,2715.7646855021117,2466.9382220082307,0.0,2532.3410728134554,2921.1962020166457,2746.525454384342,8166.020910613235,3517.6727455173145,4687.905171147201,1919.47578322806,733.6174141153214,3556.607516078585,5206.263196499041,1387.0133014382445,1799.3154837131071,4567.681576960285,2388.8616402181933,253.10290676940917,2763.7310119483573,1991.2111292515544,2101.9859290005916,3918.129786170437,3814.427858781259,3220.7777804505117
dysplasia_FA_HN11A_5.csv,5523.031667585651,1837.783330171796,1407.4191689568893,2297.9933369515306,4865.606885496655,3521.511595654537,2143.276744780796,6741.51143168715,3745.8028978637813,3698.771032131109,2088.660531123548,4946.585290366761,2685.9935865254884,4994.832105985374,2377.531769535534,2375.403923988415,1418.5692485130328,2487.7224646383975,5716.809360311506,3108.0154241391037,6316.580977964253,1446.3411956359505,4826.774131609462,753.2700476163758,2532.3410728134554,0.0,1418.096901465456,1698.769651082966,5864.218593898948,1366.7298014554872,2507.783170242044,4274.769850971218,2113.2470501566017,5587.35317949706,2694.9495459714517,2339.37610606244,2010.2426535406992,6560.54614105559,4328.657269477964,2665.595828889267,4488.095589684447,4204.142165548537,709.1547389010927,5979.067657967138,1679.5004185246894,850.0411741680161
dysplasia_FA_HN15_2.csv,6415.970164662695,2228.3532581745753,1623.8718714193515,2285.9362877027947,5489.963456019478,4138.63430559148,3466.9121314551658,7614.143134963106,4484.195555369693,4408.116362954916,784.5737983693721,5640.593245021772,3666.106407579186,5730.126970716418,3002.7326511116753,2228.6482096151744,2580.471594716631,2476.904456933185,6599.1173850039195,3561.6394954263615,7284.272745608284,2323.5870399390374,5560.603302422639,690.9122560486776,2921.1962020166457,1418.096901465456,0.0,435.3347436821255,5297.247158925038,800.7759171967173,3651.695618600839,4829.611751265781,2226.4337200914892,6396.727173040986,3209.7134014801572,3196.4428349304517,1380.113297044627,7387.148608902727,5134.725848406187,2955.9136097035257,5357.294417803005,4879.861457894506,1233.5757543127856,6761.316838708211,1077.053084617743,1953.604520199213
dysplasia_FA_HN15_1.csv,6357.821750133543,2077.3874091715866,1518.1680765012547,2109.721651723727,5318.5926457478545,3976.7926483301417,3804.0519008179303,7529.63753658485,4342.110076016442,4275.709568294602,644.9564733028419,5485.733818116048,3682.1332192335767,5592.109332536393,2862.58062373614,2566.842284034392,2757.3588480624226,2279.1652499852394,6530.175907980461,3362.2796335560715,7269.844824693058,2471.434178635856,5428.941465304396,954.2006892388173,2746.525454384342,1698.769651082966,435.3347436821255,0.0,5550.6855159915485,1169.6119278650644,4022.6978454580503,4640.03539866068,2059.740953881748,6275.547782744597,3548.974327769898,3134.6409460717914,1091.9085547178827,7277.108358772718,5020.206878022507,2750.6150569444258,5289.392216265549,4724.337829871061,1385.3848285867875,6635.698664029223,1417.5947812833333,2321.61436183867
dysplasia_FA_HN15_3.csv,11089.939137694311,7485.003119052233,6839.670790371741,7570.441697493243,10706.485438199432,9354.769046509913,5899.410235145587,12364.853962981158,9596.140640650332,9555.345635637568,5010.512222623041,10803.898205430802,8466.130700144597,10846.160930341945,8206.370197198323,3629.5452446376844,7087.474650939562,7762.586799938921,11351.173383044585,8825.034788015968,11775.230824477323,7287.858866116224,10681.898033557653,5708.718094370708,8166.020910613235,5864.218593898948,5297.247158925038,5550.6855159915485,0.0,4673.939884213039,5336.928002672649,10065.240685368955,7492.352210740314,11381.67649305015,3736.5911626873317,8160.906145975639,6569.079191062152,12312.860445886115,10139.81963899904,8236.635510725235,10266.767505010757,10057.766552955196,6124.546257950448,11807.230490779135,4369.799073561694,5315.817237959583
