,stroma_ad_dysplasia_FA_HN14_2.csv,carcinoma_FA_HN11A_2.csv,dysplasia_FA_HN15_5.csv,carcinoma_FA_HN11A_4.csv,stroma_ad_carcinoma_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN15_3.csv,stroma_ad_dysplasia_FA_HN11A_5.csv,stroma_ad_dysplasia_FA_HN11A_1.csv,dysplasia_FA_HN11A_1.csv,carcinoma_FA_HN14_2.csv,stroma_ad_carcinoma_FA_HN14_3.csv,stroma_ad_dysplasia_FA_HN15_2.csv,stroma_ad_dysplasia_FA_HN11A_3.csv,dysplasia_FA_HN11A_2.csv,dysplasia_FA_HN11A_3.csv,stroma_ad_carcinoma_FA_HN15_3.csv,carcinoma_FA_HN11A_1.csv,stroma_ad_dysplasia_FA_HN15_4.csv,carcinoma_FA_HN14_3.csv,stroma_ad_dysplasia_FA_HN14_4.csv,stroma_ad_carcinoma_FA_HN15_4.csv,stroma_ad_dysplasia_FA_HN11A_4.csv,dysplasia_FA_HN11A_4.csv,carcinoma_FA_HN14_4.csv,dysplasia_FA_HN11A_5.csv,dysplasia_FA_HN15_2.csv,dysplasia_FA_HN15_1.csv,dysplasia_FA_HN15_3.csv,carcinoma_FA_HN15_2.csv,stroma_ad_dysplasia_FA_HN14_3.csv,stroma_ad_carcinoma_FA_HN14_5.csv,carcinoma_FA_HN11A_5.csv,stroma_ad_dysplasia_FA_HN11A_2.csv,dysplasia_FA_HN14_1.csv,stroma_ad_carcinoma_FA_HN11A_2.csv,carcinoma_FA_HN11A_3.csv,stroma_ad_dysplasia_FA_HN15_5.csv,stroma_ad_carcinoma_FA_HN11A_1.csv,carcinoma_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN14_4.csv,stroma_ad_carcinoma_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN14_2.csv,carcinoma_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN15_2.csv
stroma_ad_dysplasia_FA_HN14_2.csv,8.751224662742187e-309,6.390868446899403,5.49788460264465,5.747655366902086,6.880444058579123,4.8696168145475145,31.037745215212063,8.030520941687536,6.498525533809499,8.775690783871859,12.892362426526304,7.915938085430252,33.18060964718006,5.293397039616558,11.712630483889704,36.92644973841594,36.31542731020379,5.654163847499843,15.845594357684845,6.037751426147615,17.56180379815666,17.394620222427633,4.902509513448598,15.308217752909092,6.014812052291173,24.219389746849462,9.666792955208741,7.040150622657833,39.24112175440293,40.221984897234975,39.36929447136728,8.068410250182474,5.568757821938896,6.997418422306339,56.55054872331224,17.38881173421271,6.899324603464249,9.51317880992522,42.7539236054773,6.476348041372323,18.815023184017164,6.969059693854234,28.322341921622233,11.195544070532996,18.53586962379773,32.14316217956783
carcinoma_FA_HN11A_2.csv,6.390868446899403,6.496735065555255e-309,6.439214455376309,5.844169786645672,12.575184094217832,7.204696073907748,25.777125178700178,13.326224124054004,4.90591905884931,6.5215253222017076,6.5014939796269005,11.51123532244925,26.789741200280663,8.199514226968606,5.321762036990299,30.535581291516543,29.92455886330439,8.492596130850579,9.454725910785442,11.899484834512684,11.170935351257256,11.00375177552823,8.67363358568896,9.262491170249348,8.011460523020736,17.833203754519722,5.209990816881811,6.592966311694759,32.9564036260398,34.918129911703886,33.2127490599685,13.53380247240531,6.128390930868637,12.903369789354919,56.55054872331224,10.997943287313305,8.225814507602124,15.032035935793873,39.98200732818853,10.590249964631006,12.42415473711776,11.913298732671976,21.93147347472283,16.399478291297232,12.145001176898326,25.752293732668424
dysplasia_FA_HN15_5.csv,5.49788460264465,6.439214455376309,1.5442028658098646e-308,5.624968477418775,9.063842289299153,5.5730194402491335,30.614271994441925,8.76088451580817,5.692305854353682,6.038733186745666,8.054011067287822,9.12868265892402,31.641850962737866,8.20039225535403,10.421467509050528,35.87642265258209,31.477075950965315,6.134307212021934,11.007242998446364,8.078755529319857,15.968971950865003,12.556268863189153,7.191093700200593,13.520140218443544,6.149688228527885,24.27241820989603,8.330186054285484,6.928506996395122,34.50892071370073,36.47064699936482,37.462542227728,8.90283108826845,4.702627319089734,9.403242932640921,56.55054872331224,15.827735735713617,7.077396542882533,13.261833272685887,41.53452441584946,6.76473464164242,13.976671824778682,9.04239813682902,25.98646347405586,11.519158544460156,13.69751826455925,31.553716685094095
carcinoma_FA_HN11A_4.csv,5.747655366902086,5.844169786645672,5.624968477418775,1.06923895865851e-308,7.581412507519744,5.464515610253172,30.244461959672968,8.332452537355914,5.705242278270404,7.9824075283327645,12.099079170987208,7.656747729231057,32.38732639164097,5.264220008553558,10.91934722835061,36.133166482876845,35.52214405466469,6.097815317647397,15.052311102145751,6.254745765257645,16.768520542617562,16.60133696688854,5.051324166208394,14.51493449737,6.088509409190315,23.477942823774757,8.873509699669647,6.854598462465658,38.55398881740011,40.221984897234975,38.81033425132881,8.540030885707221,5.920262205374834,7.494389034813473,56.55054872331224,16.595528478673614,7.011366871829025,9.387296866538835,42.7539236054773,6.552340873132017,18.021739928478066,6.919527145973887,27.529058666083138,10.754739222042195,17.742586368258632,31.349878924028733
stroma_ad_carcinoma_FA_HN14_1.csv,6.880444058579123,12.575184094217832,9.063842289299153,7.581412507519744,1.6067467199699554e-308,7.668937190595024,35.08635832553936,3.8691995064121736,10.724016463870171,13.00118171393253,17.117853356586973,1.8754031622652076,36.15779054152336,7.512988200220832,16.340941345140575,38.0307105871413,37.725199373035224,5.8048131468058575,20.071085287745518,5.629376569904505,23.068347061328424,21.620111152488306,6.415089021382506,19.533708682969763,7.688932450112354,30.19189204598608,14.249659890375533,11.265641552718504,39.24112175440293,40.221984897234975,39.36929447136728,1.573662764147423,9.496972917822532,5.060860718003723,56.55054872331224,21.747209571803666,7.165918098523925,4.887405006183522,42.7539236054773,5.75608516751271,23.040514114077837,5.651976942938569,32.547832851682905,4.551616366329373,22.761360553858403,35.63906680771724
stroma_ad_dysplasia_FA_HN14_1.csv,4.8696168145475145,7.204696073907748,5.5730194402491335,5.464515610253172,7.668937190595024,6.64606980678996e-309,31.379753612973367,7.365979417104043,4.862177496699508,6.8042148052771045,9.448916165991953,7.1335352172984265,32.4073325812693,4.000454056188143,11.186949127581968,36.64190427111353,32.871981049669444,4.445789059769552,12.402148097150494,6.683850430615727,16.71931069840438,14.311185134323566,4.367315502519598,14.285621836974983,5.817323622246095,25.03789982842747,9.095667672816923,7.063221034849214,35.903825812404854,37.865552098068946,38.19789677380419,7.5079259895643204,5.752483337796747,8.008337833936793,56.55054872331224,16.593217354245056,6.675907976242962,11.866928173981758,42.7539236054773,6.076943308025644,15.371576923482813,7.6474930381248925,26.7519450925873,10.413141202401171,15.092423363263379,32.31919830362553
stroma_ad_dysplasia_FA_HN15_3.csv,31.037745215212063,25.777125178700178,30.614271994441925,30.244461959672968,35.08635832553936,31.379753612973367,1.0127972535439576e-308,34.960278371781754,28.10332769829318,28.183137443127148,25.472645667828466,34.77376165716115,17.64541003618303,31.42192720450535,25.61214796764839,5.888704523203884,9.307983235379394,33.02985610448282,26.05587760013167,34.773761657161145,19.25994750737194,19.55228549323219,33.21089355932119,18.511241982732365,32.18651806208635,14.289260995999056,24.5674156035998,26.19896988674801,8.30952685772715,13.569125440053794,8.565872291655849,35.08635832553936,29.77324936694484,35.08635832553936,42.92838079554576,24.279934041095505,32.454779864579535,35.08635832553936,26.934622822756932,34.426237169651884,23.56648892363245,35.08635832553936,12.108287658522748,34.77376165716115,19.564364459101537,5.870189321766482
stroma_ad_dysplasia_FA_HN11A_5.csv,8.030520941687536,13.326224124054004,8.76088451580817,8.332452537355914,3.8691995064121736,7.365979417104043,34.960278371781754,1.1356571105522304e-308,10.454283986319677,12.698223940441551,16.814895583095996,3.8691995064121736,36.15779054152336,7.5623879634525615,15.635163640459396,38.0307105871413,37.725199373035224,5.654632029259295,19.768127514254537,5.12090548967442,23.819387091164593,21.317153378997325,6.112131247891526,19.540592686999474,7.385974676621373,28.858187886082334,13.589326111778432,11.664514210938233,39.24112175440293,40.221984897234975,39.36929447136728,4.1151189271710225,9.194015144331551,4.93939443331239,56.55054872331224,21.3113448907824,7.197392124478326,4.500948756877715,42.7539236054773,5.303804458672026,22.737556340586853,4.293245026271308,32.244875078191924,5.374494159734623,22.45840278036742,35.63906680771724
stroma_ad_dysplasia_FA_HN11A_1.csv,6.498525533809499,4.90591905884931,5.692305854353682,5.705242278270404,10.724016463870171,4.862177496699508,28.10332769829318,10.454283986319677,6.512098199401575e-309,5.194667707707532,6.393836892716805,10.310662248053927,27.951366357429407,5.489237580202968,6.730982903742067,32.18593804727364,29.816901776394296,7.500868333044699,9.347068823875345,9.738929703890875,13.36510310484492,12.935630380828071,5.801693447954634,12.05121209001706,6.023554988809877,20.58193360458757,8.436102912791338,6.592966311694759,32.84874653912971,34.8104728247938,34.33572624223339,10.661862334670982,5.715481952632146,11.063417107211938,56.55054872331224,12.137251130405152,6.562286511569768,14.922007447256904,39.874350241278435,8.424908816213438,12.316497650207666,10.70257231140004,22.295978868747397,13.650748441229387,12.037344089988231,27.86323207978563
dysplasia_FA_HN11A_1.csv,8.775690783871859,6.5215253222017076,6.038733186745666,7.9824075283327645,13.00118171393253,6.8042148052771045,28.183137443127148,12.698223940441551,5.194667707707532,1.172363730717181e-308,6.972279820119257,11.125778551667324,25.603117775992203,6.364581030676824,5.936420404606668,30.555705391313992,27.539736526331936,9.77803358310706,7.069903573812986,12.016094953953234,14.139040436605505,12.157251588043373,6.586092692550025,12.646861411825371,7.610979254390095,18.23368502315036,9.955452685385676,7.51945594298606,32.19178150945382,32.53330757473144,35.109663573993984,12.840170512901826,5.358261106785714,13.3405823572743,56.55054872331224,9.944881565846764,8.190333920118796,17.199172697319263,37.59718499121608,10.702074066275797,10.039332400145303,12.9797375614624,20.531340004846598,15.998997022666593,13.308292429666354,28.40361471380173
carcinoma_FA_HN14_2.csv,12.892362426526304,6.5014939796269005,8.054011067287822,12.099079170987208,17.117853356586973,9.448916165991953,25.472645667828466,16.814895583095996,6.393836892716805,6.972279820119257,2.0001522542769224e-308,15.242450194321767,24.433278949452877,10.48125267333127,5.971486634251202,29.184600509043435,24.350436089636396,13.894705225761506,7.996801524164475,16.13276659660768,11.176581949829455,8.783225677244701,10.70276433520447,7.382833203582634,9.428920906474623,17.06384619661104,6.352176823795519,6.949174929781755,29.229323022677768,28.416635932076993,32.147205087217934,16.956842155556274,7.620880438764445,17.457253999928746,56.55054872331224,8.619163722428622,12.307005562773242,21.315844339973708,33.48051334856163,14.818745708930244,6.685993250578203,17.096409204116846,18.777891460770864,17.16883584920592,7.901748080680775,25.44115622702568
