,stroma_ad_dysplasia_FA_HN14_2.csv,carcinoma_FA_HN11A_2.csv,dysplasia_FA_HN15_5.csv,carcinoma_FA_HN11A_4.csv,stroma_ad_carcinoma_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN15_3.csv,stroma_ad_dysplasia_FA_HN11A_5.csv,stroma_ad_dysplasia_FA_HN11A_1.csv,dysplasia_FA_HN11A_1.csv,carcinoma_FA_HN14_2.csv,stroma_ad_carcinoma_FA_HN14_3.csv,stroma_ad_dysplasia_FA_HN15_2.csv,stroma_ad_dysplasia_FA_HN11A_3.csv,dysplasia_FA_HN11A_2.csv,dysplasia_FA_HN11A_3.csv,stroma_ad_carcinoma_FA_HN15_3.csv,carcinoma_FA_HN11A_1.csv,stroma_ad_dysplasia_FA_HN15_4.csv,carcinoma_FA_HN14_3.csv,stroma_ad_dysplasia_FA_HN14_4.csv,stroma_ad_carcinoma_FA_HN15_4.csv,stroma_ad_dysplasia_FA_HN11A_4.csv,dysplasia_FA_HN11A_4.csv,carcinoma_FA_HN14_4.csv,dysplasia_FA_HN11A_5.csv,dysplasia_FA_HN15_2.csv,dysplasia_FA_HN15_1.csv,dysplasia_FA_HN15_3.csv,carcinoma_FA_HN15_2.csv,stroma_ad_dysplasia_FA_HN14_3.csv,stroma_ad_carcinoma_FA_HN14_5.csv,carcinoma_FA_HN11A_5.csv,stroma_ad_dysplasia_FA_HN11A_2.csv,dysplasia_FA_HN14_1.csv,stroma_ad_carcinoma_FA_HN11A_2.csv,carcinoma_FA_HN11A_3.csv,stroma_ad_dysplasia_FA_HN15_5.csv,stroma_ad_carcinoma_FA_HN11A_1.csv,carcinoma_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN14_4.csv,stroma_ad_carcinoma_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN14_2.csv,carcinoma_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN15_2.csv
stroma_ad_dysplasia_FA_HN14_2.csv,1.700520286896217e-308,28.458779621688308,27.6010873914024,33.48330815748763,33.48330815748763,27.354770622839666,23.6709224125853,28.56984191330028,32.44719969438921,28.56984191330028,28.56984191330028,33.48330815748763,19.0632667779852,29.38978183653505,24.129842189781883,24.682970475946448,27.262897161353507,32.61062685503734,28.56984191330028,33.48330815748763,38.35952670244252,23.46580674991995,33.48330815748763,28.56984191330028,33.48330815748763,23.62827960764743,18.489027306933224,28.56984191330028,54.9748561418039,46.54229612309959,37.315270555446574,28.56984191330028,27.87101068813756,33.48330815748763,18.343906908140085,28.56984191330028,25.556151250981813,28.56984191330028,32.0869302445183,32.62165917158096,26.12274923428545,30.203361186764184,16.24670409845858,33.48330815748763,21.618293323944364,37.781210349755824
carcinoma_FA_HN11A_2.csv,28.458779621688308,1.7690269346084336e-308,10.136942343011768,9.333219055469655,18.071099929123733,35.26396220954177,32.05288825123881,33.35683840336242,11.174556306528387,33.98860969885098,9.107781122119079,21.745381475068037,24.880768766698623,15.689911784939866,11.222985176544327,38.0964779881171,27.895733337768377,12.847575036632492,8.932136098433872,20.85437909492331,50.525917614734155,31.956197559522757,19.33130938180628,8.647040694493754,13.0781778891117,36.09247888617632,10.737907477442548,16.778026074680184,59.415136881643335,46.54229612309959,37.315270555446574,23.115041633563663,10.079875660447172,15.721077971232553,28.400371309273808,6.521086216288339,20.389660555935862,16.630074007698084,15.689911784939866,15.862027417255007,10.106657737251737,17.78560098581051,26.644946949646723,22.809722769377878,31.869477559838145,40.00220849113521
dysplasia_FA_HN15_5.csv,27.6010873914024,10.136942343011768,1.6132783533272035e-308,8.906233096297242,19.291001876283616,35.79100795107239,32.05288825123881,33.88388414489303,8.937894742083643,34.51565544038159,13.369939373583932,20.71206648108047,24.880768766698623,12.859268618725991,11.222985176544327,38.623523729647715,27.262897161353507,12.638477069582606,11.80507636449029,20.327333353392696,50.525917614734155,31.956197559522757,18.306528696543523,12.051003600107464,12.175047627521579,36.09247888617632,11.318820665729547,17.3050718162108,59.415136881643335,46.54229612309959,37.315270555446574,23.642087375094277,6.69046914864434,15.87138027333819,28.400371309273808,7.524210768041044,20.916706297466476,15.73699825681802,16.21498090834247,16.518127771942375,8.993539393852707,17.93502919082748,27.171992691177337,21.881531385785983,32.39652330136876,40.00220849113521
carcinoma_FA_HN11A_4.csv,33.48330815748763,9.333219055469655,8.906233096297242,8.82023651755717e-309,13.223124331201191,44.52405091452434,32.564391811795005,42.61692710834498,8.992931168412284,36.80476360136831,10.018071634057108,19.574396599043375,28.570872605812397,10.227326739698228,11.222985176544327,43.86816340529158,35.289181097286345,8.312786552986083,11.287833720492742,13.295439530056044,50.525917614734155,31.956197559522757,15.611662386222278,10.893622742654074,9.344630079562393,36.09247888617632,17.054342689548378,26.03811477966275,59.415136881643335,46.54229612309959,37.315270555446574,32.37513033854623,15.42351211209629,9.803502728255765,28.400371309273808,7.426841292980399,29.649749260918426,12.466247440970974,10.717563148968637,12.278281948288459,11.568425191142993,12.486321295143924,35.90503565462929,17.814079536762108,37.02399883491927,40.00220849113521
stroma_ad_carcinoma_FA_HN14_1.csv,33.48330815748763,18.071099929123733,19.291001876283616,13.223124331201191,1.169420063290082e-308,45.46105934263518,32.564391811795005,44.2759156044409,14.32642731782991,36.80476360136831,13.740919864903347,14.313052970338738,28.570872605812397,9.51294253685166,13.980565347024623,43.86816340529158,35.289181097286345,12.529618307934456,13.91195986755173,12.105174921778087,50.525917614734155,32.0551423595668,10.414761807618419,14.497711347756933,11.466163966752589,36.09247888617632,20.389535392560745,28.168051585842704,59.415136881643335,46.54229612309959,37.315270555446574,34.50506714472618,19.959797411328537,9.525671972836427,28.400371309273808,18.567005606729893,31.779686067098382,13.930963271669455,10.15192988410358,9.317074187670208,20.865201969080033,12.427749289265954,37.88044752348196,14.367573342642068,37.02399883491927,40.00220849113521
stroma_ad_dysplasia_FA_HN14_1.csv,27.354770622839666,35.26396220954177,35.79100795107239,44.52405091452434,45.46105934263518,5.92597973644856e-309,32.05288825123881,19.78902720518461,43.01181280183427,19.760055581079392,36.60656393921323,45.46105934263518,24.880768766698623,39.954394943980105,34.69445529722694,32.250932362695806,27.262897161353507,43.175239962482394,38.891513368515206,45.46105934263518,28.56306875768493,30.300977227683987,45.46105934263518,38.43720828339737,45.46105934263518,29.235338033190132,27.897201854794176,18.48593613486159,55.74421316126235,46.54229612309959,37.315270555446574,21.56379499265308,29.100538802428048,45.46105934263518,28.11566909660624,37.09720962154394,14.874301653605912,34.744057372582105,42.651543351963355,43.186272279026014,32.955625723381345,40.76797429420924,21.22358724470881,45.46105934263518,27.63628698416968,37.781210349755824
stroma_ad_dysplasia_FA_HN15_3.csv,23.6709224125853,32.05288825123881,32.05288825123881,32.564391811795005,32.564391811795005,32.05288825123881,1.9111462964820557e-308,32.05288825123881,32.35217325231747,32.05288825123881,32.05288825123881,32.564391811795005,18.731086411331674,32.05288825123881,32.05288825123881,13.692984729316791,15.777471052623554,32.5156004129656,32.05288825123881,32.564391811795005,25.395979188195184,20.656558224508345,32.564391811795005,32.05288825123881,32.564391811795005,15.852898664746647,32.05288825123881,30.39807735410257,39.53800087148451,46.54229612309959,37.0856014964602,28.434772145699597,32.05288825123881,32.564391811795005,16.46809492840842,32.05288825123881,25.46112480891007,32.05288825123881,32.05288825123881,32.52663272950922,32.05288825123881,32.05288825123881,25.532210917495448,32.564391811795005,20.240266575164817,26.26699162593239
stroma_ad_dysplasia_FA_HN11A_5.csv,28.56984191330028,33.35683840336242,33.88388414489303,42.61692710834498,44.2759156044409,19.78902720518461,32.05288825123881,1.4878328380544014e-308,41.10468899565491,15.57407530163374,34.699440133033875,44.2759156044409,24.880768766698623,38.04727113780075,32.78733149104758,32.250932362695806,33.92275264851202,41.26811615630304,36.98438956233585,44.2759156044409,30.470192563864288,31.956197559522757,44.2759156044409,36.53008447721801,44.2759156044409,33.72613621557862,25.99007804861482,19.165851540265542,55.74421316126235,46.54229612309959,37.315270555446574,12.099526793517299,27.19341499624869,44.2759156044409,28.066489733507915,35.19008581536458,20.860292709295592,32.83693356640275,40.744419545784,41.27914847284666,31.04850191720199,38.86085048802988,28.471069072001214,44.2759156044409,31.089191649342126,37.781210349755824
stroma_ad_dysplasia_FA_HN11A_1.csv,32.44719969438921,11.174556306528387,8.937894742083643,8.992931168412284,14.32642731782991,43.01181280183427,32.35217325231747,41.10468899565491,1.3149072521311353e-308,36.80476360136831,10.96466849407733,17.08564094828744,28.570872605812397,10.168655250736201,11.222985176544327,43.86816340529158,34.36570369226847,5.234267863620573,11.539534445188124,12.775279701435913,50.525917614734155,31.956197559522757,12.719334091128474,11.559303608584813,6.496039356002832,36.09247888617632,16.063930185503423,25.32366643383898,59.415136881643335,46.54229612309959,37.315270555446574,31.66068199272246,14.709063766272521,9.402975963354308,28.400371309273808,8.272522633171874,28.935300915094658,12.186361704084177,10.985672083366474,11.131670031612586,11.686046239677395,10.56846157997522,34.39279754193922,18.804492040807062,37.02399883491927,40.00220849113521
dysplasia_FA_HN11A_1.csv,28.56984191330028,33.98860969885098,34.51565544038159,36.80476360136831,36.80476360136831,19.760055581079392,32.05288825123881,15.57407530163374,36.80476360136831,1.363212940350405e-308,35.33121142852244,36.80476360136831,24.880768766698623,36.80476360136831,29.32675861097792,32.250932362695806,32.66714201700228,36.80476360136831,36.80476360136831,36.80476360136831,29.838421268375726,30.885547239101257,36.80476360136831,36.80476360136831,36.80476360136831,33.72613621557862,26.62184934410338,17.210583624170795,55.74421316126235,46.54229612309959,37.315270555446574,20.203283305196777,27.825186291737253,36.80476360136831,25.52052959321651,35.821857110853145,19.54901649359971,33.46870486189131,36.80476360136831,36.80476360136831,31.68027321269055,36.80476360136831,22.37886526224635,36.80476360136831,27.63628698416968,37.781210349755824
