,topology_carcinoma_10_clean.csv,topology_dysplasia_18_clean.csv,topology_ad_carcinoma_2_clean.csv,topology_carcinoma_2_clean.csv,topology_ad_carcinoma_10_clean.csv,topology_ad_carcinoma_9_clean.csv,topology_dysplasia_5_clean.csv,topology_ad_carcinoma_3_clean.csv,topology_dysplasia_14_clean.csv,topology_ad_carcinoma_1_clean.csv,topology_dysplasia_13_clean.csv,topology_dysplasia_17_clean.csv,topology_carcinoma_8_clean.csv,topology_dysplasia_10_clean.csv,topology_carcinoma_20_clean.csv,topology_dysplasia_11_clean.csv,topology_ad_carcinoma_8_clean.csv,topology_carcinoma_13_clean.csv,topology_ad_carcinoma_4_clean.csv,topology_carcinoma_9_clean.csv,topology_ad_carcinoma_12_clean.csv,topology_carcinoma_4_clean.csv,topology_ad_carcinoma_15_clean.csv,topology_ad_carcinoma_5_clean.csv,topology_ad_dysplasia_8_clean.csv,topology_dysplasia_7_clean.csv,topology_carcinoma_17_clean.csv,topology_dysplasia_19_clean.csv,topology_carcinoma_5_clean.csv,topology_dysplasia_8_clean.csv,topology_carcinoma_7_clean.csv,topology_carcinoma_19_clean.csv,topology_ad_carcinoma_11_clean.csv,topology_carcinoma_18_clean.csv,topology_carcinoma_11_clean.csv,topology_carcinoma_16_clean.csv,topology_dysplasia_12_clean.csv,topology_ad_dysplasia_1_clean.csv,topology_dysplasia_1_clean.csv,topology_ad_dysplasia_3_clean.csv,topology_ad_carcinoma_6_clean.csv,topology_dysplasia_16_clean.csv,topology_dysplasia_15_clean.csv,topology_dysplasia_4_clean.csv,topology_ad_dysplasia_2_clean.csv,topology_ad_carcinoma_7_clean.csv,topology_ad_carcinoma_13_clean.csv,topology_ad_dysplasia_6_clean.csv,topology_ad_dysplasia_9_clean.csv,topology_carcinoma_3_clean.csv,topology_carcinoma_6_clean.csv,topology_ad_dysplasia_4_clean.csv,topology_dysplasia_6_clean.csv,topology_ad_dysplasia_10_clean.csv,topology_ad_dysplasia_5_clean.csv,topology_carcinoma_14_clean.csv,topology_carcinoma_12_clean.csv,topology_carcinoma_15_clean.csv,topology_carcinoma_1_clean.csv
topology_carcinoma_10_clean.csv,1.0858797662199645e-308,27.076652053900276,14.354738669467054,27.246208059191886,36.15540872295049,27.076652053900276,24.620296110305627,62.7725382342592,24.881685649846982,31.124337031448515,35.54597801569321,26.940351683853592,60.74573866662348,24.930062382449623,27.076652053900272,24.473009214026135,27.076652053900272,56.9135475182255,33.75283713372936,24.62939624820372,32.73547579574348,36.15540872295049,27.076652053900276,30.27312020268525,36.15540872295049,67.5315666308757,37.273189739734875,36.15540872295049,30.24622097423975,55.10455578689678,27.076652053900272,27.076652053900276,16.38071698839876,31.33196756778564,25.667929723700908,23.06267236821698,18.17654989293817,23.094239341835717,28.38343616056559,27.076652053900272,36.15540872295049,36.15540872295049,26.466010014130855,31.609030789599146,24.515789809364534,36.15540872295049,30.386929741144243,17.183959559295644,30.976116233415723,35.00574336388273,36.15540872295049,36.15540872295049,33.66690099147472,20.21098875674893,36.15540872295049,21.671452786739692,36.15540872295049,34.727705830026665,27.076652053900276
topology_dysplasia_18_clean.csv,27.076652053900276,7.19451295819724e-309,21.424537010870793,23.363121534343325,29.123911295134146,16.867609402584108,20.415438361775884,73.91348446706051,31.669558585620862,16.97003404654535,35.54597801569321,10.726221284795043,62.760461912404686,38.704834341914875,22.880789745715983,17.878389818467312,10.551294492544141,56.9135475182255,19.59853414882619,27.705823052276926,18.581172810840314,23.936525465925495,22.51929394711803,16.118817217782077,28.18397531701096,81.48609908711252,51.42749272463804,24.11300452283973,31.04211787739348,69.25885877179994,7.225666959901345,22.60481837815993,30.384512514173338,17.177664582882468,21.53507167569485,26.64170360615115,32.33085287784134,28.309035745174025,42.537739145468755,16.518949718954943,37.79902256578707,30.593055611113968,21.741704337812905,20.19201557956475,22.574478922470803,37.79902256578707,16.232626756241075,30.926726487857493,16.821813248512555,20.85144037897956,37.301878197422866,24.857190671638165,19.51259800657155,33.74605804055607,32.7061822241194,14.53662689181661,28.782142726995712,21.65514520818212,13.218968872310313
topology_ad_carcinoma_2_clean.csv,14.354738669467054,21.424537010870793,9.10318386753824e-309,19.543951198716638,27.807323887111494,19.002002949011498,20.415438361775884,73.91348446706051,31.669558585620862,19.002002949011498,35.54597801569321,20.40322951170054,62.760461912404686,33.940130664982846,19.30314154864716,17.50903114623116,21.157372550658998,56.9135475182255,20.278919554053118,27.025437647049998,19.261558216067243,24.616910871152424,15.873181712249732,23.736420929551326,27.807323887111494,81.00548421055196,50.747107319411114,24.793389928066656,31.04211787739347,68.57847336657302,22.09858818070513,15.444798704120934,15.432791622646887,19.002002949011498,19.002002949011494,19.002002949011494,31.65046747261441,27.358148814083858,41.85735374024183,19.002002949011498,27.84266867069485,27.80732388711149,15.223364518174307,20.199388467713216,17.815934650915466,27.807323887111494,27.80732388711149,10.754311156947686,19.405410563054915,21.53182578420649,27.807323887111494,25.537576076865093,23.914770311392225,17.333881263963065,27.80732388711149,14.494354645442314,27.807323887111494,22.33553061340905,19.002002949011498
topology_carcinoma_2_clean.csv,27.246208059191886,23.363121534343325,19.543951198716638,1.8572677719603234e-308,16.03200622084543,17.080129178896044,20.415438361775884,73.91348446706051,37.14752504506062,13.021783026888528,35.5459780156932,21.49019978788388,62.760461912404686,47.71242114449849,24.125534636512498,20.208369917996375,23.856711322424218,56.9135475182255,11.859150238240858,40.79772812656564,11.410644262593564,17.677355786084952,12.673031412230301,12.032818203086428,17.367483378198067,81.48609908711252,64.51939779892675,12.799149498877313,31.04211787739347,74.15479414395914,24.79792695247035,27.744870861379436,28.441535023371486,13.23411548532225,17.69092699075273,23.638174282017516,40.11432840686623,41.13043929359951,55.62964421975747,17.794087429756942,19.571509261471057,15.368373250636791,14.963403790031462,20.192015579564753,23.24125008326557,19.571509261471057,17.463187072001976,28.86220431313512,16.802797814021858,15.267789979602554,19.571509261471057,17.9220760562054,16.35959101798824,33.94163430638778,19.571509261471057,14.53662689181661,19.571509261471057,19.571509261471057,20.001100832395466
topology_ad_carcinoma_10_clean.csv,36.15540872295049,29.123911295134146,27.807323887111494,16.03200622084543,1.0271146514640006e-308,32.08772778850498,27.05128774471379,73.91348446706051,43.84318873338588,13.551690104052753,35.5459780156932,22.379679830044992,62.760461912404686,53.10556343155928,37.979186969064074,22.207149733053157,37.37820193431271,56.9135475182255,9.545756806472852,40.92560494333103,11.43635976918182,10.5120192492628,12.748566341141753,13.00509407735207,15.149190263366236,81.48609908711252,66.72508846756872,12.799149498877313,31.04211787739347,74.15479414395914,28.94089814372651,27.973869301240114,33.94133954100831,13.079743695703,18.42398052191703,23.721917761045145,40.11432840686623,47.158899519579826,56.633768163613226,25.391119324423112,20.20155496274603,14.378439760401703,22.53992980944987,20.19201557956475,22.37334430496584,19.54792702814036,13.23436111221032,34.60990030841792,14.195465008164739,9.260807044767255,12.977277042365008,11.180114175170047,10.67501398414312,41.59692390902699,11.652861695211469,24.684249150249073,9.346992968173438,18.351239628830967,19.133195054095737
topology_ad_carcinoma_9_clean.csv,27.076652053900276,16.867609402584108,19.002002949011498,17.080129178896044,32.08772778850498,1.718734265212915e-308,20.415438361775884,72.93861711455503,31.66955858562086,20.958258151152677,35.5459780156932,21.742063053476993,62.760461912404686,30.68161072132436,15.362732091828804,12.25606204282456,16.832711295029167,56.9135475182255,23.586758253433512,23.7175989476696,22.56939691544764,27.924749570532825,19.497302483096348,20.107041322389403,31.461967327269974,77.69764551117156,47.43926862003072,28.101228627447057,31.04211787739348,65.27063466719262,16.84561907729853,13.387463887816239,18.093175230956888,21.165888687489797,14.688154877824445,11.273106403590958,31.04890797709582,24.05031011470346,38.549515040861436,9.841779554585123,32.08772778850498,32.0780982502732,10.572205590291603,21.4429519093033,15.136974272952102,32.08772778850498,24.54408616748412,18.088331886619926,20.81003735311988,24.839664483586887,32.08772778850498,28.84541477624549,23.500822111178877,22.5204254891165,32.08772778850498,10.103356258338621,32.08772778850498,25.643369312789446,13.97894034564574
topology_dysplasia_5_clean.csv,24.620296110305627,20.415438361775884,20.415438361775884,20.415438361775884,27.05128774471379,20.415438361775884,1.835770603288815e-308,54.734159358483524,26.12824352119226,20.415438361775884,35.54597801569321,17.907394790419982,50.23513328445006,36.69313962063013,20.415438361775884,20.415438361775884,20.415438361775884,51.90407936291364,20.41543836177588,29.778446602697286,20.415438361775884,21.863901915505135,20.446670396697666,20.415438361775884,26.111351766590598,65.120360201971,53.5001162750584,22.040380972419367,19.017128354795712,62.884761159643176,20.415438361775884,20.41543836177588,21.06407607635057,20.41543836177588,20.415438361775884,20.415438361775884,31.73183557941597,30.111157769731147,44.610362695889116,20.415438361775884,33.49055341562036,28.520432060693608,20.415438361775884,15.499335303163491,20.415438361775884,33.49055341562036,20.415438361775884,20.74248855470803,20.41543836177588,20.415438361775884,33.49055341562036,22.7845671212178,20.41543836177588,25.683013692716965,30.633558673699042,20.415438361775884,26.709519176575355,19.58252165776176,20.415438361775884
topology_ad_carcinoma_3_clean.csv,62.7725382342592,73.91348446706051,73.91348446706051,73.91348446706051,73.91348446706051,72.93861711455503,54.734159358483524,8.8019334173628e-309,45.80973583458371,73.91348446706051,64.43589447175877,72.31029431917729,40.611954894490204,42.30632514895259,68.07156554523245,73.91348446706051,68.67255057998379,37.82834873941063,73.91348446706051,49.22101816688544,73.91348446706051,73.91348446706051,73.91348446706051,73.91348446706051,73.91348446706053,40.61195489449021,40.611954894490204,73.91348446706051,48.34273730054765,40.611954894490204,73.91348446706051,73.91348446706051,62.91812090246667,73.91348446706051,73.91348446706051,73.91348446706051,44.59598834132103,48.88830699985157,40.61195489449021,73.91348446706051,73.91348446706051,73.91348446706051,73.91348446706051,70.233494661647,73.91348446706051,73.91348446706051,73.91348446706051,65.67726462840295,73.91348446706053,73.91348446706051,68.58589104748665,73.91348446706051,73.91348446706051,61.51180461561245,73.91348446706051,73.91348446706051,73.91348446706051,63.65317059247158,73.91348446706051
topology_dysplasia_14_clean.csv,24.881685649846982,31.669558585620862,31.669558585620862,37.14752504506062,43.84318873338588,31.66955858562086,26.12824352119226,45.80973583458371,1.351620116997662e-308,41.025654017317244,26.378997497319745,30.799851435861054,36.651316360659905,40.38176373534205,31.669558585620862,31.669558585620862,31.547760151749767,43.84318873338589,43.65415411959809,31.669558585620862,42.636792781612215,43.84318873338588,34.872652863855976,40.17443718855398,43.84318873338589,56.195936678071206,31.669558585620862,43.84318873338588,35.72046400924181,45.20323880102805,31.669558585620862,31.669558585620862,28.783566884945962,41.23328455365437,34.75555074398902,31.669558585620862,31.04890797709582,33.13565886346893,31.669558585620862,31.669558585620862,43.84318873338589,43.84318873338589,30.639601456456177,41.51034777546788,31.66955858562086,43.84318873338588,40.288246727012975,31.669558585620862,40.877433219284455,43.84318873338588,43.84318873338588,43.84318873338589,43.568217977343444,33.94163430638778,43.84318873338589,31.669558585620862,43.84318873338588,40.201948865028726,34.04633621181031
topology_ad_carcinoma_1_clean.csv,31.124337031448515,16.97003404654535,19.002002949011498,13.021783026888528,13.551690104052753,20.958258151152677,20.415438361775884,73.91348446706051,41.025654017317244,6.415028790738646e-309,35.54597801569321,13.346269163595771,62.760461912404686,51.59055011675512,25.825309720475275,11.080534948949817,25.224324685723914,56.9135475182255,11.613194281749415,40.92560494333103,10.52952837657311,11.93867606894482,11.128369803369836,15.481963508967098,13.4822568726835,81.48609908711252,66.72508846756872,12.799149498877311,31.04211787739347,72.5639685996675,16.787020895137715,16.732821993556907,30.97875436324105,13.470026123587154,12.461986448608867,16.35763089605042,40.11432840686623,45.00856826585614,56.633768163613226,14.18086859914483,26.73781433520447,18.603745771030873,12.395786719927074,20.192015579564753,11.60513035929307,23.020579720195812,15.481963508967096,28.219610637304754,12.996358062946065,11.588901391161313,20.331844150877515,12.710290310729048,13.744580194359939,32.38507065009527,19.917784765971064,12.530371901660274,15.481963508967098,16.942047714520314,11.613194281749413
