,topology_ad_carcinoma_2_clean_tumorales.csv,topology_ad_dysplasia_1_clean_tumorales.csv,topology_carcinoma_4_clean_tumorales.csv,topology_dysplasia_10_clean_tumorales.csv,topology_ad_carcinoma_12_clean_tumorales.csv,topology_ad_carcinoma_8_clean_tumorales.csv,topology_ad_dysplasia_5_clean_tumorales.csv,topology_dysplasia_17_clean_tumorales.csv,topology_ad_dysplasia_3_clean_tumorales.csv,topology_carcinoma_10_clean_tumorales.csv,topology_carcinoma_20_clean_tumorales.csv,topology_ad_dysplasia_4_clean_tumorales.csv,topology_carcinoma_19_clean_tumorales.csv,topology_dysplasia_12_clean_tumorales.csv,topology_carcinoma_12_clean_tumorales.csv,topology_dysplasia_15_clean_tumorales.csv,topology_ad_carcinoma_15_clean_tumorales.csv,topology_dysplasia_9_clean_tumorales.csv,topology_carcinoma_11_clean_tumorales.csv,topology_carcinoma_5_clean_tumorales.csv,topology_carcinoma_1_clean_tumorales.csv,topology_dysplasia_18_clean_tumorales.csv,topology_ad_dysplasia_10_clean_tumorales.csv,topology_dysplasia_14_clean_tumorales.csv,topology_dysplasia_16_clean_tumorales.csv,topology_carcinoma_9_clean_tumorales.csv,topology_carcinoma_17_clean_tumorales.csv,topology_carcinoma_18_clean_tumorales.csv,topology_ad_carcinoma_7_clean_tumorales.csv,topology_carcinoma_6_clean_tumorales.csv,topology_ad_carcinoma_14_clean_tumorales.csv,topology_dysplasia_19_clean_tumorales.csv,topology_carcinoma_3_clean_tumorales.csv,topology_dysplasia_4_clean_tumorales.csv,topology_ad_carcinoma_4_clean_tumorales.csv,topology_ad_carcinoma_10_clean_tumorales.csv,topology_ad_carcinoma_1_clean_tumorales.csv,topology_dysplasia_1_clean_tumorales.csv,topology_dysplasia_13_clean_tumorales.csv,topology_ad_carcinoma_6_clean_tumorales.csv,topology_ad_carcinoma_5_clean_tumorales.csv,topology_ad_carcinoma_13_clean_tumorales.csv,topology_dysplasia_11_clean_tumorales.csv,topology_dysplasia_2_clean_tumorales.csv,topology_carcinoma_2_clean_tumorales.csv,topology_carcinoma_7_clean_tumorales.csv,topology_carcinoma_8_clean_tumorales.csv,topology_ad_dysplasia_6_clean_tumorales.csv,topology_carcinoma_15_clean_tumorales.csv,topology_ad_carcinoma_3_clean_tumorales.csv,topology_ad_dysplasia_9_clean_tumorales.csv,topology_ad_carcinoma_9_clean_tumorales.csv,topology_ad_carcinoma_11_clean_tumorales.csv,topology_dysplasia_7_clean_tumorales.csv,topology_dysplasia_6_clean_tumorales.csv,topology_dysplasia_5_clean_tumorales.csv,topology_carcinoma_14_clean_tumorales.csv,topology_dysplasia_3_clean_tumorales.csv,topology_carcinoma_13_clean_tumorales.csv,topology_ad_dysplasia_2_clean_tumorales.csv,topology_carcinoma_16_clean_tumorales.csv,topology_ad_dysplasia_7_clean_tumorales.csv,topology_dysplasia_8_clean_tumorales.csv,topology_ad_dysplasia_8_clean_tumorales.csv
topology_ad_carcinoma_2_clean_tumorales.csv,0.0,8831.978596655004,23661.59654692978,16893.76870761154,5521.117422314466,11528.347185267596,14047.704114077149,13421.608851905747,9422.506177766032,23107.27348926084,25376.732839370572,12765.971440591458,22874.215885430705,17561.225577310608,17592.45134563767,17229.99308110107,6575.697912576778,25511.70335381205,18460.0598979083,27313.887218645024,20706.501933831274,11728.749558411168,6875.1158804670395,17363.82486450834,16524.051058367306,20323.849523505054,21372.649311200916,19753.426455251465,3622.132464812152,20273.963084296993,5701.058412893132,13526.912097230865,17406.126955026604,25719.366621321707,5387.58289450726,9002.182267261496,1944.1667139846406,20909.165348111397,14529.797160207705,13547.652235107036,4276.162375065815,10045.31516649699,15793.038096622742,18211.89203593165,23916.050625010004,15663.231333362226,17801.842524411688,11531.889700406218,21320.39225131219,7515.2333221895915,17387.49319001582,2847.2421855225098,5549.871328502564,23817.16234965789,17274.511952240948,17490.45784757636,11289.11384918735,19229.276647838036,17488.258500709926,5577.316326200517,24508.306432788053,2751.7772820985174,14413.884684537827,18162.31224324122
topology_ad_dysplasia_1_clean_tumorales.csv,8831.978596655004,0.0,18050.371994781748,12116.177722127293,10817.851944187965,8384.581613496248,19463.175797006817,12530.184842633,14497.435997210992,18819.05990748988,27822.900167375676,17922.411291072578,19247.314389695366,17840.241299215497,15359.676677361287,20383.76956619253,11078.307031877783,17218.58703227009,16495.548024880038,20883.4848247612,16696.403082141653,15093.373294850948,2135.375111811997,20522.34312728912,21351.026096523437,16452.641894483746,24551.613154518403,18780.65321093047,9735.879677144485,12378.372546504794,7489.306407844269,11720.95785155007,16913.136221602235,17843.107344958276,11001.430989491791,6182.369974528587,6949.682321696453,19931.283961988833,14226.020012836787,19350.46963942087,10153.73171638707,16160.23810189232,14366.967425225343,10921.388719874998,16705.01590214434,13770.644733233748,15719.60888159658,16113.287182433673,15143.23214200175,7288.484607431552,23070.98353609458,7066.421511162782,4290.5733408149235,15352.442596949053,8826.524309351249,15718.982668676685,12483.966014498877,16574.065077971176,17233.674867829555,11212.251475384153,24485.652684542132,8966.65772888153,12413.700860728895,24183.816281881376
topology_carcinoma_4_clean_tumorales.csv,23661.59654692978,18050.371994781748,0.0,9102.44741395097,20736.835581331485,26315.916432921927,25886.591007917887,16710.305253461825,21255.730623296677,4261.558650273681,23295.940205501087,24137.128933997315,6584.419162977299,17771.314533261397,10363.965297486197,23715.027734957934,18971.99452266436,8639.29900339637,10599.774559088017,4805.216030054572,5869.032156306141,21447.562650532203,19555.663143096874,23913.068575016638,27432.32563650382,6791.543024601313,24093.531538375464,13492.121305868417,26151.760553670418,9996.731633174357,18362.311484170925,15656.454936872828,15946.334160672934,8292.957813847906,21383.56465788522,23931.170905721134,22094.172082740577,12661.478010392924,15638.031448767948,25837.48762830903,21841.735481781292,23364.705540498482,14413.658695155691,7799.171072995777,5771.79327777075,13138.72025561078,10661.124039070777,22541.083781433026,3480.3046254242468,25029.261767217944,29404.641467403195,22981.633607629534,18508.75957408951,22804.314082589328,13327.582345977407,12239.627463107929,17309.598329475186,10170.455453717661,15001.775667975908,20348.575972810195,16183.539494711187,24111.784993461883,12836.89047969471,30538.158941615642
topology_dysplasia_10_clean_tumorales.csv,16893.76870761154,12116.177722127293,9102.44741395097,0.0,13520.263022788109,20438.266530442972,17397.486693885883,7988.262840511793,13477.715573309919,6929.716091821983,20933.85423795292,15889.524187099234,7408.88720249542,10351.879136614169,5827.032027976857,15805.612877115687,11737.874565473629,14683.430624705697,6788.783451402338,12590.128097770636,5507.398742667802,12716.802328885438,13386.512463028172,15901.683131877675,18702.313746320124,5049.031712816835,19074.561069229403,9427.476817923212,19560.125349762897,8830.89453260017,11399.543436079846,6926.798283112685,8649.344936604433,13244.005952897587,14207.823957246821,17752.599162925064,15417.356752830874,10366.369398594703,7958.18099555038,17776.30676490929,14834.371189388565,15662.902971504142,6188.636498622269,8989.35191757091,11584.949994271477,4830.0652827450685,6249.595147742735,14156.73410836373,8657.463946825621,18756.8926092979,20677.45397559479,16426.85802279049,11948.178817267813,19916.35697481913,9390.522232957484,6611.769294435085,9479.457528589113,6258.114637114101,9025.92898678928,13166.946179022594,15346.46753443286,17570.041610441505,4971.785546924358,21830.689989467264
topology_ad_carcinoma_12_clean_tumorales.csv,5521.117422314466,10817.851944187965,20736.835581331485,13520.263022788109,0.0,15930.65422808792,9386.867386300148,8506.41350403945,4323.117933790061,19076.1340951267,20116.346512620174,8124.772938511231,18485.031828146435,12200.506418560173,12965.480821691104,12003.917324495951,2100.131409431617,24987.998467002355,13636.45107184307,24596.26336318052,16761.23488026846,6337.809727489181,9818.231729430065,12160.27512640561,11745.617914318285,16253.83710934912,16224.11762442113,14558.163509787266,8978.50151049515,19304.938137869296,3621.834867412634,8985.258764244278,12172.916986634105,24594.01223176149,1083.4381156480788,13350.576815500102,5619.370843531735,15712.267041227211,9443.760126484382,9226.899812542735,2549.0820505456036,5717.973377452651,10856.759782210862,17654.68274455331,22195.888808855863,11047.704109138065,13095.531347353079,6369.115013888404,18908.595159121876,11880.93753831199,13025.14353884589,7418.911521781533,6669.693677529178,25647.655144442906,17255.524869091852,12619.151706109598,5966.088633228469,14651.99737411075,12225.356871181195,1421.6335580616271,19131.84329595492,7506.147140375456,9964.41220866146,13857.768670069408
topology_ad_carcinoma_8_clean_tumorales.csv,11528.347185267596,8384.581613496248,26315.916432921927,20438.266530442972,15930.65422808792,0.0,25253.29212568791,20416.550288887807,20097.84897450543,27164.05122460354,35145.76838023386,23980.352621136637,27614.978525929437,25675.084157731137,23628.858085940385,27364.34927120414,16804.383429669575,24245.642928249945,24742.925476735985,28890.123928510828,25068.688032647016,21024.77088572447,7764.300670727441,27520.102237505944,27565.89018549888,24810.940237324085,31614.94087101202,26895.960976232887,8997.315978438834,19657.508279823283,13967.070276103736,19586.58327175524,24870.52094980344,25179.044676595433,16272.309296607831,3692.2641426767905,10533.917937386364,28051.99763126479,22085.17093020741,25025.040852845195,14927.689803565992,21488.056552891885,22441.989429046313,18957.197132857866,24438.305599898216,21924.17755280048,23947.722898615826,21966.66212479666,23277.46933742307,4237.117672451831,28841.275990825256,9242.55915323933,10265.435229099568,17562.066974892106,15777.553888187362,23890.853440288432,19849.604630525635,24885.381714694184,25156.392681904417,16545.08838486087,32461.114791348424,9907.52642572193,20526.780904517294,29622.365934068977
topology_ad_dysplasia_5_clean_tumorales.csv,14047.704114077149,19463.175797006817,25886.591007917887,17397.486693885883,9386.867386300148,25253.29212568791,0.0,9725.792029830356,5184.673085423446,21968.50449313735,12376.432393580344,2014.5286881572401,19866.345182538935,9320.131600879748,15602.11467777764,4682.026877464558,8628.918520682511,31831.09668094378,15355.642199620248,29601.60823166764,20213.543701195715,5135.40184565167,18741.600686373695,4705.906153175191,2556.653032473915,19290.41925995221,7875.911946487385,13225.988319697452,17369.913038884908,25890.521223001215,12522.591590877199,10866.280990900737,10663.142649551792,30508.421954750662,9036.911848524196,22365.264595275516,14802.450941005462,14306.284784003992,10561.402158607902,1676.4311755034105,10787.797443015019,4440.656619472482,11784.80442377412,25758.814889253787,28624.640939381083,12946.933536114546,15285.684123707102,3509.3987323245783,25454.797651022174,21096.99677871274,3760.1799812417657,16331.12181777798,15597.274391338327,33532.26029677724,24334.53932285413,13880.987384775304,8753.243763489045,16464.76969123215,11059.216431743132,9003.693942994798,15591.789866386698,16140.307974932086,13171.68323576904,4775.435428906883
topology_dysplasia_17_clean_tumorales.csv,13421.608851905747,12530.184842633,16710.305253461825,7988.262840511793,8506.41350403945,20416.550288887807,9725.792029830356,0.0,6828.006750538897,12664.398316487055,15593.285614934599,8420.674498926,10639.041869812676,5377.9259347867655,6969.867718756583,8674.028231273533,7010.09705802039,22597.915933892353,7113.837092214331,20444.072525755397,11072.762148693342,4813.8301133528985,12740.829478424146,8799.855764619082,10779.461424940422,10144.094789701823,12652.92923706979,6605.345335714975,16706.377317552306,16652.663273050457,7832.335984041661,2180.298556784921,4480.3709407264,21149.49760214987,9205.064235471613,17010.362392119812,12598.487664630622,7838.569835239999,2357.031144377977,10358.10326223055,10219.83504159087,8921.5055390435,2965.4261149154686,16629.835960184057,19481.569690832723,4146.781335662364,6881.028261054113,6724.302093177864,16323.544463836854,17407.136403835924,12766.598758810766,13966.903048807597,10278.445415288876,24994.43688010959,15143.771261871172,5061.4986487937485,3002.1838502946375,7078.647863287436,5145.386421174469,8508.052381478541,12085.37211427329,14415.875082197734,4021.129435394959,13904.604292138392
topology_ad_dysplasia_3_clean_tumorales.csv,9422.506177766032,14497.435997210992,21255.730623296677,13477.715573309919,4323.117933790061,20097.84897450543,5184.673085423446,6828.006750538897,0.0,18282.031076168405,15963.648360740262,3924.773045996241,17137.41116456612,9200.685728573711,11645.69991744719,7815.791971201821,3690.870627072094,27137.57690553377,11957.490349564363,25146.111263702227,16094.26212685865,3354.117108882119,13769.57073834972,7952.247707344231,7499.509954008289,15441.554460143328,11994.681958771598,12056.439420850935,12988.308798282285,21240.287456952734,7556.133213670886,7832.3386038680155,9594.376637251244,26093.08690205429,4198.459312719014,17370.580081396387,9741.709552425536,13160.474916036877,7516.126180649675,5126.392769369694,5923.837575574042,2202.809039904691,9075.987580453737,20797.03100958288,23851.754305396615,9658.401652130073,11541.112102365425,2186.1263503166765,20505.294252369917,15962.564659271822,8803.251405777297,11389.568971460149,10596.49298541646,28634.726657263043,19592.978673844133,10879.8876750866,4125.196650928948,13322.046398361039,9584.635567845895,4117.285251858431,15941.021839980715,11445.445286367665,9086.966252586217,9778.788755081336
topology_carcinoma_10_clean_tumorales.csv,23107.27348926084,18819.05990748988,4261.558650273681,6929.716091821983,19076.1340951267,27164.05122460354,21968.50449313735,12664.398316487055,18282.031076168405,0.0,19972.63099143716,20354.17064169793,2565.4129852503434,13761.460206177273,6820.511724082657,19687.69242635737,17339.747407393294,12169.35779425625,6847.28389502729,8048.050812870442,2509.6114605889256,17397.45884879872,20048.37303952411,19857.366706933484,23368.376076614666,3000.040973788519,20630.12715572232,9696.009599894194,25962.349685698788,12313.749052997091,17447.348927860454,11804.2687561057,11881.21221762093,11213.154343000255,19816.359414099406,24440.98345379978,21777.086556633218,9109.851105643344,11667.050032018029,22272.83672486218,20563.798528371426,20461.522598297364,10360.830739207318,9640.037127124415,8976.746706598633,9105.63585598532,6983.454510935591,18712.002511041723,6179.0419525387815,25420.22791684195,25341.036796242166,22829.26957310737,18462.903792862915,25250.135209966407,15243.154872378474,8341.708567192301,14180.84212523673,6562.058378090085,11031.156352914451,18863.344785292687,12895.286901155405,23753.38303381894,9263.773500031632,26471.727696371992
