,dysplasia_FA_HN14_2_mac.csv,stroma_ad_carcinoma_FA_HN14_5_mac.csv,stroma_ad_dysplasia_FA_HN11A_4_mac.csv,stroma_ad_carcinoma_FA_HN14_2_mac.csv,dysplasia_FA_HN15_5_mac.csv,dysplasia_FA_HN11A_5_mac.csv,dysplasia_FA_HN15_2_mac.csv,dysplasia_FA_HN15_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_2_mac.csv,carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN14_4_mac.csv,carcinoma_FA_HN11A_3_mac.csv,stroma_ad_carcinoma_FA_HN15_2_mac.csv,carcinoma_FA_HN14_2_mac.csv,carcinoma_FA_HN14_4_mac.csv,stroma_ad_carcinoma_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_1_mac.csv,carcinoma_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_2_mac.csv,stroma_ad_dysplasia_FA_HN15_3_mac.csv,stroma_ad_carcinoma_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN15_4_mac.csv,carcinoma_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_2_mac.csv,stroma_ad_carcinoma_FA_HN14_4_mac.csv,dysplasia_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN15_3_mac.csv,stroma_ad_dysplasia_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_3_mac.csv,dysplasia_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_3_mac.csv,stroma_ad_dysplasia_FA_HN14_3_mac.csv,stroma_ad_carcinoma_FA_HN15_4_mac.csv,stroma_ad_carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN15_2_mac.csv,stroma_ad_dysplasia_FA_HN15_5_mac.csv,carcinoma_FA_HN15_2_mac.csv,dysplasia_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_5_mac.csv,carcinoma_FA_HN11A_2_mac.csv,dysplasia_FA_HN15_3_mac.csv,carcinoma_FA_HN11A_1_mac.csv,carcinoma_FA_HN11A_5_mac.csv,stroma_ad_dysplasia_FA_HN14_2_mac.csv,carcinoma_FA_HN15_1_mac.csv
dysplasia_FA_HN14_2_mac.csv,1.037323173739458e-308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,53.819505299697596,inf,inf,inf,inf,inf,inf,inf,inf,61.00806850990861,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_5_mac.csv,inf,8.807986841831964e-309,12.537215032542093,27.292395637148857,25.452105571945346,77.81844495160931,31.974567025284202,19.342394873617604,15.05511903997484,inf,28.783089557869246,42.944563393435104,29.070096913555957,60.82771542437392,60.91669855676746,18.434470535246902,26.445819126024702,43.96404125200529,14.88001450875359,65.71870660747138,22.443487798433324,35.465596914089204,34.5384619703855,11.2509871305467,25.521894577216187,13.683018162872472,inf,43.17844193760435,35.40240120395106,10.202420130061338,17.950350080609724,76.81696978951308,20.999719311409173,inf,25.605335028336974,26.84513492274609,12.183647020437611,37.51468241641271,26.323680189202207,32.63913226018221,39.420942333879324,61.40006960251172,inf,48.02327389716184,41.864085628258024,27.99518813661986,20.323079015470093
stroma_ad_dysplasia_FA_HN11A_4_mac.csv,inf,12.537215032542093,1.790687324971881e-308,19.20884918918555,18.63447907999342,82.85385622434833,44.24586105857176,13.317296080861697,13.140613674498958,inf,41.32030459041134,55.4817784259772,29.348841070371044,73.364930456916,73.45391358930954,12.91472996200272,18.728557086557117,56.50125628454738,16.1607932735928,76.67712581457678,19.813670808883813,27.346062309738763,28.12198401241949,15.881724804757994,17.804632537748603,26.220233195414565,inf,55.71565697014644,27.45772454771872,21.01971526926964,29.71368973321856,82.35311864330023,17.936715599641815,inf,17.485800423986525,16.07314893097017,17.1400339368638,35.377905742004884,38.8608952217443,45.1763472927243,32.83832264918861,73.9372846350538,inf,60.560488929703936,54.40130066080012,40.53240316916195,29.358974631325566
stroma_ad_carcinoma_FA_HN14_2_mac.csv,inf,27.292395637148857,19.20884918918555,6.81948626129058e-309,11.180099711126122,82.85385622434833,59.001041663178526,13.783801887625366,18.99595310093861,inf,56.0754851950181,65.41691544526122,47.42463640954141,74.35849146073065,74.40298302692742,16.922398995429184,15.74421282790729,65.92665437454633,30.915973878199566,76.67712581457678,14.961465133783278,24.910975351016088,10.669854576684735,32.75571398513125,7.453538437135467,40.97541380002133,inf,65.53385471734586,9.409596223932219,35.7748958738764,44.87646130926285,82.35311864330023,12.52386865987328,inf,20.96055285325387,9.115163280844385,31.895214541470565,19.632720590654813,53.616075826351064,59.931527897331065,14.440845409140053,74.64466854979955,inf,67.95627069712461,64.87667656267269,55.287583773768716,44.11415523593233
dysplasia_FA_HN15_5_mac.csv,inf,25.452105571945346,18.63447907999342,11.180099711126122,6.742128302966457e-309,82.85385622434833,57.037369857108715,11.92049349079675,17.132644704109996,inf,48.753226928705075,62.914700764270926,45.56132801271279,74.35849146073065,74.40298302692742,10.603656303468249,9.4515707044253,63.93417862284112,23.593715611886537,76.67712581457677,10.788354236291571,17.58871708470306,12.938564332700032,30.892405588302644,9.895650163921651,33.65315553370829,inf,63.148579308440176,10.112183755361784,28.452637607563375,43.013152912434236,82.35311864330022,11.050213793396217,inf,13.638294586940845,11.031105243141416,24.572956275157537,20.05069061909328,47.48582174611259,56.01438210180763,18.8398621279311,74.64466854979953,inf,67.9562706971246,61.834222999093846,47.96532550745569,36.7918969696193
dysplasia_FA_HN11A_5_mac.csv,inf,77.81844495160931,82.85385622434833,82.85385622434833,82.85385622434833,1.2845004875081413e-308,46.10979892557965,82.85385622434833,82.85385622434833,inf,49.035355393740076,55.06619378497726,62.27160115759874,40.01645887246809,29.308466312441936,82.85385622434833,82.85385622434833,33.854403699604035,74.19486671055861,22.462179803663588,82.85385622434833,80.19986523774209,82.85385622434833,74.47393517939342,82.85385622434833,64.13542678873685,inf,43.33342559564788,82.85385622434833,69.33594471488178,60.64197025093286,26.233918884967494,82.85385622434833,inf,82.85385622434833,82.85385622434833,73.2156260472876,82.85385622434833,51.494764762407115,47.01091437038038,82.85385622434833,35.09174205389738,inf,55.22564033884727,36.33277245665927,49.82325681498946,60.99668535282585
dysplasia_FA_HN15_2_mac.csv,inf,31.974567025284202,44.24586105857176,59.001041663178526,57.037369857108715,46.10979892557965,7.260318602959924e-309,48.893263456276586,44.36922427214811,inf,15.906582052334528,21.901214352068564,20.14238924099267,47.081889712938406,42.47135334729158,50.143116561276564,57.393371630698034,18.72807183728223,42.62372047849909,54.91030384064965,54.418054823717526,57.393371630698034,59.798956761558514,28.364136253813765,57.39337163069804,28.772713813324458,inf,24.057580301089445,57.393371630698034,34.42154175398352,14.532171325353204,45.108323763483426,49.78418468476259,inf,47.64889237268662,58.55378094877575,41.58251186385334,59.798956761558514,13.871120381278587,13.267766916499973,59.798956761558514,29.69142357648205,inf,24.80311990089919,19.639968952644864,18.583045165931622,24.394367938813488
dysplasia_FA_HN15_1_mac.csv,inf,19.342394873617604,13.317296080861697,13.783801887625366,11.92049349079675,82.85385622434833,48.893263456276586,1.566584714078042e-308,9.491649115923504,inf,45.96770698811616,60.12918082368202,36.8329599915312,74.35849146073065,74.40298302692742,9.155060530293177,13.303509784996933,61.148658682252204,20.808195671297625,76.67712581457677,11.594766770092198,17.11027883549639,21.39615262935773,20.529127202462817,12.379585236188419,30.867635593119388,inf,60.363059367851264,22.032677246158535,25.667117666974463,34.36109213092338,82.35311864330022,11.955767549459214,inf,10.852774646351932,11.929129034582958,21.787436334568625,23.864372391531536,43.508297619449124,49.823749690429125,26.27863299285156,74.64466854979953,inf,65.20789132740876,59.04870305850494,45.17980556686677,34.00637702903038
stroma_ad_carcinoma_FA_HN11A_2_mac.csv,inf,15.05511903997484,13.140613674498958,18.99595310093861,17.132644704109996,82.85385622434833,44.36922427214811,9.491649115923504,6.19848376633258e-309,inf,41.44366780398769,55.60514163955355,37.027273643761134,73.48829367049237,73.5772768028859,11.84442666945234,18.51566099831018,56.624619498123735,16.284156487169156,76.67712581457678,14.513329670718802,22.322430048809643,26.608303842670974,16.005088018334348,17.591736449501667,26.34359640899092,inf,55.839020183722795,27.244828459471783,21.143078482845993,29.837052946794913,82.35311864330022,11.978986797788735,inf,10.814614840437876,15.860252842723234,20.542097357723094,27.48299451728368,38.98425843532065,45.299710506300656,31.49078420616481,74.06064784863017,inf,60.68385214328029,54.52466387437647,40.65576638273831,29.48233784490192
carcinoma_FA_HN14_3_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.171070086291963e-308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
