,dysplasia_FA_HN14_2_mac.csv,stroma_ad_carcinoma_FA_HN14_5_mac.csv,stroma_ad_dysplasia_FA_HN11A_4_mac.csv,stroma_ad_carcinoma_FA_HN14_2_mac.csv,dysplasia_FA_HN15_5_mac.csv,dysplasia_FA_HN11A_5_mac.csv,dysplasia_FA_HN15_2_mac.csv,dysplasia_FA_HN15_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_2_mac.csv,carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN14_4_mac.csv,carcinoma_FA_HN11A_3_mac.csv,stroma_ad_carcinoma_FA_HN15_2_mac.csv,carcinoma_FA_HN14_2_mac.csv,carcinoma_FA_HN14_4_mac.csv,stroma_ad_carcinoma_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_1_mac.csv,carcinoma_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_2_mac.csv,stroma_ad_dysplasia_FA_HN15_3_mac.csv,stroma_ad_carcinoma_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN15_4_mac.csv,carcinoma_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_2_mac.csv,stroma_ad_carcinoma_FA_HN14_4_mac.csv,dysplasia_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN15_3_mac.csv,stroma_ad_dysplasia_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_3_mac.csv,dysplasia_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_3_mac.csv,stroma_ad_dysplasia_FA_HN14_3_mac.csv,stroma_ad_carcinoma_FA_HN15_4_mac.csv,stroma_ad_carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN15_2_mac.csv,stroma_ad_dysplasia_FA_HN15_5_mac.csv,carcinoma_FA_HN15_2_mac.csv,dysplasia_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_5_mac.csv,carcinoma_FA_HN11A_2_mac.csv,dysplasia_FA_HN15_3_mac.csv,carcinoma_FA_HN11A_1_mac.csv,carcinoma_FA_HN11A_5_mac.csv,stroma_ad_dysplasia_FA_HN14_2_mac.csv,carcinoma_FA_HN15_1_mac.csv
stroma_ad_carcinoma_FA_HN14_1_mac.csv,inf,2319.5101864430694,1813.9070536375598,785.8015022132424,3544.095882477504,1337.6228546664452,2850.0951312560824,4463.599309468776,1971.8233679091563,inf,2216.56236210551,1653.3163862556455,3893.8848983223393,5483.451736132491,5366.592136373804,3567.247547955267,1198.1726397536474,4236.770841711388,2602.6184506948125,3919.88978952344,0.0,3557.146197277068,3791.2821526649523,2300.3637287234274,769.9266729689906,2251.207937628401,inf,4851.28008096188,2286.1909741172694,1048.9370994129085,3099.3339642342157,1552.5776300420207,595.0602786574404,inf,3726.938604399317,666.3019012904018,1766.9666470818352,4261.174806902002,3741.4964490399393,2699.945767418007,2296.0857095343777,1363.5817291735837,inf,871.322556557086,1993.3232212244925,1165.7794053300722,3178.5309129550033
stroma_ad_carcinoma_FA_HN11A_1_mac.csv,inf,5813.83951392877,5288.313444406451,4016.0151567336975,3346.6823514204034,4838.284272634015,5885.64966997941,4218.936495599801,2789.2024886270983,inf,4326.540984149445,4008.040221900494,7360.747328102758,8870.86329010987,8679.585025394379,4904.375727560155,3123.567584409306,7665.319801505691,2142.807979237655,7367.259218244928,3557.146197277068,0.0,1319.7958663944057,2383.1982729594442,3428.2222122627823,5689.927083226225,inf,8369.785782334759,1857.8770793943609,4392.785824813874,4696.9605636474735,5077.621587949568,3944.8124017939394,inf,3468.300600060465,4105.324657801981,5029.236455489271,1930.4912921948267,7192.826916848588,6111.224654931622,2468.094475398891,4781.841533352072,inf,3543.8427407492923,5523.408108681205,4397.136673415145,5994.902629023121
stroma_ad_dysplasia_FA_HN15_4_mac.csv,inf,5882.592099544745,5316.148193253354,4064.356951742694,4354.712642336567,5097.54143797734,6415.664677940285,5334.457759617275,3427.451063300189,inf,4081.9526394271857,4647.243294782993,7670.857970579692,8874.185390887165,8674.799076905007,5747.527620416923,3584.5591267333566,7676.058562312499,3003.8877055040643,7530.669188097084,3791.2821526649523,1319.7958663944057,0.0,3274.1785673192776,3580.165366970922,5723.873503691945,inf,8442.044378227514,2493.2393031340866,4730.419140668194,5464.486360403212,5271.983085040098,3980.2862373025673,inf,4495.864327931719,4160.996651871934,5433.753220184587,1013.4500542877109,7527.389590395377,6135.601509935662,2232.2202983846582,4844.578982861291,inf,3966.104736588422,5705.872017822057,4441.448762644346,6587.654195040547
carcinoma_FA_HN11A_4_mac.csv,inf,4219.441754146031,3787.0552825674263,2905.8640620187266,1654.7708727698864,3095.9495111242136,3676.0470257315546,2640.9632952203183,882.6611257955707,inf,3613.165369131295,1780.0712230808829,5339.0773277910275,7422.505482267903,7342.82437515053,2616.735454588667,1457.6656692704307,6152.49465102871,601.8814518783138,5584.198499750926,2300.3637287234274,2383.1982729594442,3274.1785673192776,0.0,2207.220863348948,4164.8316666471455,inf,6681.395911287467,997.3282873867619,2490.568840061128,2356.373869514496,3324.5580300955007,2687.1743120117885,inf,1843.321605913539,2684.6051219282613,2987.8759189575335,3946.5941953493266,5139.99307033787,4635.318579135491,2902.520843059523,3292.3232135329995,inf,1943.6610500135007,3783.3140116413406,2961.8323861803333,3762.1311688250125
stroma_ad_dysplasia_FA_HN11A_2_mac.csv,inf,2513.4818983365103,2052.593243831798,1007.6830108493938,3364.5186461111307,1644.6581732286759,3253.868127956573,4413.63019277677,1681.9614049914046,inf,1882.9913667496814,1917.3218819648675,4119.808407758808,5761.071821993111,5689.046773018801,3703.182143413503,1049.5379576866799,4467.962288684461,2360.8483354080477,3991.5251154525436,769.9266729689906,3428.2222122627823,3580.165366970922,2207.220863348948,0.0,2479.5023728560313,inf,5024.619307399991,2034.7824579661533,1450.7808190947112,3231.895919598596,1759.1364755845025,886.489023068573,inf,3461.9729890210906,825.9106645965854,2132.6594851453883,3993.8904687284016,3991.9582979032048,2970.199469955476,1927.9939868327601,1726.7964714784616,inf,1284.6046387928952,2158.310419678612,1158.5220375951858,3544.495804965989
stroma_ad_carcinoma_FA_HN14_4_mac.csv,inf,628.9439700011017,500.80185140318065,1779.2310105091208,5321.789115007976,1791.6449790918443,3195.031873221931,6118.032878410074,3817.9292298027563,inf,2028.2439606828425,2983.353140620855,2965.203727051632,3297.627625046738,3299.0798355299053,4842.412276727717,3094.3547733830737,2010.116095295652,4320.736046423491,2480.090128215317,2251.207937628401,5689.927083226225,5723.873503691945,4164.8316666471455,2479.5023728560313,0.0,inf,2775.2304560724524,4473.314162682668,2213.967253367072,4132.536356311458,1635.0852470913203,1794.403935509108,inf,5373.486143600608,1739.621113662986,2358.388499479396,5844.092522467343,2980.939435294179,677.3211639965278,3787.859557543427,1336.4763127827418,inf,2449.127495560668,1129.349987596377,1484.9854397709537,3740.5313270527627
dysplasia_FA_HN14_1_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_3_mac.csv,inf,2566.5303054918086,3142.8977483418275,4403.359478593664,7477.434815580335,3881.656289004531,4247.126635589977,8098.882345405752,6176.40855459127,inf,4618.715094822294,5082.976199366682,2593.3417826850787,2084.220702700472,2734.088625781284,6446.577274098369,5551.9861094441785,1355.9645561483778,6841.10558893943,2070.4256857633663,4851.28008096188,8369.785782334759,8442.044378227514,6681.395911287467,5024.619307399991,2775.2304560724524,inf,0.0,6982.011862595408,4367.461365691704,5717.709389761638,3540.3527846150364,4476.319264294595,inf,7292.477386271667,4312.618423988547,4108.244473020387,8606.84823169032,2608.9758488864336,2447.438836015472,6530.076616575896,3721.252854038513,inf,4951.472473771254,2967.292492327822,4026.5971089809705,4477.570107909647
stroma_ad_dysplasia_FA_HN15_1_mac.csv,inf,4514.877082187068,4037.3756059930683,2758.6063733776714,2139.5534574792573,3415.0134888156695,4094.060379588892,3270.3221619575584,993.5876444308874,inf,3453.042631487717,2223.3917353098186,5644.820124196752,7747.766814873265,7635.627514707258,3290.8093162810337,1475.0276934758333,6471.967667751045,959.0833186728098,5780.170015430418,2286.1909741172694,1857.8770793943609,2493.2393031340866,997.3282873867619,2034.7824579661533,4473.314162682668,inf,6982.011862595408,0.0,2703.8485296214953,2985.6623621626777,3629.14156080129,2736.049116326741,inf,2255.3286423893123,2764.1348425606566,3269.775705094529,3153.7573015021094,5459.5883815875595,4950.914233900138,2112.3493929853757,3615.4799382167043,inf,2232.5033946528874,4085.756206553012,3096.9491122582504,4207.231740340448
stroma_ad_dysplasia_FA_HN14_1_mac.csv,inf,2079.533675266162,2041.5619941541397,1491.0188688810813,3165.72293406238,1355.866288704611,1835.825077248039,3956.2054217328096,1856.090659976378,inf,2894.622227784466,1327.0051726330498,2989.5154809193073,5464.29968672597,5486.974617191587,2953.0045535906547,1322.6823446726414,4115.975263319173,2647.5334216360143,3206.4134445666627,1048.9370994129085,4392.785824813874,4730.419140668194,2490.568840061128,1450.7808190947112,2213.967253367072,inf,4367.461365691704,2703.8485296214953,0.0,2420.009208586556,1393.7398453434657,1320.3827264574834,inf,3208.0453313226635,1160.3398720615246,777.3575152805129,5249.673658152669,2828.080051708862,2775.3787185759743,3332.7062564064063,1511.1278787491742,inf,1223.9255035215074,1712.9280611205031,1619.291460535575,2165.703369974768
dysplasia_FA_HN11A_3_mac.csv,inf,4148.767921803999,4253.341559249602,3755.0173290255557,1975.32215873682,3173.320696030239,1806.2024660549648,2414.6498917449026,2073.2947428606153,inf,4647.641972819843,1841.1451490730149,3778.6320247508284,7053.456086137205,7174.931424389578,944.272470436029,2314.981821428994,5711.850717086228,2561.8212247747533,4431.1438426355235,3099.3339642342157,4696.9605636474735,5464.486360403212,2356.373869514496,3231.895919598596,4132.536356311458,inf,5717.709389761638,2985.6623621626777,2420.009208586556,0.0,3172.717347826963,3505.983142115704,inf,1668.66725838101,3390.6812157923546,1996.8320166345761,6122.602360121734,3560.1821219054746,4668.784931410812,4731.812388881847,3272.599592309494,inf,2554.7437569958342,3477.6521098196467,3675.2373387037783,1841.944650114582
dysplasia_FA_HN11A_4_mac.csv,inf,1894.300490265492,1684.9826649479564,1472.269152677554,4466.515508867147,444.2062717292828,2373.597829991803,5280.591099846698,2953.76420213913,inf,2483.2484613255765,2028.2127530692603,2659.8080565173045,4204.174596613557,4183.448409853255,3993.8244764286014,2233.2891114518325,2976.230432092406,3481.1501283118787,2422.1649146610125,1552.5776300420207,5077.621587949568,5271.983085040098,3324.5580300955007,1759.1364755845025,1635.0852470913203,inf,3540.3527846150364,3629.14156080129,1393.7398453434657,3172.717347826963,0.0,1427.3960111538006,inf,4524.371529022462,1268.9528825707546,1489.6542301784275,5663.665705476971,2558.300629475358,2038.2812840004133,3558.632456614918,664.038248657461,inf,1664.8442708274522,801.0383287055962,1265.0340483610903,2697.779150088047
stroma_ad_dysplasia_FA_HN11A_3_mac.csv,inf,1919.786599452302,1370.6229395622868,454.6221207985724,3870.18356433752,1340.7879750634777,3093.5570899147674,4816.049457193818,2294.1982279639305,inf,1804.157381889511,2105.7031083924808,3850.1120402195165,5025.166774654346,4936.938643370878,3977.5972587663687,1521.8812391096365,3777.380287780953,2940.745955838937,3655.9214846824602,595.0602786574404,3944.8124017939394,3980.2862373025673,2687.1743120117885,886.489023068573,1794.403935509108,inf,4476.319264294595,2736.049116326741,1320.3827264574834,3505.983142115704,1427.3960111538006,0.0,inf,4044.877084665103,271.1210845236962,1955.969026058021,4291.2561662482985,3730.20161444582,2236.0051577350505,2168.1089520215537,1022.614446735994,inf,1364.3768195183895,1788.6941750239682,754.3474944382134,3428.3315435866775
stroma_ad_dysplasia_FA_HN14_3_mac.csv,3740.5999521303834,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,805.7444285981421,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_4_mac.csv,inf,5196.00734805788,5146.372802910334,4262.653407896619,559.7038211964106,4440.8764899597745,3333.1724206628937,1193.6301800375254,1891.969447789626,inf,5074.571172618795,2822.5416064476053,5357.05458060212,8607.462128238249,8664.182744729782,1593.7337467543218,2599.618819404725,7257.879040222137,1745.9789585546882,5936.470532503146,3726.938604399317,3468.300600060465,4495.864327931719,1843.321605913539,3461.9729890210906,5373.486143600608,inf,7292.477386271667,2255.3286423893123,3208.0453313226635,1668.66725838101,4524.371529022462,4044.877084665103,inf,0.0,3962.2321976298367,3276.4302108370307,5185.905334305357,5142.490255830533,5950.515565414572,4331.500107515319,4591.333239978614,inf,3457.7146439217413,4868.254733099798,4411.232931321105,3393.5641907807353
stroma_ad_carcinoma_FA_HN14_3_mac.csv,inf,1790.5048679826027,1324.4048486329261,470.17488810211665,3788.565156919515,1196.3954834318147,2905.2968069711787,4726.867159719122,2245.3374900462163,inf,1949.8711570195392,2041.2276962968292,3640.5076690769065,5015.599389637615,4951.748253025137,3862.3398906041243,1460.6228566813475,3731.591316241752,2894.0145513609937,3460.6267713506663,666.3019012904018,4105.324657801981,4160.996651871934,2684.6051219282613,825.9106645965854,1739.621113662986,inf,4312.618423988547,2764.1348425606566,1160.3398720615246,3390.6812157923546,1268.9528825707546,271.1210845236962,inf,3962.2321976298367,0.0,1780.6597411488872,4496.143197277838,3523.275622538048,2229.770320006105,2377.8768834424027,1048.3592024982759,inf,1388.003018635177,1582.504009855267,726.9508989949748,3251.8446792262057
stroma_ad_dysplasia_FA_HN15_2_mac.csv,inf,2313.1130981515043,2396.4507669805366,2118.7711575027624,3399.801156131334,1491.361221212205,1250.4687682654142,4061.6700491050424,2356.6002409860344,inf,3382.4317959551627,1506.8630533307226,2413.2674154679144,5361.1054659915535,5483.462493061699,2623.2746123725788,1929.0162676184045,4023.461199575703,3129.9652134447106,2848.567919365873,1766.9666470818352,5029.236455489271,5433.753220184587,2987.8759189575335,2132.6594851453883,2358.388499479396,inf,4108.244473020387,3269.775705094529,777.3575152805129,1996.8320166345761,1489.6542301784275,1955.969026058021,inf,3276.4302108370307,1780.6597411488872,0.0,5969.82893279494,2209.976668593742,2927.0091727965178,4033.461330496104,1747.952506244869,inf,1692.245443537599,1752.3590606514726,2148.048047814337,1552.179748127591
stroma_ad_dysplasia_FA_HN15_5_mac.csv,inf,6118.582806303676,5511.484708308362,4378.47895252148,5044.78793695963,5533.757957596506,6982.993061087227,6023.268998018392,4067.29182168487,inf,4090.0028198101163,5253.329293038029,8107.981701699161,8766.635953891166,8419.798803061676,6416.979468802545,4168.387706352764,7662.0205165468105,3677.9428044876427,7865.232713321609,4261.174806902002,1930.4912921948267,1013.4500542877109,3946.5941953493266,3993.8904687284016,5844.092522467343,inf,8606.84823169032,3153.7573015021094,5249.673658152669,6122.602360121734,5663.665705476971,4291.2561662482985,inf,5185.905334305357,4496.143197277838,5969.82893279494,0.0,7982.445761218154,6220.957710973883,2201.510207629726,5186.964001597069,inf,4527.819542843394,6073.994913115935,4711.647620681703,7176.2994054354995
carcinoma_FA_HN15_2_mac.csv,inf,2743.735929093218,3125.017598086207,3715.4524959211194,5467.497124387892,2806.3723171609035,1949.5944091402919,5918.638781606834,4541.607669630195,inf,4657.3225257984,3460.2887697584415,562.9699565232585,4592.688380351747,5159.408826853759,4128.5304872793595,4090.2914919159994,3553.686349542134,5322.828240266782,1591.8092393456402,3741.4964490399393,7192.826916848588,7527.389590395377,5139.99307033787,3991.9582979032048,2980.939435294179,inf,2608.9758488864336,5459.5883815875595,2828.080051708862,3560.1821219054746,2558.300629475358,3730.20161444582,inf,5142.490255830533,3523.275622538048,2209.976668593742,7982.445761218154,0.0,3297.98868197438,5891.609055689153,2955.9835341959115,inf,3695.597547612723,2136.721034880892,3469.7828875361797,1978.75360614476
dysplasia_FA_HN11A_1_mac.csv,inf,967.0529175390323,942.6397889744297,2225.0264827365736,5868.897992195729,2122.959989163021,3603.72275993906,6699.559943142359,4339.774851482145,inf,2239.6469626321727,3406.212637005054,3257.3630547026346,2806.5971999630547,2736.6470699880947,5465.226239673813,3596.807471856032,1575.1813365509763,4789.308947956735,2646.008341705272,2699.945767418007,6111.224654931622,6135.601509935662,4635.318579135491,2970.199469955476,677.3211639965278,inf,2447.438836015472,4950.914233900138,2775.3787185759743,4668.784931410812,2038.2812840004133,2236.0051577350505,inf,5950.515565414572,2229.770320006105,2927.0091727965178,6220.957710973883,3297.98868197438,0.0,4193.9700480954725,1713.3979199692158,inf,2856.3004478126954,1509.1486454678713,1889.590367622031,4224.658311901935
stroma_ad_dysplasia_FA_HN11A_5_mac.csv,inf,3981.6399670163,3396.163088083239,2226.0567115753925,4235.638852246436,3453.0624912444014,5135.732512985892,5371.977495120909,2735.9749717704562,inf,2129.2680156828933,3605.304233588066,6000.081624586669,6899.8686991088325,6665.136866737147,5171.396539917088,2518.4612346885224,5718.105915362174,2809.3904008534914,5708.912002232939,2296.0857095343777,2468.094475398891,2232.2202983846582,2902.520843059523,1927.9939868327601,3787.859557543427,inf,6530.076616575896,2112.3493929853757,3332.7062564064063,4731.812388881847,3558.632456614918,2168.1089520215537,inf,4331.500107515319,2377.8768834424027,4033.461330496104,2201.510207629726,5891.609055689153,4193.9700480954725,0.0,3084.2168472562403,inf,2747.786904067726,3931.4545357012958,2556.4401660795097,5403.482680354605
carcinoma_FA_HN11A_2_mac.csv,inf,1713.7975923868912,1471.0866100084172,1243.6368291067456,4523.643223850516,752.6444049127778,2575.029523970324,5343.651623046323,3003.5445776421916,inf,2054.3777890048245,2121.345820348017,3078.2527501971513,4158.356792920714,4088.746076165679,4079.601295047205,2269.666686563255,2993.3251126920995,3453.0358431938043,2846.9798061851234,1363.5817291735837,4781.841533352072,4844.578982861291,3292.3232135329995,1726.7964714784616,1336.4763127827418,inf,3721.252854038513,3615.4799382167043,1511.1278787491742,3272.599592309494,664.038248657461,1022.614446735994,inf,4591.333239978614,1048.3592024982759,1747.952506244869,5186.964001597069,2955.9835341959115,1713.3979199692158,3084.2168472562403,0.0,inf,1498.0318093991089,999.2127554567757,1109.075488115625,3038.0100770654035
dysplasia_FA_HN15_3_mac.csv,3731.699917638087,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,805.7444285981421,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf
carcinoma_FA_HN11A_1_mac.csv,inf,2642.1916998214024,2202.7557707394603,1620.825924448921,3327.6661432338087,1422.8075031612063,2524.294329640843,4186.303085035653,1739.3600100276021,inf,2364.0005325013017,1008.2911278886395,3902.5932921025383,5581.788355376912,5446.8224762365635,3218.1342696215706,1112.3727012318575,4338.988978080192,2200.2350911668955,4026.9092116314673,871.322556557086,3543.8427407492923,3966.104736588422,1943.6610500135007,1284.6046387928952,2449.127495560668,inf,4951.472473771254,2232.5033946528874,1223.9255035215074,2554.7437569958342,1664.8442708274522,1364.3768195183895,inf,3457.7146439217413,1388.003018635177,1692.245443537599,4527.819542843394,3695.597547612723,2856.3004478126954,2747.786904067726,1498.0318093991089,inf,0.0,2078.1769800078164,1477.8537197109022,2810.6684429526113
carcinoma_FA_HN11A_5_mac.csv,inf,1208.075059097629,1233.4919377716717,1725.051900309336,4833.850034000899,1028.900655543665,2347.7220079287636,5609.025618739312,3353.955417449478,inf,2641.5450512074303,2291.2844926230105,2339.8230152697665,3776.520453695178,3810.103803688924,4312.760298360179,2655.8301013438545,2466.25936109237,3944.5390017403615,2163.4630284071477,1993.3232212244925,5523.408108681205,5705.872017822057,3783.3140116413406,2158.310419678612,1129.349987596377,inf,2967.292492327822,4085.756206553012,1712.9280611205031,3477.6521098196467,801.0383287055962,1788.6941750239682,inf,4868.254733099798,1582.504009855267,1752.3590606514726,6073.994913115935,2136.721034880892,1509.1486454678713,3931.4545357012958,999.2127554567757,inf,2078.1769800078164,0.0,1452.9004657741991,2947.196682911715
stroma_ad_dysplasia_FA_HN14_2_mac.csv,inf,1682.8788528075256,1212.8219825082858,623.3888635387816,4335.057688235375,1261.1335177458584,3147.0794530610715,5295.108280546845,2631.8249638347343,inf,1342.749972292368,2250.9193323432683,3558.6397856610756,4673.655759800127,4575.289218993402,4373.878938406785,1987.3715601332644,3411.758499165879,3178.12327741315,3183.554251021392,1165.7794053300722,4397.136673415145,4441.448762644346,2961.8323861803333,1158.5220375951858,1484.9854397709537,inf,4026.5971089809705,3096.9491122582504,1619.291460535575,3675.2373387037783,1265.0340483610903,754.3474944382134,inf,4411.232931321105,726.9508989949748,2148.048047814337,4711.647620681703,3469.7828875361797,1889.590367622031,2556.4401660795097,1109.075488115625,inf,1477.8537197109022,1452.9004657741991,0.0,3498.7896232675953
carcinoma_FA_HN15_1_mac.csv,inf,3654.323263134348,3835.775948471203,3571.6830283237873,3741.022738737036,2764.892303834606,963.4718019862335,4128.289168512066,3235.707142480219,inf,4726.077177738732,2163.517979264312,2131.097771075436,6166.781291625188,6470.313083694095,2277.169900342934,3020.3831170604108,4897.33126861381,3937.1329300624857,3096.8951075510936,3178.5309129550033,5994.902629023121,6587.654195040547,3762.1311688250125,3544.495804965989,3740.5313270527627,inf,4477.570107909647,4207.231740340448,2165.703369974768,1841.944650114582,2697.779150088047,3428.3315435866775,inf,3393.5641907807353,3251.8446792262057,1552.179748127591,7176.2994054354995,1978.75360614476,4224.658311901935,5403.482680354605,3038.0100770654035,inf,2810.6684429526113,2947.196682911715,3498.7896232675953,0.0
