dimension,birth,death
1,200.28961008519036,385.22846140782434
1,193.6619948827703,245.2520052426863
1,136.0495866481328,185.48785540433835
1,159.08744599463105,208.10842945105645
1,155.35394061961472,193.2660741588251
1,96.09740486998675,118.89824495670622
1,329.5934658709027,351.03277613087647
1,142.84130928731207,163.6535933504008
1,164.6497168152721,177.16476970866543
1,132.5012018748619,142.13153801789065
1,107.88354834975618,113.31253475870103
1,132.05954819697163,137.43238982554976
1,133.47406929659374,138.48570426464067
1,120.83380899530432,125.7337518697747
1,102.18444327516782,105.65508436702682
1,122.88059741933074,124.7473041735748
0,0.0,inf
0,0.0,238.6284372041258
0,0.0,195.03580573061515
0,0.0,190.8225481826248
0,0.0,182.97182527913122
0,0.0,182.95950934051626
0,0.0,176.5676796455786
0,0.0,173.49621502282588
0,0.0,167.17523579745335
0,0.0,165.37883720703942
0,0.0,161.16434921487973
0,0.0,151.06160980797637
0,0.0,148.6622033841837
0,0.0,140.46565255896962
0,0.0,138.75547089145735
0,0.0,137.53784232602368
0,0.0,135.5266500016939
0,0.0,134.4443347921486
0,0.0,133.23406472007255
0,0.0,132.12940725334752
0,0.0,131.3269805051023
0,0.0,130.099831863625
0,0.0,128.9417754843592
0,0.0,127.75864712464325
0,0.0,124.23565466117661
0,0.0,123.44203449552674
0,0.0,123.06713506623284
0,0.0,122.6207138534034
0,0.0,121.91828935933496
0,0.0,118.19456945493656
0,0.0,105.41902829873297
0,0.0,103.93260007752913
0,0.0,102.862482006771
0,0.0,100.73279098273865
0,0.0,100.14986160532004
0,0.0,99.80597393823324
0,0.0,99.20812650418374
0,0.0,97.4717663098019
0,0.0,93.17431974366008
0,0.0,93.10732368932374
0,0.0,92.7703004752377
0,0.0,92.11404203962876
0,0.0,91.97816123400258
0,0.0,91.00084491803254
0,0.0,89.5564559423531
0,0.0,89.39037281830701
0,0.0,89.14073767436389
0,0.0,88.96469976209443
0,0.0,88.58218691472031
0,0.0,85.59155519948042
0,0.0,85.03442616538464
0,0.0,84.27135926389238
0,0.0,82.89665593408877
0,0.0,82.2624114069552
0,0.0,79.7939094803669
0,0.0,79.30299873221806
0,0.0,78.25512113120793
0,0.0,78.03280147184292
0,0.0,77.76420921323476
0,0.0,74.42481533680436
0,0.0,71.63051777244873
0,0.0,71.322478596205
0,0.0,71.07720591768351
0,0.0,63.89707348077794
0,0.0,53.96099212376058
0,0.0,47.90131300479407
0,0.0,47.10054115826943
0,0.0,44.01176512154599
0,0.0,43.86508527188777
0,0.0,43.74124129329778
0,0.0,43.405765691042326
0,0.0,42.82368043005907
0,0.0,42.70401556511382
0,0.0,39.247690752036185
0,0.0,32.95053810086017
0,0.0,31.352475059025682
0,0.0,30.37687008865559
0,0.0,28.45088329016226
0,0.0,28.302755971313356
0,0.0,28.287415637074538
0,0.0,28.271727649557583
0,0.0,27.293328402886022
0,0.0,27.166889497677783
0,0.0,26.922086092159418
0,0.0,25.951830607037024
0,0.0,25.398322921134202
0,0.0,25.14785362184702
0,0.0,24.89460586609592
0,0.0,24.46844924215949
0,0.0,23.167777252306216
0,0.0,23.08200469483318
0,0.0,22.671830549809588
0,0.0,22.025906052535685
0,0.0,21.913395463311222
0,0.0,21.295933941504117
0,0.0,21.136666108891205
0,0.0,21.07358828827833
0,0.0,20.996944822838575
0,0.0,20.693529779144452
0,0.0,20.68598228242784
0,0.0,20.01357913155717
0,0.0,18.94900426730481
0,0.0,18.090552805274623
0,0.0,17.426939544568032
0,0.0,17.01922895998587
0,0.0,16.822807568229628
0,0.0,16.437442840095787
0,0.0,15.39862629704734
0,0.0,14.951196367324583
0,0.0,13.30996965627936
0,0.0,12.854505797847812
0,0.0,12.088583579089828
0,0.0,10.936456457906413
