dimension,birth,death
1,531.5726808295128,561.8180171632905
1,125.11752061581649,137.17126245132178
1,111.40016035176681,122.40114271194155
1,570.6148767658972,576.6075366772961
0,0.0,inf
0,0.0,636.7836511875674
0,0.0,494.7187989831406
0,0.0,494.37209591519024
0,0.0,406.07612860590774
0,0.0,370.92974872808605
0,0.0,342.9171187326609
0,0.0,332.5299486874212
0,0.0,327.22840418179607
0,0.0,259.36356021508055
0,0.0,242.0377108574548
0,0.0,235.6483840373323
0,0.0,233.07518816191043
0,0.0,189.91478488466743
0,0.0,176.5331242630978
0,0.0,148.8887936864013
0,0.0,131.36768750685343
0,0.0,129.28200935618415
0,0.0,122.94434193556592
0,0.0,118.6640194162897
0,0.0,90.31668042847585
0,0.0,86.7749316563726
0,0.0,84.88014966266462
0,0.0,75.7699981047725
0,0.0,66.59718407929104
0,0.0,66.0993243413392
0,0.0,65.20689657555215
0,0.0,65.01072639841671
0,0.0,62.33154741387868
0,0.0,58.61137109441891
0,0.0,53.456087506319456
0,0.0,52.383962294337664
0,0.0,46.83366511893999
0,0.0,44.497839295847974
0,0.0,43.62564234201812
0,0.0,42.110404379604574
0,0.0,41.396281494985786
0,0.0,39.657707846080186
0,0.0,35.54537901788861
0,0.0,30.771301088856916
0,0.0,29.149434131636994
0,0.0,29.08222184574644
0,0.0,26.205404895251295
0,0.0,25.882263841407816
0,0.0,24.500535348855276
0,0.0,24.41814286413189
0,0.0,24.234441708675117
0,0.0,20.40486867831743
0,0.0,19.215833011604865
0,0.0,18.843860418921743
