,dysplasia_FA_HN11A_4_otras.csv,carcinoma_FA_HN11A_5_otras.csv,stroma_ad_dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_3_otras.csv,dysplasia_FA_HN11A_3_otras.csv,stroma_ad_dysplasia_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN11A_2_otras.csv,carcinoma_FA_HN14_3_otras.csv,carcinoma_FA_HN14_4_otras.csv,stroma_ad_carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN14_1_otras.csv,stroma_ad_dysplasia_FA_HN14_2_otras.csv,stroma_ad_dysplasia_FA_HN11A_5_otras.csv,dysplasia_FA_HN15_5_otras.csv,dysplasia_FA_HN14_1_otras.csv,dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN15_4_otras.csv,carcinoma_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_5_otras.csv,carcinoma_FA_HN15_1_otras.csv,carcinoma_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN14_3_otras.csv,stroma_ad_carcinoma_FA_HN14_5_otras.csv,carcinoma_FA_HN11A_2_otras.csv,stroma_ad_dysplasia_FA_HN14_3_otras.csv,carcinoma_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_4_otras.csv,dysplasia_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_2_otras.csv,dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_2_otras.csv,stroma_ad_carcinoma_FA_HN15_4_otras.csv,stroma_ad_dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN15_5_otras.csv,stroma_ad_dysplasia_FA_HN14_4_otras.csv,stroma_ad_dysplasia_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_2_otras.csv,carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN15_3_otras.csv,dysplasia_FA_HN15_2_otras.csv,carcinoma_FA_HN11A_3_otras.csv,carcinoma_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN15_2_otras.csv,dysplasia_FA_HN15_3_otras.csv,stroma_ad_dysplasia_FA_HN15_3_otras.csv
dysplasia_FA_HN11A_4_otras.csv,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN11A_5_otras.csv,inf,0.0,0.9287064511157439,0.0,177.27229742375164,0.0,56.07499306506393,80.14376977696817,144.38117988780854,0.0,430.10971110817945,75.41639408491932,0.0,0.0,0.0,inf,47.211595914175646,inf,457.60422489674056,0.0,11.568372089061654,inf,0.0,260.2162509708829,179.31997705146122,inf,217.2342051607535,93.70689032259054,103.24915405409064,40.55370790581707,inf,0.0,0.0,68.18228413157394,0.0,78.60575966851593,100.06377212235014,202.02348603761268,175.33654877645702,0.0,0.0,0.0,0.0,0.0,41.698337089997075,9.423141436419797,inf
stroma_ad_dysplasia_FA_HN11A_1_otras.csv,inf,0.9287064511157439,0.0,0.9287064511157439,178.20100387486738,0.9287064511157439,57.00369951617967,81.07247622808391,145.30988633892426,0.9287064511157439,431.0384175592951,76.34510053603506,0.9287064511157439,0.9287064511157439,0.9287064511157439,inf,48.14030236529139,inf,458.5329313478562,0.9287064511157439,12.497078540177398,inf,0.9287064511157439,261.1449574219987,180.24868350257697,inf,218.16291161186928,94.63559677370628,104.17786050520638,41.482414356932814,inf,0.9287064511157439,0.9287064511157439,69.11099058268968,0.9287064511157439,79.53446611963167,100.99247857346589,202.9521924887284,176.26525522757274,0.9287064511157439,0.9287064511157439,0.9287064511157439,0.9287064511157439,0.9287064511157439,42.62704354111282,10.351847887535541,inf
stroma_ad_dysplasia_FA_HN11A_3_otras.csv,inf,0.0,0.9287064511157439,0.0,177.27229742375164,0.0,56.07499306506393,80.14376977696817,144.38117988780854,0.0,430.10971110817945,75.41639408491932,0.0,0.0,0.0,inf,47.211595914175646,inf,457.60422489674056,0.0,11.568372089061654,inf,0.0,260.2162509708829,179.31997705146122,inf,217.2342051607535,93.70689032259054,103.24915405409064,40.55370790581707,inf,0.0,0.0,68.18228413157394,0.0,78.60575966851593,100.06377212235014,202.02348603761268,175.33654877645702,0.0,0.0,0.0,0.0,0.0,41.698337089997075,9.423141436419797,inf
dysplasia_FA_HN11A_3_otras.csv,inf,177.27229742375164,178.20100387486738,177.27229742375164,0.0,177.27229742375164,182.0640666395053,195.36163776186493,201.04234275675955,177.27229742375164,551.290933889892,235.20859418080315,177.27229742375164,177.27229742375164,177.27229742375164,inf,180.5920408675915,inf,555.5593336992839,177.27229742375164,181.45216710927332,inf,177.27229742375164,384.139330007633,239.0266709523633,inf,204.3328338066715,194.3410025014772,230.6281876176233,197.8994224262336,inf,177.27229742375164,177.27229742375164,165.69834083520914,177.27229742375164,192.4093916780179,200.52070723385796,288.5529375679738,285.03081291476485,177.27229742375164,177.27229742375164,177.27229742375164,177.27229742375164,177.27229742375164,182.6878294734528,186.69543886017144,inf
stroma_ad_dysplasia_FA_HN15_2_otras.csv,inf,0.0,0.9287064511157439,0.0,177.27229742375164,0.0,56.07499306506393,80.14376977696817,144.38117988780854,0.0,430.10971110817945,75.41639408491932,0.0,0.0,0.0,inf,47.211595914175646,inf,457.60422489674056,0.0,11.568372089061654,inf,0.0,260.2162509708829,179.31997705146122,inf,217.2342051607535,93.70689032259054,103.24915405409064,40.55370790581707,inf,0.0,0.0,68.18228413157394,0.0,78.60575966851593,100.06377212235014,202.02348603761268,175.33654877645702,0.0,0.0,0.0,0.0,0.0,41.698337089997075,9.423141436419797,inf
stroma_ad_carcinoma_FA_HN11A_2_otras.csv,inf,56.07499306506393,57.00369951617967,56.07499306506393,182.0640666395053,56.07499306506393,0.0,117.27755712356938,160.80510410943975,56.07499306506393,424.9776053054688,118.14551912634981,56.07499306506393,56.07499306506393,56.07499306506393,inf,103.28658897923958,inf,428.34868597105196,56.07499306506393,67.64336515412558,inf,56.07499306506393,244.59913781581605,194.74695311259546,inf,254.006297806439,141.93578435484773,106.7386379477283,84.53681278349426,inf,56.07499306506393,56.07499306506393,103.65774988630405,56.07499306506393,85.61979941570588,107.14593681877909,203.52750031573646,152.08959563332382,56.07499306506393,56.07499306506393,56.07499306506393,56.07499306506393,56.07499306506393,75.8843753482369,65.49813450148372,inf
carcinoma_FA_HN14_3_otras.csv,inf,80.14376977696817,81.07247622808391,80.14376977696817,195.36163776186493,80.14376977696817,117.27755712356938,0.0,172.99941587558305,80.14376977696817,476.6532759262806,132.54191955465916,80.14376977696817,80.14376977696817,80.14376977696817,inf,73.69449681970758,inf,494.3108715584327,80.14376977696817,91.71214186602982,inf,80.14376977696817,318.5150350156626,163.06576753551983,inf,222.0761860938846,108.70018494722275,128.7633073382113,97.40913516889715,inf,80.14376977696817,80.14376977696817,83.86058319757561,80.14376977696817,132.48614460237212,165.04840978669927,216.77219143797296,233.65288733749534,80.14376977696817,80.14376977696817,80.14376977696817,80.14376977696817,80.14376977696817,109.53254775231107,89.56691121338797,inf
carcinoma_FA_HN14_4_otras.csv,inf,144.38117988780854,145.30988633892426,144.38117988780854,201.04234275675955,144.38117988780854,160.80510410943975,172.99941587558305,0.0,144.38117988780854,560.7399614321822,191.18006974867842,144.38117988780854,144.38117988780854,144.38117988780854,inf,131.93658945723212,inf,575.6619414576676,144.38117988780854,155.94955197687017,inf,144.38117988780854,381.0281715007499,233.47710500173966,inf,212.28061958520146,155.02814695017457,219.2858501308109,184.42235070270834,inf,144.38117988780854,144.38117988780854,163.64421199527092,144.38117988780854,196.1775202825898,227.08386493963664,268.2561619251907,288.7639747979708,144.38117988780854,144.38117988780854,144.38117988780854,144.38117988780854,144.38117988780854,137.98224055249545,153.80432132422834,inf
stroma_ad_carcinoma_FA_HN11A_1_otras.csv,inf,0.0,0.9287064511157439,0.0,177.27229742375164,0.0,56.07499306506393,80.14376977696817,144.38117988780854,0.0,430.10971110817945,75.41639408491932,0.0,0.0,0.0,inf,47.211595914175646,inf,457.60422489674056,0.0,11.568372089061654,inf,0.0,260.2162509708829,179.31997705146122,inf,217.2342051607535,93.70689032259054,103.24915405409064,40.55370790581707,inf,0.0,0.0,68.18228413157394,0.0,78.60575966851593,100.06377212235014,202.02348603761268,175.33654877645702,0.0,0.0,0.0,0.0,0.0,41.698337089997075,9.423141436419797,inf
