,carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN15_1_tumorales.csv,carcinoma_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_tumorales.csv,stroma_ad_dysplasia_FA_HN15_1_tumorales.csv,carcinoma_FA_HN11A_2_tumorales.csv,dysplasia_FA_HN15_1_tumorales.csv,carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_4_tumorales.csv,dysplasia_FA_HN15_3_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_tumorales.csv,carcinoma_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_tumorales.csv,carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN15_5_tumorales.csv,carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_tumorales.csv,dysplasia_FA_HN11A_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_1_tumorales.csv,dysplasia_FA_HN14_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN11A_3_tumorales.csv,dysplasia_FA_HN15_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_tumorales.csv,dysplasia_FA_HN11A_2_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_4_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_tumorales.csv,dysplasia_FA_HN11A_3_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_tumorales.csv
dysplasia_FA_HN15_3_tumorales.csv,7437.441800638227,3318.4596001791615,8795.293240165081,1854.3819280653422,6047.175836966691,9929.469576895233,6780.55121662977,4938.707836530598,4852.097146236406,6822.952789782372,0.0,inf,4590.447280226686,7910.314757846671,6043.378339805523,9845.264242489868,4988.903710049192,inf,9844.873391443376,3098.509820266595,5640.0779333673045,6314.022150388861,6092.4674424391405,9930.065145776083,9132.023624678513,8921.335370957258,8493.938544731682,inf,5125.18457098992,4501.988134356615,9493.449514919268,6187.799799356198,4519.859286268978,5747.637786414868,9875.672519136242,6673.147906633999,5363.189098541099,3703.246339017975,8824.870199079985,inf,3181.137075570465,5045.005259713351,6236.16720967171,6564.316110049825,inf
stroma_ad_dysplasia_FA_HN11A_1_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,429.4577752527947,inf,inf,inf,inf,inf,inf,inf,inf,inf,411.94595581246165,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,463.85549322391864,inf,inf,inf,inf,565.0211730828594
stroma_ad_carcinoma_FA_HN15_3_tumorales.csv,6298.280038636249,1590.850010306591,4454.818214711963,3879.6584941896303,1761.3197937889754,5658.477287661912,2501.170226445058,997.8068733800765,1206.4901989234672,2476.7046046028136,4590.447280226686,inf,0.0,3566.653295852276,1774.7874624875024,5394.90304579942,2897.6646664141617,inf,5575.446039668108,2200.3134819625907,1432.539007162309,5181.565540391336,1853.6681009857966,5445.688828082053,4791.101251657187,4429.796406232205,4176.185492916685,inf,1163.5913289680934,6916.493089947077,5034.297863090523,1881.2843167392814,5669.701198166611,3047.993026985271,5551.866020371156,2366.548332423102,1461.2658819450558,3457.1748718733834,4498.116910511976,inf,1790.5481510716854,1116.1909707367963,1900.6264700096963,2450.1329502923118,inf
dysplasia_FA_HN11A_5_tumorales.csv,7785.536508411767,4876.50616366443,941.6500816034327,7299.302828997056,2781.3073225051035,2604.6378824312937,1247.827657594801,3056.5641051401376,3373.5096834302344,1500.900820544425,7910.314757846671,inf,3566.653295852276,0.0,2163.7239559982863,2239.0007552145503,5022.684261337316,inf,2521.6979446493533,5342.52207649506,2318.1284012542983,7009.83923433505,2840.1551675834307,2174.027961395127,1378.7147812339508,1254.5481566648195,851.2313605699762,inf,3204.9860380984114,9936.47749952906,1732.4155192513615,2071.9385029592904,8775.895572223642,4445.113479391867,2421.1191722645594,1828.3816780740294,2799.7450529091866,6145.193264704021,1094.503646599335,inf,5137.589639849369,3359.659072248688,2384.9997618731477,1493.3582027335676,inf
stroma_ad_dysplasia_FA_HN14_1_tumorales.csv,6514.400939095898,2873.9035164916104,3057.1015161901773,5256.886513103791,1023.5481309680683,4003.1317130726757,1028.3715614351074,1344.7621443258604,1517.5953077698523,1264.4991836248455,6043.378339805523,inf,1774.7874624875024,2163.7239559982863,0.0,3922.696668338997,3305.2859036874693,inf,3920.3877097840946,3401.5365203555375,791.6170338832829,5545.075434263393,1392.0180879873185,4059.4306528642455,3399.873609817587,3045.725104355273,2800.6709565494943,inf,1639.0194755649716,7967.733899599945,3650.3116064089463,1329.011870837117,6824.252521270433,3124.499598273571,3923.0701111099115,899.0691168992377,1415.4963682984726,4287.7821611324425,3107.0444727477616,inf,3202.8350042093484,1482.7877475156552,646.8249211502699,1319.8603972211315,inf
stroma_ad_dysplasia_FA_HN11A_2_tumorales.csv,8205.217328113875,6724.689476100461,1796.820825862629,9157.499089364546,4337.464774571955,873.0540502371663,3145.615039027874,5039.511126787745,5256.044082854881,3140.820298080229,9845.264242489868,inf,5394.90304579942,2239.0007552145503,3922.696668338997,0.0,6196.571521004465,inf,799.9941952923473,7184.3766214789375,4269.0354759846,7842.106722123781,4073.3965482655667,574.2436519745244,1716.41588268852,1113.193651257861,1896.911898899121,inf,5306.073038049199,11141.563261281226,749.035881923696,3789.8563018112636,10151.356409248421,5389.349817724788,625.1022152466321,3338.6741722752004,4708.731315768841,7454.396724653952,1448.293196731873,inf,6953.186190611467,4926.532223800631,3947.707236338603,3398.3293185300645,inf
carcinoma_FA_HN14_1_tumorales.csv,3425.684463914834,3448.4188096372427,5881.882848463297,3676.819280122689,2487.0483735472585,6059.9156374094155,3827.909570481634,3347.858895216328,3756.6367424496602,3742.408274288428,4988.903710049192,inf,2897.6646664141617,5022.684261337316,3305.2859036874693,6196.571521004465,0.0,inf,5975.577550464972,2101.5026238439073,3668.758692808169,2303.196015497274,2228.304087907947,6376.740487046368,6215.806119777857,5499.108587914532,5715.181895611393,inf,3949.130230294982,5129.880466765739,6071.182889788419,3024.6544413109987,4349.932469093635,903.0093487902652,6043.4838905911265,3223.7045598305826,2335.4264241236347,1571.5448886509641,5936.559875971339,inf,3746.380129666873,2076.7404937193496,2883.6896279220364,4537.3554820776835,inf
stroma_ad_carcinoma_FA_HN11A_1_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,429.4577752527947,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,112.09202332953818,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,540.0228352138297,inf,inf,inf,inf,321.27109529373524
stroma_ad_dysplasia_FA_HN11A_5_tumorales.csv,7767.364543477269,6692.7425028202915,2218.5000168011197,9070.937246910533,4237.17980233893,87.7110517609785,3280.683514043826,5119.459796112249,5183.517347077427,3318.060521202447,9844.873391443376,inf,5575.446039668108,2521.6979446493533,3920.3877097840946,799.9941952923473,5975.577550464972,inf,0.0,7232.465319254513,4448.805319566335,7490.349239936432,3886.7719139828155,697.4781147542974,2248.1789439291433,1438.964456209174,2287.3472079488656,inf,5485.914964654787,10888.35097858871,1001.2066063381185,3985.6342508352122,10282.892358262176,5181.0798486914655,205.75485310803242,3259.693831911162,4777.366455776012,7298.870383884452,1648.7778513274209,inf,7034.270341148341,4836.295618233283,3923.713321981575,3601.05393811113,inf
carcinoma_FA_HN15_2_tumorales.csv,5196.967464653646,1836.6087051016484,6235.445848671899,2298.873191383306,3264.8625616894415,7315.597531735159,4177.906023918459,2707.6323057985437,2951.496663891475,4221.160446539165,3098.509820266595,inf,2200.3134819625907,5342.52207649506,3401.5365203555375,7184.3766214789375,2101.5026238439073,inf,7232.465319254513,0.0,3329.4265777127084,4022.024723990116,3373.292019527382,7298.006347641156,6582.969958733893,6283.365558755676,5988.508558389124,inf,3076.043364575698,4868.767651121714,6870.627665238264,3494.404171120727,3656.1267069262854,2802.408633598847,7237.228647634272,4008.147381413906,2646.2560160092607,1589.510831751222,6286.590878224963,inf,2157.719124927758,2450.0544700037212,3499.3184900028255,4224.942589085541,inf
dysplasia_FA_HN15_5_tumorales.csv,6989.612396644749,2600.9741088707756,3198.335209523546,5040.0320959609535,1564.1217917760541,4530.944741421131,1369.1653300936282,865.5156671436055,1141.0923492088284,1542.2508156558654,5640.0779333673045,inf,1432.539007162309,2318.1284012542983,791.6170338832829,4269.0354759846,3668.758692808169,inf,4448.805319566335,3329.4265777127084,0.0,5952.024284061495,1949.0068861199939,4320.861848580387,3526.3491359338987,3323.857160368476,2899.282211504117,inf,1137.3160871379598,8127.390670874191,3883.785982228694,1709.4955983548161,6912.536239226388,3608.278767149875,4421.548658511675,1605.6098372410374,1640.20383707504,4510.5265180262395,3223.1860321859835,inf,2887.148708469528,1731.3180428842088,1292.5018624749387,1138.8820449500408,inf
carcinoma_FA_HN14_4_tumorales.csv,1192.9414949501859,5656.866722514775,7782.800898923628,5289.596459583869,4625.387889584169,7575.899513248432,5806.801639101395,5636.505008462056,6045.141213213379,5625.889383952669,6314.022150388861,inf,5181.565540391336,7009.83923433505,5545.075434263393,7842.106722123781,2303.196015497274,inf,7490.349239936432,4022.024723990116,5952.024284061495,0.0,4278.649737677554,8025.578837840529,8122.411979411888,7302.818175084946,7639.108465288834,inf,6237.8767149317555,4189.431565834199,7805.442142439977,4972.280324397973,3079.3148337168027,2587.9495830741107,7559.2097024245395,5287.82125097949,4523.205041515487,2755.185139003509,7829.490799030233,inf,5952.281231424967,4366.361701533214,5080.787979122469,6808.740043003968,inf
stroma_ad_carcinoma_FA_HN14_4_tumorales.csv,5152.782178708147,3094.265666383099,3717.624581776096,5204.90812439869,745.81306632425,3969.802109057096,1648.856619135095,2035.2950380140956,2388.630311337794,1619.6002069160252,6092.4674424391405,inf,1853.6681009857966,2840.1551675834307,1392.0180879873185,4073.3965482655667,2228.304087907947,inf,3886.7719139828155,3373.292019527382,1949.0068861199939,4278.649737677554,0.0,4257.144379487782,4052.5721937514354,3387.792207073355,3536.128926599129,inf,2421.504224694397,7192.310291646969,3967.253432978135,949.9665489761163,6414.158528349451,1761.9661596834771,3944.312019646828,1052.6667430186935,982.9529573199392,3451.6634470316,3775.5120195547397,inf,3370.0165820437314,1227.3369702550133,1013.561596660151,2657.642713884743,inf
stroma_ad_carcinoma_FA_HN11A_2_tumorales.csv,8350.364511992635,6848.564623318812,1677.6549729048056,9299.331731628392,4502.776557019563,768.5996802647667,3187.378363518767,5100.016155999027,5377.78279695688,3137.3686961997805,9930.065145776083,inf,5445.688828082053,2174.027961395127,4059.4306528642455,574.2436519745244,6376.740487046368,inf,697.4781147542974,7298.006347641156,4320.861848580387,8025.578837840529,4257.144379487782,0.0,1617.5313830630978,1025.9727286198213,1720.0423346637403,inf,5352.3261857473735,11323.446233721234,552.6500683219014,3855.044150132529,10366.32274239002,5571.992514371531,589.7036613569758,3504.4095924193807,4787.018977931949,7631.091252035323,1376.665049184151,inf,7070.064854923524,5081.658847097159,4094.9557727098063,3463.7072744490015,inf
stroma_ad_carcinoma_FA_HN15_1_tumorales.csv,8772.443635154692,6096.2064291258675,657.8372630532847,8535.374413672193,4023.733545067463,2327.0464934695933,2479.717768340459,4300.028446191546,4605.7885910155,2554.3515903688203,9132.023624678513,inf,4791.101251657187,1378.7147812339508,3399.873609817587,1716.41588268852,6215.806119777857,inf,2248.1789439291433,6582.969958733893,3526.3491359338987,8122.411979411888,4052.5721937514354,1617.5313830630978,0.0,1092.2743713843215,787.4419373407985,inf,4424.450850029977,11169.48947647553,1336.791532367925,3220.4121341905484,9967.370898154455,5562.3143250426,2080.1317751217425,3065.27644708945,4092.1909053640193,7370.814943287871,948.7855792467791,inf,6351.624265605883,4591.854483578203,3628.366044016321,2654.6046792827383,inf
stroma_ad_carcinoma_FA_HN15_4_tumorales.csv,7870.875612758582,5830.05491791903,924.574738321348,8280.700917188089,3520.949472096242,1521.824220149766,2190.1139028322987,4101.719345489057,4362.924552082592,2192.696187649382,8921.335370957258,inf,4429.796406232205,1254.5481566648195,3045.725104355273,1113.193651257861,5499.108587914532,inf,1438.964456209174,6283.365558755676,3323.857160368476,7302.818175084946,3387.792207073355,1025.9727286198213,1092.2743713843215,0.0,917.7632301422221,inf,4353.186716266088,10514.39343012888,704.7279115016572,2856.1012860126343,9504.7516763011,4758.245232685012,1350.8269549641393,2540.821346295008,3788.7465954242984,6734.845241576814,792.292189556086,inf,6052.166816473077,4075.4576128494036,3112.5178404260046,2530.398684013149,inf
stroma_ad_dysplasia_FA_HN15_2_tumorales.csv,8325.30351197292,5436.170820816454,486.01048321178007,7848.5723229537725,3466.3530337719762,2367.6878736260373,1944.1444289178514,3623.656857570175,3939.5776385765266,2097.237904193734,8493.938544731682,inf,4176.185492916685,851.2313605699762,2800.6709565494943,1896.911898899121,5715.181895611393,inf,2287.3472079488656,5988.508558389124,2899.282211504117,7639.108465288834,3536.128926599129,1720.0423346637403,787.4419373407985,917.7632301422221,0.0,inf,3793.399555833553,10624.151214343923,1363.0024859086031,2729.789144315423,9429.479456341043,5081.33609263359,2167.536176866248,2513.414621276952,3537.248511676595,6839.498826201552,898.9834102595951,inf,5697.566423704649,4061.08491642875,3069.639512875716,2049.0709209997785,inf
dysplasia_FA_HN11A_1_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,411.94595581246165,inf,inf,inf,inf,inf,112.09202332953818,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,589.2961749334567,inf,inf,inf,inf,260.8102023763265
stroma_ad_carcinoma_FA_HN15_2_tumorales.csv,7318.980388740145,2060.876168013686,3986.6819005328994,4363.570254592114,2079.8942230099333,5568.504016796469,2283.7784852876794,846.0299850199876,782.2965940813656,2397.4020667102886,5125.18457098992,inf,1163.5913289680934,3204.9860380984114,1639.0194755649716,5306.073038049199,3949.130230294982,inf,5485.914964654787,3076.043364575698,1137.3160871379598,6237.8767149317555,2421.504224694397,5352.3261857473735,4424.450850029977,4353.186716266088,3793.399555833553,inf,0.0,7912.076609978571,4888.484441339139,2244.415393152738,6646.345023079619,3980.3134385079534,5455.720706552279,2342.4444955761946,2000.183363028542,4498.314457373198,4034.418473788015,inf,2326.0671557774926,1941.3497375582992,1918.6967048393656,2027.483928736386,inf
dysplasia_FA_HN14_1_tumorales.csv,4840.3067339098425,6308.632452489231,10831.15334704794,4758.823941405049,7237.763632637458,10973.02393735702,8740.417021902933,7499.119635359609,7618.231099527141,8731.670371623473,4501.988134356615,inf,6916.493089947077,9936.47749952906,7967.733899599945,11141.563261281226,5129.880466765739,inf,10888.35097858871,4868.767651121714,8127.390670874191,4189.431565834199,7192.310291646969,11323.446233721234,11169.48947647553,10514.39343012888,10624.151214343923,inf,7912.076609978571,0.0,11078.880383224778,7969.143025707223,2326.541628036026,5892.373107126834,10910.352694601173,8149.05841605995,7152.480958449103,3879.793055959433,10895.550919003526,inf,6382.56457005095,6614.454556893548,7598.742359418131,9005.543650617692,inf
stroma_ad_carcinoma_FA_HN14_2_tumorales.csv,8220.474442552944,6435.496717654585,1306.536953804285,8885.550893918788,4125.475340499085,1077.5947027281727,2746.948578156859,4656.987887640082,4957.1145816898015,2691.3768200475333,9493.449514919268,inf,5034.297863090523,1732.4155192513615,3650.3116064089463,749.035881923696,6071.182889788419,inf,1001.2066063381185,6870.627665238264,3883.785982228694,7805.442142439977,3967.253432978135,552.6500683219014,1336.791532367925,704.7279115016572,1363.0024859086031,inf,4888.484441339139,11078.880383224778,0.0,3430.826477676594,10108.251928027585,5282.148369656996,929.5497918889539,3145.9324236213015,4340.171440785454,7320.791064432427,911.4349052922564,inf,6662.6357738022925,4689.631518464082,3723.031959429397,3092.0247400398844,inf
carcinoma_FA_HN11A_1_tumorales.csv,5736.5742043887,3277.545460039453,2878.3341164622084,5480.585652122809,1190.0546871011256,4068.335534574268,936.6838420767203,1965.9265295392875,2519.3376629732225,835.4186340858814,6187.799799356198,inf,1881.2843167392814,2071.9385029592904,1329.011870837117,3789.8563018112636,3024.6544413109987,inf,3985.6342508352122,3494.404171120727,1709.4955983548161,4972.280324397973,949.9665489761163,3855.044150132529,3220.4121341905484,2856.1012860126343,2729.789144315423,inf,2244.415393152738,7969.143025707223,3430.826477676594,0.0,6923.42793825283,2408.001975613811,3950.8969329828874,1102.5099593774883,1009.0002536947563,4173.647086822081,2938.8193681971957,inf,3541.2250194892135,1609.2204576454237,1230.192485467784,2353.961811949959,inf
