,dysplasia_FA_HN14_2_mac.csv,stroma_ad_carcinoma_FA_HN14_5_mac.csv,stroma_ad_dysplasia_FA_HN11A_4_mac.csv,stroma_ad_carcinoma_FA_HN14_2_mac.csv,dysplasia_FA_HN15_5_mac.csv,dysplasia_FA_HN11A_5_mac.csv,dysplasia_FA_HN15_2_mac.csv,dysplasia_FA_HN15_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_2_mac.csv,carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN14_4_mac.csv,carcinoma_FA_HN11A_3_mac.csv,stroma_ad_carcinoma_FA_HN15_2_mac.csv,carcinoma_FA_HN14_2_mac.csv,carcinoma_FA_HN14_4_mac.csv,stroma_ad_carcinoma_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_1_mac.csv,carcinoma_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_2_mac.csv,stroma_ad_dysplasia_FA_HN15_3_mac.csv,stroma_ad_carcinoma_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN15_4_mac.csv,carcinoma_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_2_mac.csv,stroma_ad_carcinoma_FA_HN14_4_mac.csv,dysplasia_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN15_3_mac.csv,stroma_ad_dysplasia_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_3_mac.csv,dysplasia_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_3_mac.csv,stroma_ad_dysplasia_FA_HN14_3_mac.csv,stroma_ad_carcinoma_FA_HN15_4_mac.csv,stroma_ad_carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN15_2_mac.csv,stroma_ad_dysplasia_FA_HN15_5_mac.csv,carcinoma_FA_HN15_2_mac.csv,dysplasia_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_5_mac.csv,carcinoma_FA_HN11A_2_mac.csv,dysplasia_FA_HN15_3_mac.csv,carcinoma_FA_HN11A_1_mac.csv,carcinoma_FA_HN11A_5_mac.csv,stroma_ad_dysplasia_FA_HN14_2_mac.csv,carcinoma_FA_HN15_1_mac.csv
dysplasia_FA_HN14_2_mac.csv,2.144936061207764e-308,36.59720120678776,49.417941862950315,36.90973562501756,26.402728648960455,25.495344307752617,26.52064132898608,40.250059015561945,46.88470028593527,19.07191073496847,27.210225579345334,40.45894452249638,47.14697923642571,57.55926855996081,47.88333042367776,30.729299904354,51.51722562960511,46.65033005311062,57.99211587481091,46.624831948343044,27.670632106559125,27.833466845554547,21.936513481641043,54.94487013100249,39.60756922928671,39.845870317814445,46.73511893950992,46.23305868345989,28.967903784082736,43.664366790539034,88.0869822031741,54.40597206186946,38.20167756699334,61.07996101239529,46.5577889179727,37.139055555059514,31.13046038495203,27.049914803579902,72.98875828582459,42.57979028277512,33.35295631330027,50.48495525881307,79.05511410709434,43.55340042411912,37.39540822676909,38.51938627955292,59.63492263065743
stroma_ad_carcinoma_FA_HN14_5_mac.csv,36.59720120678776,1.372847787039775e-308,49.417941862950315,28.70185231746106,36.59720120678776,30.115938681478966,25.170474639396446,27.923580973643155,27.923580973643155,31.912007495149524,35.25709213763777,40.45894452249638,47.14697923642571,57.55926855996081,47.88333042367776,26.178464507846428,27.923580973643155,26.055026463308536,57.99211587481091,32.62884213193658,28.70185231746106,36.59720120678776,36.59720120678776,42.99001727545203,30.881120522882426,17.753475703443485,46.73511893950992,46.23305868345989,36.59720120678776,28.70185231746106,88.0869822031741,54.40597206186946,27.923580973643155,61.07996101239529,24.755565557798377,28.70185231746106,25.216046216947603,36.59720120678776,72.98875828582459,42.57979028277512,31.965546167949753,50.48495525881307,79.05511410709434,22.885902200210552,37.39540822676909,28.714101822369926,41.779694855207254
stroma_ad_dysplasia_FA_HN11A_4_mac.csv,49.417941862950315,49.417941862950315,8.19471856806276e-309,49.417941862950315,37.84865805376538,42.965846273328694,44.16507437874405,49.417941862950315,49.417941862950315,42.82393066126377,34.58214697404506,49.417941862950315,43.66188018299496,57.55926855996081,47.88333042367776,49.417941862950315,49.41794186295033,25.98627471134853,14.977582419784625,34.71218810298001,49.417941862950315,49.417941862950315,49.417941862950315,20.4186088119215,49.417941862950315,43.338961852868096,49.417941862950315,31.07777218925969,49.417941862950315,33.18385077053492,88.0869822031741,54.40597206186946,49.417941862950315,50.40139524392083,49.417941862950315,49.417941862950315,49.417941862950315,49.417941862950315,36.73517284961957,38.06442551581364,49.417941862950315,48.11723905571904,79.05511410709434,44.92199910187554,31.568985795106556,28.247097435031804,33.59455573535753
stroma_ad_carcinoma_FA_HN14_2_mac.csv,36.90973562501756,28.70185231746106,49.417941862950315,9.407445825327913e-309,30.155600301750695,28.234185742312647,20.64598135013088,24.07955174556585,28.030631918954455,36.90973562501756,31.909703261845628,40.45894452249638,47.14697923642571,57.55926855996081,47.88333042367776,22.11748661981136,36.90415428176402,46.65033005311062,57.99211587481091,46.624831948343044,24.38905617704964,28.165426496698544,30.342168848177963,54.94487013100249,17.677401499107653,31.34409326595707,46.73511893950992,46.23305868345989,28.165426496698544,20.610105348112782,88.0869822031741,54.40597206186946,21.720532517069245,61.07996101239529,27.98297443328798,16.47206440608403,31.13046038495203,27.253774063104657,72.98875828582459,42.57979028277512,13.501887015839344,50.48495525881307,79.05511410709434,36.00157256443103,37.39540822676909,27.90108297798986,59.63492263065743
dysplasia_FA_HN15_5_mac.csv,26.402728648960455,36.59720120678776,37.84865805376538,30.155600301750695,1.1698977014024627e-308,26.402728648960455,26.402728648960462,36.03794206363605,46.38162756996064,26.402728648960455,16.912418514824225,40.45894452249638,45.95881502819654,57.55926855996081,47.88333042367776,27.9271178101189,48.86254459983422,34.834100605961254,47.33227674285132,38.3405914229802,26.402728648960462,26.402728648960462,26.402728648960455,31.286140459870722,28.126137761171933,34.88653091503144,46.73511893950992,43.14885683585916,26.402728648960462,39.88191355309681,88.0869822031741,54.40597206186946,28.373950334792553,61.07996101239529,45.60976244212411,28.43045472415423,21.37673344630788,26.402728648960462,69.11459397714344,42.57979028277512,26.402728648960462,50.48495525881307,79.05511410709434,43.55340042411912,37.39540822676909,31.11669014207692,46.199900990245766
dysplasia_FA_HN11A_5_mac.csv,25.495344307752617,30.115938681478966,42.965846273328694,28.234185742312647,26.402728648960455,9.42532374592583e-309,25.495344307752646,31.781805430659148,35.95246556202724,24.2192830025014,27.210225579345334,40.45894452249638,43.66188018299496,57.55926855996081,47.88333042367776,25.495344307752646,31.484709491421626,46.65033005311062,50.630575607963934,43.01337334564144,25.495344307752646,25.495344307752646,25.495344307752617,54.94487013100249,29.57844573228097,31.34409326595707,38.59321397447877,36.032592132497996,27.233162933384882,34.58329911507154,88.0869822031741,54.40597206186946,25.495344307752646,56.533367975792316,33.96171070869916,25.495344307752646,27.955633420531342,25.495344307752646,58.841543195699174,34.46228802766018,30.322077595739287,49.71297626524975,79.05511410709434,34.72716742592495,33.55904711359007,28.831587542854308,59.63492263065743
dysplasia_FA_HN15_2_mac.csv,26.52064132898608,25.170474639396446,44.16507437874405,20.64598135013088,26.402728648960462,25.495344307752646,1.5582370260312884e-308,23.197183277949364,26.28941935907426,26.52064132898608,27.210225579345334,40.45894452249638,43.66188018299496,57.55926855996081,47.88333042367776,16.708994447392968,36.021785814147535,42.171723524141015,51.82980371337929,38.29233788710431,16.708994447392968,26.467981968792643,26.52064132898608,54.94487013100249,18.141111244759642,22.892347586789867,46.73511893950992,36.032592132497996,26.520641328986088,20.185646709384194,88.0869822031741,54.40597206186946,18.982086833718157,52.74422405136005,25.729403328229566,17.26490495655507,22.361334685432368,26.443253714210996,60.04077130111453,38.06442551581364,23.818818442441255,48.11723905571904,79.05511410709434,28.807880430792608,24.21789351909564,27.90108297798986,57.89639191603973
dysplasia_FA_HN15_1_mac.csv,40.250059015561945,27.923580973643155,49.417941862950315,24.07955174556585,36.03794206363605,31.781805430659148,23.197183277949364,2.1906124957228936e-308,21.16434065544452,40.250059015561945,33.28380077619069,40.45894452249638,47.14697923642571,57.55926855996081,47.88333042367776,12.847800267517044,22.55026366388904,35.56794608735984,57.99211587481091,35.27872575832862,18.535067626537284,36.48273466306597,40.250059015561945,52.50293689950334,23.942925950347856,31.34409326595707,46.73511893950992,46.23305868345989,40.250059015561945,20.011469633260575,88.0869822031741,54.40597206186946,18.28748126193183,61.07996101239529,24.743490690349645,20.20305426387081,27.534723726527716,37.93894287298609,72.98875828582459,42.57979028277512,29.99225480650267,50.48495525881307,79.05511410709434,25.7071116963682,37.39540822676909,27.90108297798986,51.29261447925856
stroma_ad_carcinoma_FA_HN11A_2_mac.csv,46.88470028593527,27.923580973643155,49.417941862950315,28.030631918954455,46.38162756996064,35.95246556202724,26.28941935907426,21.16434065544452,1.655069401321592e-308,46.88470028593527,36.37603685731558,40.45894452249638,47.14697923642571,57.55926855996081,47.88333042367776,22.018701295189537,23.540849963036706,32.47571000623495,57.99211587481091,32.62884213193658,28.071849694505005,40.44842354538842,46.88470028593527,49.410700818378444,30.306896119117823,27.028629648760983,46.88470028593527,46.2330586834599,46.38162756996064,18.77511251888083,88.0869822031741,54.40597206186946,26.89380982684586,61.07996101239529,17.882514393444907,26.890266321360407,36.7056247542002,46.38162756996064,72.98875828582459,42.57979028277512,33.08449088762757,50.48495525881307,79.05511410709434,25.7071116963682,37.39540822676909,27.90108297798986,48.200378398133665
carcinoma_FA_HN14_3_mac.csv,19.07191073496847,31.912007495149524,42.82393066126377,36.90973562501756,26.402728648960455,24.2192830025014,26.52064132898608,40.250059015561945,46.88470028593527,1.511347074553713e-308,26.281781664763542,40.45894452249638,47.14697923642571,57.55926855996081,47.88333042367776,30.729299904354,50.90074516603312,46.65033005311062,52.30754935034972,46.624831948343044,27.670632106559125,27.833466845554547,25.318688043880293,53.73144138792746,39.60756922928671,39.845870317814445,41.32722244522023,46.23305868345989,31.399822170855927,43.664366790539034,88.0869822031741,54.40597206186946,38.20167756699334,61.07996101239529,46.5577889179727,37.139055555059514,31.13046038495203,28.84705524202699,72.98875828582459,42.57979028277512,33.58683562991715,50.48495525881307,79.05511410709434,38.69847941783601,37.39540822676909,38.51938627955292,59.63492263065743
