,topology_ad_carcinoma_2_clean_tumorales.csv,topology_ad_dysplasia_1_clean_tumorales.csv,topology_carcinoma_4_clean_tumorales.csv,topology_dysplasia_10_clean_tumorales.csv,topology_ad_carcinoma_12_clean_tumorales.csv,topology_ad_carcinoma_8_clean_tumorales.csv,topology_ad_dysplasia_5_clean_tumorales.csv,topology_dysplasia_17_clean_tumorales.csv,topology_ad_dysplasia_3_clean_tumorales.csv,topology_carcinoma_10_clean_tumorales.csv,topology_carcinoma_20_clean_tumorales.csv,topology_ad_dysplasia_4_clean_tumorales.csv,topology_carcinoma_19_clean_tumorales.csv,topology_dysplasia_12_clean_tumorales.csv,topology_carcinoma_12_clean_tumorales.csv,topology_dysplasia_15_clean_tumorales.csv,topology_ad_carcinoma_15_clean_tumorales.csv,topology_dysplasia_9_clean_tumorales.csv,topology_carcinoma_11_clean_tumorales.csv,topology_carcinoma_5_clean_tumorales.csv,topology_carcinoma_1_clean_tumorales.csv,topology_dysplasia_18_clean_tumorales.csv,topology_ad_dysplasia_10_clean_tumorales.csv,topology_dysplasia_14_clean_tumorales.csv,topology_dysplasia_16_clean_tumorales.csv,topology_carcinoma_9_clean_tumorales.csv,topology_carcinoma_17_clean_tumorales.csv,topology_carcinoma_18_clean_tumorales.csv,topology_ad_carcinoma_7_clean_tumorales.csv,topology_carcinoma_6_clean_tumorales.csv,topology_ad_carcinoma_14_clean_tumorales.csv,topology_dysplasia_19_clean_tumorales.csv,topology_carcinoma_3_clean_tumorales.csv,topology_dysplasia_4_clean_tumorales.csv,topology_ad_carcinoma_4_clean_tumorales.csv,topology_ad_carcinoma_10_clean_tumorales.csv,topology_ad_carcinoma_1_clean_tumorales.csv,topology_dysplasia_1_clean_tumorales.csv,topology_dysplasia_13_clean_tumorales.csv,topology_ad_carcinoma_6_clean_tumorales.csv,topology_ad_carcinoma_5_clean_tumorales.csv,topology_ad_carcinoma_13_clean_tumorales.csv,topology_dysplasia_11_clean_tumorales.csv,topology_dysplasia_2_clean_tumorales.csv,topology_carcinoma_2_clean_tumorales.csv,topology_carcinoma_7_clean_tumorales.csv,topology_carcinoma_8_clean_tumorales.csv,topology_ad_dysplasia_6_clean_tumorales.csv,topology_carcinoma_15_clean_tumorales.csv,topology_ad_carcinoma_3_clean_tumorales.csv,topology_ad_dysplasia_9_clean_tumorales.csv,topology_ad_carcinoma_9_clean_tumorales.csv,topology_ad_carcinoma_11_clean_tumorales.csv,topology_dysplasia_7_clean_tumorales.csv,topology_dysplasia_6_clean_tumorales.csv,topology_dysplasia_5_clean_tumorales.csv,topology_carcinoma_14_clean_tumorales.csv,topology_dysplasia_3_clean_tumorales.csv,topology_carcinoma_13_clean_tumorales.csv,topology_ad_dysplasia_2_clean_tumorales.csv,topology_carcinoma_16_clean_tumorales.csv,topology_ad_dysplasia_7_clean_tumorales.csv,topology_dysplasia_8_clean_tumorales.csv,topology_ad_dysplasia_8_clean_tumorales.csv
topology_ad_carcinoma_2_clean_tumorales.csv,2.189450062578673e-308,37.44458966427975,78.99088219425906,56.08433601780098,37.140702870276016,24.29680725130565,20.426202324921697,25.133109913478037,12.390068251846422,70.58814351547363,80.08429293197113,27.166973657587633,60.2472492262537,103.15817644725604,56.38776508488169,53.71954608137463,31.850067195138422,146.21244858379484,83.93175164436045,47.50331117362313,57.73147123175151,13.324223441261069,17.417039311447226,39.31395971521245,22.702840281449276,72.23982383597678,55.824908994323806,71.34751754227571,27.10914651526728,42.085448480235826,68.87875773991087,37.15289680719877,52.05064749053564,61.818328240693425,24.171413048856806,22.520869478238136,19.306654553308192,81.6291395017659,56.31774643845252,19.2027985171653,41.16084221524963,64.72161019781814,58.27389115783785,69.09025291854259,70.52775870682983,58.41942361870139,64.0967136270859,20.92544871499497,72.06271255462669,70.42969957448221,24.616787048346453,25.053613279915368,18.13362514467066,120.72642602066817,31.714892521873978,102.55950037125581,43.318665004267004,97.94823746352665,68.24513020365904,22.829357623562103,74.48141275018807,94.58740728918967,62.29944159150378,31.945310322218248
topology_ad_dysplasia_1_clean_tumorales.csv,37.44458966427975,1.4062910193655376e-308,59.51055861495246,41.77471924121424,32.53365683017054,35.39154440942456,37.44458966427976,21.59394271601664,37.44458966427976,48.02991099451805,80.08429293197113,46.28992141951612,42.19300572776558,103.15817644725604,37.43678250502671,53.71954608137463,33.77393096697526,146.21244858379484,83.93175164436045,42.35777751463719,46.58567874463114,37.44458966427976,37.38770768237106,33.55339559021009,34.667794039438235,58.40038198154761,55.824908994323806,71.34751754227571,42.90510556417014,26.479343559693262,68.87875773991087,28.94632746511803,37.35688958973556,45.39020972429315,28.72672755183882,28.09568384157824,37.44458966427976,81.6291395017659,35.05302553920609,37.44458966427976,21.955940173144725,40.06586155537738,29.26870581829312,56.54365594992378,44.57547817279573,36.964939901232725,36.42569006025252,35.38317161404626,58.72671789251271,39.712848123249316,37.44458966427976,34.17385175393061,32.18104579702194,120.72642602066817,23.813157315475372,102.55950037125581,38.59155036860048,97.94823746352665,62.72663328723095,37.44458966427976,74.48141275018807,94.58740728918967,46.651690992157114,40.138211004752776
topology_carcinoma_4_clean_tumorales.csv,78.99088219425906,59.51055861495246,1.30618944611619e-308,39.93650013743829,61.14992141420157,78.99088219425904,78.99088219425906,78.99088219425906,78.99088219425906,18.358836111052057,64.05306399395874,78.99088219425906,35.369106067721475,50.91123241683596,36.9587332561114,49.78505881369912,66.44055708933917,146.21244858379484,34.5195233639962,42.966791222974706,32.94249138589322,78.99088219425906,78.99088219425904,62.31297307995155,78.50445302732683,21.168205603495522,53.02323834244757,32.2013614184888,78.99088219425904,57.728456929477005,68.8787577399109,61.137727477278816,41.726156289272666,32.37599729118753,74.11921123562078,78.76767469688204,78.99088219425906,49.00237792566412,36.80852895113691,78.99088219425906,55.14071944871503,57.94370012985786,38.221340871422996,24.050149943257196,24.0552201752904,39.8712006657762,28.58814213295554,78.99088219425906,35.11600975555473,55.210359836973424,78.99088219425906,73.23701100456222,78.99088219425906,71.79743339034184,74.66264928491964,54.744621761859776,57.540708944768966,80.43924724664316,27.284888677606148,78.99088219425906,54.969550193587224,94.58740728918968,39.86399992748713,78.99088219425906
topology_dysplasia_10_clean_tumorales.csv,56.08433601780098,41.77471924121424,39.93650013743829,5.990639369697584e-309,56.08433601780098,56.08433601780098,55.71273585429611,53.438018420899965,56.08433601780098,35.94693023409761,71.8189566282434,60.089413973833516,35.369106067721475,76.94113729785002,27.59925684823159,48.570045519583346,49.40229015004243,146.21244858379484,60.54942824501026,33.821603548186744,30.73663170898078,56.08433601780098,56.08433601780098,36.283068198937485,52.47454814631277,31.828046552528093,54.63555387103888,47.22181115539277,60.089413973833516,33.358317015762864,68.87875773991087,35.614576647358874,24.98671420344857,24.456485908046147,48.08930635460672,52.73776981586798,60.089413973833516,73.46029365819516,35.05302553920609,58.6178821610108,32.38039906534749,48.97728292718419,17.620007600451544,35.594373483775826,27.484592349190834,24.552885745191304,29.519613780709278,56.08433601780098,32.61821802726635,36.77533612626114,60.089413973833516,47.20710612354816,56.08433601780098,97.8273382713559,48.632744403905576,80.77452664287384,31.510804063754904,97.94823746352665,29.245979553292557,56.08433601780098,55.397219077931595,94.58740728918968,26.27491609789766,56.08433601780098
topology_ad_carcinoma_12_clean_tumorales.csv,37.140702870276016,32.53365683017054,61.14992141420157,56.08433601780098,1.49443076272937e-308,29.93746938462263,20.592719321108603,26.691185902095214,46.58653017375572,56.72974773836118,80.08429293197113,52.23947215578005,51.854425792325316,103.15817644725604,48.15139014991118,53.71954608137463,14.712898732072944,146.21244858379487,83.93175164436045,46.60123947299725,56.03077803607695,38.45665681436901,35.693310825965966,40.201678024615546,22.181305390633327,69.25389525501348,55.824908994323806,71.34751754227571,52.71043221897175,44.67279597489252,68.87875773991087,29.073680591902303,42.23524282974623,61.625483362524974,16.919806956643384,25.180722600845666,52.71043221897175,81.6291395017659,39.29068860886886,50.07244308221844,41.16084221524963,27.58090732754212,54.657743566001386,59.86148645611868,57.399451010737494,50.03742707669704,47.148809372147284,22.578049721639893,62.04094610579051,33.2889967042062,52.71043221897175,24.01750637834793,30.541682997772824,120.72642602066817,33.78731688014631,102.55950037125581,46.279629684863735,97.94823746352665,64.36599608648007,36.91687837224222,74.48141275018807,94.58740728918968,54.798846760078845,37.29723430409547
topology_ad_carcinoma_8_clean_tumorales.csv,24.29680725130565,35.39154440942456,78.99088219425904,56.08433601780098,29.93746938462263,1.2948154248022766e-308,20.743121167305503,27.33397830449525,16.649060789133088,70.58814351547362,80.08429293197113,34.37020714324102,60.2472492262537,103.15817644725604,54.1286575427128,53.71954608137463,24.646833709485037,146.21244858379484,83.93175164436043,45.13828313090315,57.73147123175151,11.788525943165624,21.680551840333248,36.23792889365902,23.426774499771703,70.31095501594307,55.824908994323806,71.3475175422757,34.31238000092067,36.549222111078244,68.87875773991087,32.295599792154064,49.36123450955154,60.378537744274325,24.7681456854415,23.75284188007025,26.509888038961574,81.62913950176589,56.31774643845251,23.419096777961563,41.16084221524963,57.518376712164745,52.86604992740121,69.09025291854259,70.52775870682983,51.216190133048,64.0967136270859,25.143659910990664,71.10112649068134,63.22646608882883,28.782733238783578,32.31222647849882,23.71285902764891,120.72642602066817,31.045085417085517,102.5595003712558,42.63464731147844,97.94823746352664,68.24513020365904,13.174938182299101,74.48141275018807,94.58740728918967,55.096208105850394,34.52880989022904
topology_ad_dysplasia_5_clean_tumorales.csv,20.426202324921697,37.44458966427976,78.99088219425906,55.71273585429611,20.592719321108603,20.743121167305503,9.179376541751065e-309,23.251694703281487,25.993810852647115,68.96875444753283,80.08429293197113,43.714957206755045,55.865961875886114,103.15817644725604,48.15139014991118,53.71954608137463,20.12753868041092,146.21244858379487,83.93175164436045,45.13828313090315,56.03077803607695,17.86393749326041,21.69506589693185,35.82030986144768,19.746105269547343,69.25389525501348,55.824908994323806,71.34751754227571,43.657130064434696,36.389881805637884,68.87875773991087,33.853069969629445,40.01648444603751,61.625483362524974,20.774499669951076,21.097948599753252,35.854638102475604,81.6291395017659,56.31774643845252,29.479723761109838,41.16084221524963,48.173626648650725,47.54765217215959,62.78081697499016,61.839329732447965,50.03742707669704,58.65777218061024,22.37392050527029,62.04094610579051,53.8817160253148,33.53368689636714,28.318580463008395,18.339413290223376,120.72642602066817,33.80572268965956,102.55950037125581,42.634647311478446,97.94823746352665,68.24513020365904,18.42103081394039,74.48141275018807,94.58740728918968,54.798846760078845,20.89970583861146
topology_dysplasia_17_clean_tumorales.csv,25.133109913478037,21.59394271601664,78.99088219425906,53.438018420899965,26.691185902095214,27.33397830449525,23.251694703281487,2.1296093947672283e-308,28.268528286043264,66.69403701413668,80.08429293197113,33.921470268067594,53.591244442489966,103.15817644725604,48.15139014991118,53.71954608137463,27.42374058375023,146.21244858379487,83.93175164436045,38.05975490008272,48.835250596567874,24.31677331618198,17.37530893825351,24.59363117264587,19.20733465475682,69.25389525501348,55.824908994323806,71.34751754227571,38.06971538935393,24.904924390065105,68.87875773991087,18.33019582463521,37.74176701264136,59.04650920308828,19.395639503984597,16.037252258043225,38.06971538935393,81.6291395017659,54.89776292532994,31.754441194505986,39.267588268237404,45.89890921525458,42.69305382316821,60.50609954159401,59.56461229905182,50.03742707669704,56.38305474721409,14.17555547693631,62.04094610579051,51.606998591918654,35.80840432976329,22.45684647445384,18.404944882865927,120.72642602066817,18.71580869137898,102.55950037125581,31.625326564019375,97.94823746352665,62.39225615774248,29.63416036421738,74.48141275018807,94.58740728918968,53.303234585735666,31.208367714270636
topology_ad_dysplasia_3_clean_tumorales.csv,12.390068251846422,37.44458966427976,78.99088219425906,56.08433601780098,46.58653017375572,16.649060789133088,25.993810852647115,28.268528286043264,1.026056620797114e-308,70.58814351547363,80.08429293197113,24.559216453214447,60.2472492262537,103.15817644725604,56.38776508488169,53.71954608137463,41.295894498618125,146.21244858379487,83.93175164436045,52.26715396764226,57.73147123175151,13.042155899367728,15.682884926206121,40.950672070553395,24.405224783122392,72.23982383597678,55.824908994323806,71.34751754227571,22.21272950722566,50.007994658480285,68.87875773991087,46.598724110678475,52.05064749053564,61.81832824069343,33.61724035233651,28.96877689107525,16.474048695892506,81.6291395017659,56.31774643845252,16.118898796250264,41.16084221524963,70.44829270611493,58.27389115783785,69.0902529185426,70.52775870682984,60.211715401456246,64.0967136270859,24.85527560761885,72.0627125546267,73.12583067838295,21.364660271153298,34.49944058339507,16.044847175982895,120.72642602066817,33.07380230303765,102.55950037125581,45.56344182594087,97.94823746352665,68.24513020365904,17.97913094068118,74.48141275018807,94.58740728918968,68.29978260902737,28.248175587419155
topology_carcinoma_10_clean_tumorales.csv,70.58814351547363,48.02991099451805,18.358836111052057,35.94693023409761,56.72974773836118,70.58814351547362,68.96875444753283,66.69403701413668,70.58814351547363,1.5638444254832534e-308,64.05306399395874,70.58814351547363,24.441260907571348,63.6851187046133,24.184846968334057,48.827516424377876,56.72974773836118,146.21244858379484,47.293409651773544,36.445060118812876,20.168605098115876,70.58814351547363,70.58814351547363,49.5390867921742,65.73056673954949,31.81364074235114,48.719090328123826,29.68851840229948,70.58814351547363,44.95457064169966,68.8787577399109,49.50402053578756,33.15337550500516,28.190811586447296,61.34532494784344,65.9937884091047,70.58814351547363,49.81228803289267,32.102568032373426,70.58814351547363,49.50402053578756,56.72974773836118,32.731730787777735,17.894154357440385,24.70452139297018,34.8568898690755,21.18531995483842,70.1072896925611,32.96197352242899,49.50402053578756,70.58814351547363,60.463124716784876,70.58814351547363,84.57131967811918,61.888762997142294,67.51850804963712,44.76682265699162,93.2131335344205,34.233030330939755,70.58814351547363,54.969550193587224,94.58740728918968,28.556304709393686,70.58814351547363
