,dysplasia_FA_HN14_2_mac.csv,stroma_ad_carcinoma_FA_HN14_5_mac.csv,stroma_ad_dysplasia_FA_HN11A_4_mac.csv,stroma_ad_carcinoma_FA_HN14_2_mac.csv,dysplasia_FA_HN15_5_mac.csv,dysplasia_FA_HN11A_5_mac.csv,dysplasia_FA_HN15_2_mac.csv,dysplasia_FA_HN15_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_2_mac.csv,carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN14_4_mac.csv,carcinoma_FA_HN11A_3_mac.csv,stroma_ad_carcinoma_FA_HN15_2_mac.csv,carcinoma_FA_HN14_2_mac.csv,carcinoma_FA_HN14_4_mac.csv,stroma_ad_carcinoma_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_1_mac.csv,carcinoma_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_2_mac.csv,stroma_ad_dysplasia_FA_HN15_3_mac.csv,stroma_ad_carcinoma_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN15_4_mac.csv,carcinoma_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_2_mac.csv,stroma_ad_carcinoma_FA_HN14_4_mac.csv,dysplasia_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN15_3_mac.csv,stroma_ad_dysplasia_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_3_mac.csv,dysplasia_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_3_mac.csv,stroma_ad_dysplasia_FA_HN14_3_mac.csv,stroma_ad_carcinoma_FA_HN15_4_mac.csv,stroma_ad_carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN15_2_mac.csv,stroma_ad_dysplasia_FA_HN15_5_mac.csv,carcinoma_FA_HN15_2_mac.csv,dysplasia_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_5_mac.csv,carcinoma_FA_HN11A_2_mac.csv,dysplasia_FA_HN15_3_mac.csv,carcinoma_FA_HN11A_1_mac.csv,carcinoma_FA_HN11A_5_mac.csv,stroma_ad_dysplasia_FA_HN14_2_mac.csv,carcinoma_FA_HN15_1_mac.csv
stroma_ad_dysplasia_FA_HN14_4_mac.csv,498.6308081516821,537.4415977157684,inf,456.6417559340969,844.4320000612486,inf,inf,1123.8422841516651,620.8918897090072,517.7084104194089,0.0,560.7866708112177,inf,inf,inf,864.2790814844735,517.6630610698193,inf,inf,inf,457.55070485025834,797.5229540766608,743.2013569989236,inf,529.3190933118134,590.62549412001,478.539473618678,inf,761.4318093040384,590.1118185932464,inf,inf,448.512480799229,inf,855.8659647128634,524.1915587236005,723.2317104254912,773.2624861968874,inf,inf,485.69471125568566,inf,inf,482.18143669597396,inf,inf,inf
carcinoma_FA_HN11A_3_mac.csv,703.0462390152321,604.852558705757,inf,455.8274286257056,756.7720871238006,inf,inf,881.3805310002028,498.2954565484098,722.3228266419973,560.7866708112177,0.0,inf,inf,inf,696.3946780861595,447.8685872769166,inf,inf,inf,424.6873008977462,892.2204942414714,786.6390943120916,inf,420.6294552115562,662.2378146727312,699.9130246786635,inf,622.4563855082465,505.9634400507663,inf,inf,426.46407834132435,inf,675.9932612492199,438.556186113337,595.2728522549799,900.5345311269286,inf,inf,492.215443815143,inf,inf,486.2374192230026,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_2_mac.csv,inf,inf,inf,inf,inf,735.0423193346686,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,563.2952336630171,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN14_2_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN14_4_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,285.958575401059,inf,inf,inf,inf,inf,inf,inf,inf,inf,359.8937873711523,inf,inf,939.229630386149,inf,inf,inf,inf,inf,inf,inf,737.6638184526917,331.1049266123481,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_1_mac.csv,1051.7201372090726,843.8505806190228,inf,691.3407217464382,849.8989779955452,inf,inf,702.1922900596409,612.3370529057418,1061.0728195403544,864.2790814844735,696.3946780861595,inf,inf,inf,0.0,667.8008481577169,inf,inf,inf,634.9733823431486,1250.3043952816356,1035.076982781892,inf,622.7896253611759,910.097046869435,1041.4148236831893,inf,843.9658008103825,614.0918914800494,inf,inf,706.5612241024819,inf,654.7092494972126,646.1633109883659,563.6785081902497,1391.7936410543703,inf,inf,882.2655306003826,inf,inf,882.2399155206216,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_1_mac.csv,733.703567915017,595.3733725315988,inf,413.15312087364003,755.6595948762283,inf,inf,849.7866687639357,444.43619271709684,757.2054575035029,517.6630610698193,447.8685872769166,inf,inf,inf,667.8008481577169,0.0,inf,inf,inf,423.23920090585545,906.0059684007545,790.8933590112764,inf,407.8945387017453,647.7295762840358,715.594451856834,inf,639.0377437450915,489.6097236735495,inf,inf,466.8744848999497,inf,593.4974106533797,424.6777476792458,588.4147565509694,1019.3915639658322,inf,inf,539.3736879246914,inf,inf,529.0342610261091,inf,inf,inf
carcinoma_FA_HN14_1_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,285.958575401059,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,281.26941314884584,inf,inf,911.8604386489679,inf,inf,inf,inf,inf,inf,inf,590.8875408145465,330.42082929275983,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_2_mac.csv,inf,inf,840.1933630830143,inf,inf,inf,1057.5838708900392,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,510.449700290249,inf,inf,inf,inf,inf,inf,inf,835.3209033743811,inf,inf,inf,inf,inf,inf,inf,inf,inf,753.536078972797,inf,inf,871.4950381896721,763.528900441091,1128.9028899679188
stroma_ad_dysplasia_FA_HN15_3_mac.csv,inf,inf,inf,inf,inf,673.60181490683,inf,inf,inf,inf,inf,inf,563.2952336630171,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_1_mac.csv,608.5501967422823,495.4529735027942,inf,366.4069963412933,822.9358702927117,inf,inf,884.29670729401,489.59178875577476,632.8121347440446,457.55070485025834,424.6873008977462,inf,inf,inf,634.9733823431486,423.23920090585545,inf,inf,inf,0.0,977.0033550719967,845.1687190136275,inf,348.4127949757528,555.6356616570796,603.5088886043387,inf,708.4887776461873,345.9398998478082,inf,inf,345.57403761580247,inf,707.045856573927,334.9378326175952,497.58221610228327,992.1684909677906,inf,inf,575.8689793327228,inf,inf,534.373640068319,inf,inf,inf
stroma_ad_carcinoma_FA_HN11A_1_mac.csv,989.4122021448549,1126.813495754512,inf,946.6210804760965,882.9593038974192,inf,inf,1145.4330172339855,928.6828513349188,1025.5070743790309,797.5229540766608,892.2204942414714,inf,inf,inf,1250.3043952816356,906.0059684007545,inf,inf,inf,977.0033550719967,0.0,613.7315102741836,inf,955.8417318373574,1147.6810444991431,986.8370959057202,inf,682.0463806266384,1126.0057936081348,inf,inf,965.9402852410946,inf,1001.0804650177757,1030.3058311961,1206.2696912109143,632.7901167161976,inf,inf,638.6709839677138,inf,inf,889.3392463260193,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_4_mac.csv,1025.8730174131606,1110.426188383281,inf,856.3179747429814,640.6194353999747,inf,inf,998.6293021341331,774.0816306595001,1070.7233377698476,743.2013569989236,786.6390943120916,inf,inf,inf,1035.076982781892,790.8933590112764,inf,inf,inf,845.1687190136275,613.7315102741836,0.0,inf,784.465474394217,1166.2795756382295,1024.6389440546482,inf,500.2828224644747,990.8491442369129,inf,inf,895.1210019117015,inf,834.22245028874,923.6348064004143,996.787927673542,639.913006907683,inf,inf,594.5931298296518,inf,inf,871.3642238210736,inf,inf,inf
carcinoma_FA_HN11A_4_mac.csv,inf,inf,684.9958328372874,inf,inf,inf,921.1858636536857,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,510.449700290249,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,720.497875404867,inf,inf,inf,inf,inf,inf,inf,inf,inf,626.2565158643662,inf,inf,757.734546494358,650.8940165144228,877.6601626810343
stroma_ad_dysplasia_FA_HN11A_2_mac.csv,704.0489961092243,597.6777701493928,inf,342.65063432071264,738.1212215642057,inf,inf,816.3584845083265,471.66019346859844,731.6282533675204,529.3190933118134,420.6294552115562,inf,inf,inf,622.7896253611759,407.8945387017453,inf,inf,inf,348.4127949757528,955.8417318373574,784.465474394217,inf,0.0,653.1283076825073,695.3784674498246,inf,601.7550101888028,372.59148448531283,inf,inf,408.08703869083735,inf,625.4627346577721,357.46891817374205,497.40055663688554,981.1930480106325,inf,inf,516.7677345591237,inf,inf,563.988709846891,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_4_mac.csv,453.3292634875294,357.0535943795861,inf,543.0867108490626,1148.175546153207,inf,inf,1203.4984353935276,743.9175824393834,452.05588143305266,590.62549412001,662.2378146727312,inf,inf,inf,910.097046869435,647.7295762840358,inf,inf,inf,555.6356616570796,1147.6810444991431,1166.2795756382295,inf,653.1283076825073,0.0,440.3657713589241,inf,1051.8334517167307,593.6419793366395,inf,inf,473.9556813782199,inf,943.135964327598,533.3250082671518,712.2180678990409,1168.6784920679759,inf,inf,767.0506730304292,inf,inf,539.7187485805736,inf,inf,inf
dysplasia_FA_HN14_1_mac.csv,46.55070863698757,435.58694429869576,inf,535.1284295461496,1110.4199772819939,inf,inf,1357.0927503771475,862.1148394928912,68.86936711872494,478.539473618678,699.9130246786635,inf,inf,inf,1041.4148236831893,715.594451856834,inf,inf,inf,603.5088886043387,986.8370959057202,1024.6389440546482,inf,695.3784674498246,440.3657713589241,0.0,inf,975.7672269739965,707.055869313692,inf,inf,568.9125946693398,inf,1122.6095361878881,581.6916453259412,826.1252604596044,982.7240882031464,inf,inf,708.9992156422771,inf,inf,653.3656177505444,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_3_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,359.8937873711523,inf,inf,281.26941314884584,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,918.2055606740512,inf,inf,inf,inf,inf,inf,inf,556.7864532833021,342.78415629125686,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_1_mac.csv,984.0454582591955,1003.0705369422985,inf,711.664042017135,437.65158518828247,inf,inf,753.4905474369251,632.3696243835456,1015.6944548844305,761.4318093040384,622.4563855082465,inf,inf,inf,843.9658008103825,639.0377437450915,inf,inf,inf,708.4887776461873,682.0463806266384,500.2828224644747,inf,601.7550101888028,1051.8334517167307,975.7672269739965,inf,0.0,790.0569719828918,inf,inf,789.0628906398782,inf,620.536480838739,756.5404389504106,804.0691614505276,862.1016174262778,inf,inf,551.4872180690173,inf,inf,790.5912604215381,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_1_mac.csv,713.5717864704104,553.5680883659392,inf,413.2080721980159,887.9879696620192,inf,inf,851.456236502234,495.78343755425,721.6868596893393,590.1118185932464,505.9634400507663,inf,inf,inf,614.0918914800494,489.6097236735495,inf,inf,inf,345.9398998478082,1126.0057936081348,990.8491442369129,inf,372.59148448531283,593.6419793366395,707.055869313692,inf,790.0569719828918,0.0,inf,inf,437.3045339431827,inf,658.87981315703,351.6073931023177,497.63289332250895,1166.1761862201965,inf,inf,690.3242921080321,inf,inf,617.5243244424615,inf,inf,inf
dysplasia_FA_HN11A_3_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,939.229630386149,inf,inf,911.8604386489679,inf,inf,inf,inf,inf,inf,inf,inf,inf,918.2055606740512,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,848.281543562533,763.1989005425347,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_4_mac.csv,inf,inf,513.6861172685474,inf,inf,inf,829.6833058130875,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,835.3209033743811,inf,inf,inf,inf,720.497875404867,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,469.23673645125996,inf,inf,413.18118592121857,453.3210110025611,783.0869375592517
stroma_ad_dysplasia_FA_HN11A_3_mac.csv,579.8426737214812,426.0087793405883,inf,380.3193071674573,895.9947565756706,inf,inf,989.9325067099417,515.4520715210268,601.5692521516916,448.512480799229,426.46407834132435,inf,inf,inf,706.5612241024819,466.8744848999497,inf,inf,inf,345.57403761580247,965.9402852410946,895.1210019117015,inf,408.08703869083735,473.9556813782199,568.9125946693398,inf,789.0628906398782,437.3045339431827,inf,inf,0.0,inf,729.7066880891321,392.4946852376961,545.7221867421823,1004.205424495092,inf,inf,554.1090504325144,inf,inf,478.2972595543931,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_3_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_4_mac.csv,1140.0830817185765,850.538527582903,inf,734.8241862345678,644.7287578809687,inf,inf,623.9993007146558,513.6381209987891,1153.8447467317376,855.8659647128634,675.9932612492199,inf,inf,inf,654.7092494972126,593.4974106533797,inf,inf,inf,707.045856573927,1001.0804650177757,834.22245028874,inf,625.4627346577721,943.135964327598,1122.6095361878881,inf,620.536480838739,658.87981315703,inf,inf,729.7066880891321,inf,0.0,708.8072377429565,701.0080047527944,1203.8692256619986,inf,inf,733.1436742499195,inf,inf,746.9530990850039,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_3_mac.csv,585.8716558767738,478.28162236009587,inf,333.229083646481,857.0644375486849,inf,inf,896.6243635645543,527.8717289646064,613.7556129814357,524.1915587236005,438.556186113337,inf,inf,inf,646.1633109883659,424.6777476792458,inf,inf,inf,334.9378326175952,1030.3058311961,923.6348064004143,inf,357.46891817374205,533.3250082671518,581.6916453259412,inf,756.5404389504106,351.6073931023177,inf,inf,392.4946852376961,inf,708.8072377429565,0.0,462.8301630393263,1082.6047350246513,inf,inf,639.0579740678643,inf,inf,585.2568705004051,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_2_mac.csv,840.9279512570691,652.4066299516186,inf,558.2121060431559,813.0064859016718,inf,inf,832.5410201096404,658.9896233445688,848.8264210528957,723.2317104254912,595.2728522549799,inf,inf,inf,563.6785081902497,588.4147565509694,inf,inf,inf,497.58221610228327,1206.2696912109143,996.787927673542,inf,497.40055663688554,712.2180678990409,826.1252604596044,inf,804.0691614505276,497.63289332250895,inf,inf,545.7221867421823,inf,701.0080047527944,462.8301630393263,0.0,1244.8255924192572,inf,inf,789.085813881519,inf,inf,718.2429803879506,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_5_mac.csv,990.7236627733976,1146.1714618776764,inf,1002.5813412631477,1061.4715216946822,inf,inf,1403.5506530363568,1096.1744195867452,1027.9973216041137,773.2624861968874,900.5345311269286,inf,inf,inf,1391.7936410543703,1019.3915639658322,inf,inf,inf,992.1684909677906,632.7901167161976,639.913006907683,inf,981.1930480106325,1168.6784920679759,982.7240882031464,inf,862.1016174262778,1166.1761862201965,inf,inf,1004.205424495092,inf,1203.8692256619986,1082.6047350246513,1244.8255924192572,0.0,inf,inf,671.4827828463922,inf,inf,878.4708055412868,inf,inf,inf
carcinoma_FA_HN15_2_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,737.6638184526917,inf,inf,590.8875408145465,inf,inf,inf,inf,inf,inf,inf,inf,inf,556.7864532833021,inf,inf,848.281543562533,inf,inf,inf,inf,inf,inf,inf,0.0,529.5593787798713,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_1_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,331.1049266123481,inf,inf,330.42082929275983,inf,inf,inf,inf,inf,inf,inf,inf,inf,342.78415629125686,inf,inf,763.1989005425347,inf,inf,inf,inf,inf,inf,inf,529.5593787798713,0.0,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_5_mac.csv,715.5732948613525,741.1747706161868,inf,509.4186301016276,731.1860420287076,inf,inf,962.8352328785588,592.8872157596428,753.2219365799943,485.69471125568566,492.215443815143,inf,inf,inf,882.2655306003826,539.3736879246914,inf,inf,inf,575.8689793327228,638.6709839677138,594.5931298296518,inf,516.7677345591237,767.0506730304292,708.9992156422771,inf,551.4872180690173,690.3242921080321,inf,inf,554.1090504325144,inf,733.1436742499195,639.0579740678643,789.085813881519,671.4827828463922,inf,inf,0.0,inf,inf,541.9397117003208,inf,inf,inf
carcinoma_FA_HN11A_2_mac.csv,inf,inf,421.8869838554424,inf,inf,inf,794.2799385040728,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,753.536078972797,inf,inf,inf,inf,626.2565158643662,inf,inf,inf,inf,inf,inf,inf,469.23673645125996,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,403.04192054390535,449.10393318013803,779.0479415449847
dysplasia_FA_HN15_3_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf
carcinoma_FA_HN11A_1_mac.csv,671.0705963013089,489.3740199905051,inf,548.9095618040553,901.2618879180819,inf,inf,1062.1627896842804,590.5299625501085,678.2829343920455,482.18143669597396,486.2374192230026,inf,inf,inf,882.2399155206216,529.0342610261091,inf,inf,inf,534.373640068319,889.3392463260193,871.3642238210736,inf,563.988709846891,539.7187485805736,653.3656177505444,inf,790.5912604215381,617.5243244424615,inf,inf,478.2972595543931,inf,746.9530990850039,585.2568705004051,718.2429803879506,878.4708055412868,inf,inf,541.9397117003208,inf,inf,0.0,inf,inf,inf
carcinoma_FA_HN11A_5_mac.csv,inf,inf,415.5601722610352,inf,inf,inf,768.8206440128263,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,871.4950381896721,inf,inf,inf,inf,757.734546494358,inf,inf,inf,inf,inf,inf,inf,413.18118592121857,inf,inf,inf,inf,inf,inf,inf,inf,inf,403.04192054390535,inf,inf,0.0,441.98723553212545,685.8254447740302
stroma_ad_dysplasia_FA_HN14_2_mac.csv,inf,inf,408.9963987947847,inf,inf,inf,707.9953070649113,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,763.528900441091,inf,inf,inf,inf,650.8940165144228,inf,inf,inf,inf,inf,inf,inf,453.3210110025611,inf,inf,inf,inf,inf,inf,inf,inf,inf,449.10393318013803,inf,inf,441.98723553212545,0.0,677.720395019915
