,stroma_ad_dysplasia_FA_HN11A_3_t.csv,dysplasia_FA_HN14_2_t.csv,stroma_ad_dysplasia_FA_HN14_3_t.csv,stroma_ad_carcinoma_FA_HN15_1_t.csv,stroma_ad_carcinoma_FA_HN14_1_t.csv,stroma_ad_dysplasia_FA_HN15_2_t.csv,dysplasia_FA_HN15_2_t.csv,stroma_ad_dysplasia_FA_HN11A_1_t.csv,carcinoma_FA_HN11A_5_t.csv,stroma_ad_dysplasia_FA_HN15_3_t.csv,stroma_ad_dysplasia_FA_HN11A_5_t.csv,dysplasia_FA_HN15_5_t.csv,dysplasia_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN15_5_t.csv,carcinoma_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN14_2_t.csv,stroma_ad_dysplasia_FA_HN15_1_t.csv,stroma_ad_carcinoma_FA_HN11A_1_t.csv,stroma_ad_carcinoma_FA_HN14_5_t.csv,dysplasia_FA_HN11A_4_t.csv,carcinoma_FA_HN11A_1_t.csv,dysplasia_FA_HN11A_1_t.csv,carcinoma_FA_HN15_2_t.csv,carcinoma_FA_HN14_2_t.csv,dysplasia_FA_HN15_1_t.csv,carcinoma_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN14_2_t.csv,carcinoma_FA_HN11A_4_t.csv,stroma_ad_dysplasia_FA_HN11A_4_t.csv,dysplasia_FA_HN15_3_t.csv,carcinoma_FA_HN14_4_t.csv,stroma_ad_carcinoma_FA_HN14_3_t.csv,carcinoma_FA_HN11A_3_t.csv,stroma_ad_dysplasia_FA_HN11A_2_t.csv,carcinoma_FA_HN15_1_t.csv,dysplasia_FA_HN11A_5_t.csv,stroma_ad_carcinoma_FA_HN15_4_t.csv,carcinoma_FA_HN14_3_t.csv,dysplasia_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN15_3_t.csv,stroma_ad_carcinoma_FA_HN15_2_t.csv,stroma_ad_carcinoma_FA_HN14_4_t.csv,stroma_ad_dysplasia_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN14_4_t.csv,stroma_ad_dysplasia_FA_HN15_4_t.csv,dysplasia_FA_HN11A_3_t.csv
stroma_ad_dysplasia_FA_HN11A_3_t.csv,0.0,653.7097027607048,729.5090340988559,802.2029586782205,752.9765274130175,807.5943341293414,653.7097027607048,710.1513119665785,508.55769595750525,791.360510510375,624.6542123348495,653.7097027607048,786.3931515726614,726.0276860548364,658.7623661694021,702.7967161338364,704.9815776310634,723.2131316585594,690.0700663976797,inf,649.277139896849,584.1402556706041,653.7097027607048,653.7097027607048,653.7097027607048,653.7097027607048,655.8039558266978,653.7097027607048,577.3606613754181,655.7795456895891,653.7097027607048,700.1637582505307,653.7097027607048,463.20095300016715,653.7097027607048,inf,782.5222042589755,653.7097027607048,653.8331047848993,inf,747.9419603864461,765.5497056624931,758.2396677627764,672.5937487116444,734.5096349738429,667.3211161787124,791.4928559365394
dysplasia_FA_HN14_2_t.csv,653.7097027607048,0.0,75.79933133815084,189.7930746351135,248.23583283268954,199.26421948803358,0.0,304.09900940160355,444.03499056597144,208.8879696975925,226.51452857968334,0.0,209.63979118553783,77.85239546481691,5.052663408697157,127.09017537681335,170.11306392444055,115.87511521804419,153.51058906543898,inf,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,2.0698429288842135,0.0,180.74108208387273,0.0,515.3082694082824,0.0,inf,204.8799234796491,0.0,0.12340202419441226,inf,94.23225762574103,137.65386078478866,264.0848058856177,67.03507181040753,124.74529923355736,13.611413418007459,165.05111481093462
stroma_ad_dysplasia_FA_HN14_3_t.csv,729.5090340988559,75.79933133815084,0.0,226.18768417739452,320.1784753878865,275.0635508261845,75.79933133815084,375.0462671074538,497.66034304096434,268.1836633831666,302.3138599178342,75.79933133815084,283.1526561679169,122.34803988002899,80.85199474684799,189.65404180845258,245.91239526259136,191.67444655619502,228.2814110854275,inf,80.87285782743461,950.4517709194932,75.79933133815084,75.79933133815084,75.79933133815084,75.79933133815084,321.10103754762474,75.79933133815084,892.0414831387789,77.86917426703505,75.79933133815084,256.54041342202356,75.79933133815084,591.1076007464333,75.79933133815084,inf,270.8167608853525,75.79933133815084,75.92273336234524,inf,162.8721325865464,213.4531921229395,334.37364908476604,142.83440314855835,132.2334799276657,78.21418615361586,187.76299893102802
stroma_ad_carcinoma_FA_HN15_1_t.csv,802.2029586782205,189.7930746351135,226.18768417739452,0.0,272.62974647817725,276.49818732814106,189.7930746351135,372.0846355444985,480.28663744692363,205.27978104823578,336.2290966886942,189.7930746351135,257.6980530613972,185.69124630548515,194.84573804381068,216.73937528802895,261.390099119443,185.00397992818463,228.3008508503374,inf,194.86660112439728,1045.185198830141,189.7930746351135,189.7930746351135,189.7930746351135,189.7930746351135,334.27942675313517,189.7930746351135,970.7562677421744,191.64242427340855,189.7930746351135,245.93895320060034,189.7930746351135,627.8058629898543,189.7930746351135,inf,227.1843795324664,189.7930746351135,189.91647665930793,inf,226.77705964014692,211.94075906727159,328.4286086783198,214.41073094469755,172.1904430262245,203.40448805312099,197.0464443146057
stroma_ad_carcinoma_FA_HN14_1_t.csv,752.9765274130175,248.23583283268954,320.1784753878865,272.62974647817725,0.0,318.9641199359337,248.23583283268954,246.02492250555653,519.2355306875137,288.79237173598517,271.2581230676667,248.23583283268954,237.64855294510255,290.56309988947464,253.28849624138672,253.74109946996944,247.37287617105483,295.0478885418173,188.57114007813456,inf,253.30935932197332,1028.9762167205304,248.23583283268954,248.23583283268954,248.23583283268954,248.23583283268954,288.52717987026415,248.23583283268954,1011.0215760522243,250.30567576157375,248.23583283268954,240.835594054996,248.23583283268954,590.184095155573,248.23583283268954,inf,301.23293680893505,248.23583283268954,248.35923485688397,inf,334.9060004232064,280.99669367650006,230.97985054336894,267.9274038367309,311.15485757271745,261.847246250697,338.99208340160885
stroma_ad_dysplasia_FA_HN15_2_t.csv,807.5943341293414,199.26421948803358,275.0635508261845,276.49818732814106,318.9641199359337,0.0,199.26421948803358,437.5470259643716,556.6197217053224,245.4772077930187,383.74248173067116,199.26421948803358,261.4282024984964,213.15741720227211,204.31688289673076,289.67024653472504,289.22100283411095,209.0689823608251,252.49729991896606,inf,204.3377459773174,1050.8087692463646,199.26421948803358,199.26421948803358,199.26421948803358,199.26421948803358,414.6020010738013,199.26421948803358,996.8952754270839,201.33406241691785,199.26421948803358,269.4359737166881,199.26421948803358,686.4392234010537,199.26421948803358,inf,232.26458356331628,199.26421948803358,199.387621512228,inf,240.5692010641742,154.8760988418469,387.4019586159654,240.69612890943927,281.2247833744414,212.87563290604106,287.0956564135282
dysplasia_FA_HN15_2_t.csv,653.7097027607048,0.0,75.79933133815084,189.7930746351135,248.23583283268954,199.26421948803358,0.0,304.09900940160355,444.03499056597144,208.8879696975925,226.51452857968334,0.0,209.63979118553783,77.85239546481691,5.052663408697157,127.09017537681335,170.11306392444055,115.87511521804419,153.51058906543898,inf,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,2.0698429288842135,0.0,180.74108208387273,0.0,515.3082694082824,0.0,inf,204.8799234796491,0.0,0.12340202419441226,inf,94.23225762574103,137.65386078478866,264.0848058856177,67.03507181040753,124.74529923355736,13.611413418007459,165.05111481093462
stroma_ad_dysplasia_FA_HN11A_1_t.csv,710.1513119665785,304.09900940160355,375.0462671074538,372.0846355444985,246.02492250555653,437.5470259643716,304.09900940160355,0.0,462.639356879422,369.78697931778913,268.6188754634662,304.09900940160355,330.6930428621513,368.4635356640643,309.15167281030074,283.2515642037751,296.4727470600989,360.83900680742545,273.1906179239447,inf,302.4389057258729,1005.6428264036321,304.09900940160355,304.09900940160355,304.09900940160355,304.09900940160355,260.3509640314386,304.09900940160355,967.3157981498007,306.16885233048777,304.09900940160355,311.3538442992339,304.09900940160355,512.6937488032553,304.09900940160355,inf,410.6420123892607,304.09900940160355,304.222411425798,inf,398.3312670273446,363.6981903734131,227.43415165535708,322.045147533414,364.3017808815113,317.71042281961104,412.2068192566082
carcinoma_FA_HN11A_5_t.csv,508.55769595750525,444.03499056597144,497.66034304096434,480.28663744692363,519.2355306875137,556.6197217053224,444.03499056597144,462.639356879422,0.0,485.0118165191159,389.5631535114452,444.03499056597144,505.00767182422413,491.913961847631,449.0876539746687,400.77181660850886,448.7141386639022,416.75473356714633,472.4987560322538,inf,439.1264742913803,758.5748787490986,444.03499056597144,444.03499056597144,444.03499056597144,444.03499056597144,414.9903208954628,444.03499056597144,743.4968583827559,446.1048334948557,444.03499056597144,476.1521769817895,444.03499056597144,450.1553791516652,444.03499056597144,inf,479.79981900230604,444.03499056597144,444.15839259016593,inf,468.19529396948684,525.6178797072108,478.17689422287185,434.2916264166207,455.2716402734369,457.646403983979,483.6606841965351
stroma_ad_dysplasia_FA_HN15_3_t.csv,791.360510510375,208.8879696975925,268.1836633831666,205.27978104823578,288.79237173598517,245.4772077930187,208.8879696975925,369.78697931778913,485.0118165191159,0.0,310.65234625589295,208.8879696975925,226.37085414726909,235.12398103125832,213.94063310628968,193.68583901040762,236.09497426591264,142.87576275896424,238.5457071257552,inf,213.96149618687633,1078.361117270695,208.8879696975925,208.8879696975925,208.8879696975925,208.8879696975925,322.8269335056556,208.8879696975925,996.4667152197496,210.95781262647677,208.8879696975925,232.816200970883,208.8879696975925,651.4379963623406,208.8879696975925,inf,257.88521021322686,208.8879696975925,209.01137172178693,inf,212.41831961256634,193.14288586918636,319.8011825390809,185.42945816121167,264.7054634935314,215.02983891536672,226.2601158141201
