,topology_carcinoma_1_clean_mac.csv,topology_ad_carcinoma_11_clean_mac.csv,topology_ad_carcinoma_9_clean_mac.csv,topology_dysplasia_16_clean_mac.csv,topology_carcinoma_19_clean_mac.csv,topology_ad_carcinoma_5_clean_mac.csv,topology_dysplasia_5_clean_mac.csv,topology_ad_carcinoma_13_clean_mac.csv,topology_carcinoma_11_clean_mac.csv,topology_carcinoma_5_clean_mac.csv,topology_carcinoma_16_clean_mac.csv,topology_ad_carcinoma_6_clean_mac.csv,topology_carcinoma_15_clean_mac.csv,topology_carcinoma_10_clean_mac.csv,topology_ad_dysplasia_2_clean_mac.csv,topology_carcinoma_3_clean_mac.csv,topology_dysplasia_4_clean_mac.csv,topology_carcinoma_12_clean_mac.csv,topology_dysplasia_6_clean_mac.csv,topology_dysplasia_8_clean_mac.csv,topology_dysplasia_18_clean_mac.csv,topology_dysplasia_7_clean_mac.csv,topology_carcinoma_2_clean_mac.csv,topology_ad_carcinoma_15_clean_mac.csv,topology_carcinoma_4_clean_mac.csv,topology_ad_carcinoma_4_clean_mac.csv,topology_ad_dysplasia_7_clean_mac.csv,topology_ad_carcinoma_1_clean_mac.csv,topology_dysplasia_9_clean_mac.csv,topology_carcinoma_20_clean_mac.csv,topology_ad_carcinoma_12_clean_mac.csv,topology_ad_dysplasia_1_clean_mac.csv,topology_dysplasia_1_clean_mac.csv,topology_ad_dysplasia_8_clean_mac.csv,topology_ad_dysplasia_6_clean_mac.csv,topology_carcinoma_18_clean_mac.csv,topology_dysplasia_11_clean_mac.csv,topology_ad_carcinoma_7_clean_mac.csv,topology_ad_carcinoma_2_clean_mac.csv,topology_ad_dysplasia_5_clean_mac.csv,topology_carcinoma_6_clean_mac.csv,topology_dysplasia_10_clean_mac.csv,topology_dysplasia_12_clean_mac.csv,topology_ad_dysplasia_3_clean_mac.csv,topology_carcinoma_8_clean_mac.csv,topology_dysplasia_19_clean_mac.csv,topology_dysplasia_17_clean_mac.csv,topology_dysplasia_14_clean_mac.csv,topology_ad_dysplasia_4_clean_mac.csv,topology_dysplasia_3_clean_mac.csv,topology_dysplasia_2_clean_mac.csv,topology_ad_carcinoma_8_clean_mac.csv,topology_carcinoma_17_clean_mac.csv,topology_carcinoma_9_clean_mac.csv,topology_ad_carcinoma_14_clean_mac.csv,topology_carcinoma_14_clean_mac.csv,topology_ad_carcinoma_10_clean_mac.csv,topology_dysplasia_15_clean_mac.csv,topology_carcinoma_7_clean_mac.csv,topology_ad_dysplasia_9_clean_mac.csv,topology_ad_carcinoma_3_clean_mac.csv,topology_dysplasia_13_clean_mac.csv,topology_ad_dysplasia_10_clean_mac.csv,topology_carcinoma_13_clean_mac.csv
topology_carcinoma_1_clean_mac.csv,0.0,2047.207461202567,1586.656296234003,1801.3985001298843,2009.6850900392888,1704.3977001734168,1958.2174971348973,1695.5251843921428,1087.4235220976136,1851.9549065622277,1347.3220392701116,1814.5165136481246,1711.1876715101291,1401.0826723819512,1446.2704271584864,1460.7540755525995,2400.016964996862,1028.01032077942,2071.7383178960736,2112.455426298084,1934.4412669081935,2152.2035362821107,1247.5999629237442,1773.4221128428178,1199.3231451400845,1632.6126339928019,1595.230333642804,1693.79267228496,2411.148903146747,1231.7775171901917,1903.2690497035876,1156.0936056026767,1464.679196044616,1869.1271326320818,1644.8847771919352,1734.9948483897788,1754.5123932841354,1484.4821412254591,1696.9584645251239,1765.7164513194502,1514.7382697825951,2143.622448102938,1968.2915363221969,1678.38085571602,1060.398763463694,2017.9207743553995,1995.3618938194531,1916.2888612488064,1756.614961286015,2346.0892011278465,2241.612429275657,1285.8459222131048,1115.9971685620376,917.6489809479816,1842.0741525043327,1463.9016092045188,1642.2443507721148,1970.7268045606806,1372.842124426326,1857.3970620989546,1766.5651215299845,1890.4612725329675,1213.7757995961024,1000.4802765391718
topology_ad_carcinoma_11_clean_mac.csv,2047.207461202567,0.0,603.9876352754617,279.3093929007497,1123.8667394784952,502.5447558846527,826.5760891917098,418.6824801946815,1323.2570837613507,3267.744398377722,2131.8888333580303,257.4732292521852,1778.1782155289375,1797.8468442190272,749.9858123150785,911.7697080522126,742.7804493598472,1624.1867204982013,309.16856787819955,416.32363181585765,237.74276983081887,423.5604647232304,2330.501159607809,309.52175305167054,2489.1767137217,687.0433914963654,769.139258263727,824.773566221285,784.6174512369779,1566.4764700137132,216.82722296500305,1205.1212096863308,1532.2191440968363,193.7401040941041,454.14063692721163,825.9005691677289,623.4126470014232,715.214509484875,437.730285102047,340.8843788824989,1140.8924297678298,515.6444327605121,468.922146051628,393.2633940286347,1573.3417254562605,230.4648892308653,180.33348377329673,253.8725898940345,319.52609962109835,657.4123110609466,1016.7714193147236,1298.4740961094665,1214.6693387191035,1876.710583637291,437.9321262821973,933.0554418519606,753.5399737052885,244.92377640217893,1086.9909957255,207.59656095388243,730.0013908783114,390.7940014733119,1063.3036838670066,1426.7555059223384
topology_ad_carcinoma_9_clean_mac.csv,1586.656296234003,603.9876352754617,0.0,492.8253784855378,1017.1331747653804,471.543405705565,771.9967537625821,404.5519428629095,898.9190552692655,2824.9024347472387,1721.5789279030553,501.7577391710838,1527.3719558843882,1429.3810463889727,501.0257835261494,701.8622887801635,1089.3367715248505,1237.8827274160574,656.9595828646658,726.9813301955094,574.3460477472564,769.7077753934576,1860.6027462547286,461.35485688935466,2067.8111262473567,575.2384243495479,621.4696187655392,727.7042556898455,1122.0181568644552,1178.9055229294243,540.9658981333985,826.0254021656905,1223.8263999877481,522.8730356989403,501.032706519766,765.027734489201,635.354342658695,474.2312509832533,466.8043013374954,447.9833070611382,949.3210352558493,770.1662628438085,757.067888407568,483.6204232341088,1117.694244194915,644.1024645820347,620.0183115268626,515.9541244285858,499.6776259567093,998.3314018634967,1201.8315802873174,929.2301365339376,840.0684756160534,1454.8629040523476,473.23562521761255,742.394154845826,653.1770624027422,588.872565474125,794.7074255243692,510.2842413691053,779.2252748289982,552.6281078971042,705.9806551970112,1046.1175527936214
topology_dysplasia_16_clean_mac.csv,1801.3985001298843,279.3093929007497,492.8253784855378,0.0,1070.9263363575071,339.5789529496284,741.174147208003,260.6380858662521,1088.4036184940242,3099.1539926515075,1918.12718921237,157.3079369477121,1603.861832379779,1626.5618535739309,557.3791642613947,736.278748682301,830.8988987351406,1382.8449203641912,437.2763965701928,452.07475486795056,192.33171462297798,464.87271161775624,2111.1276806091287,210.95830448532058,2299.136167222774,556.3681733041351,627.7229043158732,705.8883919106523,816.9727471201126,1369.103616237857,182.91744109220593,990.3429735899197,1359.676103069071,162.4179593558305,250.99516994132262,737.4488875887247,584.9802505721714,516.2321503066751,299.0880830290093,287.20293738843134,1076.343934464852,490.17339896451665,456.6578068460447,229.77762851995894,1334.9330545013283,304.8452791746455,231.89946189699162,236.7201352833743,200.1109886269375,776.9147219272404,1006.4166707881741,1101.2829491018795,981.611714344705,1651.191493930781,370.9125724726591,826.4597273011111,598.3488897413433,251.38810415377725,855.8190174803719,157.42591238932766,636.3108637375253,302.3939440850541,866.705829479809,1202.161558805475
topology_carcinoma_19_clean_mac.csv,2009.6850900392888,1123.8667394784952,1017.1331747653804,1070.9263363575071,0.0,1043.1019899876487,866.19598088756,1059.2842020605922,1417.0000694937853,3240.530983971325,1839.8864856650307,1140.0205686071795,1313.4088009315994,1504.9761276587865,1176.3419667277412,1028.1505936169856,1264.1759385206092,1692.098104122416,1045.129192775703,1221.0132701775044,1208.746103612744,1413.9146658180432,2208.805132914533,1091.8647248247278,2189.931639018692,1176.7297043646606,1186.2507467473717,1388.02928549565,1284.7514399661382,1313.220607785226,1120.8481730136243,1350.790156111035,1191.0365194018193,1184.3892915819174,1067.4786775581306,930.9415366787541,950.4040539318836,1103.6652105399344,1004.3844644908418,1128.0553535562933,1059.9868109660295,1137.0300100691284,849.6645381822028,1086.8153973790381,1584.3729732617678,1159.9131356120768,1107.1218563991313,1058.7321376689856,1154.0932797620578,1027.817081731731,967.8074253090887,1364.7291022147888,1345.6138445046415,1831.1445574887493,985.6472925416035,1361.222492506071,967.282936133834,1181.315748316172,1144.0586148835287,1172.7365310383377,837.6768388638843,1092.8479372198256,1218.1008335335428,1526.5578517349584
topology_ad_carcinoma_5_clean_mac.csv,1704.3977001734168,502.5447558846527,471.543405705565,339.5789529496284,1043.1019899876487,0.0,724.2979235524804,349.9861476208018,1009.569060096708,2975.8656249642536,1826.4904105751166,353.98149588322536,1568.8943893371263,1548.688568993563,554.378204943082,727.867498952925,973.1377034917484,1312.4609333139433,562.7853700822395,555.9751268322391,421.22775137178917,609.279433029568,2008.0157578371213,338.3940614058999,2201.8939554133954,558.1900144660733,655.6440736763623,690.5284443960016,990.611517733854,1275.4876792562256,364.55770466529714,914.0598529738329,1315.6516171026458,363.92651793848535,328.8553744273167,741.7120534939019,595.6811740241179,431.3699207717704,319.55250353935884,374.6543394657384,1066.670758536632,650.8975927546976,624.2409016110678,339.50524206351275,1221.2977152104536,502.0199574537902,475.6337784193263,434.1608049625252,325.16568159803677,921.863254446125,1084.7124710386056,1026.584943298207,911.8658774381902,1552.5128426433878,454.7859468022386,711.6051567273565,624.2200794250077,418.252344538613,840.469392206346,352.3860932708142,738.6686314006251,404.3253091125084,829.9034962877859,1118.3706859903002
topology_dysplasia_5_clean_mac.csv,1958.2174971348973,826.5760891917098,771.9967537625821,741.174147208003,866.19598088756,724.2979235524804,0.0,746.2508316176477,1313.3281029947057,3215.593541271894,1829.955127144256,819.7303907897965,1426.0068284037793,1515.4545010373865,929.9841813404419,777.9793600272185,1022.2455535661866,1628.508372816818,723.2357210606331,843.1150761055144,814.8330310090244,927.6326013810472,2159.0170533647815,771.2223064194661,2252.7159820081383,996.5845122029971,1023.8730995520802,1229.9539551564974,864.2681714884139,1313.704381456814,778.6242454391047,1150.6138437918223,1269.5636046411867,830.0760795991425,726.8576264313028,745.9864930574652,730.0703419214576,861.4747816766637,696.3499484419522,876.164716776045,1026.9201152018422,802.2861185642818,630.8892670710491,801.4926893759553,1512.8179954844456,843.4704076706084,773.6239567956015,754.3719250928036,806.5773921252392,845.1372039630664,869.395377170164,1294.8763585401339,1189.4261359934626,1776.2647977105719,689.8455656147794,1233.8656010857133,816.7305052384093,822.7467829586169,939.0758769445988,817.4974963776465,619.2916457863712,653.261055215348,1081.5348349225908,1441.3156367654267
topology_ad_carcinoma_13_clean_mac.csv,1695.5251843921428,418.6824801946815,404.5519428629095,260.6380858662521,1059.2842020605922,349.9861476208018,746.2508316176477,0.0,1001.7287560094485,2971.066671732109,1807.4889709562299,310.66267174694656,1499.3844795016007,1478.1296964481237,471.1279239211566,651.806746388763,937.2662106181699,1266.6529364061537,514.8623336735648,566.8464968692892,350.32108120364455,583.4702262675204,1963.4138446834168,248.44797769359488,2180.36524452568,468.94509756927374,647.6103793746385,692.5043661802912,956.1484474033828,1236.3669480507876,344.47367884374273,900.2980417158442,1270.3226019154679,298.9556967985402,263.38537192584204,657.0041901878808,559.8458597838107,431.6168630102394,310.1917560164674,302.07287294505863,1008.88627522015,604.5318858230024,579.2998740053406,318.4551915557611,1202.343646037081,455.5077362537337,411.8690909099232,344.7905682346056,294.0727138720895,908.7381889789493,1054.8545572417088,963.7828819967467,887.6653766795037,1532.5490972751,395.01054575824935,765.4492026823914,556.7532233349868,412.0781762663851,836.0036923353333,300.2716121919883,677.5038939384953,323.14711644358596,754.1418418694991,1090.6847477127226
topology_carcinoma_11_clean_mac.csv,1087.4235220976136,1323.2570837613507,898.9190552692655,1088.4036184940242,1417.0000694937853,1009.569060096708,1313.3281029947057,1001.7287560094485,0.0,2336.464148451225,1359.3649260006744,1130.3891703168636,1434.7897765481923,1179.0739022378636,833.5991996443454,920.9269851447045,1735.9528153014437,848.8231308905171,1347.7881772680514,1407.092370128502,1229.8320100303542,1436.7217005157581,1485.0568892129104,1045.0265735212397,1508.0449398123483,972.6312622762645,996.7326952924774,1034.5698121301639,1712.483662792181,1022.3505307928881,1200.6616406892153,819.5588219213839,1108.9234305773803,1164.6092255432118,954.4398747996205,1069.4063537869717,1053.0663822927509,813.710514762803,981.7813687443884,1058.6065918606964,1020.9024149398401,1436.8360114919753,1324.9157553262446,1012.6493184502201,830.8567340679639,1310.4898121944238,1276.6444284132158,1187.485136141067,1075.6459247392102,1649.0039689017856,1569.4659832082764,834.4417688519521,750.7397861702026,992.9283213648403,1147.913813261462,946.2141433993854,946.9357093948504,1266.9313671607788,889.4177114289237,1151.384798932037,1193.053580234254,1157.9527322168606,764.5220898411148,806.0876497070867
topology_carcinoma_5_clean_mac.csv,1851.9549065622277,3267.744398377722,2824.9024347472387,3099.1539926515075,3240.530983971325,2975.8656249642536,3215.593541271894,2971.066671732109,2336.464148451225,0.0,2246.674796817795,3177.30355724647,2895.712229355383,2428.1841711969737,2712.7854746595567,2719.6336094041994,3750.75804435999,2032.0746638055894,3308.076946352176,3411.590963711674,3236.788615351109,3443.179649228279,1781.629708104676,3060.2896753410887,1701.1558686654184,2778.8985883949017,2785.190198842113,2743.912027378645,3710.26414221683,2465.3850627040524,3234.0226197612074,2401.531194271041,2583.1765613106954,3193.4811790900567,2967.949547422374,2994.0593411703417,3037.636223262245,2774.3110974626056,2953.5715519220184,3061.67847338083,2711.041653348391,3393.7491325337965,3274.902669407608,3051.3124580030076,2138.2529534141618,3339.0666101353904,3272.1921360408,3117.241243747009,3079.1543693125586,3567.9992147995904,3479.6702489191866,2348.1539608151925,2290.9474927509855,1961.0759337694224,3079.3798358416307,2597.663741978282,2880.2664561354354,3269.4880928014154,2676.771717667413,3185.5265629520036,3123.779035353358,3113.9019912174927,2520.1608328568705,2266.8630378921316
