,topology_ad_carcinoma_2_clean_tumorales.csv,topology_ad_dysplasia_1_clean_tumorales.csv,topology_carcinoma_4_clean_tumorales.csv,topology_dysplasia_10_clean_tumorales.csv,topology_ad_carcinoma_12_clean_tumorales.csv,topology_ad_carcinoma_8_clean_tumorales.csv,topology_ad_dysplasia_5_clean_tumorales.csv,topology_dysplasia_17_clean_tumorales.csv,topology_ad_dysplasia_3_clean_tumorales.csv,topology_carcinoma_10_clean_tumorales.csv,topology_carcinoma_20_clean_tumorales.csv,topology_ad_dysplasia_4_clean_tumorales.csv,topology_carcinoma_19_clean_tumorales.csv,topology_dysplasia_12_clean_tumorales.csv,topology_carcinoma_12_clean_tumorales.csv,topology_dysplasia_15_clean_tumorales.csv,topology_ad_carcinoma_15_clean_tumorales.csv,topology_dysplasia_9_clean_tumorales.csv,topology_carcinoma_11_clean_tumorales.csv,topology_carcinoma_5_clean_tumorales.csv,topology_carcinoma_1_clean_tumorales.csv,topology_dysplasia_18_clean_tumorales.csv,topology_ad_dysplasia_10_clean_tumorales.csv,topology_dysplasia_14_clean_tumorales.csv,topology_dysplasia_16_clean_tumorales.csv,topology_carcinoma_9_clean_tumorales.csv,topology_carcinoma_17_clean_tumorales.csv,topology_carcinoma_18_clean_tumorales.csv,topology_ad_carcinoma_7_clean_tumorales.csv,topology_carcinoma_6_clean_tumorales.csv,topology_ad_carcinoma_14_clean_tumorales.csv,topology_dysplasia_19_clean_tumorales.csv,topology_carcinoma_3_clean_tumorales.csv,topology_dysplasia_4_clean_tumorales.csv,topology_ad_carcinoma_4_clean_tumorales.csv,topology_ad_carcinoma_10_clean_tumorales.csv,topology_ad_carcinoma_1_clean_tumorales.csv,topology_dysplasia_1_clean_tumorales.csv,topology_dysplasia_13_clean_tumorales.csv,topology_ad_carcinoma_6_clean_tumorales.csv,topology_ad_carcinoma_5_clean_tumorales.csv,topology_ad_carcinoma_13_clean_tumorales.csv,topology_dysplasia_11_clean_tumorales.csv,topology_dysplasia_2_clean_tumorales.csv,topology_carcinoma_2_clean_tumorales.csv,topology_carcinoma_7_clean_tumorales.csv,topology_carcinoma_8_clean_tumorales.csv,topology_ad_dysplasia_6_clean_tumorales.csv,topology_carcinoma_15_clean_tumorales.csv,topology_ad_carcinoma_3_clean_tumorales.csv,topology_ad_dysplasia_9_clean_tumorales.csv,topology_ad_carcinoma_9_clean_tumorales.csv,topology_ad_carcinoma_11_clean_tumorales.csv,topology_dysplasia_7_clean_tumorales.csv,topology_dysplasia_6_clean_tumorales.csv,topology_dysplasia_5_clean_tumorales.csv,topology_carcinoma_14_clean_tumorales.csv,topology_dysplasia_3_clean_tumorales.csv,topology_carcinoma_13_clean_tumorales.csv,topology_ad_dysplasia_2_clean_tumorales.csv,topology_carcinoma_16_clean_tumorales.csv,topology_ad_dysplasia_7_clean_tumorales.csv,topology_dysplasia_8_clean_tumorales.csv
topology_carcinoma_20_clean_tumorales.csv,9320.067664237871,9334.168107569518,21835.83881837413,22973.491653672983,7349.716686614925,inf,9711.343802856945,18743.548878746693,9481.884688634751,20205.667172550897,0.0,inf,20223.744809353964,15203.856607458829,13608.781075251662,10102.67059146621,8434.295822432365,32801.31873317384,12024.158033616392,26361.74737544566,20203.711455057877,16085.062341311277,9481.884688634751,8991.619991637743,9121.45710340192,19433.41199550397,3383.1935960602877,12858.739898371501,inf,30366.322456384394,inf,20798.66520451038,14778.691587016034,33178.56517348308,inf,inf,9739.479906939201,12655.78812217618,17427.094203664306,10000.79098789071,inf,9841.95368666857,14835.28891986557,24419.52121271554,26577.241597453605,14974.106837228543,13005.253543407409,9162.41307480385,25386.480050150207,9286.509556879262,9411.238231359299,10594.273010860708,inf,40672.979400005155,32882.911972122354,15760.822036058074,6802.997283635689,16760.855330674236,11160.594721997506,9481.884688634751,10188.366343456593,inf,18993.767219450463
topology_ad_dysplasia_4_clean_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1137.88847621022,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,374.9902811959128,inf
topology_carcinoma_19_clean_tumorales.csv,22838.77065612673,22372.525472482706,3341.7562617919366,10683.717468064082,21689.064874143485,inf,22268.897778595565,11078.346432445445,21951.95185084839,2185.6007146824936,20223.744809353964,inf,0.0,7949.137144661162,6902.576583904069,13340.844921470107,23002.345609939603,15741.990943222861,8260.93536901943,7069.4643838701595,1224.0261471301756,13047.602089521964,21951.95185084839,14109.600388190309,16899.973498951567,1685.6387776433312,18836.49562969481,7459.252110665067,inf,14209.931478879449,inf,11555.73144410106,7409.221700649544,14695.187632800857,inf,inf,23255.011419386363,7737.347062599459,9702.521990448558,22920.375940256527,inf,22534.465171549917,7708.236785517629,8659.044485754026,6454.753048621217,7197.744885669518,7434.333413624675,21791.21809278018,5492.897827531545,21800.427022434196,22414.112770090993,24142.551761218696,inf,29713.182259309084,20567.82223364838,6800.35919947792,13767.356296532309,5015.147022555893,9388.732492234578,21951.95185084839,11001.654569494696,inf,9790.939507717923
topology_dysplasia_12_clean_tumorales.csv,15223.02211510472,14703.416695187196,10811.79763775831,8394.222606658097,14420.139856006874,inf,14476.148731702458,5722.144103072021,14159.202803955282,8730.106387470683,15203.856607458829,inf,7949.137144661162,0.0,4344.545212150569,5660.485194058591,15576.181800910175,20436.72182042741,6234.377744076079,14730.675927029555,7645.341701430913,6097.588593335855,14159.202803955282,6455.26437146698,9110.08307712702,6640.862523842055,12970.428473389788,4974.601633104143,inf,15246.198543441014,inf,7384.220520305748,1802.148335272112,19648.14056528175,inf,inf,15656.427469743787,6406.426665764756,3807.2868470474914,15200.639169334127,inf,14741.716124656818,873.6622922102242,12423.2519767441,13862.631390736655,1874.2695583556904,6109.309174730255,14050.29351337691,11746.146350052812,14058.890747660862,14673.802685338655,16463.302975128154,inf,27310.12685597619,18369.6278807273,2288.0029894944714,8609.367359324175,5343.879086997806,5810.091981163608,14159.202803955282,9419.292574798326,inf,4621.28576475172
topology_carcinoma_12_clean_tumorales.csv,16979.71262780971,16523.771779285107,9111.21070631409,12305.335457675576,15665.734328902132,inf,16442.163831492213,9937.664962119925,16125.217903745035,7381.870608087671,13608.781075251662,inf,6902.576583904069,4344.545212150569,0.0,7524.641913090966,17026.35666267916,20175.18321558999,2082.434053702233,13243.353062948778,6731.742610230789,9929.911131748211,16125.217903745035,8288.554305141792,11079.895294602762,5943.538207801094,12137.582472324562,1111.7468428922482,inf,17985.19341502315,inf,11596.564533159984,2778.015927644381,19901.954760637433,inf,inf,17397.160029265608,2281.173386880243,7873.07669302018,17093.59630162872,inf,16707.731224446572,3631.908427080898,11102.630758360487,13013.34936047763,2751.817802852994,2419.9394140598756,15980.680170738387,11849.042450977413,15989.71428721414,16603.17825061583,18298.798738757385,inf,31507.39795341271,22471.342143385406,4270.788540024388,7689.256310842424,4062.08036453989,3523.381304551527,16125.217903745035,5397.713535831102,inf,8770.194709569912
topology_dysplasia_15_clean_tumorales.csv,9690.14068945916,9163.501296678282,16306.459993306435,13195.91415436482,8831.750281139595,inf,8956.718273499784,8718.605292928283,8639.772345752608,14152.377650999415,10102.67059146621,inf,13340.844921470107,5660.485194058591,7524.641913090966,0.0,10013.754779853081,25956.168039291806,6721.538125901782,20249.388586486675,13116.593511015279,6871.9882712983945,8639.772345752608,1255.8495995549683,3605.9656372220825,12095.135536505608,7645.072038343617,6945.974194409619,inf,20719.114253187283,inf,10879.44055205519,6058.739117631122,25147.261770139885,inf,inf,10116.844099311438,7533.870944673858,7696.938191425105,9655.239168422602,inf,9222.285666454143,5859.903525626073,17910.614234224235,19367.987799608636,6354.619429710083,6799.982146854909,8493.248211463515,17271.383331561814,8501.609120574607,9115.231756680874,10923.288703200675,inf,30819.60389025235,22798.720695302713,7625.650821622329,4055.6341388468104,10629.47785259742,4689.10657332106,8639.772345752608,8608.488542256664,inf,8987.874166372965
topology_ad_carcinoma_15_clean_tumorales.csv,1569.5444843671567,2632.6086893737647,25915.16100934455,22235.844731489527,1486.8480118723842,inf,3078.0447632130404,17149.224483476926,3393.5447931136096,23779.2675724021,8434.295822432365,inf,23002.345609939603,15576.181800910175,17026.35666267916,10013.754779853081,0.0,34983.44328159131,15944.639272302642,29967.654790475633,22807.972599716897,13214.789987867205,3393.5447931136096,9246.51192035228,6877.372564529475,21863.786696749503,5948.448922131986,16287.788975251518,inf,30591.347565925378,inf,18702.328666687794,15975.80022340592,34847.068180030095,inf,inf,2011.5303516395757,16751.28661488912,17494.469404739848,2637.2261099488906,inf,2922.8186883247135,15683.308318635527,27366.571052961954,29128.824198504797,16254.708046018784,16280.5904115509,3081.886344969121,27143.103783679366,3213.2703210977793,2810.2082046365003,2359.366673042721,inf,38595.172674810594,31704.916094287542,17164.404070156084,9577.823064207261,20028.63953154851,13928.949643057947,3393.5447931136096,16901.01928425932,inf,18640.770123998493
topology_dysplasia_9_clean_tumorales.csv,35038.09950787902,34566.44935862698,15681.324687831784,13692.279744417632,33655.843480465584,inf,34785.17866092303,19194.552019441602,34560.24336342169,17487.031796952884,32801.31873317384,inf,15741.990943222861,20436.72182042741,20175.18321558999,25956.168039291806,34983.44328159131,0.0,21785.32006184634,14703.821187303869,16133.91743644918,23306.404724711454,34560.24336342169,26730.564805855334,29503.303025152014,16291.178513518793,31069.396081616138,20781.45884727467,inf,5755.644434055542,inf,17867.765792858616,20030.856152270015,3055.287287238662,inf,inf,35432.00277295215,21590.291526790297,18381.225843229393,35244.84090536471,inf,34965.74095547227,20207.09121109544,9677.086859865456,11070.809427187896,19737.807397597786,21616.933457823492,34243.527750204106,12606.725777440663,34376.7756215396,34717.887506894906,36338.02871825274,inf,15987.05777707724,8113.982898323251,18434.749555437375,26803.9130562597,16764.11128027647,22491.330207134324,34560.24336342169,24890.693362138365,inf,17380.025518277613
topology_carcinoma_11_clean_tumorales.csv,15989.294419991858,15531.705294732212,10213.207936119245,14289.686997136048,14614.956474545244,inf,15492.640230514637,11797.614263259231,15175.69430276746,8540.287563610576,12024.158033616392,inf,8260.93536901943,6234.377744076079,2082.434053702233,6721.538125901782,15944.639272302642,21785.32006184634,0.0,14504.924678610305,8213.062569717662,11466.26880141253,15175.69430276746,7351.911263614893,10147.756805163937,7471.036163624239,10850.114369615409,1575.2707442109458,inf,19947.46374100079,inf,13565.71918669396,4551.91124986425,21563.86529225613,inf,inf,16394.694509587018,1309.5089765810894,9776.098687796384,16129.251481782898,inf,15758.207623469,5505.500943947393,12882.038884138232,14585.931913717333,4614.612637080877,1356.283175686655,15021.353106489007,13464.08223295041,15030.264677178599,15642.269613469449,17304.21845463284,inf,33495.29490130536,24475.520974118106,6213.933769441326,6695.332719303437,5740.320822880088,2418.889708571937,15175.69430276746,3448.578608208767,inf,10700.660995145
topology_carcinoma_5_clean_tumorales.csv,29783.86574463867,29305.821307452974,4879.462460291533,12506.445208480305,28639.753297676933,inf,29177.093754382386,15011.530472353335,28860.14782663521,6556.452729103286,26361.74737544566,inf,7069.4643838701595,14730.675927029555,13243.353062948778,20249.388586486675,29967.654790475633,14703.821187303869,14504.924678610305,0.0,7291.749244702204,18275.99453341249,28860.14782663521,21007.18765303908,23805.2964382494,8269.902921373621,25303.119566987392,13916.651033343496,inf,13716.354104575566,inf,14547.489688469548,14276.253687448396,13364.47593010972,inf,inf,30200.909277019553,13732.36739106739,14152.634353753714,29851.29800106497,inf,29442.66114733675,14471.14480137511,10494.19912687555,4004.943537193414,13961.216327000138,13837.69804936162,28727.90328257294,4223.653583748231,28737.335867558846,29350.696307947463,31075.461338325043,inf,29759.296407273192,20970.147127969805,12877.22157944175,20458.879997273245,10117.515721081543,16107.07361571901,28860.14782663521,16707.47578973177,inf,13676.69723970494
topology_carcinoma_1_clean_tumorales.csv,22609.388604910826,22135.232664947598,3598.5393502524494,10583.90664689496,21515.872814675407,inf,22041.54397621795,10514.831431736819,21724.598048470772,2106.027070805067,20203.711455057877,inf,1224.0261471301756,7645.341701430913,6731.742610230789,13116.593511015279,22807.972599716897,16133.91743644918,8213.062569717662,7291.749244702204,0.0,12315.747231097566,21724.598048470772,13884.631476277378,16672.557054158024,1248.72852146064,18797.01314715671,7444.092533301508,inf,14422.610405325966,inf,11154.374978451635,7178.9759473249605,14971.189060693267,inf,inf,23027.745418268023,7661.550174308617,9067.410570526687,22703.17300851677,inf,22307.111369172304,7400.117619995878,8811.079479078357,6653.659677691221,6861.181764640585,7331.999309647718,21585.003443118898,5623.847070012995,21594.434275719505,22208.94713352314,23905.665242722524,inf,29794.358127679134,20635.387624629635,6098.557960699417,13754.498149227808,4585.25039082588,9357.259327751697,21724.598048470772,10858.29203781952,inf,9235.040483295144
topology_dysplasia_18_clean_tumorales.csv,12546.561373177636,11946.021436127867,14579.121687099083,9691.124335648194,12472.717281690126,inf,11581.355801244878,4181.286384762736,11264.409873497701,13913.621324010575,16085.062341311277,inf,13047.602089521964,6097.588593335855,9929.911131748211,6871.9882712983945,13214.789987867205,23306.404724711454,11466.26880141253,18275.99453341249,12315.747231097566,0.0,11264.409873497701,7978.950088671563,7029.150152208589,11791.11745124379,13183.145980312975,10630.467903053212,inf,17738.16467374685,inf,5558.45097594329,7736.195673507076,22514.101040518883,inf,inf,12972.533164648725,11926.398453466672,5204.462714532168,12400.483785184597,inf,11846.92319419923,6651.27589498233,15297.778401549762,16775.996345035674,7728.518583530344,11359.951815375996,11233.0481990904,14911.951704047775,11236.608388950848,11800.366376410733,13702.035332952048,inf,25605.417945133722,18801.592765277666,6605.187780611117,10851.906969176842,8886.818458498868,10385.655291316956,11264.409873497701,14261.350822358476,inf,6069.386543761371
topology_ad_dysplasia_10_clean_tumorales.csv,2259.4368365870705,889.844685368651,24928.97518980668,20931.05033843896,4092.0096592901136,inf,316.94592774717637,15382.88678698837,0.0,22765.104611785606,9481.884688634751,inf,21951.95185084839,14159.202803955282,16125.217903745035,8639.772345752608,3393.5447931136096,34560.24336342169,15175.69430276746,28860.14782663521,21724.598048470772,11264.409873497701,0.0,7871.612403779714,5062.415471261471,20682.435761796125,6615.937509753963,15418.836308482068,inf,28988.508448963847,inf,16718.915251894465,14616.63111928043,33766.65797440763,inf,inf,2228.727361258105,16035.529023486983,16229.938077598958,1246.980188962824,inf,582.5133207015338,14430.580535525603,26528.31025145774,27990.822090124646,14936.796969294894,15190.785652728475,325.03381160444457,25862.129204558067,197.25715762428274,643.9195369766667,2991.777193009268,inf,36851.78689663505,30051.17573331191,16229.864042948795,8567.634882269926,19235.680553749706,12897.813355554123,0.0,16881.09165391407,inf,17218.54660622784
topology_dysplasia_14_clean_tumorales.csv,8902.357495167254,8381.682503314412,17075.914457649804,14261.857210431092,8045.060800816208,inf,8188.5583315268905,9891.997166974284,7871.612403779714,14920.115979876255,8991.619991637743,inf,14109.600388190309,6455.26437146698,8288.554305141792,1255.8495995549683,9246.51192035228,26730.564805855334,7351.911263614893,21007.18765303908,13884.631476277378,7978.950088671563,7871.612403779714,0.0,2943.563584941673,12848.156444026725,6617.836032830907,7608.097472092713,inf,21614.42467595709,inf,12064.765689151596,6831.911009920691,25925.904182292987,inf,inf,9334.509939269605,8212.481292072238,8624.095947107971,8881.32025258492,inf,8454.125724481248,6629.585559137925,18682.09693143672,20142.536475580036,7131.024421737689,7370.9612452662395,7738.611431592915,18023.841648884012,7747.6492952469225,8359.329480012027,10142.130192989236,inf,32003.497508256918,23941.12381781529,8414.45724105147,2920.650466521984,11407.030383095056,5091.714483972843,7871.612403779714,9059.611755746078,inf,10053.499265097666
