,stroma_ad_dysplasia_FA_HN11A_3_t.csv,dysplasia_FA_HN14_2_t.csv,stroma_ad_dysplasia_FA_HN14_3_t.csv,stroma_ad_carcinoma_FA_HN15_1_t.csv,stroma_ad_carcinoma_FA_HN14_1_t.csv,stroma_ad_dysplasia_FA_HN15_2_t.csv,dysplasia_FA_HN15_2_t.csv,stroma_ad_dysplasia_FA_HN11A_1_t.csv,carcinoma_FA_HN11A_5_t.csv,stroma_ad_dysplasia_FA_HN15_3_t.csv,stroma_ad_dysplasia_FA_HN11A_5_t.csv,dysplasia_FA_HN15_5_t.csv,dysplasia_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN15_5_t.csv,carcinoma_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN14_2_t.csv,stroma_ad_dysplasia_FA_HN15_1_t.csv,stroma_ad_carcinoma_FA_HN11A_1_t.csv,stroma_ad_carcinoma_FA_HN14_5_t.csv,dysplasia_FA_HN11A_4_t.csv,carcinoma_FA_HN11A_1_t.csv,dysplasia_FA_HN11A_1_t.csv,carcinoma_FA_HN15_2_t.csv,carcinoma_FA_HN14_2_t.csv,dysplasia_FA_HN15_1_t.csv,carcinoma_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN14_2_t.csv,carcinoma_FA_HN11A_4_t.csv,stroma_ad_dysplasia_FA_HN11A_4_t.csv,dysplasia_FA_HN15_3_t.csv,carcinoma_FA_HN14_4_t.csv,stroma_ad_carcinoma_FA_HN14_3_t.csv,carcinoma_FA_HN11A_3_t.csv,stroma_ad_dysplasia_FA_HN11A_2_t.csv,carcinoma_FA_HN15_1_t.csv,dysplasia_FA_HN11A_5_t.csv,stroma_ad_carcinoma_FA_HN15_4_t.csv,carcinoma_FA_HN14_3_t.csv,dysplasia_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN15_3_t.csv,stroma_ad_carcinoma_FA_HN15_2_t.csv,stroma_ad_carcinoma_FA_HN14_4_t.csv,stroma_ad_dysplasia_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN14_4_t.csv,stroma_ad_dysplasia_FA_HN15_4_t.csv,dysplasia_FA_HN11A_3_t.csv
stroma_ad_dysplasia_FA_HN14_2_t.csv,4996.240629710561,1473.5881583641178,1833.3907245196917,1235.3617803844604,1070.2169969387269,1236.957438959906,inf,2622.965380159513,3146.060170293769,1423.295699538332,1335.7614821586706,inf,880.588256821954,1236.6462939884107,2238.7525815508993,0.0,1129.5279803897872,439.07596651177937,955.100511560186,2119.385803261224,inf,6940.404364996906,inf,inf,1754.9476986830564,inf,1751.275825463323,inf,6572.171097074508,inf,inf,1006.3231176103914,inf,3424.732178037571,inf,1598.8761177775903,884.8226962262763,2121.523763910932,1394.9641221058682,1917.9949946562488,2000.8999291578998,874.6579659780925,1970.3461072707946,1064.0341308609932,858.6474943308592,1524.2836128075753,1308.621515875526
stroma_ad_dysplasia_FA_HN15_1_t.csv,4801.402336659877,2487.135579085369,2719.207388678535,1757.294176205299,470.3222096815839,1595.8907653230463,inf,1723.0718521475908,3006.5199217332597,1862.6215214471129,1082.993542920355,inf,1091.1630384986543,2219.3744633746833,3306.0743363859806,1129.5279803897872,0.0,1316.0112820476002,407.550232951196,3146.9983266069594,inf,6826.5265112558145,inf,inf,2677.3314523708887,inf,998.6745773265907,inf,6472.813245217062,inf,inf,446.5621343028308,inf,3007.108974891956,inf,2589.5747825340122,1021.9780237253268,3192.3984975074773,2426.607397806065,2909.630287539204,2843.461816684784,1094.0574711812455,950.4711358628747,2010.8684761240868,1807.059679031201,2551.644374078178,2119.963408822461
stroma_ad_carcinoma_FA_HN11A_1_t.csv,5305.270612905305,1453.6389329010617,1450.0551486216352,985.5085462628848,1208.3565075478803,1018.2328637895757,inf,2889.250477493397,3298.5128902518413,1119.6848190593375,1701.8894441272475,inf,695.9631362893671,932.0024182511686,2191.2820660403245,439.07596651177937,1316.0112820476002,0.0,1164.262261254812,1882.7943627230459,inf,7202.338837317414,inf,inf,1939.8044672130982,inf,2070.146752061836,inf,6846.348830557509,inf,inf,1024.7621821729515,inf,3807.7843971537786,inf,1302.6172524094873,742.668370075064,2142.26782225021,1285.868985647644,1614.6675884800982,1613.7534145172513,754.7755604658109,2204.6280045196168,809.7484016468643,547.9865277933404,1313.8540779766172,934.1412897501837
stroma_ad_carcinoma_FA_HN14_5_t.csv,4881.8281177490535,2303.7103803114005,2516.7111394667822,1537.8712234909474,373.5033231043598,1414.7657335007361,inf,1884.8305463587903,3071.1547729710883,1643.106781045483,1149.7492612697197,inf,904.760502297544,2045.3008837713528,3092.011790321383,955.100511560186,407.550232951196,1164.262261254812,0.0,2986.370759027377,inf,6878.726234873182,inf,inf,2490.3160670868588,inf,1166.6546482210026,inf,6536.188565783762,inf,inf,312.16274406844826,inf,3135.9750071270028,inf,2415.5362862525703,822.3313630187372,2977.9763797809824,2260.0310601175806,2725.12006577551,2629.7718837797565,864.7106462380689,1132.904374981134,1858.0790261729385,1646.5379400896832,2393.0320663230395,1896.1723702720674
dysplasia_FA_HN11A_4_t.csv,6511.635884897433,1009.2771571543738,965.3601394559494,1829.4924905628855,3046.4584008673974,2218.588352222762,inf,4698.3057521746605,4655.034643455611,2227.596847457801,3387.554880571745,inf,2285.047995749116,1022.6534464470684,927.6743205928358,2119.385803261224,3146.9983266069594,1882.7943627230459,2986.370759027377,0.0,inf,8144.205218292105,inf,inf,1600.6803985468541,inf,3812.8866239999875,inf,7746.069235376597,inf,inf,2876.447913487428,inf,5451.10776439288,inf,817.4470829181794,2401.3504090811484,1143.4837870862304,896.0506424630255,593.058514431566,1272.9290266987866,2421.3767915270955,4014.203253517234,1268.8924508945302,1434.0824377872555,758.6142809923924,1646.4754767280497
carcinoma_FA_HN11A_1_t.csv,inf,inf,inf,inf,inf,inf,362.37378695038115,inf,inf,inf,inf,554.2814635231163,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,724.4409764138104,inf,824.8997811348388,inf,199.30685828149535,inf,inf,217.1271455328361,inf,172.59428497533983,inf,454.02439985162687,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_1_t.csv,2152.958574107686,7328.51056052352,8328.537313268647,8121.470226908719,7171.087322548488,8062.619586862552,inf,5481.052238806637,4225.108741467496,8200.544014390305,5862.819732239705,inf,7625.288804941699,7685.062841423708,7814.031611257816,6940.404364996906,6826.5265112558145,7202.338837317414,6878.726234873182,8144.205218292105,inf,0.0,inf,inf,7161.126671610369,inf,6056.449204174294,inf,1095.086433718368,inf,inf,6944.550282663371,inf,3987.9263896612692,inf,7988.554230093327,7445.630229148143,7662.416193113752,7417.767291318258,8167.708584831887,8437.662305341632,7337.4329565645385,6630.235200249106,7504.133843955832,7573.260559447853,7561.116752791808,7990.557329016505
carcinoma_FA_HN15_2_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,533.9860488321834,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN14_2_t.csv,inf,inf,inf,inf,inf,inf,447.9610794564295,inf,inf,inf,inf,279.96140386147067,inf,inf,inf,inf,inf,inf,inf,inf,724.4409764138104,inf,inf,0.0,inf,268.54038010712554,inf,622.3869334574061,inf,inf,556.8681093521996,inf,673.3309663288978,inf,364.6261236927844,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN15_1_t.csv,5504.046819164283,725.2442722975787,2012.4272537167717,2705.247673630828,2593.316051703206,2497.1678692033433,inf,3968.3102730242695,4329.496742958039,2843.5779674266687,2919.155360091684,inf,2413.300565017623,1261.5535775272979,893.7613883914706,1754.9476986830564,2677.3314523708887,1939.8044672130982,2490.3160670868588,1600.6803985468541,inf,7161.126671610369,inf,inf,0.0,inf,3115.1386197433717,inf,6459.557773926137,inf,inf,2641.1707911651515,inf,4637.637036678119,inf,2006.5746377172334,2492.32460210192,652.6796141974214,1014.4528544237934,1716.4659665611687,1962.5681686379965,2211.9825350319425,3454.2288164273837,1974.4152954300394,1953.5995545870237,965.7649490919238,2471.182256528249
carcinoma_FA_HN14_1_t.csv,inf,inf,inf,inf,inf,inf,522.4045107464513,inf,inf,inf,inf,412.7040534616854,inf,inf,inf,inf,inf,inf,inf,inf,824.8997811348388,inf,inf,268.54038010712554,inf,0.0,inf,727.6418966483943,inf,inf,644.8004512656285,inf,772.7824137347039,inf,439.16223600723254,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_2_t.csv,3999.9568714517227,3099.79055451455,3502.942460688782,2666.3136205878936,1351.893217939475,2534.1019739676935,inf,974.6863646517502,2316.480558066723,2766.0828385933246,790.444104419967,inf,1999.5673537825387,2957.2009517575584,3859.012164170069,1751.275825463323,998.6745773265907,2070.146752061836,1166.6546482210026,3812.8866239999875,inf,6056.449204174294,inf,inf,3115.1386197433717,inf,0.0,inf,5691.3410008329165,inf,inf,1265.9330415410127,inf,2142.7760248739373,inf,3324.2149522237128,1898.6556092247433,3710.1041458424943,3053.0066998383386,3647.2567080721456,3656.7258518517124,1952.4178350243515,714.5745767202116,2726.512219856911,2538.051242239392,3217.157544611306,2921.118917629483
carcinoma_FA_HN11A_4_t.csv,inf,inf,inf,inf,inf,inf,312.28376451901363,inf,inf,inf,inf,507.3703922524083,inf,inf,inf,inf,inf,inf,inf,inf,199.30685828149535,inf,inf,622.3869334574061,inf,727.6418966483943,inf,0.0,inf,inf,135.8844348336956,inf,53.93439178697046,inf,333.37731515675256,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_4_t.csv,1737.9797930753923,6917.642116886159,7945.681930058475,7772.558499384756,6794.228008740633,7724.031584909637,inf,5191.807241798617,4170.977350003654,7845.107481424132,5538.8848610861605,inf,7280.917309193705,7281.316895314421,7241.221131702971,6572.171097074508,6472.813245217062,6846.348830557509,6536.188565783762,7746.069235376597,inf,1095.086433718368,inf,inf,6459.557773926137,inf,5691.3410008329165,inf,0.0,inf,inf,6604.991735836308,inf,3730.705997699492,inf,7611.929915750142,7111.5098105195875,7054.822112123958,7006.019959664647,7778.356614703181,8047.607140939528,6941.794983781224,6319.792973844307,7120.030852815396,7207.902781502716,7162.933690154748,7623.468284075201
dysplasia_FA_HN15_3_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,533.9860488321834,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN14_4_t.csv,inf,inf,inf,inf,inf,inf,266.933762873947,inf,inf,inf,inf,433.5809477846334,inf,inf,inf,inf,inf,inf,inf,inf,217.1271455328361,inf,inf,556.8681093521996,inf,644.8004512656285,inf,135.8844348336956,inf,inf,0.0,inf,181.02495192000526,inf,261.1508414738472,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_3_t.csv,4954.198128224,2264.0298467078205,2396.3642134837683,1453.8645643319185,482.01069108454647,1317.0327251423255,inf,2007.2871118477833,3021.0583875903603,1552.7630813539715,1171.4190035448491,inf,787.1852817566262,1920.9448818816347,3070.0635477281066,1006.3231176103914,446.5621343028308,1024.7621821729515,312.16274406844826,2876.447913487428,inf,6944.550282663371,inf,inf,2641.1707911651515,inf,1265.9330415410127,inf,6604.991735836308,inf,inf,0.0,inf,3222.9927458271536,inf,2295.8306294644044,735.7327280291092,3015.3046491227933,2184.623695487666,2601.9127934383114,2526.124142997512,938.1021740620707,1226.529511179804,1753.3255515031256,1518.5210687832714,2289.6102998226243,1792.7501697550472
carcinoma_FA_HN11A_3_t.csv,inf,inf,inf,inf,inf,inf,304.78728233093193,inf,inf,inf,inf,522.3234576591818,inf,inf,inf,inf,inf,inf,inf,inf,172.59428497533983,inf,inf,673.3309663288978,inf,772.7824137347039,inf,53.93439178697046,inf,inf,181.02495192000526,inf,0.0,inf,381.78719815325314,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_2_t.csv,2018.1379324171282,4673.2540070031155,5234.406804369929,4553.513564208728,3376.345969908969,4450.41053673508,inf,1523.4644773093482,1417.4858743373675,4662.3450303965,2169.184920541945,inf,3955.3496395661296,4629.199199864672,5365.834777151648,3424.732178037571,3007.108974891956,3807.7843971537786,3135.9750071270028,5451.10776439288,inf,3987.9263896612692,inf,inf,4637.637036678119,inf,2142.7760248739373,inf,3730.705997699492,inf,inf,3222.9927458271536,inf,0.0,inf,4993.135078894055,3786.1080803954765,5203.725469398555,4615.258642928918,5315.831814347192,5406.7313358420815,3807.201353465255,2682.4316577767977,4403.176731408287,4256.858805896249,4854.618578676357,4674.9669641175
carcinoma_FA_HN15_1_t.csv,inf,inf,inf,inf,inf,inf,126.79231514236953,inf,inf,inf,inf,248.48954407349794,inf,inf,inf,inf,inf,inf,inf,inf,454.02439985162687,inf,inf,364.6261236927844,inf,439.16223600723254,inf,333.37731515675256,inf,inf,261.1508414738472,inf,381.78719815325314,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_5_t.csv,6235.9519452864115,1367.4534939429645,688.7842707122554,1245.5914902739914,2453.232340924119,1651.123626567894,inf,4162.384090760746,4262.880448400664,1627.1848245396932,2889.58075430142,inf,1698.0527104182497,897.3605754544151,1415.0257012771292,1598.8761177775903,2589.5747825340122,1302.6172524094873,2415.5362862525703,817.4470829181794,inf,7988.554230093327,inf,inf,2006.5746377172334,inf,3324.2149522237128,inf,7611.929915750142,inf,inf,2295.8306294644044,inf,4993.135078894055,inf,0.0,1804.0307120938462,1584.7756612829558,1101.857033727154,581.25397782296,1151.8589907512694,1816.3149552274251,3472.6258953674146,699.3710456153729,944.1934739545668,1127.5339061396298,1078.6205756852232
stroma_ad_carcinoma_FA_HN15_4_t.csv,5481.9693321257955,2047.0395794983174,1815.3419496376976,844.1758424111019,757.3985387387745,695.5775669648077,inf,2643.174710569886,3507.0297311440213,939.762532763458,1711.219957799211,inf,395.4367656043207,1529.810270639843,2757.346646331524,884.8226962262763,1021.9780237253268,742.668370075064,822.3313630187372,2401.3504090811484,inf,7445.630229148143,inf,inf,2492.32460210192,inf,1898.6556092247433,inf,7111.5098105195875,inf,inf,735.7327280291092,inf,3786.1080803954765,inf,1804.0307120938462,0.0,2776.483214183278,1923.991957491416,2076.042663663668,1883.1226496472252,608.4865390658297,1866.4983677038367,1348.4037977832957,1039.1709594668282,1892.767095796882,1150.7566689693383
