,topology_carcinoma_10_clean.csv,topology_dysplasia_18_clean.csv,topology_ad_carcinoma_2_clean.csv,topology_carcinoma_2_clean.csv,topology_ad_carcinoma_10_clean.csv,topology_ad_carcinoma_9_clean.csv,topology_dysplasia_5_clean.csv,topology_ad_carcinoma_3_clean.csv,topology_dysplasia_14_clean.csv,topology_ad_carcinoma_1_clean.csv,topology_dysplasia_13_clean.csv,topology_dysplasia_17_clean.csv,topology_carcinoma_8_clean.csv,topology_dysplasia_10_clean.csv,topology_carcinoma_20_clean.csv,topology_dysplasia_11_clean.csv,topology_ad_carcinoma_8_clean.csv,topology_carcinoma_13_clean.csv,topology_ad_carcinoma_4_clean.csv,topology_carcinoma_9_clean.csv,topology_ad_carcinoma_12_clean.csv,topology_carcinoma_4_clean.csv,topology_ad_carcinoma_15_clean.csv,topology_ad_carcinoma_5_clean.csv,topology_ad_dysplasia_8_clean.csv,topology_dysplasia_7_clean.csv,topology_carcinoma_17_clean.csv,topology_dysplasia_19_clean.csv,topology_carcinoma_5_clean.csv,topology_dysplasia_8_clean.csv,topology_carcinoma_7_clean.csv,topology_carcinoma_19_clean.csv,topology_ad_carcinoma_11_clean.csv,topology_carcinoma_18_clean.csv,topology_carcinoma_11_clean.csv,topology_carcinoma_16_clean.csv,topology_dysplasia_12_clean.csv,topology_ad_dysplasia_1_clean.csv,topology_dysplasia_1_clean.csv,topology_ad_dysplasia_3_clean.csv,topology_ad_carcinoma_6_clean.csv,topology_dysplasia_16_clean.csv,topology_dysplasia_15_clean.csv,topology_dysplasia_4_clean.csv,topology_ad_dysplasia_2_clean.csv,topology_ad_carcinoma_7_clean.csv,topology_ad_carcinoma_13_clean.csv,topology_ad_dysplasia_6_clean.csv,topology_ad_dysplasia_9_clean.csv,topology_ad_carcinoma_14_clean.csv,topology_carcinoma_3_clean.csv,topology_carcinoma_6_clean.csv,topology_ad_dysplasia_4_clean.csv,topology_dysplasia_6_clean.csv,topology_ad_dysplasia_10_clean.csv,topology_ad_dysplasia_5_clean.csv,topology_carcinoma_14_clean.csv,topology_carcinoma_12_clean.csv,topology_carcinoma_15_clean.csv,topology_carcinoma_1_clean.csv
topology_carcinoma_10_clean.csv,1.489291059174709e-308,13.131532928711394,9.195188197941736,7.298911390842157,10.404451198155925,9.451884276822973,6.957567726937439,18.80273185923766,11.970571085146034,10.618418951412949,4.7082401273638155,9.690994379945678,25.665543164409648,6.004671063976635,7.349146200125482,6.727461321269253,12.980990619835367,8.026008592305606,11.443712923612221,6.651114200303992,9.013813096228866,6.511539176797969,21.931949930304395,14.006039195026096,17.986314046198906,9.155123214995285,5.900772924565153,10.092096139571632,5.882506731164075,7.601522033666774,7.626655461466413,5.471466895695418,11.501999255258708,7.442159718849239,5.779129039919619,6.885026485291547,4.894117643686795,6.671332236079145,7.722412209142152,12.555407729358532,14.204685804297736,14.927248775037622,11.410712084727749,5.634579337048702,9.990908025368068,15.049620918501196,13.726427926262545,16.797658393584463,17.02373725514552,8.75407997145896,7.802168270259856,8.260380335536851,13.534772858877597,7.648396064398198,41.005476815544725,13.884199157209096,5.957506435438749,6.177610461550596,8.366348211186782,8.076127513453557
topology_dysplasia_18_clean.csv,13.131532928711394,9.159353448503834e-309,8.93917807473574,12.64295817975258,8.526051520147046,8.727973723886478,12.672823976577451,20.491620811372346,9.9947094575197,8.647354709706658,11.772088697704788,11.955876057000548,27.354432116544338,12.339572360597,11.568746389479154,12.422522828221192,11.269226659157873,11.928682336338339,8.131005375578063,12.630854527783413,8.8043305154326,12.39505688844012,24.284708458448208,10.226809311198307,15.794308058103594,11.588643074442283,11.978657114931803,12.375473191783858,12.508878372006995,11.435313938121658,12.51112908814989,13.738991871608746,13.178970210325225,14.19975125686572,12.263843355496299,13.43142396395027,12.522578292022924,10.267099701143392,12.914707742794448,7.491616821258754,9.326022686961213,11.809540723919103,10.549457138730322,13.001890163111606,9.13229108495166,10.668025215099359,13.622572984330347,18.486547345719153,14.564099079081249,9.031341410100413,13.022692699082633,12.077045816389568,6.603518915500626,11.82700443487344,42.694365767679415,10.285952861248033,10.354064523770411,11.299269146955567,11.754949591309423,12.648385130577218
topology_ad_carcinoma_2_clean.csv,9.195188197941736,8.93917807473574,6.10946381625619e-309,7.803133030790132,6.319748614146782,5.113169118437744,8.02646357502144,23.768248498193074,8.192807594353575,9.288638905667952,6.250414041682209,6.218807206641461,30.63105980336506,10.82006339517556,5.426448011570191,7.160656889909568,8.670923798879718,6.482804607828139,8.19860886839777,7.905121444872495,5.755210595715685,10.536186704745319,25.94395499306991,9.845153112957325,13.457242428109016,6.804178539401037,6.311231849424324,12.593828696870444,7.528193771821709,5.364983352050633,7.5324693900715864,10.372216429675799,16.45559789714595,10.880218713947237,7.92817557147939,9.358718188671912,8.900754375035946,4.899169389102548,8.211106349142035,8.427039103538004,8.275208688619507,10.290333068319658,7.744276068276714,8.579880368844744,6.899294695437928,11.14696228958293,10.499099420240356,21.763175032539877,13.862418620621282,5.998442908199727,9.499692807593654,6.326028279228183,8.75600831005303,5.831802752147716,45.970993454500146,10.260498487930015,7.654919797114488,6.207164452865232,6.100944790570747,7.79610472167628
topology_carcinoma_2_clean.csv,7.298911390842157,12.64295817975258,7.803133030790132,1.0334790104388157e-308,8.356916136114277,8.02427029839659,7.23035187728557,24.659632520432872,11.679663569439958,10.18002292790775,5.689102325905408,6.639694132654483,31.52244382560486,11.711447417415355,6.149373534719723,6.969500751794131,10.266227470700423,5.689102325905408,9.53858073681308,7.6377499518503384,7.976546651386908,11.427570726985117,27.08224926809868,10.21201859799804,16.675624567631452,6.995675080525893,6.348038644476692,14.233490399969895,5.585688605738115,7.115993929506098,4.61837946699287,5.004389944192265,17.346981919385748,7.266321530367498,6.297952709255629,6.541482339323502,6.630028821087578,5.924382959719441,7.544282332870907,12.16611591167714,12.787436062581891,14.188068927814902,11.17725902799557,6.419324014720985,9.9535915146963,11.079338483181772,10.916185657785185,22.654559054779675,15.862888460774684,7.506963921480278,10.391076829833452,6.639694132654483,12.773800982725032,4.593464487221303,46.86237747673994,12.504248926725053,8.546303819354284,6.118710753438578,5.99362414860577,8.00007819567284
topology_ad_carcinoma_10_clean.csv,10.404451198155925,8.526051520147046,6.319748614146782,8.356916136114277,9.00284636515058e-309,5.21948880225026,8.818594702692522,18.127228431266268,7.999664814837864,6.481509540082647,7.595084377337091,10.253995122515619,24.990039736438256,14.28603429802836,7.662890287890504,7.8040781668183214,12.740152145752056,7.986077676172407,4.529148797467064,8.808105574687275,7.8435629453674025,8.99194002057872,25.514878839761845,10.896769104699338,12.674999454596884,9.830626642966678,7.0206067792154485,13.06684925438011,8.300242503722465,6.811546792244463,8.197028423245822,10.907650048042557,17.0398751202469,11.481244173558977,8.834642326173507,9.963360744295782,9.818561565227025,6.024575222836553,8.864341131860389,7.998829432342584,7.660747819550778,10.042201112745747,7.5740884070358225,9.083696456419437,10.46232403212418,9.443390992963932,14.292532777831376,16.12215496561307,11.634914227912564,7.295658267816299,9.089643796336981,7.206065298355258,8.303993124645224,7.931463700504806,40.32997338757333,10.955912654749064,8.194051090205768,7.216093162088676,9.041851639158175,8.465963608918967
topology_ad_carcinoma_9_clean.csv,9.451884276822973,8.727973723886478,5.113169118437744,8.02427029839659,5.21948880225026,4.496817995964176e-309,8.33194576515125,21.106754393962984,7.84663303058639,6.627144801437864,6.74996323860023,7.274469159818898,27.969565699134975,9.696180405141114,6.660870250308962,7.419284801626339,10.62350083909677,6.8599610810396,5.537114764167683,8.120700590215296,5.179480163966356,8.672909087183513,23.28246088883982,9.68055483856255,12.908793353398208,7.375396960762103,6.593594616892254,9.89267474870993,7.76730644600196,5.52849801754774,7.779235015514036,10.598899209324044,13.794103792915863,11.112047068574482,8.358324284263944,9.612336695442409,9.363998180045398,5.361637131471976,8.492838931816756,8.20943916217224,7.8829983110052915,10.165364966544544,7.462133617725615,8.86474110382457,7.48279806942746,11.009646682815713,12.976847164269245,19.101680928309786,11.887827221742075,4.294193698169855,8.60105196903573,6.718162596847716,8.594507848009595,6.615778086942676,43.30949935027005,9.640227041186932,5.510735811972409,6.645776868098249,6.497628919209561,8.307005909348195
topology_dysplasia_5_clean.csv,6.957567726937439,12.672823976577451,8.02646357502144,7.23035187728557,8.818594702692522,8.33194576515125,1.2119361737143506e-308,20.586614721707114,11.438143434891423,9.409677136092487,6.332217071609177,7.794608832074772,27.449426026879102,8.316599404226714,6.985253397102124,5.680160317084333,11.341546241584062,6.3090009985705136,10.140634392688366,7.28381776944844,7.907217436571795,7.354552928259359,22.931925735970154,10.699250468382676,17.251735329443356,7.474140574189445,6.066144649909544,10.083166867841369,6.778261545456962,5.589652712703827,6.739694516222843,6.46835856077603,13.273964120659988,8.459440199945382,5.79357780343883,7.859825260715015,5.9623151871737115,6.111316367131009,8.15770053116098,12.01671827808639,13.1303465299752,14.322639782200259,10.863419365330827,7.054822600431539,9.279040124647722,12.618241877699466,12.674874397839027,18.581541256053914,16.352447816499442,7.668195348898454,8.501146125829644,6.842696850119099,12.926282443593323,6.584371182733619,42.78935967801418,12.495415148643797,5.527313804738667,6.463956517118474,6.582465348717328,8.467944384922113
topology_ad_carcinoma_3_clean.csv,18.80273185923766,20.491620811372346,23.768248498193074,24.659632520432872,18.127228431266268,21.106754393962984,20.586614721707114,1.1449568685017953e-308,21.72318736400451,14.479609592525122,23.510971986601476,28.381223553781886,9.631791275686801,12.948185103017515,23.900934211112386,21.300099669987468,30.867380577018324,26.11330610743867,15.569639629795304,17.021882568582534,21.48195695522797,15.710481007112719,13.84428970888311,22.546503851998445,21.17428571260909,27.957855074232945,24.481033305716473,11.214079645253058,21.090675336744358,24.93877522351073,22.81231689628826,20.578766067600462,7.312650601047125,18.726129264089252,20.231961774370184,23.92794534093811,18.029603699345294,20.68230509896439,21.66446775546978,16.40349920812194,19.439522367125694,20.999999854355384,19.26287692600374,18.240308505711887,28.589552463390447,27.570619424230202,28.142389544863924,8.65702273798537,11.557955480158938,17.769805589993343,14.268555690599419,23.602132403390513,21.618938871942987,25.370208784067447,22.202744956307072,22.60564740204817,16.113328701078586,24.28019945068714,27.169080070424442,26.51596386437125
topology_dysplasia_14_clean.csv,11.970571085146034,9.9947094575197,8.192807594353575,11.679663569439958,7.999664814837864,7.84663303058639,11.438143434891423,21.72318736400451,2.011699342670922e-308,7.853327353018718,10.685017260713796,10.971980057791827,28.585998669176497,12.133727271852443,10.587856097192688,11.283988893602132,9.144193213013814,10.925695492409215,8.880096347783905,11.534332404405674,7.751522257285247,11.130790661508943,29.31393217081567,8.019054355608315,15.693835419103504,10.657805215716138,10.964257839976035,16.465173302686885,11.402101625595396,10.413945548384978,11.436266907648738,12.521953130649344,14.410536762957385,13.091622290770282,11.055216779090689,12.343931712085599,11.208300206216283,9.370338177946003,11.873829344510899,11.691876515669177,9.315594137789741,12.245410629956172,8.276010647891358,11.943034288315655,8.03568921534708,10.165826757429155,8.77555608718453,19.718113898351312,14.602686229541831,7.97404524912249,12.556531884507145,11.132269119766459,9.54285049331394,10.859174601834809,43.925932320311574,9.066610798159415,9.382259532572899,10.114002611739465,10.564411279034513,11.775430919091693
topology_ad_carcinoma_1_clean.csv,10.618418951412949,8.647354709706658,9.288638905667952,10.18002292790775,6.481509540082647,6.627144801437864,9.409677136092487,14.479609592525122,7.853327353018718,7.42761315592307e-309,9.031362394076353,13.901613961256764,21.34242089769711,8.811310988738619,9.421324618587263,8.210395979214159,16.3877709844932,11.633696514913552,5.804274682583105,9.27107860414426,7.002347362702849,9.814732132972974,23.46626179234142,9.797186263723232,12.32531893867765,13.478245481707823,10.00142371319135,10.617502924212635,8.58178106739762,10.459165630985607,8.825365253345405,11.56509805016059,11.16611559735947,12.253951597677318,9.485809573450997,10.560323655846744,10.464760359781877,6.2026955064392695,9.198767154416633,8.049993518573373,8.083941758850635,9.893499924045518,7.493479515175437,9.448349159245208,14.109942870865323,13.09100983170508,13.662779952338802,12.474536126871925,11.373550805265307,4.592024669981868,9.01836306663931,9.12252281086539,8.45187348434063,10.890599191542329,36.682354548832194,9.417404088671828,6.654769373309712,9.80058985816202,12.689470477899318,12.036354271846129
