,topology_carcinoma_10_clean.csv,topology_dysplasia_18_clean.csv,topology_ad_carcinoma_2_clean.csv,topology_carcinoma_2_clean.csv,topology_ad_carcinoma_10_clean.csv,topology_ad_carcinoma_9_clean.csv,topology_dysplasia_5_clean.csv,topology_ad_carcinoma_3_clean.csv,topology_dysplasia_14_clean.csv,topology_ad_carcinoma_1_clean.csv,topology_dysplasia_13_clean.csv,topology_dysplasia_17_clean.csv,topology_carcinoma_8_clean.csv,topology_dysplasia_10_clean.csv,topology_carcinoma_20_clean.csv,topology_dysplasia_11_clean.csv,topology_ad_carcinoma_8_clean.csv,topology_carcinoma_13_clean.csv,topology_ad_carcinoma_4_clean.csv,topology_carcinoma_9_clean.csv,topology_ad_carcinoma_12_clean.csv,topology_carcinoma_4_clean.csv,topology_ad_carcinoma_15_clean.csv,topology_ad_carcinoma_5_clean.csv,topology_ad_dysplasia_8_clean.csv,topology_dysplasia_7_clean.csv,topology_carcinoma_17_clean.csv,topology_dysplasia_19_clean.csv,topology_carcinoma_5_clean.csv,topology_dysplasia_8_clean.csv,topology_carcinoma_7_clean.csv,topology_carcinoma_19_clean.csv,topology_ad_carcinoma_11_clean.csv,topology_carcinoma_18_clean.csv,topology_carcinoma_11_clean.csv,topology_carcinoma_16_clean.csv,topology_dysplasia_12_clean.csv,topology_ad_dysplasia_1_clean.csv,topology_dysplasia_1_clean.csv,topology_ad_dysplasia_3_clean.csv,topology_ad_carcinoma_6_clean.csv,topology_dysplasia_16_clean.csv,topology_dysplasia_15_clean.csv,topology_dysplasia_4_clean.csv,topology_ad_dysplasia_2_clean.csv,topology_ad_carcinoma_7_clean.csv,topology_ad_carcinoma_13_clean.csv,topology_ad_dysplasia_6_clean.csv,topology_ad_dysplasia_9_clean.csv,topology_ad_carcinoma_14_clean.csv,topology_carcinoma_3_clean.csv,topology_carcinoma_6_clean.csv,topology_ad_dysplasia_4_clean.csv,topology_dysplasia_6_clean.csv,topology_ad_dysplasia_10_clean.csv,topology_ad_dysplasia_5_clean.csv,topology_carcinoma_14_clean.csv,topology_carcinoma_12_clean.csv,topology_carcinoma_15_clean.csv,topology_carcinoma_1_clean.csv
topology_carcinoma_13_clean.csv,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,37.82834873941063,43.84318873338589,56.9135475182255,30.79387406326086,56.9135475182255,20.597340213758624,41.948471659780466,56.9135475182255,56.9135475182255,56.9135475182255,1.0880334280455464e-308,56.9135475182255,48.863164677713314,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,44.02822125198539,44.76457690403866,49.236542226407785,56.9135475182255,41.792622209657566,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.27472729818502,56.9135475182255,44.2381348521489,48.53045351067945,34.03124858452148,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,53.1203089551653,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255,56.9135475182255
topology_ad_carcinoma_4_clean.csv,33.75283713372936,21.300946917482605,26.596804586833464,12.625879597597034,13.237205236287828,24.032838957311597,23.500982792332795,73.91348446706051,43.65415411959808,17.056686733724362,35.54597801569321,27.714886312806357,62.760461912404686,53.10556343155928,33.08688733135549,25.642182224130234,27.852824788004753,56.9135475182255,1.0778138091713434e-308,40.92560494333103,20.390301103995824,17.533936765941014,17.368837705372414,9.64068773026591,10.382538835111902,81.48609908711252,66.72508846756872,14.168561036866222,15.610338542014304,74.15479414395914,19.415520997418554,27.06362954884538,29.30879425252334,21.807297401525883,25.993882846380302,23.871284697492,40.11432840686623,47.158899519579826,56.633768163613226,24.183413142289993,19.950696197367648,14.45033575166996,21.681979566824637,19.434166705790584,28.496562099080872,19.950696197367645,22.7205430120358,34.60990030841792,16.144493276823198,28.762152695830135,16.844831763222903,19.01183242344233,12.926201036389557,12.397746649883727,35.01357075237611,15.010910725199174,18.16740809191677,15.202277386279924,18.351239628830964,20.384198427037802
topology_carcinoma_9_clean.csv,24.62939624820372,27.705823052276926,27.025437647049998,40.92560494333103,40.92560494333103,23.7175989476696,29.778446602697286,49.221018166885436,31.66955858562086,40.92560494333103,35.54597801569321,34.450054517366084,47.19421859924972,34.20577874335685,18.850547378347002,34.62258461435791,21.946248085269882,48.863164677713314,40.92560494333103,6.91324206557556e-309,40.92560494333103,40.92560494333103,38.522855945360995,40.92560494333103,40.92560494333104,53.98004656350196,27.877297376114274,40.92560494333103,26.23509334762709,41.553035719523024,27.88883620368456,28.855865046170962,29.932237055772518,40.92560494333103,38.405753825494045,33.10781658636593,31.048907977095823,20.57314517642756,17.27732345923818,31.43861502298796,36.74437094821589,40.92560494333103,34.289804537961196,40.92560494333103,34.45639004244523,40.92560494333103,40.92560494333103,23.974956252835494,40.92560494333104,34.30546718237929,40.92560494333103,40.92560494333103,40.92560494333103,40.92560494333103,27.73944733216159,40.92560494333103,32.145485197162,37.0983809005766,30.716578203414006,37.69653929331534
topology_ad_carcinoma_12_clean.csv,32.73547579574348,18.581172810840314,19.261558216067243,12.315751930476637,12.195176730460261,22.569396915447637,16.508549260419954,73.91348446706051,42.636792781612215,11.729038637401741,35.54597801569321,18.183089148946916,62.760461912404686,53.10556343155928,27.43644848477024,11.664411248759322,26.835463450018874,56.9135475182255,20.390301103995824,40.92560494333103,5.8198057234764e-309,9.752260548362827,12.673031412230301,17.900639793796085,18.832052028608118,81.48609908711252,66.72508846756872,12.799149498877313,15.610338542014304,74.15479414395914,18.39815965943268,17.43113081694628,16.354758807344723,9.702654292053175,11.143616775271994,15.91094763300127,40.11432840686623,46.619707030151105,56.633768163613226,14.84838084012928,25.709895545668275,19.613344784360564,13.499920313085155,11.97324369800338,11.830605820672005,23.333386616771364,16.027278828896183,29.830749401599718,15.47689584034157,15.22864254145145,11.421876207005525,19.270376800149762,15.420017983196388,14.473657015599327,33.996209414390236,19.49326070429731,14.141510665955236,14.06232072467455,18.351239628830964,10.925614919838495
topology_carcinoma_4_clean.csv,36.15540872295049,23.9365254659255,24.616910871152427,7.1480054472837224,11.497507757723952,27.924749570532825,21.86390191550514,73.91348446706051,43.84318873338588,12.851772828682826,35.54597801569321,17.5395642441843,62.760461912404686,53.10556343155928,32.79180113985542,17.019763903844506,32.190816105104055,56.9135475182255,17.533936765941014,40.92560494333103,9.752260548362827,1.918476742450678e-308,12.748566341141752,14.4393072935543,18.28448617415288,81.48609908711252,66.72508846756872,12.799149498877313,15.610338542014302,74.15479414395914,23.753512314517863,22.78648347203146,21.710111462429904,9.40310445088781,16.544742176449773,22.44662543844384,40.11432840686623,47.158899519579826,56.633768163613226,20.203733495214465,24.478020566285736,15.709628111556526,19.965297899986858,9.258844637168536,17.629097531310048,19.7163781552155,14.365229666724487,34.60990030841792,16.415636978945557,18.586830627208087,5.968760159910672,13.365352731497365,12.421292423570307,12.088642887682113,39.35156206947542,15.52196472751131,19.85415439239274,9.346992968173437,18.351239628830967,13.945809224887084
topology_ad_carcinoma_15_clean.csv,27.076652053900276,22.51929394711803,15.873181712249732,12.748566341141753,12.748566341141753,19.497302483096345,20.446670396697666,73.91348446706051,34.872652863855976,11.128369803369836,35.54597801569321,17.06789816442526,62.760461912404686,45.43754896329385,31.37456962104795,15.602532385037037,30.77358458629659,56.9135475182255,17.368837705372414,38.522855945360995,12.673031412230301,12.748566341141752,1.359140543682595e-308,13.8635629040294,17.84793347605001,81.48609908711252,62.24452561772212,12.799149498877311,14.127416490354605,74.15479414395914,22.336280795710394,21.36925195322399,20.292879943622438,12.6730314122303,12.673031412230301,16.165651155701667,40.11432840686623,38.85556711239486,53.35477203855284,18.786501976406996,22.64797418472041,17.613186227842135,12.237339709203823,12.748566341141753,15.76872695694972,19.77901692305432,14.190830850996267,22.06660948384348,13.015901342906012,15.919649817015666,12.748566341141752,14.782584250304836,12.748566341141753,12.673031412230301,30.607832910572725,15.532234570895938,12.348483216797938,12.748566341141752,18.351239628830967,12.748566341141753
topology_ad_carcinoma_5_clean.csv,30.273120202685245,16.118817217782077,26.234001486580567,13.872999855651798,13.38441073312947,20.228990208910744,18.017597324249138,73.91348446706051,40.17443718855398,15.048866375507657,35.54597801569321,20.780616966582482,62.760461912404686,50.739333287991855,26.74437113345037,18.707912877906367,24.373107856960644,56.9135475182255,9.64068773026591,40.92560494333103,17.900639793796085,14.4393072935543,13.8635629040294,9.03785541528497e-309,12.065158099228881,81.48609908711252,66.72508846756872,12.799149498877313,15.610338542014302,74.15479414395914,15.935804066374445,20.615961253853172,28.430027510272552,19.494699783017452,22.15360125406225,22.52197381298207,40.11432840686623,44.15735143709286,56.633768163613226,20.382909950206752,24.074462291267594,14.474238393331888,17.841697974506584,14.434211377160324,22.829444704520498,23.871796548959082,16.34487320501203,31.545256066224894,15.028714395477166,23.98891970632053,14.7862298398635,21.183060979640786,10.97941413333379,12.397746649883729,33.94163430638778,19.77872598195495,14.536626891816608,12.663325509213635,18.351239628830967,14.61381617546425
topology_ad_dysplasia_8_clean.csv,36.1554087229505,28.18397531701096,27.807323887111494,16.302907052832374,15.149190263366236,31.461967327269974,26.1113517665906,73.91348446706053,43.84318873338589,13.4822568726835,35.54597801569321,21.439743851921804,62.76046191240469,53.10556343155929,37.039250990940886,21.26721375492997,36.438265956189525,56.9135475182255,10.382538835111902,40.92560494333104,18.832052028608118,18.28448617415288,17.84793347605001,12.065158099228881,9.190440164027157e-309,81.48609908711254,66.72508846756872,16.113960505906626,16.119426063288245,74.15479414395915,28.000962165603326,27.033933323116926,27.204345385125947,20.525744312724584,22.77092768963712,22.071749688573647,40.114328406866235,47.15889951957983,56.633768163613226,24.451183346299928,20.153027340663684,10.790484074156964,20.88976173697837,18.906789942329794,23.72455592886972,13.137369595050622,12.338004176923903,34.60990030841792,11.366608833971881,22.601749059027874,18.239115539572758,13.137369595050622,9.534973600949918,13.28969504143393,41.596923909027,9.969698688749894,23.03408107777757,16.62602008117068,18.351239628830967,18.428538589707827
topology_dysplasia_7_clean.csv,67.53156663087572,81.48609908711252,81.00548421055194,81.48609908711252,81.48609908711252,77.69764551117156,81.48609908711252,42.858209784582655,56.1959366780712,81.48609908711252,74.82209531524626,81.48609908711252,30.665446385163428,47.0653535455691,72.83059394184895,81.48609908711252,73.43157897660032,44.02822125198539,81.48609908711252,53.98004656350196,81.48609908711252,81.48609908711252,81.48609908711252,81.48609908711252,81.48609908711254,6.92457767690582e-309,30.25837689114084,81.48609908711252,78.37548601850834,12.427010843978934,81.48609908711252,81.48609908711252,81.48609908711252,81.48609908711252,81.48609908711252,81.48609908711252,49.35501673793755,53.647335396468094,39.14813047031012,81.48609908711252,79.50632012732606,81.48609908711252,81.48609908711252,81.48609908711252,81.48609908711252,81.48609908711252,81.48609908711252,70.43629302501948,81.48609908711254,81.48609908711252,81.48609908711252,78.97209189097414,81.48609908711252,81.48609908711252,66.27083301222896,81.48609908711252,81.48609908711252,80.03888961324054,68.4121989890881,81.48609908711252
topology_carcinoma_17_clean.csv,37.27318973973487,51.42749272463804,50.747107319411114,66.72508846756872,66.72508846756872,47.43926862003072,53.500116275058396,40.61195489449021,31.669558585620862,66.72508846756872,46.89804594052604,58.1717241897272,31.40180203721669,21.72253261308934,42.57221705070811,58.34425428671903,43.17320208545948,44.76457690403866,66.72508846756872,27.877297376114274,66.72508846756872,66.72508846756872,62.24452561772212,66.72508846756872,66.72508846756872,30.25837689114084,1.142201430478177e-308,66.37033982170642,54.11239072374137,19.234416673992424,51.61050587604568,52.57753471853208,53.65390672813363,66.72508846756872,62.12742349785516,56.829486258727044,34.1248802746083,23.388958505327253,11.292887028741731,55.16028469534908,64.62166832433016,66.72508846756872,58.01147421032232,66.72508846756872,58.17805971480635,66.72508846756872,66.72508846756872,40.17791613387864,66.72508846756872,58.027136854740405,66.72508846756872,66.72508846756872,66.72508846756872,66.72508846756872,36.01245612108812,66.72508846756872,55.86715486952311,64.97567827669089,58.59387557952829,61.41820896567645
topology_dysplasia_19_clean.csv,36.15540872295049,24.11300452283973,24.79338992806666,12.799149498877313,12.799149498877313,28.101228627447057,22.040380972419367,73.91348446706051,43.84318873338588,12.799149498877313,28.642451306951727,17.368773057750573,62.59931709322976,53.10556343155928,32.96828019676965,17.196242960758735,32.367295162018294,49.236542226407785,14.168561036866222,40.92560494333103,12.799149498877313,12.799149498877313,12.799149498877311,12.799149498877313,16.113960505906626,81.48609908711252,66.37033982170642,1.8060443862438156e-308,15.610338542014304,74.15479414395914,23.929991371432095,22.962962528945695,21.88659051934414,12.799149498877313,16.00144934975475,20.42730758703318,40.11432840686623,47.158899519579826,56.633768163613226,20.380212552128693,24.294417524180965,13.873452619314989,19.245319635437905,12.799149498877311,18.43328308212392,17.903788711902905,14.168561036866222,34.60990030841792,13.440080122925366,17.51336039273737,12.799149498877313,14.16856103686622,12.799149498877313,12.799149498877311,39.528041126389645,12.799149498877313,19.67334237795465,12.799149498877313,18.351239628830964,14.122288281801318
topology_carcinoma_5_clean.csv,30.246220974239755,21.089751905216076,21.770137310443005,15.610338542014304,15.610338542014304,25.077976009823402,19.017128354795712,73.61645762189184,35.72046400924181,15.610338542014304,35.54597801569321,18.27993011059877,62.760461912404686,43.68031730615074,29.945027579146,16.207226021922647,29.34404254439464,56.9135475182255,15.610338542014304,26.23509334762709,15.610338542014304,15.610338542014302,14.127416490354605,15.610338542014302,16.119426063288245,78.37548601850834,54.11239072374137,15.610338542014304,8.77715293888915e-309,65.94847517452942,20.90673875380844,19.93970991132204,21.031322874461452,15.610338542014302,16.55892664417271,22.391780397364613,31.04890797709582,38.36897133309081,42.81950369499964,17.356959934505042,25.723914508951914,15.610338542014302,19.610312224609793,15.610338542014302,17.418703757973617,18.900861861525087,15.610338542014304,30.059930539318373,15.610338542014304,19.32719649362255,15.610338542014304,16.21212629220679,15.610338542014302,15.610338542014304,36.504788508766,15.798066907300337,19.499168717015678,10.863287552949515,9.963287029420256,15.610338542014304
topology_dysplasia_8_clean.csv,55.10455578689678,69.25885877179994,68.57847336657301,74.15479414395914,74.15479414395914,65.27063466719261,71.33148232222031,40.61195489449021,45.20323880102804,72.5639685996675,64.72941198768794,74.15479414395914,28.42984734283559,40.38176373534205,60.40358309787002,74.15479414395914,61.00456813262138,41.792622209657566,74.15479414395914,41.553035719523024,74.15479414395914,74.15479414395914,74.15479414395914,74.15479414395914,74.15479414395915,12.427010843978934,19.234416673992424,74.15479414395914,65.94847517452942,1.0401648231627773e-308,69.44187192320757,70.40890076569399,71.48527277529553,74.15479414395914,74.15479414395914,74.15479414395914,36.928005893958606,41.22032455248916,26.721119626331188,72.99165074251098,67.07930928334714,74.15479414395914,74.15479414395914,74.15479414395914,74.15479414395914,74.15479414395914,74.15479414395914,58.00928218104055,74.15479414395915,74.15479414395914,74.15479414395914,74.15479414395914,74.15479414395914,74.15479414395914,53.84382216825002,74.15479414395914,73.69852091668503,67.61187876926161,55.98518814510916,74.15479414395914
