,carcinoma_FA_HN11A_3_total.csv,stroma_ad_dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_5_total.csv,stroma_ad_carcinoma_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN15_2_total.csv,stroma_ad_carcinoma_FA_HN11A_2_total.csv,dysplasia_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN15_4_total.csv,carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN14_5_total.csv,carcinoma_FA_HN11A_1_total.csv,dysplasia_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN14_2_total.csv,carcinoma_FA_HN11A_4_total.csv,carcinoma_FA_HN15_1_total.csv,carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN15_4_total.csv,stroma_ad_dysplasia_FA_HN14_4_total.csv,dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_1_total.csv,dysplasia_FA_HN11A_5_total.csv,dysplasia_FA_HN14_2_total.csv,dysplasia_FA_HN15_5_total.csv,stroma_ad_dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_2_total.csv,carcinoma_FA_HN14_3_total.csv,stroma_ad_dysplasia_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN14_3_total.csv,stroma_ad_carcinoma_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN15_3_total.csv,dysplasia_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN11A_1_total.csv,carcinoma_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_1_total.csv,dysplasia_FA_HN14_1_total.csv,dysplasia_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN14_3_total.csv,carcinoma_FA_HN15_2_total.csv
carcinoma_FA_HN11A_1_total.csv,1961.2399397180493,inf,inf,4120.897967124927,8102.219577181793,4703.501732539287,5231.231222642905,inf,1147.7098986316523,6729.678323439338,0.0,10857.639711139724,6316.193859858973,991.0799699818489,6397.704019619242,4534.972015284891,6898.482833269164,2826.4473622548267,4094.9690411452566,8168.798905838913,3855.658535505016,inf,4934.808788582073,5034.399078709512,3689.6539770368145,inf,2940.9911601244257,3062.991246520984,inf,4979.816708808846,10479.312060071632,inf,5066.754560078219,4275.296555082617,3767.17397254074,11259.52784066089,2095.7876669234647,inf,1300.9254875680067,2631.55383641181,5934.608122111912,4749.219689113183,7706.122716903804,6301.775005377903,10593.522453669642,12092.548694290557,6383.752876645735
dysplasia_FA_HN15_3_total.csv,9896.516781344406,inf,inf,13793.565407375656,9507.99699580683,10116.773474038104,6193.642565269931,inf,10542.766943780325,11604.320285548736,10857.639711139724,0.0,12391.251085379075,11034.149240096243,5523.759451057608,6593.346278927208,5045.386936735261,8698.24194271278,8877.864355435922,12581.586250848897,10262.230742154514,inf,7147.994326480796,8366.987971559227,7529.127713665096,inf,8488.140161105359,12867.203572032218,inf,10231.25164535897,9502.274470041688,inf,9567.509730424235,12256.099176458887,7666.507857574011,9824.130552574485,12012.180417098469,inf,10041.27155164137,12334.408702974899,5836.881562611591,6515.604675248205,12036.687642489993,6822.332494656494,8182.357003792172,10262.986948056237,5575.903078311276
stroma_ad_dysplasia_FA_HN14_2_total.csv,7237.681779751853,inf,inf,4536.0841379108515,3684.5668922931955,3372.2983507214194,8964.986276988926,inf,5985.009409469029,1715.2336995977055,6316.193859858973,12391.251085379075,0.0,7034.442761545079,7422.657917722364,8042.38773202723,8471.171254424708,6175.673944203005,4846.998224288653,2519.4304447644427,3693.1262107732286,inf,6414.329883266048,5354.976693683652,7265.408641238138,inf,6495.103984079849,6951.745277444407,inf,3548.299887034277,5511.351473288434,inf,3799.3944422824247,3227.095646910856,6553.714614809935,5982.381270772395,5048.298176670172,inf,5707.131835992172,5195.867757523464,7672.06428047494,8580.609338646202,2058.528131120365,5839.730677145129,6319.345376990038,6536.648476018933,7579.271020635012
carcinoma_FA_HN11A_4_total.csv,2159.9980819987336,inf,inf,4475.993335695158,8833.076543000961,5302.661053206865,5415.6917282206705,inf,1541.9214278020472,7432.678325924216,991.0799699818489,11034.149240096243,7034.442761545079,0.0,7045.616941445638,5053.482647101812,7524.093389056031,3416.0903294119116,4657.516762428907,8915.668577981794,4581.393588105166,inf,5523.580167925286,5710.28126917335,4214.455974266954,inf,3544.8407599006114,3571.5498912825315,inf,5422.001608153311,11213.634701789251,inf,5633.8684819559985,4315.445029476615,4401.541781698354,11989.193502282455,2641.9278526261937,inf,1904.8742448270978,2775.0269381908256,6594.492587928351,5022.5070657669785,8506.078210514048,6989.982780756562,11262.72199276583,12830.73067791004,6839.26705505588
carcinoma_FA_HN15_1_total.csv,5792.057490841747,inf,inf,8839.906056815673,6946.155017824469,5624.722492839287,3489.861325718038,inf,6208.107356812267,6827.814156895572,6397.704019619242,5523.759451057608,7422.657917722364,7045.616941445638,0.0,4399.059933551376,3022.5974429173157,4735.971555146837,4608.143064056523,9070.959342263803,5885.005907039914,inf,4000.808356256751,4438.802509698711,3879.3447609702125,inf,4841.805911149354,8884.99356534182,inf,5107.173465954675,8095.692886022738,inf,5210.264158482226,7057.12564612697,3961.753338182395,9077.753557246773,7227.97627665897,inf,5597.565250287939,7581.032052769234,3007.7170485213724,3738.743446334857,7769.248250610279,3763.818006989518,7276.446975716297,10016.554895093986,1518.4964695279837
carcinoma_FA_HN14_2_total.csv,3469.741940130207,inf,inf,8073.029654923689,7569.323155404718,5380.846121432627,2943.772406054575,inf,4472.380987759478,7842.5200789303535,4534.972015284891,6593.346278927208,8042.38773202723,5053.482647101812,4399.059933551376,0.0,4121.760006949362,2888.7053779775983,4070.1727729662393,9020.903871434783,5310.698988993672,inf,3409.9609815588938,4911.127391443816,2493.4439014952736,inf,3116.18081349044,6688.364928118171,inf,6018.572987122014,9589.29465060951,inf,5797.317398723817,7235.350353499752,2855.168139315818,10502.27791003286,5976.618352645158,inf,3870.340740243266,6400.790899714612,3858.608564378975,2303.0123053054967,8217.20073831822,4635.146170370178,9308.114026318846,11438.846177630472,3931.2958919777675
dysplasia_FA_HN11A_3_total.csv,6084.5422609571115,inf,inf,9094.921007570096,6528.188274331138,5737.5087906073195,4120.913822859671,inf,6751.0295222351215,8192.54720525551,6898.482833269164,5045.386936735261,8471.171254424708,7524.093389056031,3022.5974429173157,4121.760006949362,0.0,4213.666524420485,4181.748607982038,8715.003030490729,5965.043715233863,inf,2706.058374102146,4270.814824800372,3883.7937695134497,inf,4219.40915212307,8785.835383894906,inf,5905.303160840365,7260.55883361071,inf,6165.04424927957,7868.57983725366,3702.724473745309,8377.329138834646,7342.875356091559,inf,5868.892463938206,7966.705660877061,2350.4256484069438,4000.1794371994265,8722.783598311022,4066.099081314008,6309.810377241703,9264.805055781639,2554.2113500950472
carcinoma_FA_HN11A_5_total.csv,2275.8891493281585,inf,inf,5610.435762618333,6720.753210923667,3596.3677054302716,4276.393575738896,inf,2811.5110615543726,6205.320021716332,2826.4473622548267,8698.24194271278,6175.673944203005,3416.0903294119116,4735.971555146837,2888.7053779775983,4213.666524420485,0.0,1994.5799538927613,7463.21516681379,3389.4470101493907,inf,2529.0445720186963,3373.0165856215754,1815.9560903674121,inf,894.4354459326314,4949.842735306571,inf,3836.377470980133,8883.852406675835,inf,4253.716716914218,5110.40132204372,1674.8864110213235,9898.925900161446,3577.9196449961837,inf,1871.7883926934667,4319.88502293309,3693.1352095143366,3326.854998303674,7173.438078835523,4416.722927214033,8495.277326124735,10775.822892569204,4497.046573847957
stroma_ad_carcinoma_FA_HN15_4_total.csv,4061.539273537428,inf,inf,5027.406223702002,5106.566622052416,1960.7112044839484,5378.050065214829,inf,3769.6248170455656,5109.595866093327,4094.9690411452566,8877.864355435922,4846.998224288653,4657.516762428907,4608.143064056523,4070.1727729662393,4181.748607982038,1994.5799538927613,0.0,5772.670017767925,2224.5546465333314,inf,1978.0140531691823,1822.6888774208442,3106.9527727294917,inf,2252.3746016693462,5529.188259860012,inf,2415.1191991441997,7205.74793355012,inf,3092.894973580629,3876.6183671809104,2370.8859145551564,8181.130965517905,3599.915366168803,inf,3036.3332343547854,4186.386607339825,3766.397578977877,4696.6174166617475,5693.471652485784,3133.3993159186766,6815.267538401287,9068.856111118905,4240.580264594934
stroma_ad_dysplasia_FA_HN14_4_total.csv,9212.083327911023,inf,inf,5677.535787810291,3916.1730338172915,4248.797099132023,10823.655282068421,inf,7810.060724123161,3559.166130549225,8168.798905838913,12581.586250848897,2519.4304447644427,8915.668577981794,9070.959342263803,9020.903871434783,8715.003030490729,7463.21516681379,5772.670017767925,0.0,4654.449544464246,inf,6490.708837594946,5671.241821072805,8557.936726023683,inf,7586.260354890174,7853.923040767818,inf,4932.729297732628,5448.672421268799,inf,5383.838895304409,5067.022263210326,7775.0532695677,5602.330521612587,6679.63432751403,inf,7435.44343990443,6828.373149192471,8354.33112660708,10087.949904953997,2339.5590727708172,6401.532659633967,6426.238462040343,5981.320714316456,8860.452617314995
dysplasia_FA_HN11A_2_total.csv,4816.032396208306,inf,inf,3756.354979842597,4700.051039936519,1650.726711102135,6711.160526639003,inf,3381.4921605505933,4069.892395403121,3855.658535505016,10262.230742154514,3693.1262107732286,4581.393588105166,5885.005907039914,5310.698988993672,5965.043715233863,3389.4470101493907,2224.5546465333314,4654.449544464246,0.0,inf,3546.4204242521564,2663.928643195489,4167.163745566049,inf,3360.1084268281516,4492.8229197101045,inf,2295.52287994653,6982.605810292302,inf,2493.10513529756,2706.60837374352,3438.1106251461883,7705.3671452549215,3066.1678503058597,inf,2939.64749634376,2954.935424195901,5158.782182807554,5889.965570432503,4511.8226564172,4030.847040789623,7397.178662096587,8492.619902176626,5484.20299162853
stroma_ad_dysplasia_FA_HN15_1_total.csv,inf,1103.399245993275,3271.915635856021,inf,inf,inf,inf,4145.716663241451,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,2457.8818298530314,inf,inf,2464.1238144775084,inf,inf,2857.9137729002123,inf,inf,inf,inf,inf,1290.3389317960102,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_5_total.csv,4466.5046228803185,inf,inf,6790.139132319497,5126.1471737675765,3468.8698832689465,4790.835781440299,inf,4656.2046953095605,6227.40678721505,4934.808788582073,7147.994326480796,6414.329883266048,5523.580167925286,4000.808356256751,3409.9609815588938,2706.058374102146,2529.0445720186963,1978.0140531691823,6490.708837594946,3546.4204242521564,inf,0.0,2416.2736767492897,2620.362987862556,inf,2389.012279451087,6531.2180697298845,inf,3882.012738772418,6983.653844958142,inf,4067.9724059854225,5492.159243354555,1938.3950164476757,7952.475285041357,5150.910585246954,inf,3828.681032285184,5555.835392291027,2567.2829794025274,3999.9741285583113,6784.315119191406,2533.804525286042,6499.703848443774,8860.49141833873,3425.7246258119035
dysplasia_FA_HN14_2_total.csv,5327.225530140634,inf,inf,5760.796723580891,4823.063046010785,2713.188426391484,5592.274545064177,inf,4617.838524707893,5426.16801178148,5034.399078709512,8366.987971559227,5354.976693683652,5710.28126917335,4438.802509698711,4911.127391443816,4270.814824800372,3373.0165856215754,1822.6888774208442,5671.241821072805,2663.928643195489,inf,2416.2736767492897,0.0,3488.381609265143,inf,3115.998501014784,5989.663892805029,inf,2832.6435528487573,6391.141098392389,inf,3033.7976272462847,4112.344829017482,2974.477275098114,7331.015967831987,4582.817377636817,inf,4069.9843741016184,4929.401161906748,3075.167070108092,4914.977795709114,6021.559089492604,2703.440640202453,6077.419818771938,8150.388124711566,4019.981252767616
dysplasia_FA_HN15_5_total.csv,2934.5189178831947,inf,inf,6817.647784895416,7343.638407580521,4888.774289911718,3018.417801533295,inf,3355.7809194361425,6839.714033083552,3689.6539770368145,7529.127713665096,7265.408641238138,4214.455974266954,3879.3447609702125,2493.4439014952736,3883.7937695134497,1815.9560903674121,3106.9527727294917,8557.936726023683,4167.163745566049,inf,2620.362987862556,3488.381609265143,0.0,inf,1568.506753329836,5895.420246803866,inf,4669.752420713097,9116.417590627725,inf,4159.964554053102,5975.825850265193,1194.7733663305135,9888.863256121671,4853.036783771424,inf,2752.5209535047907,5121.468343404693,3043.7804636935666,1948.2945116621067,8082.681460804519,3934.417509942963,8892.327999964777,10818.178713412437,3457.474106360102
stroma_ad_dysplasia_FA_HN11A_3_total.csv,inf,1727.7211872770974,3281.2581292485893,inf,inf,inf,inf,3880.413337480554,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2457.8818298530314,inf,inf,inf,0.0,inf,inf,2989.2045145957086,inf,inf,704.7536297140907,inf,inf,inf,inf,inf,2862.9557222336684,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN11A_2_total.csv,2653.511003429655,inf,inf,5799.866778042281,6786.813506142204,4078.4663317356,4181.891101252593,inf,2787.894826119516,6404.567709405352,2940.9911601244257,8488.140161105359,6495.103984079849,3544.8407599006114,4841.805911149354,3116.18081349044,4219.40915212307,894.4354459326314,2252.3746016693462,7586.260354890174,3360.1084268281516,inf,2389.012279451087,3115.998501014784,1568.506753329836,inf,0.0,4988.269816700096,inf,4123.769008319022,8719.729550237018,inf,3949.372758370575,5195.765055608171,1350.9731183367483,9832.7651630326,3784.3499588193513,inf,1909.783592289031,4341.933882776794,3347.5226843000637,3308.2025964058744,7499.287563745585,4136.935191084525,8490.28327841175,10626.442988765906,4498.473176604923
carcinoma_FA_HN14_3_total.csv,4842.586785289866,inf,inf,3399.4467760036932,8861.255616064407,5663.869570493259,8028.059646954462,inf,3326.5684353906727,7755.502011184899,3062.991246520984,12867.203572032218,6951.745277444407,3571.5498912825315,8884.99356534182,6688.364928118171,8785.835383894906,4949.842735306571,5529.188259860012,7853.923040767818,4492.8229197101045,inf,6531.2180697298845,5989.663892805029,5895.420246803866,inf,4988.269816700096,0.0,inf,6354.556886989429,11168.147714724868,inf,6328.873886633472,5157.172760732693,5709.932878670325,11624.475740752616,2820.653427671911,inf,3466.2290924107133,3237.79689107143,7628.44003339558,7316.213081946356,7940.046191213945,7823.697871679667,11608.196825643572,12329.504507659809,8517.299655386
stroma_ad_dysplasia_FA_HN11A_5_total.csv,inf,2569.9593704106946,2001.2428058959317,inf,inf,inf,inf,2261.460357177681,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2464.1238144775084,inf,inf,inf,2989.2045145957086,inf,inf,0.0,inf,inf,3006.2562396446747,inf,inf,inf,inf,inf,3624.8936273943377,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_3_total.csv,5121.224191230357,inf,inf,4312.796743835623,4214.897413596658,1457.3469248949848,6370.997732736186,inf,4590.249589369862,3613.168307661576,4979.816708808846,10231.25164535897,3548.299887034277,5422.001608153311,5107.173465954675,6018.572987122014,5905.303160840365,3836.377470980133,2415.1191991441997,4932.729297732628,2295.52287994653,inf,3882.012738772418,2832.6435528487573,4669.752420713097,inf,4123.769008319022,6354.556886989429,inf,0.0,6307.25998931962,inf,2232.4311244241662,2583.8878015731007,4204.48229041449,7194.018300693055,3841.0874719586263,inf,4165.5079524322655,4222.971016684182,5474.653803337672,5754.846771428399,4649.429265035558,3762.288078571205,6383.312953298608,8052.24259804198,5083.286362265304
stroma_ad_carcinoma_FA_HN15_3_total.csv,10860.529626009658,inf,inf,9706.903277271545,2582.5359775847114,6447.049503113445,10825.374777876039,inf,10089.137110747955,4320.617736304681,10479.312060071632,9502.274470041688,5511.351473288434,11213.634701789251,8095.692886022738,9589.29465060951,7260.55883361071,8883.852406675835,7205.74793355012,5448.672421268799,6982.605810292302,inf,6983.653844958142,6391.141098392389,9116.417590627725,inf,8719.729550237018,11168.147714724868,inf,6307.25998931962,0.0,inf,6080.932992183241,7881.698958134286,8452.671879450232,1982.513049540162,9844.810659511544,inf,9446.798919258616,9799.694379813278,7851.881278457278,10183.355099998389,4294.0449152858455,5487.409938675468,2720.4887370499614,2738.9909679560437,7693.335569361366
stroma_ad_dysplasia_FA_HN11A_4_total.csv,inf,2160.3054715323547,3067.7675182196713,inf,inf,inf,inf,3725.4364951385364,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2857.9137729002123,inf,inf,inf,704.7536297140907,inf,inf,3006.2562396446747,inf,inf,0.0,inf,inf,inf,inf,inf,3308.499723607507,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_1_total.csv,5425.043291190813,inf,inf,5241.607500479979,4053.6157641141726,2525.4040722947348,6119.216309951009,inf,4515.839485758725,3443.8134571566957,5066.754560078219,9567.509730424235,3799.3944422824247,5633.8684819559985,5210.264158482226,5797.317398723817,6165.04424927957,4253.716716914218,3092.894973580629,5383.838895304409,2493.10513529756,inf,4067.9724059854225,3033.7976272462847,4159.964554053102,inf,3949.372758370575,6328.873886633472,inf,2232.4311244241662,6080.932992183241,inf,0.0,3156.7084248559663,3467.651199256801,6757.955642434076,4721.922871180154,inf,4116.077286723042,4575.911321034034,4987.3153704997285,5760.055971774276,4736.70102573233,3032.2794602660088,6408.009958365575,7419.597900815356,5015.043149049916
stroma_ad_carcinoma_FA_HN14_2_total.csv,5132.979722674147,inf,inf,2731.0417072059554,5577.956126894978,2532.828022420444,7306.3530996899835,inf,4172.138339553595,3917.383656614715,4275.296555082617,12256.099176458887,3227.095646910856,4315.445029476615,7057.12564612697,7235.350353499752,7868.57983725366,5110.40132204372,3876.6183671809104,5067.022263210326,2706.60837374352,inf,5492.159243354555,4112.344829017482,5975.825850265193,inf,5195.765055608171,5157.172760732693,inf,2583.8878015731007,7881.698958134286,inf,3156.7084248559663,0.0,5397.747103154098,8610.320609988517,3217.7214703719324,inf,4288.9849184299965,2232.181400168885,6674.662156391871,7394.408521172642,4974.246065658642,5738.2199965164955,8320.396812971725,9335.353057728904,7054.527593725729
dysplasia_FA_HN11A_4_total.csv,3187.527725636335,inf,inf,6379.260317610955,6570.528909044073,4161.613002308263,3692.959564689452,inf,3401.494427452718,6216.949186530713,3767.17397254074,7666.507857574011,6553.714614809935,4401.541781698354,3961.753338182395,2855.168139315818,3702.724473745309,1674.8864110213235,2370.8859145551564,7775.0532695677,3438.1106251461883,inf,1938.3950164476757,2974.477275098114,1194.7733663305135,inf,1350.9731183367483,5709.932878670325,inf,4204.48229041449,8452.671879450232,inf,3467.651199256801,5397.747103154098,0.0,9365.501906613012,4505.690495889942,inf,2724.658985937584,4806.632182627066,2713.6424302695964,2824.788987983334,7360.972025428222,3486.8475281909814,8308.706785239508,10143.032617350049,3522.940120574399
