,carcinoma_FA_HN11A_3_total.csv,stroma_ad_dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_5_total.csv,stroma_ad_carcinoma_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN15_2_total.csv,stroma_ad_carcinoma_FA_HN11A_2_total.csv,dysplasia_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN15_4_total.csv,carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN14_5_total.csv,carcinoma_FA_HN11A_1_total.csv,dysplasia_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN14_2_total.csv,carcinoma_FA_HN11A_4_total.csv,carcinoma_FA_HN15_1_total.csv,carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN15_4_total.csv,stroma_ad_dysplasia_FA_HN14_4_total.csv,dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_1_total.csv,dysplasia_FA_HN11A_5_total.csv,dysplasia_FA_HN14_2_total.csv,dysplasia_FA_HN15_5_total.csv,stroma_ad_dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_2_total.csv,carcinoma_FA_HN14_3_total.csv,stroma_ad_dysplasia_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN14_3_total.csv,stroma_ad_carcinoma_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN15_3_total.csv,dysplasia_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN11A_1_total.csv,carcinoma_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_1_total.csv,dysplasia_FA_HN14_1_total.csv,dysplasia_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN14_3_total.csv,carcinoma_FA_HN15_2_total.csv
carcinoma_FA_HN11A_3_total.csv,1.2657354382169924e-308,90.76955269182031,90.76955269182031,90.76955269182031,74.14644705610709,88.81382887708398,78.88996708739248,90.76955269182031,44.476190228917915,81.24744793052969,70.43959292948688,96.50177249518146,76.97338421152438,54.54084654298617,55.75116896323095,39.696441529608364,55.50815913213778,61.30540983126674,83.32683871208985,50.026411463138544,40.45894452249638,72.70917566539208,89.04838113250398,88.19629910734247,79.69251350087782,90.76955269182031,79.20395363088761,79.35172818740102,83.6282545726346,76.211263253955,46.39485784972308,47.97832894909152,71.83394502406449,90.76955269182031,87.96434501990569,79.14415215753274,56.282303139336406,69.29802452202932,71.47583735512967,90.76955269182031,89.0084283317264,48.183288818707496,52.70327169804517,80.5350799646395,47.37697493612882,85.37162284024271,125.04778813031311
stroma_ad_dysplasia_FA_HN11A_2_total.csv,90.76955269182031,1.036207954257563e-308,20.221508574611825,59.25216617979724,44.38119551664663,53.148185348689665,35.883764217630414,32.30628539695543,73.64236827395362,31.430980057081968,31.910103366444673,96.50177249518146,31.443228065467224,54.94487013100249,58.19573811458099,55.20922569516847,38.23870307815923,53.972498654301035,61.17136298002009,59.045139007852555,56.914337767314834,29.221109017714326,65.39038576746387,28.234044116389327,30.66348931182921,20.075467717600276,102.26773680109929,56.038052740448606,29.12793054734263,33.037390534834486,46.23305868345989,47.43071907822889,48.80253752468218,19.650678890966987,87.96434501990569,59.948227257706804,42.57979028277512,43.38040346558233,43.66710827582753,16.030825918199405,53.177362015552234,60.22549600635911,61.59436160977063,52.35069447682963,47.14697923642572,85.37162284024271,132.0686213467007
stroma_ad_dysplasia_FA_HN15_5_total.csv,90.76955269182031,20.221508574611825,7.359229716870294e-309,59.25216617979724,44.38119551664663,53.148185348689665,35.883764217630414,36.2213660713721,73.64236827395362,22.433690283010264,36.303291816218135,96.50177249518146,33.34409626095788,47.03141612144077,58.19573811458099,55.20922569516847,38.23870307815923,53.972498654301035,61.17136298002009,59.045139007852555,57.99211587481091,25.190879587494564,65.39038576746387,28.234044116389327,23.434509584273897,21.84541389249307,102.26773680109929,56.038052740448606,21.257203452111725,33.037390534834486,46.23305868345989,49.417941862950315,48.80253752468218,33.22136185749724,87.96434501990569,59.948227257706804,42.57979028277512,41.60047710587061,37.2640050974386,21.808113247163277,53.177362015552234,53.38897384571945,61.59436160977063,52.35069447682963,47.14697923642572,85.37162284024271,132.0686213467007
stroma_ad_carcinoma_FA_HN11A_1_total.csv,90.76955269182031,59.25216617979724,59.25216617979724,9.615126456686065e-309,52.56970771240907,40.59721879624419,59.25216617979724,59.25216617979724,73.64236827395362,59.25216617979724,59.25216617979724,96.50177249518146,39.31804481576134,59.25216617979724,59.25216617979726,59.25216617979724,47.233814518553345,43.07766858059094,53.0148577811066,59.04513900785257,59.25216617979724,59.25216617979724,45.55952758960245,51.87481999677908,59.25216617979724,59.25216617979724,86.49795178849641,49.751287506453764,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,87.96434501990569,45.86495571926696,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,53.17736201555226,55.19999847083983,61.59436160977063,44.69597473991715,47.14697923642572,85.37162284024271,90.32734684748885
stroma_ad_dysplasia_FA_HN15_2_total.csv,74.14644705610709,44.38119551664663,44.38119551664663,52.56970771240907,2.1643227950835637e-308,30.423897668182462,44.38119551664663,44.38119551664663,44.38119551664664,44.38119551664664,44.38119551664664,96.50177249518146,44.38119551664663,44.38119551664664,43.86628023299954,34.70704028881295,36.289228081215285,53.972498654301035,40.315070920220876,36.994743583134195,47.08628368209391,44.38119551664663,65.39038576746387,41.18201808794535,44.38119551664663,44.38119551664663,72.31651741127325,38.21485304500186,44.38119551664663,44.38119551664663,40.62629719654966,44.38119551664664,48.80253752468218,44.38119551664663,68.88087218515687,48.98201504453243,44.38119551664663,46.84467372143722,44.38119551664664,44.38119551664663,53.177362015552234,49.56496815847413,52.70327169804517,52.35069447682963,42.54323835401908,68.71870275190918,132.0686213467007
stroma_ad_carcinoma_FA_HN11A_2_total.csv,88.81382887708398,53.148185348689665,53.148185348689665,40.59721879624419,30.423897668182462,2.0172478273546556e-308,53.148185348689665,52.751584643731235,57.289588970818,53.148185348689665,53.14818534868968,96.50177249518146,53.148185348689665,53.14818534868968,47.01624893989475,49.11738734747563,33.58246725749791,43.07766858059094,33.53276981915303,45.784388805681616,53.14818534868968,53.148185348689665,65.39038576746387,53.148185348689665,53.148185348689665,53.148185348689665,79.20395363088761,47.17362454184965,53.148185348689665,53.148185348689665,42.41897102736091,53.148185348689665,53.148185348689665,51.27229680831371,87.96434501990569,45.86495571926696,53.148185348689665,53.14818534868968,53.148185348689665,53.148185348689665,53.177362015552234,47.377895717314146,55.17592100412625,52.35069447682963,43.94138338521017,85.37162284024271,122.21310618891664
dysplasia_FA_HN15_2_total.csv,78.88996708739248,35.883764217630414,35.883764217630414,59.25216617979724,44.38119551664663,53.148185348689665,8.891177552752947e-309,35.883764217630414,69.52986775560788,35.883764217630414,35.883764217630414,96.50177249518146,35.883764217630414,35.883764217630414,58.025315788475666,41.390677966789696,35.883764217630414,53.972498654301035,61.17136298002009,55.80873349666524,42.915895170271824,35.883764217630414,65.39038576746387,35.883764217630414,35.883764217630414,35.883764217630414,102.26773680109929,56.038052740448606,35.883764217630414,35.883764217630414,35.883764217630414,35.883764217630414,48.80253752468218,35.883764217630414,87.96434501990569,59.948227257706804,35.883764217630414,35.883764217630414,35.883764217630414,35.883764217630414,53.177362015552234,35.883764217630414,52.70327169804517,52.35069447682963,42.54323835401908,85.37162284024271,132.0686213467007
stroma_ad_dysplasia_FA_HN15_4_total.csv,90.76955269182031,32.30628539695543,36.2213660713721,59.25216617979724,44.38119551664663,52.751584643731235,35.883764217630414,7.788612340086885e-309,73.64236827395362,46.299603119472934,52.78606953697586,96.50177249518146,40.74332405454311,54.94487013100249,59.63492263065743,55.20922569516847,38.23870307815923,50.20091960355154,61.17136298002009,59.045139007852555,53.539414398027134,30.424121859070567,47.52853581465412,29.465025309197756,40.83133796615847,30.424121859070567,102.26773680109929,56.038052740448606,36.53285480844775,33.03739053483447,46.23305868345989,44.05579570894119,48.80253752468218,30.424121859070567,87.96434501990569,59.948227257706804,42.57979028277512,54.41871977711958,50.637401366574224,31.28451377183751,53.177362015552234,60.22549600635911,61.59436160977063,35.399162166439424,53.47867315805732,85.37162284024271,121.12933608216355
carcinoma_FA_HN14_4_total.csv,44.476190228917915,73.64236827395362,73.64236827395362,73.64236827395362,44.38119551664664,57.289588970818,69.52986775560788,73.64236827395362,1.4760414535934597e-308,73.64236827395362,73.64236827395362,96.50177249518146,73.64236827395362,64.76266793617071,58.59462660614716,41.646033856879825,48.92399702978088,55.664700492020216,62.10556819360572,45.42547291204335,48.71653165319012,63.745704467346826,73.64236827395362,47.096539436704035,73.64236827395362,73.64236827395362,79.20395363088761,37.86565272781898,68.62788447790396,49.47488245320119,52.899951560182274,58.20015034227606,73.64236827395362,73.64236827395362,87.96434501990569,59.948227257706804,50.319043071938495,73.64236827395362,73.64236827395362,73.64236827395362,73.64236827395362,58.40511021189204,52.70327169804517,73.64236827395362,50.0899933678449,85.37162284024271,132.0686213467007
stroma_ad_carcinoma_FA_HN14_5_total.csv,81.24744793052969,31.430980057081968,22.433690283010264,59.25216617979724,44.38119551664664,53.148185348689665,35.883764217630414,46.299603119472934,73.64236827395362,1.276779365748779e-308,36.75797852360195,96.50177249518146,31.443228065467224,30.050413544815783,58.19573811458099,49.823235466834404,36.289228081215285,53.972498654301035,61.17136298002009,59.045139007852555,42.75273767052411,29.48711092149631,65.39038576746387,39.64968582122057,20.971070128239433,27.3610721026279,102.26773680109929,56.038052740448606,24.95663771958573,33.037390534834486,38.569317763531956,33.26911898143817,48.80253752468218,44.955731836714264,87.96434501990569,59.948227257706804,41.150226251775734,24.745394319357587,30.03126795288332,34.474938611298114,53.177362015552234,33.59091037704161,56.534973639388085,52.35069447682963,42.54323835401908,85.37162284024271,132.0686213467007
