,carcinoma_FA_HN11A_3_total.csv,stroma_ad_dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_5_total.csv,stroma_ad_carcinoma_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN15_2_total.csv,stroma_ad_carcinoma_FA_HN11A_2_total.csv,dysplasia_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN15_4_total.csv,carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN14_5_total.csv,carcinoma_FA_HN11A_1_total.csv,dysplasia_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN14_2_total.csv,carcinoma_FA_HN11A_4_total.csv,carcinoma_FA_HN15_1_total.csv,carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN15_4_total.csv,stroma_ad_dysplasia_FA_HN14_4_total.csv,dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_1_total.csv,dysplasia_FA_HN11A_5_total.csv,dysplasia_FA_HN14_2_total.csv,dysplasia_FA_HN15_5_total.csv,stroma_ad_dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_2_total.csv,carcinoma_FA_HN14_3_total.csv,stroma_ad_dysplasia_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN14_3_total.csv,stroma_ad_carcinoma_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN15_3_total.csv,dysplasia_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN11A_1_total.csv,carcinoma_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_1_total.csv,dysplasia_FA_HN14_1_total.csv,dysplasia_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN14_3_total.csv,carcinoma_FA_HN15_2_total.csv
dysplasia_FA_HN11A_2_total.csv,121.91166352157711,inf,inf,141.97546164039983,45.16468508820673,175.7291636143359,224.5081855816693,inf,149.24700025090868,62.069959909024604,124.29943500173941,311.93591337223035,136.78725462333017,360.23321884117456,114.03578085069904,107.73003705491746,130.13185820798094,138.57899993233312,132.4262726408758,123.34658153768737,1.068058810009928e-308,inf,52.758508405093636,65.81904233622156,96.64523736534275,inf,96.47639879768845,57.900873679515115,inf,175.7291636143359,70.17755143810557,inf,76.20309940411727,88.22168203111976,58.5982656649727,70.89947899301816,147.15385810891487,inf,53.389387800190406,88.22168203111976,95.33194638251007,183.84022191466676,83.35888886142573,97.19848154142805,142.4618209271845,87.12971902661855,163.4589829352355
stroma_ad_dysplasia_FA_HN15_1_total.csv,inf,31.955523201379275,11.404130126651635,inf,inf,inf,inf,131.27885923869394,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.68413818350513e-309,inf,inf,inf,40.29431724250745,inf,inf,47.51686215368562,inf,inf,40.2441222801129,inf,inf,inf,inf,inf,19.268584982010818,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_5_total.csv,128.64576188827738,inf,inf,114.60253604205957,58.895942556769626,155.01555697117627,238.62683999688443,inf,191.5620650585961,64.10537646627009,151.67236060007968,331.69712030045105,109.41432902498991,360.23321884117456,141.4087064490393,160.4885454600111,102.75893260964071,111.20607433399287,105.05334704253556,95.97365593934711,52.758508405093636,inf,4.943168652577493e-309,52.44821276145419,149.4037457704364,inf,69.1034731993482,110.65938208460875,inf,162.04270081516577,60.40985558637931,inf,97.37823497212287,88.75954035355196,65.18388017348781,104.65347568033584,119.7809325105746,inf,106.14789620528404,88.75954035355196,67.95902078416981,218.2928581633832,62.038705170776325,124.57140713976833,115.08889532884425,88.78280443196995,208.10223867366753
dysplasia_FA_HN14_2_total.csv,167.0918786261587,inf,inf,106.11055769048298,54.319301516985654,116.56944023329496,236.6013553698028,inf,169.74251757459177,66.53062944330964,190.118477337961,331.69712030045105,85.86279997077395,360.23321884117456,179.85482318692058,168.82552322131178,64.3128158717594,72.75995759611158,74.3861506023558,66.30094484773761,65.81904233622156,inf,52.44821276145419,6.10736173325876e-309,126.98138072291692,inf,32.35325077469909,76.43325584815443,inf,133.67302931553917,39.82928368014597,inf,85.90881245054217,109.67473307205648,103.62999691136912,53.66423906683678,118.99831532534803,inf,81.56793484660707,124.72948437044084,40.95912992933975,248.16010633068709,80.63086835247228,163.01752387764964,76.64277859096293,91.27675874712787,195.6539124817063
dysplasia_FA_HN15_5_total.csv,174.69536588872117,inf,inf,203.13780002709515,106.32702347490208,206.31033280768358,127.86294821632657,inf,106.1096900832083,123.28610883418307,117.11334989742753,250.773574985535,197.94959301002552,307.845772066982,117.23423740642397,50.12338018985881,191.2941965946763,199.74133831902847,193.58861102757115,184.50891992438272,96.64523736534275,inf,149.4037457704364,126.98138072291692,5.8933553404947e-309,inf,157.6387371843838,98.31348945661719,inf,206.31033280768358,131.33988982480093,inf,79.41758568626295,136.63625894954754,93.77599345455027,74.97004879826595,206.31033280768358,inf,103.44816845506982,121.51439533662528,156.49428476920542,121.17872560777016,144.52122724812108,73.4226060852489,203.62415931387986,108.01561696514112,115.6055832868572
stroma_ad_dysplasia_FA_HN11A_3_total.csv,inf,11.042271129232972,42.53176116742129,inf,inf,inf,inf,131.27885923869394,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,40.29431724250745,inf,inf,inf,1.9527941715398436e-308,inf,inf,67.22909595014262,inf,inf,20.531888483655905,inf,inf,inf,inf,inf,23.101407423264323,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN11A_2_total.csv,197.74923508762555,inf,inf,78.41938381295722,51.31171370948172,85.91208377182807,255.6561268307941,inf,200.39987403605863,75.82667899485696,220.7758337994279,331.69712030045105,76.85155511765818,360.23321884117456,210.51217964838747,199.48287968277867,44.10615217290291,47.13692585352834,53.620639299129834,38.640595754847084,96.47639879768845,inf,69.1034731993482,32.35325077469909,157.6387371843838,inf,1.5233186246909554e-308,97.99259454939684,inf,103.01567285407228,50.66708604877491,inf,102.3748676533759,93.93060429309824,134.287353372836,82.66868838611785,96.63256825506865,inf,100.4200198484822,155.3868408319077,55.60676561712402,266.89969561156863,62.6276576225077,193.6748803391165,51.13705081415479,89.86231096232692,226.3112689431732
carcinoma_FA_HN14_3_total.csv,155.32318404580735,inf,inf,143.4916573921082,51.763439527839125,176.4872614901901,166.6073119021542,inf,114.58819938586993,84.54174514835543,122.78323925003104,310.41971762052196,138.30345037503855,360.23321884117456,112.51958509899065,101.49028513338186,131.64805395968935,140.09519568404153,137.9836938168452,124.86277728939575,57.900873679515115,inf,110.65938208460875,76.43325584815443,98.31348945661719,inf,97.99259454939684,1.0120450219767777e-308,inf,176.4872614901901,71.69374718981396,inf,97.67611948632853,97.8918952637199,90.35771524664962,69.72512706848411,155.32318404580735,inf,36.81375850396832,79.68556701627361,96.84814213421843,180.8248682427571,84.8750846131341,95.68228578971967,143.97801667889289,104.33771381716842,128.31867439377635
stroma_ad_dysplasia_FA_HN11A_5_total.csv,inf,60.2705589838191,36.112732027033985,inf,inf,inf,inf,98.97577291240172,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,47.51686215368562,inf,inf,inf,67.22909595014262,inf,inf,6.431980096993457e-309,inf,inf,84.6468911698445,inf,inf,inf,inf,inf,55.37168603249965,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_3_total.csv,226.36558175930446,inf,inf,57.51661001136091,153.14682107023253,41.24273749197156,255.6561268307941,inf,227.690901233521,160.5227841157637,237.87888111520562,331.69712030045105,92.44846050782763,360.23321884117456,232.74705403968542,227.23240405688102,82.77505465272117,73.89455431267935,67.06579901088492,101.80919157620181,175.7291636143359,inf,162.04270081516577,133.67302931553917,206.31033280768358,inf,103.01567285407228,176.4872614901901,inf,5.245990014759725e-309,130.19842079669263,inf,178.67839804217962,147.1978998009551,194.63464090190968,168.8253084085506,52.33821354284586,inf,177.70097413973278,205.18438463144554,123.679535269217,266.89969561156863,131.01284558889114,224.32840438504994,79.60420981663415,156.07233059992308,240.64659868707827
stroma_ad_carcinoma_FA_HN15_3_total.csv,171.4503877280427,inf,inf,86.94095934912977,39.31817602281682,112.21093113141093,230.031477871022,inf,174.10102667647578,83.15336986067297,194.47698643984498,331.69712030045105,84.17824598347417,360.23321884117456,184.21333228880462,173.18403232319582,59.95430676987539,68.40144849422757,87.73416731861579,53.16903009958179,70.17755143810557,inf,60.40985558637931,39.82928368014597,131.33988982480093,inf,50.66708604877491,71.69374718981396,inf,130.19842079669263,1.766363410381986e-308,inf,76.07602029379302,97.66862074582168,107.98850601325312,68.61344397707663,108.1721337868156,inf,75.54193218323365,129.08799347232485,25.253992195987447,252.5186154325711,69.95434848832369,167.37603297953365,72.28426948907892,53.4566041738953,200.0124215835903
stroma_ad_dysplasia_FA_HN11A_4_total.csv,inf,27.490425449979423,51.64825240676454,inf,inf,inf,inf,131.27885923869394,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,40.2441222801129,inf,inf,inf,20.531888483655905,inf,inf,84.6468911698445,inf,inf,1.6058679885730754e-308,inf,inf,inf,inf,inf,32.38929840129887,inf,inf,inf,inf,inf,inf,inf,inf,inf
