,carcinoma_FA_HN11A_3_total.csv,stroma_ad_dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_5_total.csv,stroma_ad_carcinoma_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN15_2_total.csv,stroma_ad_carcinoma_FA_HN11A_2_total.csv,dysplasia_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN15_4_total.csv,carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN14_5_total.csv,carcinoma_FA_HN11A_1_total.csv,dysplasia_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN14_2_total.csv,carcinoma_FA_HN11A_4_total.csv,carcinoma_FA_HN15_1_total.csv,carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN15_4_total.csv,stroma_ad_dysplasia_FA_HN14_4_total.csv,dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_1_total.csv,dysplasia_FA_HN11A_5_total.csv,dysplasia_FA_HN14_2_total.csv,dysplasia_FA_HN15_5_total.csv,stroma_ad_dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_2_total.csv,carcinoma_FA_HN14_3_total.csv,stroma_ad_dysplasia_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN14_3_total.csv,stroma_ad_carcinoma_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN15_3_total.csv,dysplasia_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN11A_1_total.csv,carcinoma_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_1_total.csv,dysplasia_FA_HN14_1_total.csv,dysplasia_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN14_3_total.csv,carcinoma_FA_HN15_2_total.csv
carcinoma_FA_HN11A_3_total.csv,0.0,854.2178751613279,1365.6169628699126,1248.5363548371834,1080.2284095711339,974.8341773211843,1312.3738620352792,1251.562252374597,1017.9868568969072,1226.00807364625,857.5985220247617,1786.5758974563853,1135.8959171826257,732.9529284378776,1272.8643267357786,1122.833728712356,968.9691976996514,940.0138988495312,853.2283090405982,1292.2002156569372,932.9180885325355,884.6921111304434,1047.6966117233283,973.4725689048939,977.4361431266889,808.2941457569342,876.3477116605295,1617.3801492979255,1008.3687974468152,921.6904263461136,1368.7435485414871,942.4265543716432,1020.0716464019262,941.5504105005652,912.4843313133974,1483.5275859609696,942.5869506188164,951.4993200303032,837.0899939007448,923.7007634115561,1161.0511199213113,1037.535572012893,1266.066959184017,1022.3393131670048,1439.3511007538618,1910.125614804382,1235.4366621064325
stroma_ad_dysplasia_FA_HN11A_2_total.csv,854.2178751613279,0.0,1235.488288879752,1332.4960530214546,828.5903523412801,825.2642710822386,1056.3589206564623,1076.437835533534,1122.1764996473603,983.0107071622023,804.9175057596292,1646.042640962034,879.2725041715382,862.2742492877386,1196.321085449846,1172.9674055587143,948.5833258661495,1029.5921825160904,761.3228852839683,1145.6294609575466,1082.6756082121647,804.6127237898129,836.8338614862156,837.7286810513494,852.5371270581181,599.4784854175083,981.7027285830585,1712.2204262326156,812.9011157479678,715.0053693931501,1284.2078781653327,925.4358439655691,767.4369764026305,571.9168541219472,948.7815191573238,1431.5458083894373,979.8100532367416,741.9865442960958,921.724216848261,538.6674562025286,913.847921794077,1076.8904333300843,1174.2615193182423,809.1978186614095,1410.5066290490693,1815.284096036137,1188.8009762271972
stroma_ad_dysplasia_FA_HN15_5_total.csv,1365.6169628699126,1235.488288879752,0.0,803.5608776480178,1426.9846218079247,1212.789241541641,1979.0585723925176,735.6711975277982,1117.5241624459504,1211.144208089762,1025.487813694306,2573.6432301478485,1103.282581843082,1078.8671129366335,1882.2726162225674,1786.2013911985327,1635.018851371256,1304.0724536642267,1381.7664491482942,1072.6641679922898,1014.3423521894396,988.4346777318877,1384.0147022974893,1163.7020958329047,1473.9720239849523,1038.5991961855873,1498.0533005054447,1139.487198985104,832.7203765730242,1383.8578734435325,1531.8186033475395,806.4343131660088,1456.3405182594715,1206.034482053845,1436.132968839863,1660.5832847579688,867.4623641482381,1124.1906456190093,1112.6500470119092,1146.7418438420352,1635.6217875262153,1855.8825582307188,1302.8851004448848,1596.1677573111874,1754.8310812404725,1811.4618499538797,1833.171535231886
stroma_ad_carcinoma_FA_HN11A_1_total.csv,1248.5363548371834,1332.4960530214546,803.5608776480178,0.0,1476.0835450795685,1109.8305920572507,2030.186740135906,719.9547322284733,873.9470210507535,1334.524102791957,1160.6841212644217,2602.6720420785455,1172.6358309017037,987.2007197039778,1936.8547199111078,1563.0245949478037,1575.489085929694,1289.3263772860735,1218.4836972192043,1105.667720294833,895.9706070933247,933.1969734039591,1280.7416779928408,1109.4508587848231,1457.1907433409865,1108.7166429776555,1440.8587316654027,815.7284924583523,911.5581465183024,1453.7428363734502,1663.4053966948545,930.7320310175733,1589.9084788154396,1214.294354769151,1273.299579333902,1669.5519139866913,862.9810537469002,1190.6680685380488,1106.4376269597299,1221.2201730962558,1539.8306912772923,1724.204402286339,1430.8072225072692,1571.1206670735098,1799.5026795731706,1856.6161116036296,1804.1711884145611
stroma_ad_dysplasia_FA_HN15_2_total.csv,1080.2284095711339,828.5903523412801,1426.9846218079247,1476.0835450795685,0.0,828.3910247866485,1312.694840814393,1339.264996210347,1405.399095462319,908.7454083613424,1124.7983981132484,1619.3566209856103,878.6203976399906,1132.98930726285,1175.0552501935488,1332.1998774420972,1062.914898297993,1190.1464964860452,940.0527208589838,996.1956048786167,1197.689039784984,997.9572129704725,1072.2236252624587,1198.660748606049,1227.4809047171366,884.9827987026036,1140.1539719498771,1882.0661945272095,979.702291049389,721.3134581941753,1041.520709712314,1154.9439436094644,901.6248166073672,789.5136965968691,1059.4559005676983,1083.8057037885133,1183.7171051370178,928.8278470965398,1236.1840457936362,858.6382484813927,1263.63184660946,1400.4987258431395,988.291416955861,983.5637341711754,1156.9099539847616,1475.5474557895093,1177.146084538661
stroma_ad_carcinoma_FA_HN11A_2_total.csv,974.8341773211843,825.2642710822386,1212.789241541641,1109.8305920572507,828.3910247866485,0.0,1372.4777880877498,1038.320602839099,1083.493280721321,891.0426631575655,920.9041748934991,1791.0001605088703,751.0460835981262,973.8572844436812,1207.1225018222503,1239.638052975801,984.0255133056536,963.7475035943711,703.7708848247942,827.442440281515,863.5746890429265,824.173619243406,809.5350747992508,1078.063051608635,1134.3619772629352,798.9713209725484,1004.6366963026333,1602.0446455204205,737.3166480358685,795.5124594400615,1061.812833451655,904.3320880375576,927.7248403643899,714.6074704693484,887.0647533915817,1111.0799975945015,879.4575021545191,722.0957503870229,997.2411011386548,836.3626939053541,1240.115110020947,1335.5433843717713,928.1518091030384,944.0942141223738,1198.3226278757218,1482.295523464848,1223.5559806616343
dysplasia_FA_HN15_2_total.csv,1312.3738620352792,1056.3589206564623,1979.0585723925176,2030.186740135906,1312.694840814393,1372.4777880877498,0.0,1817.3871331744392,1723.080534190486,1408.691158285702,1331.9931452542378,1221.8522180136606,1393.0801165478556,1338.9515607604628,1284.6788609444989,1461.4648203336849,1250.18716881977,1442.2951207668493,1283.0140751588397,1737.4753784436514,1636.0983323269083,1388.4082510052353,1351.6732771754344,1370.671779433878,1049.8316344503537,1205.585645656548,1413.2495563919772,2442.5087086933495,1441.8356666946868,1123.892997468977,1636.4469390347256,1520.7138346668164,1177.1766008448662,1146.2263205139002,1411.4239464637583,1636.8706917506017,1588.8082877717734,1312.9424903361949,1401.332789106674,1127.4742160256849,1130.8199065342274,1078.299045884009,1637.4062734682202,1026.049159956051,1623.858916820818,2220.0024910662746,1394.0510022952024
stroma_ad_dysplasia_FA_HN15_4_total.csv,1251.562252374597,1076.437835533534,735.6711975277982,719.9547322284733,1339.264996210347,1038.320602839099,1817.3871331744392,0.0,930.8355602726081,1298.9198178113006,1050.9545181341632,2459.668480494254,1105.6597867298806,944.1400154324315,1896.62649714909,1526.4495839760789,1429.3208060830148,1282.4376157065556,1164.503358001225,1058.6255328864222,890.4453735256365,741.6474045586904,1102.8866156753452,958.5610810994195,1250.7455852180472,919.4520609045638,1383.7073980136001,1052.0041704450284,798.7565656546894,1265.4581335929063,1663.4421052861167,783.0471475197689,1446.367026860812,1037.4378981052528,1219.9904118945865,1774.280769667699,823.7615584343321,1076.7320228258186,1027.953547024078,965.5214981504445,1303.1301578476327,1645.3485260204325,1405.4920273097487,1359.5561603917379,1798.7795236769957,1897.2648749151444,1724.1412803206747
carcinoma_FA_HN14_4_total.csv,1017.9868568969072,1122.1764996473603,1117.5241624459504,873.9470210507535,1405.399095462319,1083.493280721321,1723.080534190486,930.8355602726081,0.0,1441.79960644649,1011.2959456958934,2324.8429901629124,1307.8223912017686,827.8909920564001,1846.6976090795797,1117.9418791257974,1338.9412729096607,1349.2515814283852,1079.2996958713723,1367.7064264199107,838.9256052889118,836.3312735354185,1181.2065191725956,1030.596470626282,1118.5156975991192,1003.3530608072053,1281.2885168810428,1051.0457998544462,990.8910929642427,1326.8783431665606,1712.1544420103057,900.6376746202236,1465.687966665143,1201.5764587221538,1159.6709674422234,1863.5639746901065,822.0815559281749,1170.0934734111763,838.7891265113745,1120.0019082070348,1435.4461466086104,1305.1911571676799,1507.309478278631,1477.8399814583702,1877.1673625322226,2117.663286059493,1761.6799489587936
stroma_ad_carcinoma_FA_HN14_5_total.csv,1226.00807364625,983.0107071622023,1211.144208089762,1334.524102791957,908.7454083613424,891.0426631575655,1408.691158285702,1298.9198178113006,1441.79960644649,0.0,993.4341495195,1744.5102390335567,605.1812082434487,1135.2279418016606,1018.198445161997,1641.1414232545435,1208.1325494334262,1046.8636569687794,1091.1215362554444,880.0488231023855,1142.5426219940455,1103.0289968130828,1177.2012403164078,1373.6234933644873,1331.026638225732,1005.8598291147362,1261.1203574888732,1863.3164736290478,833.126235546026,823.3925745548361,625.8979270243232,1022.3562074225592,772.6651333612505,859.7234171458367,1175.7449322144994,708.06402877335,1093.2844934927612,710.2942190043352,1175.2868919093798,1031.0255545811694,1566.0342946105854,1500.8405028940092,553.8965637625702,1057.4377681824953,763.9709155567602,1052.5338500743494,1149.0359201188114
