CellID,X_centroid,Y_centroid,phenotype
180,29934.94939759036,16609.3702811245,Ki67+ tumor cells 
669,30198.831074035454,16959.037539103232,Ki67+ tumor cells 
1194,30056.14859228363,18183.44786235662,Ki67+ tumor cells 
1599,30328.706482155863,16759.14493809177,Ki67+ tumor cells 
2189,29369.618686868685,17616.54797979798,Ki67+ tumor cells 
3678,29523.890510948902,17562.774765380604,Ki67+ tumor cells 
3841,29355.693586698337,17475.41330166271,NK
4178,30008.017094017094,17781.66910866911,Ki67+ tumor cells 
5209,30227.932584269663,18107.886392009987,Ki67+ tumor cells 
5242,29728.898305084746,17126.561440677968,Ki67+ tumor cells 
5497,29886.02562170309,18015.18613413715,Ki67+ tumor cells 
6826,29861.4694980695,16839.09189189189,M1/M0 macrophages
8416,29990.029361942405,17851.482213438736,Ki67+ tumor cells 
8887,29136.33613445378,17317.360144057624,Ki67+ tumor cells 
10289,29959.991985752447,17760.427426536065,Ki67+ tumor cells 
11039,29186.738112136267,16916.440738112135,Ki67+ tumor cells 
11127,29876.991803278688,16771.20799180328,Ki67+ tumor cells 
11247,30307.216981132075,17810.724528301886,Ki67+ tumor cells 
11694,29510.81764122894,16651.22993062438,Ki67+ tumor cells 
12392,30279.289897510986,17479.32942898975,Ki67+ tumor cells 
12736,30268.53641618497,18108.53179190752,tumor cells
13607,29524.76356589148,16753.93895348837,Ki67+ tumor cells 
16071,29476.30684596577,17521.62469437653,Ki67+ tumor cells 
16114,30157.699257425746,17371.300742574258,Ki67+ tumor cells 
16669,29168.41547619048,17259.375,Ki67+ tumor cells 
17157,29577.2865497076,17950.64619883041,tumor cells
17419,29621.45598845599,16576.396825396827,tumor cells
18139,30274.56259314456,16762.905365126677,Ki67+ tumor cells 
18473,30077.61630695444,17349.139088729018,Ki67+ tumor cells 
18960,29867.416843595187,16586.11748053786,Ki67+ tumor cells 
19162,29875.77085927771,17331.803237858032,Ki67+ tumor cells 
20352,29751.857885615253,17460.272097053727,tumor cells
21724,29810.41056218058,17581.587734241908,tumor cells
23026,29908.24116260801,16579.743912018854,Ki67+ tumor cells 
23506,29800.476785714287,17623.51785714286,Ki67+ tumor cells 
23906,30065.16013071896,17691.10239651416,Ki67+ tumor cells 
24695,30363.55272407733,16808.588752196836,Ki67+ tumor cells 
25074,29956.501758499413,17150.00937866354,Ki67+ tumor cells 
25649,29693.3351800554,18129.337950138502,stromal cells
26169,29998.240131578947,17981.407894736843,tumor cells
26378,30193.872958257714,17783.776769509983,tumor cells
27241,30280.767386091127,17663.022382094325,Ki67+ tumor cells 
28305,29933.690189328743,17187.719449225475,M2 macrophages
28487,29606.392248062017,17632.671317829456,Ki67+ tumor cells 
28856,29963.409523809525,17355.201587301588,tumor cells
31805,29776.1309255079,16793.52821670429,tumor cells
33361,29277.52258064516,17900.503225806453,tumor cells
33768,30338.254310344822,18067.94827586207,effector CD8+ T cells
34420,29983.06474820144,17248.57314148681,Ki67+ tumor cells 
35149,29538.25607064018,17467.32671081678,Ki67+ tumor cells 
35453,30089.998937300745,16759.107332624866,Ki67+ tumor cells 
36438,30168.91641566265,16818.044427710844,Ki67+ tumor cells 
36868,29410.53046594982,16791.745519713262,Ki67+ tumor cells 
38013,29651.71097234612,17391.985727029438,Ki67+ tumor cells 
38230,29495.880794701985,17772.97729422895,Ki67+ tumor cells 
39013,29872.324394463667,16536.58131487889,tumor cells
