,topology_dysplasia_11_clean_otras.csv,topology_carcinoma_14_clean_otras.csv,topology_ad_dysplasia_1_clean_otras.csv,topology_carcinoma_18_clean_otras.csv,topology_dysplasia_5_clean_otras.csv,topology_ad_dysplasia_6_clean_otras.csv,topology_dysplasia_6_clean_otras.csv,topology_carcinoma_17_clean_otras.csv,topology_dysplasia_10_clean_otras.csv,topology_ad_dysplasia_3_clean_otras.csv,topology_ad_carcinoma_9_clean_otras.csv,topology_carcinoma_11_clean_otras.csv,topology_ad_carcinoma_1_clean_otras.csv,topology_dysplasia_3_clean_otras.csv,topology_dysplasia_7_clean_otras.csv,topology_carcinoma_6_clean_otras.csv,topology_carcinoma_10_clean_otras.csv,topology_ad_carcinoma_15_clean_otras.csv,topology_dysplasia_2_clean_otras.csv,topology_dysplasia_17_clean_otras.csv,topology_dysplasia_1_clean_otras.csv,topology_carcinoma_9_clean_otras.csv,topology_ad_carcinoma_4_clean_otras.csv,topology_carcinoma_7_clean_otras.csv,topology_carcinoma_8_clean_otras.csv,topology_ad_dysplasia_8_clean_otras.csv,topology_carcinoma_13_clean_otras.csv,topology_ad_carcinoma_3_clean_otras.csv,topology_ad_dysplasia_4_clean_otras.csv,topology_ad_carcinoma_8_clean_otras.csv,topology_dysplasia_12_clean_otras.csv,topology_carcinoma_12_clean_otras.csv,topology_ad_dysplasia_5_clean_otras.csv,topology_ad_carcinoma_2_clean_otras.csv,topology_carcinoma_16_clean_otras.csv,topology_ad_dysplasia_9_clean_otras.csv,topology_dysplasia_9_clean_otras.csv,topology_ad_carcinoma_5_clean_otras.csv,topology_carcinoma_1_clean_otras.csv,topology_dysplasia_8_clean_otras.csv,topology_ad_dysplasia_2_clean_otras.csv,topology_ad_carcinoma_12_clean_otras.csv,topology_carcinoma_3_clean_otras.csv,topology_ad_carcinoma_11_clean_otras.csv,topology_carcinoma_20_clean_otras.csv,topology_dysplasia_16_clean_otras.csv,topology_dysplasia_13_clean_otras.csv,topology_ad_carcinoma_13_clean_otras.csv,topology_ad_carcinoma_7_clean_otras.csv,topology_dysplasia_15_clean_otras.csv,topology_carcinoma_19_clean_otras.csv,topology_dysplasia_19_clean_otras.csv,topology_dysplasia_18_clean_otras.csv,topology_carcinoma_15_clean_otras.csv,topology_carcinoma_5_clean_otras.csv,topology_ad_carcinoma_6_clean_otras.csv,topology_ad_dysplasia_7_clean_otras.csv,topology_ad_carcinoma_14_clean_otras.csv,topology_dysplasia_4_clean_otras.csv,topology_ad_dysplasia_10_clean_otras.csv,topology_dysplasia_14_clean_otras.csv,topology_carcinoma_2_clean_otras.csv,topology_carcinoma_4_clean_otras.csv,topology_ad_carcinoma_10_clean_otras.csv
topology_dysplasia_11_clean_otras.csv,1.230508874002347e-308,131.20278542804232,150.3711839823036,292.4292138454741,60.13026766933149,56.58011652587301,43.770802536488844,286.72718647497106,50.3913744582631,45.408729466073424,52.620873627850216,278.6522220211533,81.52742035434645,323.9351124242363,102.66714248979233,287.7115641285425,345.8894338474639,153.75107665249567,236.10199807878138,24.46528349829478,183.73153249825225,285.68677569756755,90.66291666900119,156.06013707443907,168.22784173892774,107.90699838549872,303.34590347123606,21.89763312774039,97.01036336231257,18.221305028231143,32.8259698647704,289.65557042628507,108.04338632964118,83.92648433957467,inf,87.43724966142997,221.492403387767,100.43191466387938,170.2545914840269,51.88304688959208,42.52636100173035,101.85507212904812,221.3846066668014,186.48097206953406,inf,61.37042865289844,40.81089829863926,83.52316066454267,41.513569134162395,64.48127666176984,246.6792664559705,73.67547784324697,141.10619312167023,208.13732967530729,274.74731240385063,56.08190240118685,37.85708357350021,307.1315139104104,inf,116.6230460717633,84.0357663675029,255.36285529997457,249.49334346127034,50.712545994733404
topology_carcinoma_14_clean_otras.csv,131.20278542804232,1.0607447400764634e-308,101.37015726082964,237.5688696036235,173.64477904366237,136.98060276624784,130.27818394727694,226.1648148626174,94.56900297519078,101.76845739791841,117.16106694445429,210.01488595498188,55.88335444964031,303.76800697304736,53.66611576831835,244.7825366803453,344.4893096076031,74.68202206912659,133.67342700071305,145.89322426786555,102.70962747266427,228.36285308915444,62.07651897323943,84.45664952420722,127.06963191277887,173.64477904366237,259.4022488551475,138.51725268254927,86.00856373620599,119.7418954302741,164.02875529281272,232.0215827652455,173.64477904366237,81.29608106481248,inf,173.64477904366237,97.51936510647653,88.12232399731644,107.56818156573425,143.16489744098772,130.66018172159124,102.24382716692199,188.67974633257563,56.61423246803548,inf,173.64477904366237,94.57658204821607,173.64477904366237,120.00098971609586,126.73221381681486,213.99222547080683,60.740486893576474,92.10516640019628,136.21319791129338,259.6859416087382,131.245861839636,143.44164671645632,266.973469733496,inf,41.602290921119476,173.64477904366237,176.8768936740879,222.70391992083455,80.49023943330894
topology_ad_dysplasia_1_clean_otras.csv,150.3711839823036,101.37015726082964,1.4924907909675864e-308,231.79891797479786,176.5297548580752,160.54805148283674,136.0481355761026,220.39486323379174,141.37058016519347,128.70316636876782,122.93101857327994,204.24493432615623,101.30979007423247,294.81071513232223,51.86363260028202,226.98230647787534,338.71935797877745,81.53898582367054,119.14448644141243,151.6631758966912,103.88942453706846,218.31404167898472,109.37413368455725,82.48556952301675,129.54759618375516,176.5297548580752,253.63229722632184,149.98948460843718,82.65578798503512,142.66938989329714,169.79870692163837,226.25163113641986,176.5297548580752,87.06603269363814,inf,176.5297548580752,89.9252970593837,95.35494795909301,115.64062550409119,163.2053144562679,142.17903750124674,139.6641794667246,96.34751271358363,62.42710952338831,inf,176.5297548580752,160.87945808861855,176.5297548580752,125.77094134492151,160.87945808861855,193.72912469004268,76.69570613905665,74.16756496405452,136.1683549095796,253.68002782568726,160.87945808861855,157.21718927007868,261.20351810467037,inf,74.54199363768447,176.5297548580752,157.6662008837988,213.47041496892285,137.51264625724787
topology_carcinoma_18_clean_otras.csv,292.4292138454741,237.5688696036235,231.79891797479786,1.271987171090046e-308,292.4292138454741,292.4292138454741,292.4292138454741,228.75792968104582,292.4292138454741,292.4292138454741,292.4292138454741,120.5038013955824,292.4292138454741,128.96816322718865,282.5169573143435,82.9350331229503,106.92044000397959,215.02057837917016,167.78741321758412,292.4292138454741,212.76110299176747,143.11473314999768,292.4292138454741,227.5261759161255,230.42617498764315,292.4292138454741,171.818098666497,292.4292138454741,292.4292138454741,292.4292138454741,292.4292138454741,81.83004530056164,292.4292138454741,292.4292138454741,inf,292.4292138454741,200.18316985089666,292.4292138454741,198.51706354763894,292.4292138454741,292.4292138454741,266.91658290261773,160.658333217424,198.18405270824292,inf,292.4292138454741,292.4292138454741,292.4292138454741,292.4292138454741,292.4292138454741,106.22420398873211,292.4292138454741,263.6676913693593,160.63432535635854,113.01544458746898,292.4292138454741,292.4292138454741,182.54597538152956,inf,252.14860895990256,292.4292138454741,103.4007483340562,117.20360086921045,292.4292138454741
topology_dysplasia_5_clean_otras.csv,60.13026766933149,173.64477904366237,176.5297548580752,292.4292138454741,1.4152803779279626e-308,48.832915067933854,97.94170988532272,286.72718647497106,110.52164212759459,80.36234084931253,110.0418315731405,278.6522220211533,131.18503498619694,323.9351124242363,137.27349815612686,287.7115641285425,345.8894338474639,184.91892465588904,236.10199807878138,79.10347976246823,186.04866234959036,285.68677569756755,135.7527831435243,178.66612588741134,177.21612635165252,61.60906713123313,303.34590347123606,70.07631713934374,136.6147970114178,67.52699053549408,61.88905117847244,289.65557042628507,84.89442070250838,132.38456697881105,inf,45.609401442153256,221.492403387767,140.6372821409634,193.17068207165465,42.5050814597848,71.39838856957033,148.1530033833137,221.3846066668014,201.2838723644082,inf,39.73295459992735,91.64829193534027,37.22522941027707,101.64383680349387,80.18324543730486,246.6792664559705,126.98059702146071,157.88735850331898,212.11205116729485,274.74731240385063,95.13545211159527,68.81535030523537,307.1315139104103,inf,162.9209773260289,31.269437436974584,255.36285529997457,249.49334346127034,105.35818575585294
topology_ad_dysplasia_6_clean_otras.csv,56.58011652587301,136.98060276624784,160.54805148283674,292.4292138454741,48.832915067933854,8.93223054586332e-309,53.747229181900195,286.72718647497106,65.37144664661147,35.21214536832943,61.208916505206645,278.6522220211533,96.50749254269482,323.9351124242363,111.25518536714875,287.7115641285425,345.8894338474639,152.53079101550196,236.10199807878138,39.50941214369041,183.73153249825225,285.68677569756755,105.64298885734956,168.45139334624326,169.5702676801734,108.65352914813806,303.34590347123606,43.04119954805731,107.36701659313655,44.74680748150382,34.046255501764136,289.65557042628507,108.65352914813806,98.90655652792304,inf,88.65753529842371,221.492403387767,115.41198685222776,169.03430584703318,47.28602767112916,28.34000402038668,100.63478649205439,221.3846066668014,185.26068643254035,inf,52.993047482404194,46.49809645435715,84.74344630153641,56.49364132251077,51.846256801376455,246.6792664559705,88.09861661322239,149.91213957693896,206.91704403831358,274.74731240385063,47.61723522033594,32.303296180699036,307.1315139104104,inf,115.40276043476956,78.78765432823391,255.36285529997457,249.49334346127034,60.20799027486984
topology_dysplasia_6_clean_otras.csv,43.770802536488844,130.27818394727694,136.0481355761026,292.4292138454741,97.94170988532272,53.747229181900195,1.513056848907317e-308,286.72718647497106,40.298981486141884,37.568702834413955,19.580407825353547,278.6522220211533,74.39482949763666,323.9351124242363,85.33009623655695,287.7115641285425,345.8894338474639,152.8264751717303,236.10199807878138,46.643519238096815,155.08595055913298,285.68677569756755,68.89435767084947,140.32087763477494,137.4208785632573,108.50568707002387,303.34590347123606,62.2579591242407,83.96184078940544,39.85890280297315,50.42549817097523,289.65557042628507,108.50568707002387,51.47539989277729,inf,106.64686703242239,221.492403387767,85.53835747649421,169.3299900032615,92.99884988310811,39.75189182070518,100.93047064828275,221.3846066668014,185.5563705887687,inf,70.93915334553185,53.88513604303583,92.85579068724721,44.13212415932095,81.02612826920625,246.6792664559705,69.5376970537005,104.17936218154111,207.2127281945419,274.74731240385063,88.39481180296895,64.7707762575713,307.1315139104104,inf,115.69844459099792,106.64686703242239,255.36285529997457,249.49334346127034,50.648364619405186
topology_carcinoma_17_clean_otras.csv,286.72718647497106,226.1648148626174,220.39486323379174,228.75792968104582,286.72718647497106,286.72718647497106,286.72718647497106,1.4336359323746977e-308,286.72718647497106,286.72718647497106,286.72718647497106,173.9794057976705,282.04816931225764,276.8795639709173,271.11290257333735,244.7825366803453,185.4306121069995,203.61652363816404,159.48454093258994,286.72718647497106,201.35704825076135,228.36285308915444,286.72718647497106,216.1221211751194,219.02212024663703,286.72718647497106,141.67406010733185,286.72718647497106,286.72718647497106,286.72718647497106,286.72718647497106,220.60736007206975,286.72718647497106,286.72718647497106,inf,286.72718647497106,130.46956617440804,284.7966955146617,187.11300880663282,286.72718647497106,286.72718647497106,255.5125281616116,204.53425262449156,170.88662822112565,inf,286.72718647497106,286.72718647497106,286.72718647497106,286.72718647497106,286.72718647497106,217.19049219360716,286.72718647497106,252.26363662835325,171.55296604385364,259.6859416087382,286.72718647497106,286.72718647497106,173.40515165023209,inf,240.74455421889644,286.72718647497106,187.5573467395277,222.70391992083455,286.72718647497106
topology_dysplasia_10_clean_otras.csv,50.3913744582631,94.56900297519078,141.37058016519347,292.4292138454741,110.52164212759459,65.37144664661147,40.298981486141884,286.72718647497106,1.062499915276732e-308,30.159301278282044,43.6202698107401,278.6522220211533,40.060790090961035,323.9351124242363,93.66653867268221,287.7115641285425,345.8894338474639,117.11729419964414,219.48344104542883,51.324221292674764,142.7100503770281,285.68677569756755,40.27154221073809,124.45707242857108,164.08280271123425,126.36027755606696,303.34590347123606,43.948249707358485,88.00975954520246,42.99465159210049,69.45975231762196,289.65557042628507,126.36027755606696,61.49446364426041,inf,124.07103211428154,190.2642516634001,58.545822163335835,139.94147699433216,71.55574132135135,39.12325355802426,65.22128967619656,204.53425262449156,149.8471896166825,inf,88.40654429826202,27.4681911244912,120.15694311739423,25.431986740905074,50.20250700944278,240.637977799807,64.67487402613685,132.1055893045601,175.7211689207776,274.74731240385063,59.63670571999967,48.87264374126556,307.1315139104104,inf,79.98926361891174,115.61701203815525,255.36285529997457,246.2661318104067,20.461769802787018
topology_ad_dysplasia_3_clean_otras.csv,45.408729466073424,101.76845739791841,128.70316636876782,292.4292138454741,80.36234084931253,35.21214536832943,37.568702834413955,286.72718647497106,30.159301278282044,1.685631176975782e-308,30.95285601431445,278.6522220211533,61.29534717436539,323.9351124242363,80.99912487625656,287.7115641285425,345.8894338474639,122.56612388718466,224.93227073296936,45.87539160513424,166.38834219847598,285.68677569756755,70.43084348902013,135.828063894458,145.55341479918656,123.6358627122967,303.34590347123606,41.82790965480501,75.34234574877681,31.40869461852334,64.01092263008144,289.65557042628507,123.6358627122967,63.69441115959361,inf,118.62220242674101,199.2878225043949,80.19984148389833,139.06963871871585,72.56880041367242,30.642349058859935,70.67011936373709,211.37907081305968,158.38268986595386,inf,82.9577146107215,42.05235856328403,114.70811342985371,33.87412588631784,65.80546965261854,246.08680748734753,52.88647124489296,119.43817550813449,176.95237690999625,274.74731240385063,68.30091388931024,44.34072678813561,307.1315139104104,inf,85.43809330645226,108.75232145655121,255.36285529997457,249.49334346127034,37.56876503137468
