,topology_dysplasia_11_clean_otras.csv,topology_carcinoma_14_clean_otras.csv,topology_ad_dysplasia_1_clean_otras.csv,topology_carcinoma_18_clean_otras.csv,topology_dysplasia_5_clean_otras.csv,topology_ad_dysplasia_6_clean_otras.csv,topology_dysplasia_6_clean_otras.csv,topology_carcinoma_17_clean_otras.csv,topology_dysplasia_10_clean_otras.csv,topology_ad_dysplasia_3_clean_otras.csv,topology_ad_carcinoma_9_clean_otras.csv,topology_carcinoma_11_clean_otras.csv,topology_ad_carcinoma_1_clean_otras.csv,topology_dysplasia_3_clean_otras.csv,topology_dysplasia_7_clean_otras.csv,topology_carcinoma_6_clean_otras.csv,topology_carcinoma_10_clean_otras.csv,topology_ad_carcinoma_15_clean_otras.csv,topology_dysplasia_2_clean_otras.csv,topology_dysplasia_17_clean_otras.csv,topology_dysplasia_1_clean_otras.csv,topology_carcinoma_9_clean_otras.csv,topology_ad_carcinoma_4_clean_otras.csv,topology_carcinoma_7_clean_otras.csv,topology_carcinoma_8_clean_otras.csv,topology_ad_dysplasia_8_clean_otras.csv,topology_carcinoma_13_clean_otras.csv,topology_ad_carcinoma_3_clean_otras.csv,topology_ad_dysplasia_4_clean_otras.csv,topology_ad_carcinoma_8_clean_otras.csv,topology_dysplasia_12_clean_otras.csv,topology_carcinoma_12_clean_otras.csv,topology_ad_dysplasia_5_clean_otras.csv,topology_ad_carcinoma_2_clean_otras.csv,topology_carcinoma_16_clean_otras.csv,topology_ad_dysplasia_9_clean_otras.csv,topology_dysplasia_9_clean_otras.csv,topology_ad_carcinoma_5_clean_otras.csv,topology_carcinoma_1_clean_otras.csv,topology_dysplasia_8_clean_otras.csv,topology_ad_dysplasia_2_clean_otras.csv,topology_ad_carcinoma_12_clean_otras.csv,topology_carcinoma_3_clean_otras.csv,topology_ad_carcinoma_11_clean_otras.csv,topology_carcinoma_20_clean_otras.csv,topology_dysplasia_16_clean_otras.csv,topology_dysplasia_13_clean_otras.csv,topology_ad_carcinoma_13_clean_otras.csv,topology_ad_carcinoma_7_clean_otras.csv,topology_dysplasia_15_clean_otras.csv,topology_carcinoma_19_clean_otras.csv,topology_dysplasia_19_clean_otras.csv,topology_dysplasia_18_clean_otras.csv,topology_carcinoma_15_clean_otras.csv,topology_carcinoma_5_clean_otras.csv,topology_ad_carcinoma_6_clean_otras.csv,topology_ad_dysplasia_7_clean_otras.csv,topology_ad_carcinoma_14_clean_otras.csv,topology_dysplasia_4_clean_otras.csv,topology_ad_dysplasia_10_clean_otras.csv,topology_dysplasia_14_clean_otras.csv,topology_carcinoma_2_clean_otras.csv,topology_carcinoma_4_clean_otras.csv,topology_ad_carcinoma_10_clean_otras.csv
topology_dysplasia_11_clean_otras.csv,0.0,5183.312772693996,3269.6999532692817,10344.22840012343,13385.735331717813,5265.654204860702,2093.0158036998437,8590.89948841153,6307.367665153148,4362.944750649037,3243.6931066810102,6359.651512754239,3331.010497113827,9472.114392551879,3550.326214373808,9542.90727911544,9214.078820678675,5833.460954391078,5404.186341885983,2766.7096170938416,7623.8391504275205,7464.406948900739,6108.1760592323635,6896.405576856276,7356.391885144367,6861.341256176645,6422.296752757602,2413.2797114818545,5894.481073687122,4055.678707130742,6423.565653460778,9264.121350980731,9634.820157600647,3746.7229737821185,inf,6960.481152605287,13015.672174823794,11693.187728545277,7002.601752670791,12460.013481588594,4729.389890605279,3545.5706246368895,7140.913123326785,4448.000397717916,inf,5269.059039241783,8062.304318212888,4735.5204173267,3074.1145097952203,8124.345557086228,8981.887293225274,5951.32167700745,7394.979657425576,7174.579587009913,9597.942726141151,5216.391346148277,9499.70287744951,6781.3199827000835,inf,3791.621638986531,7844.127419830377,8334.022862944214,9458.73412472199,6947.9842165359405
topology_carcinoma_14_clean_otras.csv,5183.312772693996,0.0,2538.1631945578415,5231.013255265607,16402.98943974053,1940.7623344518831,5429.034717715835,4189.708140089846,9182.710913382693,2759.1320782933235,3570.782739123072,1907.0201438701972,2591.1516014584986,4486.970090254376,4181.926954438493,4422.7754051032225,4237.343917480433,1582.0491267375496,6023.7408507343625,3340.1798558757687,2929.4953135374108,2678.078922718223,5144.075743199296,1975.5199344560688,2476.2614586570007,3488.0499685181976,1684.8564505307781,6260.594528092214,4371.478455196693,7695.833893749338,8593.640357343333,4165.002178401717,9225.86808617409,2596.9811414870874,inf,4631.090831695042,16820.35675602108,11634.564803779238,3465.1638233410004,14468.640396068306,1637.2323145527657,4069.871992210349,2138.8066123766175,1778.6205605766945,inf,3582.5760688410446,9662.389798371989,4257.744614428495,5126.810403869547,8912.04347412175,4033.76439490929,1379.1810865947891,2678.6212913038153,3179.817053596683,4506.819220359837,3656.0792261427255,10858.261420584617,4821.766590050793,inf,1700.1923171524686,8995.428778359797,3880.194844664874,4518.641687061987,9810.774525417948
topology_ad_dysplasia_1_clean_otras.csv,3269.6999532692817,2538.1631945578415,0.0,7382.461842165856,15940.61805406368,3691.7143523185728,4147.912580022532,6436.5866928285795,8554.906090093014,3702.5545541630368,3547.431976472932,3277.781274022823,2243.829662825904,6632.947602469996,3677.3838204472536,6576.774602585646,6031.223300854611,3238.2016365153554,4771.151808884651,2930.8610719938238,4466.280713669063,4432.688577573914,6111.232901031146,3754.198775132797,4154.425300159306,5308.560875365083,3618.394638031326,5126.0616693316915,5441.475907433298,6586.601343146322,8219.305015484022,6140.466430952532,10288.48232454572,2916.5082835253734,inf,6259.202745633158,14688.517578490522,12420.0919032086,3906.1139437304987,14475.207183261786,3018.069114163179,4072.4564603501444,4064.1963323710797,2362.8453192765446,inf,4844.927259074233,9733.818524445654,4949.020479301949,4668.530010304845,9440.133368591436,5846.717583168954,3666.8243072146956,4833.8470113362155,4045.579190271198,6557.537880640265,4717.339614253673,10836.561899288889,5892.165958870887,inf,1193.2592079911267,9427.706749028459,5215.768698786015,6297.262998248532,9194.391978922093
topology_carcinoma_18_clean_otras.csv,10344.22840012343,5231.013255265607,7382.461842165856,0.0,20125.621524156017,5406.620470132267,10567.385092083467,3450.24080363548,13630.962412590654,6508.568818942389,8352.728374963452,4647.8328175807055,7408.280066726563,1907.7675544560561,8805.424360165714,1512.3677217299828,2903.219246045591,4560.971057632156,9815.116074635931,8029.530715094854,4292.201027033116,3440.9623570600425,8142.740401128805,4122.646679183607,4049.1226518911694,4940.502722615192,4001.62256547661,11136.620200716985,6437.835334668154,12659.167673653323,12900.623201447632,1899.3967719059165,10826.528153900264,7032.947860359598,inf,5941.562348630476,21353.40782065376,13769.925740696819,5592.796495303897,17558.229316724017,5840.867921639404,8304.123408339907,3766.874308571303,6348.870054510332,inf,6137.966159981632,13430.30485453099,7152.967805633546,9431.478014370437,11389.245204577688,3049.588634689295,4438.949625911057,3064.9242063555885,4859.485241243567,2625.4133525473035,6511.1576533169855,14837.68086376789,5597.194323989426,inf,6626.763876536473,11601.354500120471,4620.401785771584,3092.23128121839,13975.72417873178
topology_dysplasia_5_clean_otras.csv,13385.735331717813,16402.98943974053,15940.61805406368,20125.621524156017,0.0,15137.153152437826,12175.1831853325,17659.79464471685,7566.823701999537,14030.292685270177,13006.741145204214,17808.650209303036,14215.481144654965,19191.03095838732,12882.661077403805,19743.481141609944,20154.494718616177,16045.025545705072,13233.28117199727,13262.001136810291,19149.126946093027,18433.177673192295,12478.46773369076,18073.643308561328,18630.31189926331,15602.614061054768,16982.453434537238,11075.856757224463,13735.992952140681,9783.638795684625,8599.70655707852,19820.581165377484,11350.475056750853,13973.447991905587,inf,14614.448535447666,4514.322060812337,9453.163690743375,19108.221483118756,3219.5993317231023,14923.969595837465,12372.646360929728,18058.424944721202,15311.108036176953,inf,14018.142630355242,7169.980930374811,13100.434313224103,11455.572886249327,8818.448164459796,19847.862637809045,16261.31143011818,17214.55957315502,18599.265302158903,20150.985317696002,13634.275410559621,9979.189564299919,14679.773308127109,inf,15747.874559289685,8862.378372086681,20226.80767286545,20283.549262329594,7525.48730967252
topology_ad_dysplasia_6_clean_otras.csv,5265.654204860702,1940.7623344518831,3691.7143523185728,5406.620470132267,15137.153152437826,0.0,6142.5773656574165,3458.8977899816878,8582.924393248359,1752.9695520480693,3624.257162386473,3285.316494289366,3134.8854362173815,4481.028515534564,5070.835383667797,4748.037332618539,5050.474722074206,1650.8214186461169,7024.122078479193,2869.1292218264757,4302.297014835344,3510.588985234837,3748.038971383989,3076.024668368231,3707.174653119438,1818.8537047227885,2186.629729932848,5821.789972967913,3085.7509244168714,7586.785895048835,7588.674609012159,4749.3345373597995,7354.373996488872,2494.4066469508825,inf,2809.441925265577,17784.883481868063,10227.449604362138,5015.101730690692,12904.05601898248,1138.9739442678701,3253.570942665586,3014.286384320838,2759.251109537302,inf,1745.4575678788397,8383.041445551919,2560.208221807547,4399.197165263888,7218.922454375276,4745.338883089374,1325.0516333533728,2401.4028712506497,3919.4484082748236,5041.071354883105,1958.0389710413804,9693.107708084235,3683.0160685904702,inf,2880.778499943468,7254.329607263114,5464.257242022933,5226.060437007383,9019.52513219486
topology_dysplasia_6_clean_otras.csv,2093.0158036998437,5429.034717715835,4147.912580022532,10567.385092083467,12175.1831853325,6142.5773656574165,0.0,9415.2763846929,4869.080016949368,4778.97806522163,3053.5534173426595,6693.8114794647,3585.25160419735,9782.876099221712,2328.7842379488598,9763.189414318247,9497.192471216122,6155.0587729924955,4287.726944433285,3470.2621405952514,8058.725481545555,7703.588467031497,5405.401269381085,7200.298907645933,7682.106823213053,7724.2738550156855,6650.559617552951,1588.628072609079,5526.619093548934,2780.140984229962,5056.41024860076,9484.97899491057,8615.927358108078,4165.142484054214,inf,7146.629051003796,11941.343642299158,10275.390992244944,7664.311374405243,11107.04133932134,5573.050494051972,3498.325056717231,7392.86000196687,4484.179120849702,inf,5870.088091134804,6642.927072222751,5302.366054952551,2583.731119125575,6801.999882504034,9260.96919753021,6390.53150802081,7879.425505725679,7575.203391056103,9819.921591907772,5685.855642000277,8314.894578800306,6478.784714921265,inf,4131.212270417126,6465.542007913044,8944.913152843528,9731.621197581195,5553.6949376224175
topology_carcinoma_17_clean_otras.csv,8590.89948841153,4189.708140089846,6436.5866928285795,3450.24080363548,17659.79464471685,3458.8977899816878,9415.2763846929,0.0,11786.849956759337,4834.810501303383,6893.709852637801,5402.638622019619,6156.148511926019,3555.292324134816,8137.125725879592,3879.983664670117,5216.243389710787,3924.222808922457,9727.826890233462,6131.413539276751,5469.6998197445755,4901.32884903658,6266.419776491709,4771.072833045175,5007.172204389114,2214.8128728085326,4056.0462425508067,9025.486084310798,4643.318573716104,10939.116173065408,10811.941743730265,4527.1759584738265,7903.213582590284,5537.421470590252,inf,3174.900871525145,20507.110657845944,11612.71826272442,7131.573586784689,15117.774921868366,3925.780950078079,6306.494452524209,3808.298795671781,5518.028198592727,inf,3784.2931409112725,11266.127150452907,4669.243994836534,7443.580852937866,8983.55434663928,5526.84259087293,3178.0150662607653,2070.60976286416,6356.17681514313,5690.38803567816,4112.318773552614,12605.21843731458,4570.820236466402,inf,5719.963969476136,8950.266146155465,6390.882957450059,6355.803241642296,11918.26031235259
topology_dysplasia_10_clean_otras.csv,6307.367665153148,9182.710913382693,8554.906090093014,13630.962412590654,7566.823701999537,8582.924393248359,4869.080016949368,11786.849956759337,0.0,7259.8460162477995,5741.081370369604,10527.986610557706,6803.476540849776,12688.211521135832,5607.13587064737,12953.591113167631,13090.048256610578,9162.764601645915,5808.792228745161,6137.895359156907,11922.4641490388,11312.53496947018,5967.637332648164,10899.218026887598,11435.747067598566,10144.282159549173,9926.806227509313,4324.27700353907,7557.126440200885,2596.5324884256142,2048.1078034980865,12902.789428083566,6250.847678271149,6786.8977618928,inf,9136.996981800483,9377.556598849476,6054.204559059242,11757.05247920498,6377.983105654003,8062.911195430401,5640.551814803926,10948.057961281083,8038.456150310649,inf,8291.011876403902,1939.5547278237352,7587.98089775049,4610.100554306298,3426.37278431379,12799.220103635822,9266.015368579474,10618.179181838255,11392.93386616193,13185.3435287404,7904.928598031421,5166.951020370705,8449.360510504346,inf,8331.623247105255,4117.936475514618,12952.674980355428,13255.25964033472,1492.4021760117284
topology_ad_dysplasia_3_clean_otras.csv,4362.944750649037,2759.1320782933235,3702.5545541630368,6508.568818942389,14030.292685270177,1752.9695520480693,4778.97806522163,4834.810501303383,7259.8460162477995,0.0,2220.9933864778945,4113.735304032553,1932.2484265011649,5555.983679540123,3595.6812061234805,5821.614109612521,6162.064816617774,2117.5122752416673,5606.041918897209,1880.155869089341,5287.216433564686,4505.131885481366,2704.264950006094,4130.957532306911,4738.952753610587,3175.0626658366054,3035.147632613576,4670.91545564631,2096.7324406282296,6328.812334105455,6448.918672663617,5822.307000983066,6712.244934495224,1202.673560786141,inf,2957.5316617209787,16299.263646813946,9164.481855276208,5705.436087394448,11847.14530221444,1773.3280209927473,2015.2102320904448,4097.6884209749805,2012.4570969716428,inf,1549.1729228873796,7146.628116615594,1614.860543171493,3092.714741224731,6241.777096061335,5845.846889350109,2314.1243030158885,3510.5976295521195,4710.221578910423,6138.746977103111,1250.320853007328,8550.646236985942,2914.3570174830515,inf,2874.1350589571216,6301.895872259418,6433.584148167526,6283.64424165409,7709.558867646661
