,topology_ad_carcinoma_2_clean_tumorales.csv,topology_ad_dysplasia_1_clean_tumorales.csv,topology_carcinoma_4_clean_tumorales.csv,topology_dysplasia_10_clean_tumorales.csv,topology_ad_carcinoma_12_clean_tumorales.csv,topology_ad_carcinoma_8_clean_tumorales.csv,topology_ad_dysplasia_5_clean_tumorales.csv,topology_dysplasia_17_clean_tumorales.csv,topology_ad_dysplasia_3_clean_tumorales.csv,topology_carcinoma_10_clean_tumorales.csv,topology_carcinoma_20_clean_tumorales.csv,topology_ad_dysplasia_4_clean_tumorales.csv,topology_carcinoma_19_clean_tumorales.csv,topology_dysplasia_12_clean_tumorales.csv,topology_carcinoma_12_clean_tumorales.csv,topology_dysplasia_15_clean_tumorales.csv,topology_ad_carcinoma_15_clean_tumorales.csv,topology_dysplasia_9_clean_tumorales.csv,topology_carcinoma_11_clean_tumorales.csv,topology_carcinoma_5_clean_tumorales.csv,topology_carcinoma_1_clean_tumorales.csv,topology_dysplasia_18_clean_tumorales.csv,topology_ad_dysplasia_10_clean_tumorales.csv,topology_dysplasia_14_clean_tumorales.csv,topology_dysplasia_16_clean_tumorales.csv,topology_carcinoma_9_clean_tumorales.csv,topology_carcinoma_17_clean_tumorales.csv,topology_carcinoma_18_clean_tumorales.csv,topology_ad_carcinoma_7_clean_tumorales.csv,topology_carcinoma_6_clean_tumorales.csv,topology_ad_carcinoma_14_clean_tumorales.csv,topology_dysplasia_19_clean_tumorales.csv,topology_carcinoma_3_clean_tumorales.csv,topology_dysplasia_4_clean_tumorales.csv,topology_ad_carcinoma_4_clean_tumorales.csv,topology_ad_carcinoma_10_clean_tumorales.csv,topology_ad_carcinoma_1_clean_tumorales.csv,topology_dysplasia_1_clean_tumorales.csv,topology_dysplasia_13_clean_tumorales.csv,topology_ad_carcinoma_6_clean_tumorales.csv,topology_ad_carcinoma_5_clean_tumorales.csv,topology_ad_carcinoma_13_clean_tumorales.csv,topology_dysplasia_11_clean_tumorales.csv,topology_dysplasia_2_clean_tumorales.csv,topology_carcinoma_2_clean_tumorales.csv,topology_carcinoma_7_clean_tumorales.csv,topology_carcinoma_8_clean_tumorales.csv,topology_ad_dysplasia_6_clean_tumorales.csv,topology_carcinoma_15_clean_tumorales.csv,topology_ad_carcinoma_3_clean_tumorales.csv,topology_ad_dysplasia_9_clean_tumorales.csv,topology_ad_carcinoma_9_clean_tumorales.csv,topology_ad_carcinoma_11_clean_tumorales.csv,topology_dysplasia_7_clean_tumorales.csv,topology_dysplasia_6_clean_tumorales.csv,topology_dysplasia_5_clean_tumorales.csv,topology_carcinoma_14_clean_tumorales.csv,topology_dysplasia_3_clean_tumorales.csv,topology_carcinoma_13_clean_tumorales.csv,topology_ad_dysplasia_2_clean_tumorales.csv,topology_carcinoma_16_clean_tumorales.csv,topology_ad_dysplasia_7_clean_tumorales.csv,topology_dysplasia_8_clean_tumorales.csv
topology_ad_carcinoma_2_clean_tumorales.csv,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
topology_ad_dysplasia_1_clean_tumorales.csv,inf,0.0,3030.793189206082,2639.657612426887,100.71050708636376,0.0,0.0,1792.545135354004,0.0,2850.402284447443,723.4924491568602,0.0,2555.3154992195928,1837.2170094961343,1501.7619664532897,963.7985254250563,29.646360220428356,4185.704375562266,1515.1623144704208,3659.001566233623,2723.012178221115,1335.7800801082526,0.0,680.657785964074,461.2212748567002,2437.018075648129,511.5858723093926,1578.887763014773,4.197889520725852,3735.074483971746,0.0,2212.106926210204,1720.62151278916,4340.773075115432,1.7036276558703705,31.245425686893796,25.002951398726267,1716.5362861121894,1880.1541951529227,0.0,0.0,0.0,1703.544151363072,2990.306200491459,3363.8587225623774,1710.7148075808805,1426.2033317017795,0.0,3372.2459283789267,0.0,0.0,2.4856024299833166,0.0,5120.72230325082,3907.1152608461684,1953.8821507738444,813.6187407440789,2033.7634217451073,1363.4770975102722,0.0,1703.8557587069906,0.0,1788.586299134664
topology_carcinoma_4_clean_tumorales.csv,inf,3030.793189206082,0.0,3273.0170740366093,3050.6526308116922,3030.793189206082,3030.793189206082,3157.761511326157,3030.793189206082,1177.4185857998618,3307.193666475351,3030.793189206082,1391.1775646298195,1963.912969085644,1764.9512093862998,2252.0089281626224,3037.808620640439,4007.3915758871576,2067.822552199295,1356.5445376383302,1319.4543938876627,3345.113660540403,3030.793189206082,2502.442635032769,2675.36867283813,1619.393829562376,2942.1719920981586,1763.5845596794566,3034.9910787268077,3646.717903983095,3030.793189206082,3552.8720019061448,1980.6237530852711,3575.9335065370565,3029.4929874063896,3012.11577475464,3043.432512300982,1819.637096432499,2590.535246318624,3030.793189206082,3030.793189206082,3030.793189206082,2024.3399431742803,2030.9275542287062,1755.9752714055996,1724.1443644188512,1783.758148869265,3030.793189206082,1890.8373916332198,3030.793189206082,3030.793189206082,3033.2787916360653,3030.793189206082,5988.8048386065675,4932.709871357015,2346.2701705242425,2318.6761915275874,2059.7365144301475,1891.1386553544446,3030.793189206082,2253.7904970438785,3030.793189206082,2692.8977811278805
topology_dysplasia_10_clean_tumorales.csv,inf,2639.657612426887,3273.0170740366093,0.0,2623.1781122604766,2639.657612426887,2639.657612426887,1220.4055859151836,2639.657612426887,3129.8089369787544,3105.5850799858817,2639.657612426887,2631.2123342391073,1733.703534305847,2463.3318096664852,2056.5673964192933,2646.5378045171274,2236.141997904471,2754.1518463381326,3182.0029203830163,2658.6459441595334,1771.671518381088,2639.657612426887,2165.3769898770142,2215.707671965352,2633.25631228257,2888.1279773571646,2435.2500733257575,2643.855501947613,1675.727739571447,2639.657612426887,1261.5482022522388,1813.032220867922,2322.678594640732,2638.057076119546,2611.6749124827757,2661.1039632001716,2590.017132850372,1305.8192723837183,2639.657612426887,2639.657612426887,2639.657612426887,1749.1564592461307,2232.3152051629486,2618.770010383168,2126.0640916937664,2560.431989117482,2639.657612426887,2895.266208394321,2639.657612426887,2639.657612426887,2642.1432148568706,2639.657612426887,3819.5466971587284,2127.4682144686985,1585.8150457188362,2555.5474744180815,2078.320790711948,2601.219527346706,2639.657612426887,3103.6381938354707,2639.657612426887,1266.1970267118395
topology_ad_carcinoma_12_clean_tumorales.csv,inf,100.71050708636376,3050.6526308116922,2623.1781122604766,0.0,100.71050708636376,100.71050708636376,1844.172367549367,100.71050708636376,2871.55619027586,720.459744046258,100.71050708636376,2576.3340214156074,1858.9004578286813,1523.7833335483515,972.465739864655,118.67744778095063,4089.6667886117666,1495.5714627237205,3677.1210244910326,2742.9152967532614,1414.1968072534487,100.71050708636376,701.2207143163605,500.9909450409641,2458.618929721425,532.7498714719334,1598.2713893702964,104.90839660708961,3750.2942655591746,100.71050708636376,2267.5777044150427,1741.033321876755,4362.692609161887,102.41413474223414,130.6299130814348,119.7805281157849,1709.2470410568121,1905.656465207906,100.71050708636376,100.71050708636376,100.71050708636376,1723.9725858580205,3007.8433249921677,3382.9089555033556,1728.4755928177306,1449.23059858669,100.71050708636376,3392.4795550943613,100.71050708636376,100.71050708636376,103.19610951634708,100.71050708636376,5140.365226574591,3935.672213044416,1887.1454843618762,834.3934888025385,2006.3985750540803,1383.4436094911719,100.71050708636376,1679.8643082186588,100.71050708636376,1809.5867142448756
topology_ad_carcinoma_8_clean_tumorales.csv,inf,0.0,3030.793189206082,2639.657612426887,100.71050708636376,0.0,0.0,1792.545135354004,0.0,2850.402284447443,723.4924491568602,0.0,2555.3154992195928,1837.2170094961343,1501.7619664532897,963.7985254250563,29.646360220428356,4185.704375562266,1515.1623144704208,3659.001566233623,2723.012178221115,1335.7800801082526,0.0,680.657785964074,461.2212748567002,2437.018075648129,511.5858723093926,1578.887763014773,4.197889520725852,3735.074483971746,0.0,2212.106926210204,1720.62151278916,4340.773075115432,1.7036276558703705,31.245425686893796,25.002951398726267,1716.5362861121894,1880.1541951529227,0.0,0.0,0.0,1703.544151363072,2990.306200491459,3363.8587225623774,1710.7148075808805,1426.2033317017795,0.0,3372.2459283789267,0.0,0.0,2.4856024299833166,0.0,5120.72230325082,3907.1152608461684,1953.8821507738444,813.6187407440789,2033.7634217451073,1363.4770975102722,0.0,1703.8557587069906,0.0,1788.586299134664
topology_ad_dysplasia_5_clean_tumorales.csv,inf,0.0,3030.793189206082,2639.657612426887,100.71050708636376,0.0,0.0,1792.545135354004,0.0,2850.402284447443,723.4924491568602,0.0,2555.3154992195928,1837.2170094961343,1501.7619664532897,963.7985254250563,29.646360220428356,4185.704375562266,1515.1623144704208,3659.001566233623,2723.012178221115,1335.7800801082526,0.0,680.657785964074,461.2212748567002,2437.018075648129,511.5858723093926,1578.887763014773,4.197889520725852,3735.074483971746,0.0,2212.106926210204,1720.62151278916,4340.773075115432,1.7036276558703705,31.245425686893796,25.002951398726267,1716.5362861121894,1880.1541951529227,0.0,0.0,0.0,1703.544151363072,2990.306200491459,3363.8587225623774,1710.7148075808805,1426.2033317017795,0.0,3372.2459283789267,0.0,0.0,2.4856024299833166,0.0,5120.72230325082,3907.1152608461684,1953.8821507738444,813.6187407440789,2033.7634217451073,1363.4770975102722,0.0,1703.8557587069906,0.0,1788.586299134664
topology_dysplasia_17_clean_tumorales.csv,inf,1792.545135354004,3157.761511326157,1220.4055859151836,1844.172367549367,1792.545135354004,1792.545135354004,0.0,1792.545135354004,3082.706828224067,2417.3845648877164,1792.545135354004,2593.8812878686713,1632.4944900826133,2109.6007943705067,1588.8901668907056,1803.7551361286974,2590.9145947304864,2417.885929080334,3271.786180501203,2722.606588344299,1080.3179523621218,1792.545135354004,1543.9353262588997,1410.945603473078,2687.837650093925,2229.147193796283,2040.8862265942635,1796.7430248747298,2175.389064685462,1792.545135354004,952.9863139094581,1675.4266014540378,2801.50489685235,1790.992448406299,1765.5387816883153,1817.5480867527303,2344.2938955922905,1070.39010674852,1792.545135354004,1792.545135354004,1792.545135354004,1648.8922087262977,2158.242040455152,2747.6913514211283,2007.0909718038104,2282.3720840231754,1792.545135354004,3086.4469562983377,1792.545135354004,1792.545135354004,1795.0307377839872,1792.545135354004,3834.863217352624,2320.359260039695,1491.5464350121847,2123.5115692226163,1767.3304479228,2324.357295959778,1792.545135354004,2667.765029810256,1792.545135354004,960.6085266636368
topology_ad_dysplasia_3_clean_tumorales.csv,inf,0.0,3030.793189206082,2639.657612426887,100.71050708636376,0.0,0.0,1792.545135354004,0.0,2850.402284447443,723.4924491568602,0.0,2555.3154992195928,1837.2170094961343,1501.7619664532897,963.7985254250563,29.646360220428356,4185.704375562266,1515.1623144704208,3659.001566233623,2723.012178221115,1335.7800801082526,0.0,680.657785964074,461.2212748567002,2437.018075648129,511.5858723093926,1578.887763014773,4.197889520725852,3735.074483971746,0.0,2212.106926210204,1720.62151278916,4340.773075115432,1.7036276558703705,31.245425686893796,25.002951398726267,1716.5362861121894,1880.1541951529227,0.0,0.0,0.0,1703.544151363072,2990.306200491459,3363.8587225623774,1710.7148075808805,1426.2033317017795,0.0,3372.2459283789267,0.0,0.0,2.4856024299833166,0.0,5120.72230325082,3907.1152608461684,1953.8821507738444,813.6187407440789,2033.7634217451073,1363.4770975102722,0.0,1703.8557587069906,0.0,1788.586299134664
topology_carcinoma_10_clean_tumorales.csv,inf,2850.402284447443,1177.4185857998618,3129.8089369787544,2871.55619027586,2850.402284447443,2850.402284447443,3082.706828224067,2850.402284447443,0.0,3175.265005026157,2850.402284447443,1140.6522952722094,1906.617608607762,1614.796998394933,2080.742324732636,2857.1162379066977,3942.848474064898,2069.4652210506138,1475.27958912147,1214.8447892285153,3300.1022091354457,2850.402284447443,2282.374235753322,2517.3433037840546,1237.7516474614024,2837.8300240039666,1838.7996303494915,2854.6001739681683,3410.578828098006,2850.402284447443,3458.787846988825,1777.372647253184,3504.1584642339467,2848.874544839284,2836.2940514761526,2869.4576419033733,1711.741585931395,2482.3170135420733,2850.402284447443,2850.402284447443,2850.402284447443,1802.5512956384846,2083.994248556578,1485.4884176191067,1502.3379717709308,1682.280181471041,2850.402284447443,1468.137072591018,2850.402284447443,2850.402284447443,2852.887886877426,2850.402284447443,5981.799994667175,4880.424686198516,2157.5308302489207,2123.465945632661,2120.896875906569,1750.5882721418109,2850.402284447443,2351.100468536664,2850.402284447443,2606.3403395818086
