,topology_ad_carcinoma_2_clean_tumorales.csv,topology_ad_dysplasia_1_clean_tumorales.csv,topology_carcinoma_4_clean_tumorales.csv,topology_dysplasia_10_clean_tumorales.csv,topology_ad_carcinoma_12_clean_tumorales.csv,topology_ad_carcinoma_8_clean_tumorales.csv,topology_ad_dysplasia_5_clean_tumorales.csv,topology_dysplasia_17_clean_tumorales.csv,topology_ad_dysplasia_3_clean_tumorales.csv,topology_carcinoma_10_clean_tumorales.csv,topology_carcinoma_20_clean_tumorales.csv,topology_ad_dysplasia_4_clean_tumorales.csv,topology_carcinoma_19_clean_tumorales.csv,topology_dysplasia_12_clean_tumorales.csv,topology_carcinoma_12_clean_tumorales.csv,topology_dysplasia_15_clean_tumorales.csv,topology_ad_carcinoma_15_clean_tumorales.csv,topology_dysplasia_9_clean_tumorales.csv,topology_carcinoma_11_clean_tumorales.csv,topology_carcinoma_5_clean_tumorales.csv,topology_carcinoma_1_clean_tumorales.csv,topology_dysplasia_18_clean_tumorales.csv,topology_ad_dysplasia_10_clean_tumorales.csv,topology_dysplasia_14_clean_tumorales.csv,topology_dysplasia_16_clean_tumorales.csv,topology_carcinoma_9_clean_tumorales.csv,topology_carcinoma_17_clean_tumorales.csv,topology_carcinoma_18_clean_tumorales.csv,topology_ad_carcinoma_7_clean_tumorales.csv,topology_carcinoma_6_clean_tumorales.csv,topology_ad_carcinoma_14_clean_tumorales.csv,topology_dysplasia_19_clean_tumorales.csv,topology_carcinoma_3_clean_tumorales.csv,topology_dysplasia_4_clean_tumorales.csv,topology_ad_carcinoma_4_clean_tumorales.csv,topology_ad_carcinoma_10_clean_tumorales.csv,topology_ad_carcinoma_1_clean_tumorales.csv,topology_dysplasia_1_clean_tumorales.csv,topology_dysplasia_13_clean_tumorales.csv,topology_ad_carcinoma_6_clean_tumorales.csv,topology_ad_carcinoma_5_clean_tumorales.csv,topology_ad_carcinoma_13_clean_tumorales.csv,topology_dysplasia_11_clean_tumorales.csv,topology_dysplasia_2_clean_tumorales.csv,topology_carcinoma_2_clean_tumorales.csv,topology_carcinoma_7_clean_tumorales.csv,topology_carcinoma_8_clean_tumorales.csv,topology_ad_dysplasia_6_clean_tumorales.csv,topology_carcinoma_15_clean_tumorales.csv,topology_ad_carcinoma_3_clean_tumorales.csv,topology_ad_dysplasia_9_clean_tumorales.csv,topology_ad_carcinoma_9_clean_tumorales.csv,topology_ad_carcinoma_11_clean_tumorales.csv,topology_dysplasia_7_clean_tumorales.csv,topology_dysplasia_6_clean_tumorales.csv,topology_dysplasia_5_clean_tumorales.csv,topology_carcinoma_14_clean_tumorales.csv,topology_dysplasia_3_clean_tumorales.csv,topology_carcinoma_13_clean_tumorales.csv,topology_ad_dysplasia_2_clean_tumorales.csv,topology_carcinoma_16_clean_tumorales.csv,topology_ad_dysplasia_7_clean_tumorales.csv,topology_dysplasia_8_clean_tumorales.csv
topology_ad_carcinoma_2_clean_tumorales.csv,1.425522721780888e-308,232.82510673813368,345.75337087495853,345.75337087495853,99.26053028100645,inf,279.31383725777323,345.7533708749586,345.7533708749586,345.7533708749586,345.7533708749586,inf,345.7533708749586,345.7533708749586,345.7533708749586,345.7533708749586,142.11003879194504,345.75337087495853,345.7533708749586,345.75337087495853,345.7533708749586,345.7533708749586,345.7533708749586,345.7533708749586,345.7533708749586,345.7533708749586,326.9633497465459,345.7533708749586,inf,345.75337087495853,inf,345.7533708749586,345.7533708749586,345.75337087495853,inf,inf,140.0123864951059,345.7533708749586,345.7533708749586,220.0707412906046,inf,231.56690322379006,345.7533708749586,345.75337087495853,345.75337087495853,345.7533708749586,345.7533708749586,345.7533708749586,345.75337087495853,345.7533708749586,248.8162793595959,214.19842930645854,inf,345.75337087495853,345.75337087495853,345.7533708749586,345.7533708749586,345.7533708749586,345.7533708749586,345.7533708749586,345.7533708749586,inf,345.7533708749586
topology_ad_dysplasia_1_clean_tumorales.csv,232.82510673813368,1.556026249426503e-308,351.0392477519162,351.0392477519162,224.5615441838118,inf,162.90128388870642,351.03924775191626,351.03924775191626,351.03924775191626,351.03924775191626,inf,351.03924775191626,351.03924775191626,351.03924775191626,351.03924775191626,247.18604795759512,351.0392477519162,351.03924775191626,351.0392477519162,351.03924775191626,351.03924775191626,351.03924775191626,351.03924775191626,351.03924775191626,351.03924775191626,337.5351035004612,351.03924775191626,inf,351.0392477519162,inf,351.03924775191626,351.03924775191626,351.0392477519162,inf,inf,339.0953837621655,351.03924775191626,351.03924775191626,345.15672717619304,inf,138.0790909066908,351.03924775191626,351.0392477519162,351.0392477519162,351.03924775191626,351.03924775191626,351.03924775191626,351.0392477519162,351.03924775191626,259.38803311351126,363.28587364572263,inf,351.0392477519162,351.0392477519162,351.03924775191626,351.03924775191626,351.03924775191626,351.03924775191626,351.03924775191626,351.03924775191626,inf,351.03924775191626
topology_carcinoma_4_clean_tumorales.csv,345.75337087495853,351.0392477519162,2.0195387192613795e-308,61.12779366684301,334.16715847071055,inf,316.9459277471763,51.7744065263563,71.87390807649147,46.27424436544533,133.1477244432986,inf,12.38532689308755,29.040216300923888,18.376383315365953,32.32775339954372,318.39182559378366,128.88988917568912,20.1496567072052,13.065336645432325,14.730860701597365,60.386818804798864,71.87390807649147,29.282141311261974,60.243109211664404,18.25162626601916,182.27169600168563,19.258715613144332,inf,43.50222632725383,inf,68.8108765700488,31.380701991428136,19.03145103827761,inf,inf,386.96122290742267,23.277726993479444,44.959298868575665,359.2211786941382,inf,350.5724913594819,24.635418676389477,25.589497247339494,13.453402740925268,25.9202935895366,20.245537001857443,115.24063894358221,22.889160651258408,65.59440663802124,221.3452311951606,379.05596178810396,inf,53.18435442990227,48.27257775239848,39.357065128355764,29.79119430127599,29.919534175900026,22.441721736246052,71.87390807649147,68.24007026402735,inf,36.14795042177252
topology_dysplasia_10_clean_tumorales.csv,345.75337087495853,351.0392477519162,61.12779366684301,1.90259069980209e-308,334.16715847071055,inf,316.9459277471763,102.43780490991298,102.43780490991298,34.65186719532986,127.57471879271402,inf,55.092679708141816,89.44155009662636,65.74061093996406,73.82737458453843,318.39182559378366,67.7620955088461,59.23813857550001,74.19313031227534,69.36087602476164,102.43780490991298,102.43780490991298,72.22907585453794,102.43780490991298,79.37941993286216,159.66778218354528,48.9785072180157,inf,102.43780490991298,inf,102.43780490991298,92.50849565827114,65.46718299195845,inf,inf,386.96122290742267,56.094159069744386,69.59682291904045,359.2211786941382,inf,350.5724913594819,75.81535868777588,43.728955543928,66.17214926418589,72.46243857352684,75.76362790237302,79.61820591768097,76.3623551786367,79.35096540415147,221.3452311951606,379.05596178810396,inf,102.43780490991298,96.25654993127972,38.87275844268771,51.915647276689384,50.56604821023818,53.44018160277125,102.43780490991298,84.31144832642319,inf,59.199793528084435
topology_ad_carcinoma_12_clean_tumorales.csv,99.26053028100645,224.5615441838118,334.16715847071055,334.16715847071055,1.106854039992966e-308,inf,241.57517678524476,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,inf,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,79.27883652463902,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,303.7909249380499,334.16715847071055,inf,334.16715847071055,inf,334.16715847071055,334.16715847071055,334.16715847071055,inf,inf,195.04041395384155,334.16715847071055,334.16715847071055,207.1631007818965,inf,224.5615441838118,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,225.64385455109993,243.42139372095568,inf,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,334.16715847071055,inf,334.16715847071055
topology_ad_carcinoma_8_clean_tumorales.csv,inf,inf,inf,inf,inf,1.4774843258482166e-308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,148.78503950938887,inf,inf,inf,252.4424214634427,220.36048532278795,inf,inf,inf,inf,133.3205089582201,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,350.2463622320099,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
topology_ad_dysplasia_5_clean_tumorales.csv,279.31383725777323,162.90128388870642,316.9459277471763,316.9459277471763,241.57517678524476,inf,2.087745921677256e-308,316.94592774717637,316.94592774717637,316.94592774717637,316.94592774717637,inf,316.94592774717637,316.94592774717637,316.94592774717637,316.94592774717637,247.3593994915703,316.9459277471763,316.94592774717637,316.9459277471763,316.94592774717637,316.94592774717637,316.94592774717637,316.94592774717637,316.94592774717637,316.94592774717637,269.34846349098143,316.94592774717637,inf,316.9459277471763,inf,316.94592774717637,316.94592774717637,316.9459277471763,inf,inf,339.0953837621655,316.94592774717637,316.94592774717637,345.15672717619304,inf,231.9408293420518,316.94592774717637,316.9459277471763,316.9459277471763,316.94592774717637,316.94592774717637,316.94592774717637,316.9459277471763,316.94592774717637,209.11134230916036,363.28587364572263,inf,316.9459277471763,316.9459277471763,316.94592774717637,316.94592774717637,316.94592774717637,316.94592774717637,316.94592774717637,316.94592774717637,inf,316.94592774717637
topology_dysplasia_17_clean_tumorales.csv,345.7533708749586,351.03924775191626,51.7744065263563,102.43780490991298,334.16715847071055,inf,316.94592774717637,8.46743384668123e-309,45.98670481331334,95.01103025921414,134.81091375738572,inf,57.809520485057504,26.222763751810447,54.2483018054694,48.85381100959017,318.39182559378366,136.31885266433602,61.93751044727567,43.94782692547793,51.358240091377326,13.122609732616837,45.98670481331334,40.673124338661374,19.337034692688498,39.62207719100162,182.27169600168563,64.01042345879623,inf,15.811657780121767,inf,18.923693007642512,27.31029930878593,53.215400207332095,inf,inf,386.96122290742267,68.7892341417068,94.35355751077931,359.2211786941382,inf,350.5724913594819,40.48369011295055,74.84053405764783,46.73005092901343,40.43976161967248,43.24417571659525,129.4942275482826,38.81501019946984,88.02954934125714,221.34523119516064,379.055961788104,inf,15.83201151276432,16.6456502619196,91.13147165471207,60.986552916509936,81.69394070225633,68.40462190307107,45.98670481331334,104.21325327459053,inf,55.65882626542142
topology_ad_dysplasia_3_clean_tumorales.csv,345.7533708749586,351.03924775191626,71.87390807649147,102.43780490991298,334.16715847071055,inf,316.94592774717637,45.98670481331334,0.0,95.01103025921415,134.81091375738572,inf,74.89146505584208,57.71702986159981,69.56749943993097,70.41361031810843,318.39182559378366,136.31885266433602,72.81873562216299,65.34123975377531,67.75736689753217,46.13051481110746,0.0,66.32326698264401,41.75235347065929,62.7480949434819,182.27169600168565,77.99191654271144,inf,50.72127243784579,inf,37.46846979146707,56.18355708077742,69.70421341393376,inf,inf,386.96122290742267,74.3907253750408,94.35355751077932,359.2211786941382,inf,350.5724913594819,64.53012556602505,83.40697184213724,69.35173027782004,66.20658562314958,64.55599095872648,129.4942275482826,64.25662732059463,90.00147948394189,221.34523119516064,379.055961788104,inf,45.281730861540346,54.30952994427313,91.55244064066937,76.4799812715683,86.8336751644415,80.18901576484888,0.0,104.21325327459053,inf,73.81611794602404
topology_carcinoma_10_clean_tumorales.csv,345.7533708749586,351.03924775191626,46.27424436544533,34.65186719532986,334.16715847071055,inf,316.94592774717637,95.01103025921414,95.01103025921415,8.73798895494073e-309,127.57471879271404,inf,40.239130406744124,74.58800079522865,50.887061638566365,49.194839882211454,318.39182559378366,82.6156448102438,44.384589274102325,59.339581010877644,54.50732672336394,95.01103025921414,95.01103025921415,57.37552655314025,95.01103025921414,64.52587063146447,174.521331484943,34.0382274330054,inf,88.5795156427367,inf,95.01103025921414,77.65494635687347,50.613633690560754,inf,inf,386.96122290742267,41.2406097683467,34.94495572371059,359.2211786941382,inf,350.5724913594819,60.96180938637821,28.7208475753646,51.3185999627882,57.60888927212915,60.91007860097534,68.96639457813689,61.50880587723901,60.76796184588808,221.34523119516064,379.055961788104,inf,95.01103025921414,81.40300062988203,19.959109988367274,37.06209797529169,23.844083784457766,29.644028988730554,95.01103025921415,72.98266499797661,inf,42.3898246263802
