,topology_carcinoma_9_clean_t.csv,topology_carcinoma_20_clean_t.csv,topology_dysplasia_14_clean_t.csv,topology_dysplasia_15_clean_t.csv,topology_ad_carcinoma_13_clean_t.csv,topology_dysplasia_1_clean_t.csv,topology_ad_dysplasia_4_clean_t.csv,topology_carcinoma_14_clean_t.csv,topology_dysplasia_2_clean_t.csv,topology_ad_dysplasia_1_clean_t.csv,topology_ad_carcinoma_14_clean_t.csv,topology_dysplasia_12_clean_t.csv,topology_carcinoma_2_clean_t.csv,topology_ad_carcinoma_3_clean_t.csv,topology_ad_carcinoma_11_clean_t.csv,topology_dysplasia_5_clean_t.csv,topology_ad_dysplasia_10_clean_t.csv,topology_ad_dysplasia_8_clean_t.csv,topology_ad_carcinoma_4_clean_t.csv,topology_carcinoma_12_clean_t.csv,topology_ad_carcinoma_15_clean_t.csv,topology_ad_dysplasia_2_clean_t.csv,topology_carcinoma_13_clean_t.csv,topology_dysplasia_7_clean_t.csv,topology_carcinoma_18_clean_t.csv,topology_carcinoma_19_clean_t.csv,topology_ad_carcinoma_7_clean_t.csv,topology_carcinoma_7_clean_t.csv,topology_carcinoma_5_clean_t.csv,topology_carcinoma_6_clean_t.csv,topology_carcinoma_10_clean_t.csv,topology_dysplasia_4_clean_t.csv,topology_carcinoma_11_clean_t.csv,topology_ad_dysplasia_7_clean_t.csv,topology_ad_dysplasia_3_clean_t.csv,topology_ad_carcinoma_8_clean_t.csv,topology_carcinoma_16_clean_t.csv,topology_carcinoma_8_clean_t.csv,topology_dysplasia_10_clean_t.csv,topology_dysplasia_19_clean_t.csv,topology_ad_dysplasia_6_clean_t.csv,topology_ad_carcinoma_5_clean_t.csv,topology_ad_carcinoma_10_clean_t.csv,topology_ad_dysplasia_9_clean_t.csv,topology_ad_dysplasia_5_clean_t.csv,topology_carcinoma_1_clean_t.csv,topology_ad_carcinoma_2_clean_t.csv,topology_carcinoma_3_clean_t.csv,topology_dysplasia_17_clean_t.csv,topology_ad_carcinoma_9_clean_t.csv,topology_ad_carcinoma_12_clean_t.csv,topology_ad_carcinoma_1_clean_t.csv,topology_dysplasia_9_clean_t.csv,topology_dysplasia_8_clean_t.csv,topology_dysplasia_18_clean_t.csv,topology_dysplasia_13_clean_t.csv,topology_carcinoma_4_clean_t.csv,topology_dysplasia_3_clean_t.csv,topology_dysplasia_16_clean_t.csv,topology_dysplasia_11_clean_t.csv,topology_dysplasia_6_clean_t.csv,topology_carcinoma_17_clean_t.csv,topology_ad_carcinoma_6_clean_t.csv,topology_carcinoma_15_clean_t.csv
topology_carcinoma_9_clean_t.csv,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
topology_carcinoma_20_clean_t.csv,inf,0.0,2323.9031365299543,2063.4029225445006,2224.4726384803434,2656.88779630254,2121.679610820857,2230.6267110986323,2503.239219203442,2297.091018727804,1988.8020649881335,2107.65381040847,2388.896615923909,2386.2060092528645,2306.7432249965486,2019.040049559493,2369.26287915627,2196.391925605917,2043.484463101803,1928.0530497134494,2284.9211983033047,2132.494769980171,2246.2153888263883,2083.505737929447,2285.9958473298034,2831.8967923050727,1949.8499602785637,2530.9282596652865,3144.838671617354,2506.4438094586344,2871.960553228879,2538.3950790731,2314.846692789938,2030.5570913899805,2207.26647304976,1640.1943327884364,1923.4438491900762,2572.577791960069,1858.3130696202625,2264.9399089046933,2148.5840141124036,1798.9333902394872,1639.3857218548355,2226.894025755921,2048.733436017807,2620.372078563143,2162.8347548641627,2486.343437119177,2077.6528856900018,1984.3365527779197,2148.1055123937663,2038.0271518022616,2199.177285348551,2092.5109003882617,2454.616245720013,2203.9114492181793,2668.4255084972474,2173.9871696798355,2189.123117999209,2488.6230887236375,2207.1986354647483,1588.5272166987936,2336.5320001225077,2663.2421823851228
topology_dysplasia_14_clean_t.csv,inf,2323.9031365299543,0.0,466.359397385014,956.366656866771,760.6955000748484,446.91773806679714,363.1285644095254,1019.0796947509255,489.85139777906045,1387.6575568798253,780.4683235550772,1182.5565742391263,613.1350185115912,353.1132612430955,667.8922833454969,365.24032507050845,366.0311727847252,662.9153791935199,924.7239489900703,316.46999516618536,296.37053139808927,578.4464993299113,801.6187840625342,594.4067634532885,867.8801165035569,877.8211018238978,448.44821083943305,1195.6809027170063,464.2786403338124,785.3327246696897,810.0899630048827,590.6947559123108,1045.398207258564,328.00289372085376,1153.0588973364977,1543.0252576830014,547.911801308564,866.8620285419133,400.25193080749045,363.6082697008627,925.5211973295791,962.8033235626856,374.543756807822,545.4554598712946,807.7592752999758,357.941640885094,528.7506109687106,587.8123680093436,534.662225635396,433.50264226751074,486.36070352030714,1895.1972043500987,525.2500146296788,389.6111725029227,542.5984484507908,824.3901592921186,1020.5669590498921,348.36453211872856,396.8708629176412,983.1247613170134,1150.0054045923318,899.1111514457872,1152.7651310896904
topology_dysplasia_15_clean_t.csv,inf,2063.4029225445006,466.359397385014,0.0,814.1425068084741,959.8956091789831,433.90754731703333,459.7535776212336,1093.004580682804,636.6895718642481,1268.1590700769477,840.012580101599,1300.1768836967763,630.3618504503431,408.40916446293204,619.8456683029428,498.5387918664484,374.1999970668184,462.44690443734396,986.4775317952776,411.2196020976884,367.82910587186655,683.0846752378525,814.542259261447,673.7630381870133,957.4386851107593,713.867855697159,616.7259576106145,1447.4719452983315,620.4211059115453,978.8349449401712,979.4075068662773,748.112583870797,863.1688408719535,447.5732285278547,981.9092112942615,1576.2153085202367,710.0377814526161,849.1949343960516,519.934298108484,412.12841991941923,683.1882287044715,750.3272561577687,420.9749097213294,450.39535600263395,999.2826649411866,346.1685097244276,592.2056076793538,537.5631231067146,526.1355073404166,376.70357481501736,399.6919948083524,1890.2284933515398,574.0595582737897,549.734409946581,620.3070515841232,956.5608607050672,1014.2425608251001,388.9072921986548,617.5800403267797,1009.9451643493223,1052.8076808737405,794.7115037817455,1281.1085763997528
topology_ad_carcinoma_13_clean_t.csv,inf,2224.4726384803434,956.366656866771,814.1425068084741,0.0,1532.6767502794721,667.0809468156477,905.0695977532496,1511.4393533235407,1186.3443683177404,1109.2213025922474,1337.6955110922063,1915.061200661145,1081.6597230950606,786.396164098328,1150.6355962357736,1056.6258774301023,681.5145699558732,543.1754540398796,1357.7884291561247,807.4791742047883,866.4372482220817,1169.0225629960282,1291.1035732432197,1185.5637516698278,1346.0901099923879,688.1403386818073,1139.3449452892423,2065.281859119215,1170.2726924449769,1451.6026826753978,1531.1501095484948,1310.3246711983682,770.6761548969363,825.3187583789306,1051.1796282619396,2044.5435511896567,1140.9179327984791,1357.7411916000462,1003.9731014564838,783.8021744098126,724.9047149109936,966.492003253123,694.773205871852,625.6926236954031,1536.7166196436249,784.1102895554593,998.2720917686422,1061.494835839065,927.1596346993852,661.8201020876476,776.8459116627243,2035.8719238397516,1157.1227536716306,986.0751326366064,1185.9026017872984,1529.332363000125,1519.4152122216328,714.3316881170038,1116.8985974362965,1051.1430315572204,1101.9887466554562,395.2381773842179,1867.8711228313382
topology_dysplasia_1_clean_t.csv,inf,2656.88779630254,760.6955000748484,959.8956091789831,1532.6767502794721,0.0,979.3846605883776,818.9172556512358,842.0575474687523,755.7500945702814,1869.5874345571149,963.3811408293038,901.018933933494,838.2022100134582,900.7833535904635,966.3022657981287,689.455114270338,984.1737264722724,1193.7909477105604,1122.8727047088983,898.4065368668756,798.0109500477295,843.7755302893729,975.8614039802967,754.2651497088744,1056.4156572190384,1407.6386904364454,793.2045437328362,944.7206775868913,647.6087399724611,784.8718267541643,722.0951225498324,712.1028371413984,1421.6567278271227,860.8760466844786,1580.2767151386931,1643.6673432377904,724.7831713082056,1149.07556905996,749.5381309782517,881.5564410320504,1404.785851820916,1399.7188705993706,947.3881278346986,1112.5050611670783,647.1209856152063,915.7787757953836,871.193853114408,888.4455147753815,1023.2168546710024,1041.3216135813407,1009.8173742126405,1771.694837023053,811.140328443315,806.5026932868307,739.7412028457402,530.7828629833849,878.2674522306414,935.4084506919344,597.9806289288408,1194.515330107095,1515.1372379134216,1500.0444929112282,780.6258604611852
topology_ad_dysplasia_4_clean_t.csv,inf,2121.679610820857,446.91773806679714,433.90754731703333,667.0809468156477,979.3846605883776,0.0,393.16209222757743,1155.6807936848156,637.3272546004913,1279.2422575583425,950.6804538525512,1396.5912053485542,677.4686553553216,265.40887281179795,724.6405370651079,535.6838993664278,172.47522913422262,371.55962117126643,1052.1991806338206,282.8630876346723,327.34541884175553,786.4777122366455,940.13150900101,667.0862311990713,817.2121084426698,749.8365476025148,604.0475442432148,1549.5387406847976,629.2249174278754,926.3327473440442,997.5472785186391,788.8988674461696,826.0280564433702,262.9902336100158,1026.7101851352481,1713.409295020064,606.9653720119479,967.3595187226886,449.73611128976626,215.73675499683463,654.7594204455326,804.8226658683187,144.01975961210653,211.37043121716965,1016.1216859433699,313.7762094219335,487.37601954582055,659.3192261352981,554.613800665355,214.7531301136802,345.48529895466123,2092.9579974957387,678.9812970301285,436.6857816815357,715.725114281187,964.5964684598408,1151.5957294014056,170.18685101509138,545.7139459082091,1154.4731492499984,1128.4122385949067,592.1747481017808,1387.3460661162355
topology_carcinoma_14_clean_t.csv,inf,2230.6267110986323,363.1285644095254,459.7535776212336,905.0695977532496,818.9172556512358,393.16209222757743,0.0,1004.4702693764087,548.414731568049,1403.7994163775634,865.3028379326737,1182.4543921026418,519.876973241569,384.177003119237,708.3109185484707,429.00219275921484,408.73256880245754,633.3188436309075,930.6938957868508,320.5177340349711,359.5996171074321,651.8632361821199,843.71258263396,599.461716439395,764.2078209545512,900.5102554611244,559.9928733271922,1376.4171468334162,539.2085236512387,822.725875616505,825.3742637764146,651.784584358277,913.6150106892653,298.87803062542923,1087.9913079053367,1557.2139716883812,574.8173847730957,876.2409852572566,444.47702975913353,398.2289240273162,856.7101198415507,938.4383211312871,394.39323271129086,485.9453514155546,841.9514184380284,392.70737567826194,546.7424606479898,528.4386643824503,517.2785467362564,407.96491553014533,456.944825021845,1925.046954449321,617.2002219578512,422.214833333682,633.5273805101458,819.0777004086134,992.3254883500474,386.69393311782005,426.71900557643534,1058.4186214826111,1092.6666465827398,895.0573397946166,1183.6655835509307
topology_dysplasia_2_clean_t.csv,inf,2503.239219203442,1019.0796947509255,1093.004580682804,1511.4393533235407,842.0575474687523,1155.6807936848156,1004.4702693764087,0.0,961.8852110232827,1763.4074281869325,1132.687494763748,1156.988258084586,888.5702670780831,1150.5884267356328,1038.1110725771427,937.7088331514552,1223.6976650441943,1231.6988987814211,1136.4248006175017,1149.9258157326158,1068.247362438357,988.5057857703829,1035.0952000211832,955.5062161164982,1207.8935931903632,1405.7892669793614,1017.0935819161343,1244.3044935931894,922.6670050680077,1076.5264429947542,970.3381997497413,953.3976876476718,1364.815141481434,1038.0707234043518,1453.0936636913937,1646.542687445135,909.8856310560084,1101.3756296927816,1007.0776515044512,1083.3753273736793,1327.408162435514,1313.939105580755,1207.1792218974906,1180.73313293493,1000.1343238682218,1125.0816946440746,1104.7187412268331,959.5506310045353,1039.0130685059155,1168.2589896563686,1172.501603794758,1745.8160077432815,956.2685113006969,1048.7306616454841,978.6651355409207,837.5106637059546,1014.2733656505429,1197.8964430481997,930.2042472594632,1191.122983734185,1390.5039410380546,1546.3328310254174,1037.7975195860809
topology_ad_dysplasia_1_clean_t.csv,inf,2297.091018727804,489.85139777906045,636.6895718642481,1186.3443683177404,755.7500945702814,637.3272546004913,548.414731568049,961.8852110232827,0.0,1600.0582466576213,803.6629391740216,1065.8594969396968,793.7610851393662,569.0400595764818,689.5361963983106,456.00825337457206,626.8764711556514,862.675428011739,853.2795260748418,559.3376855547898,514.3213445976287,577.2983526779574,685.646142932053,586.906027687581,1056.473674493839,1095.82419942389,637.5138195511665,1213.6312268661009,562.5381128691513,771.2172483939181,725.5252018261755,637.2535849446309,1157.3104807336542,573.842118365968,1230.6319134987916,1546.313526036959,590.5281187851126,892.3782048837229,460.3719452589972,549.3285280942553,1083.9324165840078,1042.530753223816,604.9993962380945,756.8419489191512,711.4711284801098,583.436338020696,704.3384404617007,778.189467046923,752.8239807384175,670.7089774870003,592.3772367872996,1756.7116533537187,575.2603263207782,590.46601523205,545.960486124201,724.0282050186224,885.1315977965123,599.9216588897855,573.4277157222177,1034.8611355078633,1180.4866255770012,1155.3576814828953,1061.3347532220835
topology_ad_carcinoma_14_clean_t.csv,inf,1988.8020649881335,1387.6575568798253,1268.1590700769477,1109.2213025922474,1869.5874345571149,1279.2422575583425,1403.7994163775634,1763.4074281869325,1600.0582466576213,0.0,1499.0660934730663,2122.2736856659876,1529.8880599071663,1361.3399583112373,1319.45130351271,1499.5656410384088,1330.9871652967247,1104.0998804234227,1561.9193640675426,1369.5826922539802,1325.198630245109,1435.2213004420287,1472.635152661572,1528.1521212523262,1962.1424439249438,861.6620753035509,1610.118637788201,2424.42523806562,1591.8132940145817,1960.1871912600004,1811.0560005965824,1613.3625742098213,1034.3832256145379,1351.7722272748765,1005.1915546638066,2014.6975579979628,1666.033836192172,1456.6388183944,1364.2696855618121,1287.8639339308936,964.3521411253764,959.1788015120549,1364.9024511006837,1215.0683773598319,1878.8514352663722,1349.244799900025,1586.9282715080508,1281.5717744440976,1100.7758602093008,1257.6449531532498,1234.0148030567334,1985.5355503675107,1399.028753372332,1506.7325501129264,1475.6573098634688,1897.5371162460738,1678.7080865873468,1346.800907889975,1568.812152932291,1234.740561502604,1019.706524235426,1206.5550398383075,2084.7106642952604
